abundance;0.0010427528675703858
accident;0.0010427528675703858
history;0.0010427528675703858
act;0.0010427528675703858
action;0.0010427528675703858
addition;0.0010427528675703858
adventure;0.0010427528675703858
advice;0.0010427528675703858
afternoon;0.0010427528675703858
age;0.0010427528675703858
air;0.0010427528675703858
alarm;0.0010427528675703858
astonishment;0.0010427528675703858
animal;0.0031282586027111575
answer;0.0020855057351407717
apron;0.0010427528675703858
arm;0.0010427528675703858
army;0.0010427528675703858
art;0.0010427528675703858
gathering;0.0010427528675703858
aid;0.0020855057351407717
attempt;0.0010427528675703858
audience;0.0010427528675703858
aunt;0.0010427528675703858
ax;0.0010427528675703858
baby;0.0010427528675703858
back;0.0010427528675703858
bag;0.0010427528675703858
ball;0.0010427528675703858
balloon;0.0010427528675703858
balloonist;0.0010427528675703858
set;0.0010427528675703858
bank;0.0010427528675703858
barroom;0.0010427528675703858
bark;0.0010427528675703858
barn;0.0010427528675703858
barnyard;0.0010427528675703858
basin;0.0010427528675703858
basket;0.0010427528675703858
bath;0.0010427528675703858
battle;0.0020855057351407717
radio_beam;0.0010427528675703858
bear;0.0010427528675703858
beard;0.0010427528675703858
beauty;0.0010427528675703858
bed;0.0010427528675703858
bee;0.0010427528675703858
beetle;0.0010427528675703858
bell;0.0010427528675703858
bend;0.0020855057351407717
bewilderment;0.0010427528675703858
command;0.0020855057351407717
bird;0.0010427528675703858
spot;0.0010427528675703858
blade;0.0010427528675703858
block;0.0010427528675703858
blood;0.0010427528675703858
flower;0.0010427528675703858
blow;0.0010427528675703858
blue;0.0010427528675703858
board;0.0010427528675703858
bodice;0.0010427528675703858
body;0.0010427528675703858
bog;0.0010427528675703858
bondage;0.0010427528675703858
book;0.0010427528675703858
boot;0.0010427528675703858
fuss;0.0010427528675703858
bottle;0.0010427528675703858
bottom;0.0010427528675703858
bow;0.0010427528675703858
bowl;0.0010427528675703858
box;0.0010427528675703858
male_child;0.0010427528675703858
watchband;0.0010427528675703858
braid;0.0020855057351407717
brain;0.0010427528675703858
bran;0.0010427528675703858
branch;0.0020855057351407717
bread;0.0010427528675703858
breakfast;0.0010427528675703858
breast;0.0010427528675703858
breath;0.0010427528675703858
breeches;0.0010427528675703858
breeze;0.0010427528675703858
brick;0.0010427528675703858
bride;0.0010427528675703858
bridge;0.0010427528675703858
brightness;0.0010427528675703858
luster;0.0010427528675703858
brim;0.0010427528675703858
brook;0.0010427528675703858
brother;0.0010427528675703858
Brownie;0.0010427528675703858
beast;0.0010427528675703858
bucket;0.0020855057351407717
buckle;0.0010427528675703858
bug;0.0010427528675703858
building;0.0010427528675703858
package;0.0010427528675703858
shrub;0.0010427528675703858
business;0.0010427528675703858
butter;0.0010427528675703858
buttercup;0.0010427528675703858
butterfly;0.0010427528675703858
button;0.0010427528675703858
cabbage;0.0010427528675703858
cabinet;0.0010427528675703858
cake;0.0010427528675703858
can;0.0010427528675703858
candy;0.0010427528675703858
cannon;0.0010427528675703858
cap;0.0010427528675703858
care;0.0010427528675703858
rug;0.0020855057351407717
cart;0.0010427528675703858
case;0.0010427528675703858
cast;0.0010427528675703858
palace;0.0020855057351407717
cat;0.0010427528675703858
ceiling;0.0010427528675703858
basement;0.0010427528675703858
center;0.0020855057351407717
chain;0.0010427528675703858
chair;0.0010427528675703858
chalk;0.0010427528675703858
chamber;0.0010427528675703858
opportunity;0.0010427528675703858
chapter;0.0010427528675703858
chariot;0.0010427528675703858
appeal;0.0010427528675703858
chatter;0.0010427528675703858
check;0.0010427528675703858
cheek;0.0010427528675703858
cheer;0.0010427528675703858
thorax;0.0010427528675703858
chicken;0.0010427528675703858
child;0.0010427528675703858
chin;0.0010427528675703858
China;0.0010427528675703858
chop;0.0010427528675703858
chorus;0.0010427528675703858
church;0.0010427528675703858
circle;0.0010427528675703858
circus;0.0010427528675703858
city;0.0010427528675703858
clatter;0.0010427528675703858
claw;0.0010427528675703858
ascent;0.0010427528675703858
fabric;0.0010427528675703858
apparel;0.0010427528675703858
clothing;0.0010427528675703858
cloud;0.0010427528675703858
clown;0.0010427528675703858
bunch;0.0020855057351407717
coal;0.0010427528675703858
coat;0.0010427528675703858
cock;0.0010427528675703858
coil;0.0010427528675703858
collar;0.0010427528675703858
collection;0.0010427528675703858
color;0.0010427528675703858
coloring_material;0.0010427528675703858
comfort;0.0010427528675703858
companion;0.0020855057351407717
company;0.0010427528675703858
condition;0.0010427528675703858
assurance;0.0010427528675703858
content;0.0010427528675703858
cooking;0.0010427528675703858
cookie;0.0010427528675703858
corn;0.0010427528675703858
corner;0.0010427528675703858
cornfield;0.0010427528675703858
costume;0.0010427528675703858
bungalow;0.0010427528675703858
cotton;0.0010427528675703858
sofa;0.0010427528675703858
bedspread;0.0010427528675703858
state;0.0010427528675703858
courage;0.0010427528675703858
course;0.0010427528675703858
court;0.0010427528675703858
courtesy;0.0010427528675703858
covering;0.0010427528675703858
cow;0.0010427528675703858
coward;0.0010427528675703858
crack;0.0010427528675703858
cradle;0.0010427528675703858
clang;0.0010427528675703858
crop;0.0010427528675703858
crow;0.0010427528675703858
crowd;0.0010427528675703858
brag;0.0010427528675703858
Crown;0.0010427528675703858
cruelty;0.0010427528675703858
cry;0.0020855057351407717
cupboard;0.0010427528675703858
curiosity;0.0010427528675703858
current;0.0010427528675703858
cyclone;0.0010427528675703858
daisy;0.0010427528675703858
dancing;0.0010427528675703858
danger;0.0010427528675703858
dark;0.0020855057351407717
day;0.0010427528675703858
day;0.0010427528675703858
Delaware;0.0010427528675703858
deal;0.0010427528675703858
beloved;0.0010427528675703858
