input_file,use_prior,n_test,mean_nmi,ci95_nmi
61320_199211_pp.txt,False,100,0.043820083803483324,0.002018173387806163
61320_200411_pp.txt,False,100,0.021507464611108154,0.0010468233769193765
61320_201211_pp.txt,False,100,0.01877592778276788,0.0010623130103275635
61320_201611_pp.txt,False,100,0.013997736727133066,0.0006705713936107552
61620_200411_pp.txt,False,100,0.015337371661745028,0.0007391283434100368
61620_200811_pp.txt,False,100,0.01815347001051514,0.0009229629537473368
61620_201211_pp.txt,False,100,0.013290053681879053,0.0006533684100245782
61620_201611_pp.txt,False,100,0.00992473804589568,0.00041807743809364045
