input_file,use_prior,n_test,n_token_per_chunk,mean_nmi,ci95_nmi
mix_word1.txt,True,100,50,0.0007809975138689311,6.847921961066476e-05
mix_word5.txt,True,100,50,0.0035157490483221482,0.0002881837241983674
mix_sent1.txt,True,100,50,0.012424892292617335,0.0011850417076169565
mix_sent5.txt,True,100,50,0.07410735895745574,0.0061033388047180125
mix_word1.txt,False,100,50,0.0007766263750044361,6.616508266208067e-05
mix_word5.txt,False,100,50,0.0035958107478141683,0.0003131399156254889
mix_sent1.txt,False,100,50,0.015279578804237144,0.0012728081758029345
mix_sent5.txt,False,100,50,0.06978552042025885,0.005607425640676499
