,token,lisa
75,understand,0.04728020054297583
76,flower,-0.0275622967305165
77,even,0.027114591765430688
78,live,0.009042228507250527
79,large,-0.02489744436393368
80,town,0.0016873075710241194
81,perhaps,0.03547143066897884
82,never,0.052894293824330044
83,country,0.026640633580146518
84,see,0.06775215251384681
85,flower,-0.03149993455334236
86,sort,0.03678761387027878
87,feel,0.05384506680928782
88,sure,0.0479165520723485
89,see,0.05897974746325099
90,shop,0.03616959596003059
91,window,0.018848760114204142
92,also,0.016273959729505242
93,often,0.008475545866910374
94,sell,0.029642906338134545
95,street,0.020654042263218736
96,see,0.0580758021385077
97,wallflower,0.002098631917450408
98,daffodil,0.002978433912811939
99,spring,0.007298560773168489
100,roses,0.025618187869738636
101,summer,0.031087807519637606
102,violet,-0.019007707406234673
103,winter,0.026082321678277228
104,well,0.02175546900401729
105,kind,0.008912697286227457
106,need,-0.002718683707486937
107,tell,0.010722621700744487
108,flower,0.02154453919391424
109,grass,0.04441565038719828
110,lawn,0.0706883172148565
111,place,0.0022998516824409604
112,battersea,0.027738512620038853
113,park,0.05426154573336436
114,hyde,0.0247347536826277
115,park,0.05453053090683328
116,london,0.01981898573925859
117,oh,0.01058470819240944
118,say,-0.02824466427998428
119,flower,0.02180452104301066
120,grass,0.08461048400801414
121,yes,-0.003104592885781871
122,grass,0.0912694491092664
123,grass,0.0924573680556842
124,flower,0.03535191594690614
125,well,-0.014194507200512909
126,rise,-0.009621591579563812
127,bush,0.014053019142483985
128,grass,0.10684276394711129
129,keep,-0.010063942846706553
130,cut,0.0048192248577663506
131,short,0.004099445114899969
132,see,-0.02961438770218823
133,flower,0.043933331561342055
134,lawn,0.0806970091098486
135,grass,0.10745752358295224
136,cut,0.005462948338407548
137,eaten,-0.02089630420518715
138,animal,-0.000251602455206467
139,grow,-0.01188941598285665
140,tall,0.022637357335181234
141,spring,-0.005200599907555769
142,may,-0.011375952909097969
143,june,-0.004759448618348857
144,would,-0.032445122268603944
145,see,-0.01036217920723401
146,flower,0.013695319133763297
147,tall,0.022017564690812955
148,straight,-0.00719199395350014
149,stem,-0.017775815326227823
150,stand,0.0026164275738059057
151,among,0.000954621516721673
152,blade,0.0002528691189665554
153,grass,0.09007121987996558
154,many,-0.01573675117959468
155,grass,0.06655896743557321
156,flower,0.019468035591036558
157,beautiful,0.0009362694666575826
158,look,-0.013629295707514219
159,presently,-0.020820237538979425
160,one,-0.02640613074656518
161,farmer,0.00964475178242819
162,field,-0.011414231381033344
163,perhaps,0.004551923903645265
164,garden,0.04298459456174443
165,grass,0.0507237318606677
166,plot,-0.012470011332562432
167,home,-0.005180373596848946
168,see,-0.016687111450999985
169,dandelion,0.06601368789867049
170,lawn,0.05594942971095023
171,groundsel,0.034706306415247
172,among,0.00863498017261421
173,flower,0.04831064395414314
174,vegetable,0.0497450613177993
175,garden,0.07609958855614347
176,bed,0.02450330132000819
177,say,-0.011827211034945164
178,weed,0.08916421278827595
179,must,-0.022337690695362802
180,pull,-0.04155151016393434
181,call,-0.019313842852501806
182,dandelion,0.05538717389840727
183,groundsel,0.02991936293193484
184,weed,0.08167909322026522
185,flower,0.04634703722027142
186,dandelion,0.06698373227810969
187,perhaps,0.0014787342139600652
188,one,-0.036260402208621
189,lovely,0.014525366940177715
190,yellow,-0.0371258819170108
191,flower,0.04716460030869886
192,weed,0.12201271191004578
193,certainly,-0.00890370641920217
194,lawn,0.038849814832501266
195,garden,0.047587691053343824
196,bed,0.018091459805418403
197,ought,0.040978360736109665
198,weed,0.12011776520199242
199,plant,0.025369752129759983
200,wrong,0.021455067048661538
201,place,-0.027376638469435166
202,farmer,-0.0016407258227159303
203,field,-0.04846156968497133
204,shall,0.043375686374182265
205,see,0.009793689003591982
206,many,-0.021454980399585842
207,pretty,0.01928682292452897
208,flower,0.0440311211835671
209,call,-0.0034027988554986796
210,weed,0.062014644152194306
211,speak,-0.0008260711066489842
212,nettle,0.023546331890731444
213,weed,0.060786905680910774
214,usually,-0.04257036432048313
215,admire,0.008775945166676489
216,yet,0.0166907755762901
217,nettle,0.029139023536687892
218,flower,0.030189997231302706
219,shall,0.021136289871906206
220,see,0.023967399713912665
221,think,0.011893517624478165
222,tree,0.06730227457740237
223,flower,0.053894517920389885
224,perhaps,-0.010745255601778952
225,new,-0.012285407683779424
226,idea,-0.009483933971261238
227,yet,-0.0046862995609504915
228,look,0.0018820918932983032
229,horsechestnut,0.041185296101344006
230,tree,0.08955276737650157
231,june,-0.05080448949683738
232,see,-0.016468432038798695
233,large,-0.020807471880156844
234,spike,-0.012512570471302959
235,beautiful,0.05766825455319867
236,white,0.03239160544339918
237,flower,0.10005304373891528
238,cover,-0.007004003225906774
239,apple,0.04127794876114713
240,tree,0.11202150384763702
241,beautiful,0.05140199615308639
242,pink,0.05593936843179746
243,pink,0.055779012538610506
244,white,0.029220078400321987
245,flower,0.10144934306831592
246,almond,0.052483036220238914
247,tree,0.1423676965280971
248,bear,0.028362127402627987
249,lovely,0.013773273381770748
250,pink,0.06498615109827723
251,flower,0.119373932955598
252,tree,0.1327770224311585
253,flower,0.12705830172950447
254,often,-0.04053531768645346
255,small,0.0513621028639695
256,flower,0.12662392234904743
257,oak,0.06383386510206786
258,beech,0.08931658647608946
259,small,0.041645957897461665
260,though,-0.06111518323354797
261,may,-0.03332679487230256
262,notice,-0.06900624063470741
263,tree,0.14467241097255987
264,spring,0.011442320799185748
265,almost,-0.04126223852959112
266,plant,0.13629924268812207
267,include,-0.026305827203667656
268,large,0.010272005991084566
269,tree,0.1345492694662981
270,flower,0.1851455288159497
271,plant,0.13673734544818725
272,plant,0.13791441122261988
273,flower,0.17414914403242276
274,fern,0.09295041844497841
275,none,-0.07666642716972531
276,mosses,0.10010722488228915
277,lichens,0.10863223634985796
278,grow,0.023111767322426414
279,wall,-0.01749326510349346
280,rock,-0.0033479653792683186
281,stem,0.03501581872636168
282,tree,0.09596337983465966
283,fungi,0.0986524077640833
284,mushroom,0.05343681208098389
285,flower,0.1253761545028049
286,nearly,-0.03302559259168466
287,plant,0.14607637177817093
288,flower,0.1420035491593868
289,flower,0.13900623598471606
290,blossom,0.04572776199809991
291,plant,0.14003612544377397
292,reproduce,0.009910638669288803
293,flower,0.13869192139987166
294,fade,-0.014065170646896967
295,come,-0.027452294888418577
296,fruit,0.06383081566130948
297,seed,0.05245258548688348
298,seed,0.05246222777511385
299,fall,0.011030516394154146
300,ground,-0.005814968613956867
301,sown,0.03938143775607353
302,spring,0.011668112937379262
303,another,-0.03968081714665811
304,plant,0.07369135797653002
305,without,-0.039272550535355825
306,flower,0.11904279691983553
307,would,-0.01650813584359601
308,seed,0.04250389417984681
309,see,-0.03448972507327248
310,rather,-0.031217571534664115
311,flower,0.09607126129414048
312,think,-0.03718938746751472
313,still,-0.027488585921647542
314,stroll,-0.005496168481599464
315,field,-0.030286371800554795
316,lane,-0.023915198644594696
317,willow,0.0037223124337181232
318,farm,-0.0024645877135720095
319,shall,0.024102932310119035
320,look,-0.018696121641496397
321,generally,-0.019285772358734046
322,call,-0.0040632972409839
323,flower,0.031343794637804276
324,shall,0.03768263152272644
325,look,-0.0197824017711385
326,comparatively,-0.03201533889726679
327,small,-0.014080904983744829
328,plant,0.021526636607788613
329,flower,0.04443524311835166
330,blossom,0.006862173272450361
331,easily,-0.005129454563195633
332,notice,-0.0005382779286250021
333,large,-0.007127904998879658
334,sweetscented,-0.011046697536819907
335,admire,0.004831249043730809
336,daisy,0.01022336483829975
337,dandelion,-0.007674298396598714
338,spring,0.007914600220105213
339,must,0.012398247442312051
340,forget,-0.022676822828418777
341,great,0.011329582310651967
342,oaktree,0.02969217272395619
343,also,-0.0010149798925880764
344,flower,0.008630406991966117
345,must,0.001424765118437699
346,remember,-0.025745908823220563
347,oaktree,0.03158798142870272
348,also,-0.0005708136617547673
349,flower,-0.006217437719979168
350,plant,0.024802831738766556
351,chapter,-0.001956045332408928
352,ii,-0.007030862390245034
353,coppice,0.043108869125766426
354,outside,0.02696580275244528
355,front,0.06373259313094039
356,door,0.056711600803309746
357,willow,0.029791592219664667
358,farm,0.0358880830660465
359,broad,0.010691196961972585
360,curve,0.010420653829051907
361,gravel,0.038113231676719844
362,drive,0.07031968013981707
363,far,0.0036074765707365545
364,end,0.04695941774490435
365,white,-0.009144548018157343
366,gate,0.0909926776091772
367,open,0.026871909223712607
368,lane,0.07550295207769919
369,one,-0.024872976110220116
370,side,0.0806850391757621
371,drive,0.09753045890809459
372,narrow,0.044493419558430045
373,strip,0.03304792953167643
374,ground,0.04877338827749656
375,plant,0.034431568816646885
376,flower,-0.011455201809998847
377,shrubs,0.04364821805670736
378,close,0.02720672846560892
379,front,0.10037249055906584
380,door,0.0770338160057808
381,patch,0.020419205353341404
382,grass,0.027509304518476066
383,stand,0.011843126405516383
384,large,0.005681402832546792
385,old,0.016329351097899916
386,mulberry,0.06384994422997273
387,tree,0.04404634320368986
388,side,0.06781296308073438
389,drive,0.05979042182813759
390,lawn,0.08827269141610596
391,beyond,-0.003964249907132702
392,flower,0.03184095514652027
393,vegetable,0.058619715676706055
394,garden,0.074995866980731
395,still,0.0022195688729092014
396,little,0.013537781744156678
397,wood,0.08022795653972688
398,coppice,0.06795830017418747
399,nut,0.040880624224322724
400,bush,0.025451444915912703
401,march,-0.006350686347256336
402,morning,0.02746215688799693
403,shall,-0.018542445082524645
404,find,-0.04230938226549898
405,wild,0.018257634782076124
406,flower,0.026875105021465704
407,little,0.023890039449962625
408,wood,0.06922759963225623
409,vegetable,0.04672246374300526
410,garden,0.06640280642153445
411,wood,0.07003433886119316
412,low,-0.011237962389224596
413,grassy,0.0329565657285661
414,bank,0.022366587949190202
415,bright,0.012077675636090331
416,today,0.017918716685668808
417,yellow,0.01603041272980522
418,primrose,0.0741236926728039
419,primrose,0.07355234872160048
420,always,-0.024240438120857973
421,blossom,0.0357441360278918
422,early,-0.0037645227930217635
423,bank,0.024626284777481126
424,sunny,0.030577146456408313
425,shelter,0.004486523450775704
426,cold,0.003935165299175838
427,wind,0.026857015629600477
428,daresay,-0.04963293974617337
429,see,-0.04136626120857294
430,primrose,0.06378924961462473
431,today,-0.012246729694373043
432,pale,0.054667979543619426
433,yellow,0.06886490228694594
434,blossom,0.05111335035157614
435,make,-0.05763674474266135
436,five,-0.020831041304691322
437,petal,0.08885655606363356
438,join,-0.014565700991033713
439,together,-0.01627572390819309
440,form,0.0029351434022401417
441,tube,0.04440463759054287
442,corolla,0.06073490770012796
443,petal,0.10239103481108736
444,notch,0.023865648238895528
445,indented,0.04155187953452397
446,outer,0.05330047420870185
447,edge,0.02804777020613526
448,centre,-0.010165831374041054
449,blossom,0.05902729070937604
450,petal,0.11448189554223719
451,meet,-0.020036538121194717
452,petal,0.12236540961048081
453,mark,0.015609836168836462
454,spot,0.013349163767644412
455,darker,0.055906444555278524
456,yellow,0.08600412661035527
457,flower,0.05227997884345773
458,grows,-0.012782453166714567
459,alone,-0.03334173955056878
460,long,-0.007548628695237797
461,slender,0.041664357504311134
462,stem,0.04823696631036773
463,top,-0.004762689511883228
464,stem,0.04421276637292688
465,kind,-0.0349334227970063
466,green,0.02237556671489528
467,tube,0.04210003984689906
468,yellow,0.05344556953772555
469,blossom,0.038080702063608064
470,appear,0.0015533568595567854
471,primrose,0.000507532854291034
472,blossom,0.03971955394898154
473,scent,0.025288238561763668
474,strong,-0.005162236588753582
475,sweet,0.014025862190888205
476,pleasant,-0.018911231350126942
477,leaf,0.07544606657485935
478,call,-0.0064441063850297995
479,radical,-0.012924041395417314
480,root,0.031445399718925904
481,leaf,0.06508471494791956
482,call,-0.0036332720125300893
483,leaf,0.06264175080760657
484,appear,0.014309683296408296
485,grow,0.0047396951677254025
486,direct,-0.014134589289638195
487,root,0.037587240326076896
488,leaf,0.06065006808999531
489,really,-0.03792184073248014
490,grow,-0.0017348406668664116
491,short,0.008123539603504216
492,stem,-0.0011095917097899276
493,top,-0.0082601775956897
494,roota,0.0046222975148765225
495,stem,-0.006759814319490279
496,short,0.010190380970358244
497,appear,0.010786172138916337
498,ground,-0.012766626704552404
499,among,-0.02652885742932355
500,bush,0.006977566661663995
501,coppice,0.013775234690370116
502,notice,-0.0027758856478481446
503,flower,0.016594562898610818
504,first,-0.0123767601576203
505,catch,-0.006980879635215159
506,pretty,-0.016545571014169237
507,blossom,0.02141055486999629
508,wood,0.0011949844853793884
509,anemone,0.02341679217905646
510,whole,-0.03209527580236035
511,coppice,0.018060798930982634
512,star,0.0067547843823533415
513,beautiful,-0.01860206209756992
514,white,-0.008238652104481168
515,flower,0.03000296355655328
516,pick,-0.014519176169516635
517,one,-0.009154122520315873
518,see,-0.03475724497507303
519,sixsix,0.001167219705977376
520,six,0.005175137625409562
521,petal,0.06868067993936906
522,say,-0.035116517881046236
523,petal,0.07218801208404509
524,anemone,0.05136067243083148
525,none,-0.0032635169514988386
526,sepal,0.07178744724896445
527,sepal,0.07218035765748804
528,plant,-0.02931404254439963
529,generally,-0.005755230368521464
530,enclose,-0.007311039631749564
531,blossom,0.027211773558231674
532,open,-0.005170037240517606
533,usually,0.03944109804619469
534,green,0.04127957913404804
535,anemone,0.025520308290942022
536,petal,0.07655421543986862
537,absent,0.021151122562034174
538,sepal,0.09416875014658861
539,take,-0.03119797183121924
540,place,-0.023623436576995897
541,white,0.030738539784910854
542,instead,0.03437824690676229
543,green,0.037120755981547626
544,side,-0.012567651602343625
545,often,0.038995467190645894
546,pure,0.0016903182351848678
547,white,0.03628749033054772
548,streak,0.028615278897785524
549,pale,0.05390588366695369
550,pink,0.04139812965780719
551,several,0.013868007906558481
552,blossom,0.011550739298319582
553,pick,-0.014420541678359567
554,six,0.07591169261138418
555,sepal,0.06448933947636305
556,usual,0.028654767869535653
557,number,0.025160052460358476
558,sometimes,0.03769928104517818
559,five,0.06949611783306618
560,sometimes,0.029343090948193762
561,six,0.0767234110268865
562,blossom,-0.014751240227466152
563,anemone,0.001259591986769659
564,grow,-0.020372467862081994
565,longer,0.012697755772174264
566,strong,-0.023866971323925647
567,stalk,0.06219788618434345
568,primrose,-0.0069557798667094555
569,stalk,0.06839343215638317
570,three,0.08306569868588405
571,leaf,0.11175867018694192
572,leaf,0.1071826225085533
573,grow,0.010997172157155928
574,round,-0.0013907481556808537
575,stalk,0.06431740488208561
576,ring,0.015418296890920061
577,leaf,0.11172572168858616
578,three,0.07122977775687811
579,part,-0.0011662579226023925
580,division,0.004056034707960494
581,edge,0.021287024632726956
582,divide,0.005998550700656609
583,leaf,0.11040350778117897
584,deeply,-0.002552465252628466
585,serrate,0.0650426280426367
586,besides,-0.01891499548630643
587,three,0.014730042328511946
588,leaf,0.1059669436988956
589,flowerstalk,0.04545079990402611
590,similar,0.004203315853043512
591,leaf,0.10366700298084411
592,grow,0.010746071231621655
593,underground,0.03597594635570407
594,stem,0.037511168270151184
595,creep,0.016352959182408932
596,along,0.008998211209718556
597,far,-0.00627798731472794
598,surface,0.03861771595079982
599,soil,0.014040705618393776
600,creep,0.012902803336687974
601,underground,0.03823409648350847
602,stem,0.016937612287251328
603,usually,0.0116897724093813
604,call,-0.009128607022485751
605,rhizome,0.03482796720946158
606,side,0.005261302296695418
607,coppice,0.007167084727985022
608,hedge,-0.0005189943272459281
609,separate,0.0005390516556062093
610,little,-0.017711478054174966
611,meadow,-0.0023978708659174947
612,call,-0.01707551478939311
613,home,-0.02337969654832487
614,close,-0.005495757879170522
615,sweet,0.028287269953147034
616,violet,0.06313259043052734
617,catch,-0.026316727447679777
618,fragrant,0.030986898522897658
619,scent,0.014503378839108893
620,see,-0.040446936839592114
621,tiny,0.02285849812201904
622,flower,0.006050689985973753
623,half,-0.01516585237991363
624,hidden,0.005688948332044484
625,among,-0.0312852730908405
626,broad,0.023613605825758954
627,green,0.032677743431399044
628,leaf,0.005749049476887625
629,blossom,0.024567102694100142
630,five,-0.01871942033690807
631,petal,0.03839977504488893
632,dark,0.028279875891889645
633,purple,0.050950599994754354
634,colour,0.02646041855299895
635,white,0.021999134885025407
636,sweet,0.01772411196966128
637,violet,0.07109081087255556
638,none,-0.007063895406970764
639,grow,-0.030161882351107103
640,little,0.022348512137690138
641,wood,-0.005977190817883043
642,today,-0.006233616603474911
643,base,0.016485626986801144
644,part,0.01321544579088016
645,join,-0.0192986197806837
646,petal,0.05277253388198636
647,little,0.026617467396340314
648,spur,0.06070894730161558
649,point,-0.013313625667864353
650,back,-0.02417699120844394
651,towards,0.008798441782015203
652,stem,-0.01928684746543769
653,blossom,0.03837150571656288
654,therefore,-0.03579891129841054
655,say,-0.034586591751683486
656,spur,0.06104382416413994
657,may,-0.0031805160836045868
658,presently,-0.0040824960469950594
659,see,-0.002014989550536151
660,plant,-0.005741305300880155
661,spur,0.058883561795290064
662,flower,0.02705892582190763
663,another,-0.0172329180826344
664,violet,0.04262239368172119
665,grow,-0.028337342378650154
666,wild,-0.024373308804459655
667,dog,-0.012847967178282823
668,violet,0.04115766210546019
669,large,-0.032462410115034916
670,sweet,-0.002860700628548845
671,violet,0.038176897965827995
672,scent,0.005106294634023054
673,examine,0.002004688469211299
674,flower,0.01844792790351415
675,ground,-0.004167455595823487
676,nut,0.02316238770065837
677,bush,0.027268209080298318
678,head,-0.013659656433886764
679,wait,0.010344504972273334
680,remind,0.010262973164589418
681,u,0.0060349048492970726
682,say,0.006524308650955146
683,tree,0.018628210585993604
684,also,-0.008855020333598996
685,flower,0.02591963281245522
686,flower,0.018955285093045313
687,nut,0.02865967495066149
688,bush,0.020757416883191885
689,hazel,0.0247671627678436
690,easily,-0.020630811605207917
691,see,0.015696447598541857
692,appear,0.001138845461755659
693,leaf,0.0027616577462917253
694,open,-0.019244174945832956
695,see,0.024456178778007622
696,today,-0.012005776000368333
697,often,-0.005499753525958202
698,call,0.0357618033872629
699,catkin,0.033168364653696845
700,name,0.02504178465438571
701,country,-0.011167193916328795
702,child,-0.00020243189676534936
703,give,0.012490668417463848
704,good,0.005900219780677344
705,name,0.024961273326485334
706,like,0.03115251150903637
707,tail,0.016386029610233426
708,tiny,0.008396020383505624
709,lamb,0.022497579009782352
710,anything,0.01279132187635137
711,else,0.023752300507927503
712,catkin,0.009843960802247686
713,colour,-0.012396267397914117
714,soft,0.004903214735059923
715,almost,-0.026485349415684336
716,woolly,0.006051225129226245
717,touch,0.03745019315093057
718,hang,0.03132566014823848
719,cluster,-0.00495777728400797
720,hazel,0.020845867688670097
721,twig,0.051101152987052346
722,strong,-0.017836492820747958
723,march,-0.007719850512734412
724,wind,0.02252191591520431
725,blow,0.018004472875831363
726,today,-0.017319015800371356
727,shake,0.05970117238114645
728,flutter,0.03332128321549023
729,like,0.02720486525089011
730,tail,0.04382285657025642
731,lamb,0.026162630366098474
732,play,-0.01254963956493187
733,leave,-0.026611575884969475
734,dusty,0.011992910463358172
735,powder,0.027079666517716077
736,finger,0.03350241912873945
737,handle,-0.00846021553701222
738,pollen,0.05948971314112655
739,flower,0.030928066167003155
740,yellow,0.03272533094689518
741,catkin,0.08180777353548177
742,dance,0.0018114809173822451
743,twig,0.08346673306329139
744,today,-0.02597686429885884
745,hazel,0.03042573705667528
746,nut,0.062368573353723256
747,appear,-0.010118009835645963
748,autumn,0.006042375879925096
749,nut,0.0666856595435498
750,grow,-0.0035484398326293765
751,twig,0.06669259199954976
752,small,0.017588957404986023
753,red,0.016415921691008063
754,like,-0.016683804918185753
755,tiny,0.04352056666275543
756,paintbrush,0.029016578730921526
757,female,0.005619006330063304
758,flower,0.06962823206205507
759,fertilize,0.01193676277273581
760,yellow,0.03173451265777851
761,pollen,0.06542426989949834
762,catkin,0.08381401432538879
763,produce,-0.020706004920986943
764,nut,0.07160911266755542
765,chapter,-0.023456740443201615
766,iii,-0.030796940399850876
767,flower,0.03273918738379514
768,wall,0.07898368485285315
769,behind,-0.0032308550421964546
770,narrow,0.010837462463250364
771,strip,0.02146960916650538
772,ground,0.008023695189547701
773,flower,0.03167350541283815
774,shrubs,0.024168393072400627
775,side,0.03759869226608227
776,drive,0.017695464572626492
777,low,0.005870235273584289
778,stone,0.08416123174190286
779,wall,0.1121361716267725
780,piece,0.025890252422840713
781,lawn,0.03345336043924249
782,mulberry,0.02313371492907273
783,tree,0.020469366952344612
784,stand,-0.005043072061188683
785,cut,0.0283898113334512
786,away,0.015333294822853965
787,flight,0.011163874619936837
788,step,0.02866131218639066
789,lead,-0.00036968000196420863
790,little,0.0007972749593694625
791,gate,0.07734425612943138
792,wall,0.1452308110672304
793,garden,0.02598374113423428
794,old,0.03566724044359959
795,like,-0.021574272618218586
796,smooth,0.007963964052068851
797,brick,0.06962252458219714
798,wall,0.11867685323571557
799,see,-0.020337149047953574
800,town,0.03530648406854684
801,stone,0.08440668272883853
802,different,-0.0008279896318921469
803,shape,0.012049457551918176
804,size,0.004501241831092825
805,mortar,0.02718933406471783
806,fall,0.005643211247073224
807,many,0.003933010757010718
808,place,0.01246215251826459
809,hole,0.02239257933734534
810,crevice,0.024206002273743987
811,yet,-0.011386789501830589
812,beautiful,0.0337361668455338
813,old,0.028422467754214538
814,wall,0.08967259013468475
815,many,0.013671380187828201
816,thing,-0.007180470939032302
817,grow,-0.01347393543201507
818,moss,-0.006544696123607671
819,grass,-0.022274944204745177
820,flower,-0.02432557405411597
821,may,-0.006372589627781944
822,morning,-0.010188251259953618
823,see,-0.0043493664922374916
824,also,-0.0038786388293173173
825,smell,-0.015106626152037271
826,one,-0.00582454056867921
827,flower,-0.014767576660376994
828,grow,0.01481083797843278
829,upon,-0.011372003342140167
830,beautiful,0.014140890771004359
831,sweetscented,-0.0027192369144589694
832,wallflower,0.008605359131848553
833,grows,0.02889227681052915
834,along,-0.007607137611860594
835,top,-0.02020018836895087
836,wall,0.005873664591496207
837,plant,0.03248233343044033
838,even,0.005171722330843755
839,spring,-0.002974251997738627
840,side,-0.02300168214249182
841,plant,0.040843807230383826
842,quite,0.00890946747945216
843,large,-0.005658844395328848
844,stem,-0.011428914496078428
845,tough,0.01135673123879509
846,grow,0.029880693132365844
847,long,-0.004207781361372415
848,time,-0.004946274575929252
849,wallflower,0.04459750791544476
850,perennial,0.0322995327512101
851,plant,0.07043318944436368
852,unless,-0.033660199736795515
853,kill,-0.0008916974697056614
854,torn,0.008585418830038051
855,root,0.007754526092504807
856,live,0.0030337717581396324
857,grow,0.036617243065223654
858,many,-0.005655982270409242
859,year,0.017813425074784395
860,others,0.002259517785436731
861,quite,0.0006375693179016039
862,young,0.0006681229083732619
863,inch,0.004298205161957723
864,high,0.01685166405729158
865,grown,0.034511814153267255
866,seed,7.10190196567217e-05
867,drop,0.012743679428817014
868,last,-0.0006275635959338753
869,autumn,-0.011049280050148462
870,old,0.012862522235042962
871,plant,0.039260301924013245
872,likely,-0.0033626253135417964
873,wonder,0.011522140514052502
874,wallflower,0.009118430413757326
875,plant,0.0408354892412259
876,grow,0.016116072934739576
877,upon,0.0064384554823846704
878,wall,0.031670568023769156
879,earth,0.08052673063457688
880,stone,0.043033691620723194
881,crumble,0.0485627215512237
882,mortar,0.07124163981113392
883,pull,0.010814807559870254
884,one,-0.01642007833261444
885,small,-0.013461811902995077
886,plant,0.02182489804785914
887,shall,-0.014431986881314649
888,find,-0.006009144084041804
889,earth,0.08614611834805277
890,cling,0.022961017517827573
891,root,-0.00042539315117834744
892,dry,0.04100681955921656
893,dusty,0.017693518362538366
894,earth,0.11035893139224094
895,blow,0.03815974869798781
896,upon,0.01694725435622113
897,wall,0.07743261338581811
898,wind,0.048991024758507334
899,lodge,-0.007403547711519752
900,chink,0.006363795850600862
901,hole,0.05215166235953059
902,dust,0.07982162996124122
903,soil,0.0989832526389415
904,mixed,0.00029204197499268396
905,mortar,0.07373427999573848
906,wall,0.047771194549655095
907,build,0.0314998297972961
908,dead,0.02251353401957546
909,leaf,-0.008989884676048302
910,fall,0.020175151890261256
911,decay,0.045500710533581824
912,produce,0.007307823584961772
913,little,0.0045242133500981024
914,decayed,0.051531812569685496
915,leaf,0.0023274970891048997
916,make,-0.01909069323714552
917,earth,0.06293735242439258
918,soil,0.05649715547273321
919,wallflower,-0.0015081818022549681
920,plant,-0.011160592549519649
921,grow,-0.00305045011155772
922,wall,0.05609867189784421
923,rock,0.015994634948168492
924,find,-0.01006932013327847
925,little,0.009219554553291365
926,soil,0.04929261518636742
927,sufficient,-0.0012835679669705037
928,need,-0.007526652949104322
929,blossom,-0.012786110806287436
930,wallflower,0.02401707202769321
931,upon,-0.0027839586493977326
932,wall,-0.007290728683337294
933,golden,-0.0007410824432709096
934,yellow,0.016470326306617863
935,colour,0.01801021688504326
936,sweet,0.015810069121443452
937,blossom,-0.0037298780900767536
938,however,-0.023307968302775102
939,darker,0.03401602758270579
940,yellow,0.01806411079157794
941,others,-0.010852198117304082
942,petal,0.00275002068170751
943,quite,-0.0064256296468843555
944,brown,0.03687909202094586
945,look,-0.004221074938920305
946,garden,-0.006446782868892537
947,behind,0.004493521118382902
948,u,-0.013921401341299612
949,shall,-0.012531804981509536
950,see,-0.02252703459315292
951,mrs,0.01108930639512456
952,hammond,-0.0006214839788708066
953,several,-0.005527696245918701
954,bed,0.006551261174681618
955,wallflower,0.053182410504404976
956,year,-0.007640483389033972
957,flower,0.016821632457178035
958,fond,0.0093696406070531
959,wallflower,0.03306306187743885
960,two,-0.004482650618955832
961,different,0.01672342527416039
962,colour,0.06157192042752896
963,bed,0.013880164399109253
964,one,-0.02330541291545968
965,kind,0.0007072591634054267
966,bright,0.04018076073263682
967,golden,0.0033788375940561914
968,blossom,-0.009891144978394427
969,rather,-0.011424622340870385
970,deeper,0.012417645540534768
971,colour,0.03837826790639478
