token,lisa
chair,0.019526405036629595
change,0.022025369402164686
channel,-0.0012413165768835658
char,0.016110583859121
character,-0.036531972227748476
characteristic,0.07815100275866212
charge,0.0300225648411443
charm,0.041468695754705576
charred,-0.003484789210518668
chase,0.0033146519838803215
cheap,0.0077893144911964085
checker,0.0037582860756618826
chequer,-0.008873186160492257
cherokee,-0.02057483937199021
chesapeake,0.038212517901549226
chest,0.014270131291492866
chief,0.028734285401362792
chiefly,-0.0015444975373985073
chiefs,0.006708305630476291
child,0.02282956305283128
chippewa,0.035727598845886985
chosen,0.013895352158502614
circumstance,0.040778984741235084
citation,0.007737466652640548
cite,0.02574511480678335
city,0.03342137508388045
clad,-0.00332818799203712
class,0.07168745002519983
classification,0.07600992519596736
classify,0.04147265811341175
claws,0.03326708517734574
clay,0.019896415774847256
clear,0.04561099778110882
clearly,0.029753928199990586
clearness,0.012996108254567762
cleu,0.01313739040479237
cliff,0.009789996992513773
clifty,0.04203552190876306
cloak,0.09691908182373127
cloaks,0.0038567358004264717
close,0.016345020858239894
closely,0.052937152141266104
cloth,0.31728658786855696
clothe,0.13112322175352395
clothed,0.05538501283660824
clothes,-0.007332312072472722
coales,0.009720034521757088
coarse,0.21588224383587273
coarseness,0.00498431271896678
coarser,0.03699210026588169
coast,0.13289290655541508
coat,0.0737779342847466
coffee,-0.00029738156808455617
coffin,0.048997373900602395
cold,0.018670826696030235
collect,-4.324096558747971e-06
collection,0.16473404586082915
colonial,0.05956535284101768
colony,0.03351931571664825
color,0.2587371680009334
colour,0.1750624964728495
columbia,0.028207338315519758
combination,0.12180450100561067
combine,0.029657221928324706
combined,0.03449094900045235
come,-0.00965533624084896
commodious,-0.007886760353530007
common,0.1519724441261807
commonly,-0.022390751027579214
community,0.02718319842029021
compactly,0.032884877349568666
compactness,0.01096502587485192
company,0.014967803010905993
comparatively,-0.00028762174426905096
comparison,0.036730373696945685
complete,0.033587997584049845
completely,0.0083454636375565
complexion,0.09503983862647479
compose,0.004113183745242
comprehensive,0.07032987736778444
conceive,0.042073352095863645
concern,0.07364664675429214
conclude,0.0001282626231670913
condition,0.146546503034076
conduct,0.03389663626164503
confine,-0.025771122867649383
confirm,0.010961645575626733
conjunction,0.02234644533018627
conquest,0.034974827437506156
consequence,0.02755086249137618
consider,0.20103728142634836
considerable,0.027970364130299727
considerably,0.004866360909439478
consignment,0.0006165854310146929
consist,-0.055989815588720064
consists,0.039729297270367246
construct,0.003442663141601775
construction,0.3549046149888546
constructor,0.01082890912706477
contact,0.0005866750136064927
contain,0.007905213743398136
content,0.03795640013057032
conti,0.002706549896107091
continent,0.03345200653378315
continue,-0.009093983958062444
contribute,-0.0006160126270993384
convey,0.020448535082659237
cook,0.027441257539081537
cool,0.009295885865461512
copper,0.3410807259550694
copperas,0.13803576195859024
copy,0.014854614083480273
cord,0.2972270246158437
cordage,0.013022656208459367
corn,0.04731983656339615
corner,0.010566638788306956
corp,-0.00024382781429965758
corpse,-0.00010134324531110445
correct,-0.004663780581791214
correction,0.038758741343801896
correspond,0.0699773050114034
correspondence,0.03231859770979033
cost,0.021785849795802493
costume,0.021021361809477345
cotton,-0.011520050244900023
could,0.04174309558066423
council,0.02494279219567039
count,-0.005594450000406165
country,0.11958246878479692
county,0.024344782302630916
couple,0.0021292156230873463
course,0.008939318547734242
cover,0.18755372666804127
covered,0.005004823514719978
covering,0.02508727866596996
cradle,0.37153797949881895
creek,0.029802813499852518
cremate,0.009500886341248455
cresson,0.005199995013253841
cross,0.018805716471230773
crossed,0.017486915394857905
crossway,0.02119034629149671
crow,0.02190714784164111
cultural,0.06570689091824242
culture,0.5640333313544209
cumberland,0.016961474922645808
cure,0.09436372718765715
curious,0.0460599096086896
curiously,-0.025411612893584224
curl,0.005335903512143829
custom,0.04080588763855634
customary,0.031318333207070344
cut,0.15220431894188008
cyrus,0.02265768046191711
dark,0.14843379117280112
darkbrown,0.04504200114212302
dash,0.05528941452920801
data,0.10620972177377579
date,0.040487200496460464
davenport,-0.03394493344385065
day,0.0812322500313162
de,0.21454645414611723
dead,0.008439700341058747
deadhouse,0.0038373024182587964
deal,0.009187148212349706
deare,0.04386774821539944
decay,0.10791743443585987
decease,0.019160995942134787
decent,0.013083239907835827
decided,0.02485989637121364
decidedly,-0.012082392908728699
decline,-0.0244992621443693
decorate,0.036152237892852795
decoration,0.00493882861182523
decorative,0.04495478358565425
deep,0.06578818248703168
deeper,-0.00852852357152497
deer,0.22205555180848635
deere,0.04773569321181088
deerskin,0.04876318043366544
define,0.02572673831606431
definite,0.030771751346545403
definitely,0.03410352192859948
definition,0.032837272397573246
degree,0.1298921889292407
delaware,0.019149772975982537
delicacy,0.039156702649594116
delicate,0.03406947390805772
delineate,-0.009015744105904985
demand,0.01964028236615566
demonstrate,0.11813235593064068
depend,0.027315779986926674
deposit,0.039387906699503344
depreciate,-0.014733177868540174
depressed,0.01745360966726201
depth,0.03023855289994341
derive,0.01565301411678007
descend,0.01119582117919892
describe,-0.00025419119370549345
described,0.022286131112365493
describes,-0.00011103545184528673
description,0.08684478862445504
desiccate,-0.0017796215269296851
design,0.09376732780274538
designs,-0.005640208748217586
desire,-0.026655341324292377
detail,0.014813355860188022
detailed,0.07548704638364033
detect,0.035949793722085475
determine,0.0656630073633607
development,0.13588438530565006
device,0.05961958257510851
devise,0.00029220209434764957
devote,0.008930780113668945
dew,0.02686199737279632
diagonal,0.21043734488876611
dialect,-0.0014542330565265058
die,-0.005457365587418982
differ,-0.020002119864265182
difference,0.09236754879410433
different,0.07670489157304816
differentiate,0.0044811324368754886
difficult,0.0743934086207636
dimension,0.009741178848416746
director,0.08815099250772658
dirt,0.028961648494879498
discern,0.012647761810909954
disconnect,-0.0015476736513008913
discourse,-0.011447316286443887
discover,0.05167578126760254
discovered,0.02513393369804969
discovery,0.049346266255893896
discuss,0.06488978581326175
discussion,0.060836044875433766
disdain,0.03640200001103388
disease,0.03192278819616874
dislocate,0.0031599056439850356
dispatch,0.02576543336161606
distaff,0.077247627689144
distance,0.02410621005669027
distention,0.01626791432545584
distinct,0.0168268318256587
distinctly,0.04640549334851928
distinctness,0.01564539656698565
distinguish,0.06041273142290121
distinguished,-0.014020945142956768
distort,0.013230180860581937
district,0.012599666492915627
diversified,0.018321878622402855
diversify,-0.0041945246969781105
divide,-0.018827449685419953
division,0.07887829396813016
do,0.007932460927210078
doctor,0.019809946299575387
dog,0.01658212779258444
domestic,0.02738337195294245
donate,-0.030030078836875945
door,0.011123235967926028
double,0.13416803276337336
doubly,-0.011709543940792402
doubt,0.066075723174765
doubtless,-0.0058228864614541815
downe,0.03793043946348575
downward,0.017778550949700333
dr,0.10296279534921965
drainage,0.014545728051920021
draw,0.008046745627089753
drawing,0.010476740020175127
drawn,0.005217891718837355
dress,0.1683186617595831
dressed,0.0466750399048409
dried,0.00989120491112616
dropsy,0.04865645645494085
dry,-0.0028260484550817686
dryish,0.03664992150531262
du,0.08321868093675616
duck,0.06381314085898128
due,0.06352032498427482
dutch,0.019467390539156363
dwell,-0.0016083274306160984
dwelling,0.17110981391640373
dye,0.23408607003509055
e,0.0039590810811499025
eaglet,0.01597138606184015
earlier,-0.003558732577785156
earliest,0.018328164404049822
early,0.18420111177098517
earring,0.030025068762602882
earth,0.02498948098154351
earthen,0.01292859772736666
earthenware,0.11711748669217659
earthworks,0.02746285025828739
ease,-0.01377885918850244
easily,-0.021848239851404556
east,0.03768525660887925
eastern,0.09345846721978938
echo,-0.008170965911710086
edge,0.08085886375470216
effect,0.0685466057929242
eight,0.18116771555384423
eighth,0.00945852898948012
either,-0.03021166018670917
elaborate,0.08231458212231509
element,0.0266756127087341
elephant,0.16111564071575135
ell,0.03825182758757906
else,-0.005235229449148953
elsewhere,0.008769915545239428
elucidation,0.04325650135587661
elvas,0.009552585462301484
embellishment,0.0398221106286201
emblems,0.005075339017859369
embody,0.10293894236877973
embrace,0.03115927740863679
embroider,0.015346159140840476
embroidery,0.12069050136222007
emmert,0.04727472859721664
employ,0.2039488313351718
employed,-0.0008591290380612224
employment,0.054666886616574
enable,0.016944388943464447
encounter,0.021674693286519043
encouragement,0.049405232018824706
end,0.14629075555872564
endeavor,0.028764500880652518
endure,0.022403370123920123
england,0.02789824159531953
english,0.047122593210647504
engrave,0.009094020356867124
enslavement,0.0045046447779328
enter,-0.008356648522562574
entire,0.0008315794206125368
entirely,0.0036649881611888133
entrance,0.041086451174515856
envelop,-0.005143491717392539
envelope,0.010001729203427682
environment,0.04683424480534162
equal,0.03398442553859546
erect,0.025359004310989634
especial,-0.0062616954267262015
especially,-0.04331736302865054
esq,0.0222920233096264
essentially,0.00691259346499917
esteemed,0.037107734957460295
esthetically,0.040435162972215194
estimate,-0.01155994611358097
etc,0.06810873136418603
ethnology,0.22718142713730566
europe,0.029543076796380907
european,0.05787726178011775
europeans,0.03326577250309381
even,0.17324267538043372
ever,0.011856572645628186
every,0.039947277551428254
everywhere,-0.011040268584429169
evidence,0.4152902036138155
evidently,0.0520876740241233
evince,0.0168986627626341
exactly,0.02107339279384546
examination,0.10457558638690924
example,0.1564931041261475
examples,0.057100822124341755
exceedingly,0.0022613506058190994
excel,0.0118517201423482
excellent,0.004374286900933503
exceptionally,0.02268903850339671
exclusively,-0.0021717949949443213
execution,0.020670939248051683
exhumation,0.04110035771367656
exhume,-0.015969532653081406
existence,0.019298280306366752
exists,0.013411671940253557
expanded,-0.02892702534206887
expedition,0.06290532999834478
expert,0.039489980607006175
exploration,0.06697151586599066
explore,0.035791321729192825
explorer,0.06633048687357192
explorers,0.027248474557997667
export,0.011029046087882929
expose,0.010993028149660874
exposed,0.0003981822400590435
expressly,0.0179468746321866
extend,0.022833822743460592
extended,0.004070700285632758
extensively,0.007752633931148783
extent,0.028038253348118512
exterior,0.030958967196347213
extract,-0.01190646672395328
extraneous,0.03340707396654858
extraordinary,-0.006988492663145554
extremely,-0.014325757874005463
eye,0.07342277345661243
f,0.07303390803298249
fabric,0.41480484051936534
facing,0.009660298964576323
fact,0.05600069564059525
factor,0.017867478890497272
faggots,0.015716450312479008
fail,-0.003438117448263869
failure,0.04180768256362495
fain,0.030913918086165493
fair,0.030905520785254034
fairly,-0.03287928459941564
fall,0.05724949957797473
family,-0.0008225736194297282
fan,0.13551031090188123
fanciful,0.04046502883263541
far,0.04878916690810012
farther,-0.007952524539491248
fashion,0.013476997126578788
fast,0.003911073985177042
fasten,0.20655930528921812
fathom,0.020333118694058787
favorable,0.0579747037699027
favorite,-0.007465274422571712
feather,1.7896947238955407
featherwork,0.025391053498201352
feathery,0.014486699390829747
feature,-0.0385184093470328
female,0.08040479365577252
fertile,0.00863975311015021
fiber,0.374949238830225
fibre,0.10258533901279637
fibres,0.037012168679136516
fibrous,0.05497323361104511
field,0.04769068184338138
figure,0.287374009204484
filament,-0.008393763404607181
fill,0.000635259772544169
fillet,0.05794803221319652
filling,0.012351526350540905
final,0.012469090746018988
finally,0.00011450068007656007
find,-0.09048532266927714
fine,0.22792940905156692
finely,0.011684675774017914
fineness,-0.0025071584764710044
finer,0.07934665267915561
finish,0.006093242830766573
fire,0.0429300504422542
firm,-0.022106689644029932
firmly,0.008600119920065853
first,0.0135354723345077
firste,0.0749913921272235
fish,0.13542059809464213
fisher,0.026611319728958714
fishery,0.03226443712181007
fit,-0.0032348427583785786
fitting,0.039144020480922304
five,0.04874386438523169
fixed,-0.017470331223306792
flag,-0.0053773120945286934
flat,0.005453034945276951
flattened,0.013124793874935698
flattish,0.03189649092045839
flax,-0.007073094345861521
fleet,0.04673305530893024
flesh,0.1959057990315704
flexibility,0.05206370938780682
float,0.04311537593592722
floor,0.057243341481536716
florida,0.023538765899881332
flour,0.0181542860074664
flow,0.004167735842266462
flower,0.033953271732626356
fly,0.03267072246943965
fold,0.02009132119261346
follow,-0.11175240838975524
food,0.01794497736820663
foot,1.251524451025673
forecastle,0.03279573133866077
forepart,-0.0012143440334261078
forget,0.022364310026670806
fork,0.04910065300797507
form,0.34958092547340036
formally,0.009016789910604008
forme,0.06232650901212046
former,-0.004953588887407497
formerly,0.033134887192427825
forth,0.01575428772256654
fortune,-0.005827083756159131
forty,0.007502357077435768
fossil,0.18595007112527495
found,0.008023565791748169
four,0.07907111870302264
fourteen,0.01369567237333454
fourth,0.01699831065504029
fraction,0.0036537939208106827
fragile,-0.006145107217525127
fragment,0.1600912859410861
fragmentary,0.022689254048379612
frame,0.03782503229186517
france,-0.003514214748138713
francis,0.029594773614424575
fray,-0.01488012119026987
free,-0.03233727958180148
freely,0.010346939567957347
french,0.09313025963858412
frequent,0.009288725776795478
frequently,0.01596236866575893
fresh,0.05966694323200021
friend,0.004685689302884752
friendly,0.026374344789489575
fringe,0.06305979288206734
front,0.04658834711535628
frontier,0.018342315193743203
fruit,0.021452857345654257
fruitful,0.02271506434785157
full,0.009274733336742648
fully,0.011842830566960847
function,0.06050122076907044
funeral,0.04002930960434751
furnish,0.04078707702621382
furniture,0.0037664331969640484
gain,-0.009785228437749904
garden,0.002750148802722659
garment,0.10051371557911971
garter,0.09192540802952968
gash,0.028493485287854333
gather,-0.04767660591907316
gathering,-0.0584743734721305
general,-0.028043853167306086
generally,0.07791575716112714
geographic,0.013600973818008075
geometric,0.03917189903432182
georgia,0.0385822942094198
germane,0.038242518741691336
get,0.04839629892955959
gift,-2.8318803975204034e-05
girdle,-0.01728873751955109
girl,0.10349110564005023
give,-0.012288351483233081
glade,0.044231278382425146
glasgow,0.015430772019494075
glisten,0.041693156040377315
glitter,0.00634092412080114
go,0.059756373538574825
goat,0.05678250234742234
goe,-0.012864844864471463
good,0.07570008664740965
gothic,0.018197925484392745
gown,0.030303259160263156
gradation,0.03600634043283389
grade,-0.0023045736013683677
graf,-0.06833729928181029
grant,0.01208574807225843
grass,0.060179003622087154
grasse,0.040269177706726285
grave,0.03576839540417212
gray,0.04497021405992279
great,0.03850483732445017
greatly,0.03521448456277656
green,0.04289485228620065
grind,0.04082858903783879
ground,0.04984401775457199
group,-0.00395749466137765
grow,0.04278916104950669
grows,0.009907329562368864
growth,-0.0022800693473719724
guard,0.03301647450430939
gulf,0.0793466020088472
gypsy,0.017837936161999756
h,-0.01877675219754279
habit,-0.013250944932970892
hackle,0.03380366868632669
hair,0.5197722269022107
haircloth,0.0016103600749224488
hakluyt,0.024304482979057192
half,0.4583756292355776
hammer,-0.001207890794432266
hamper,0.03017514947288926
hand,0.029769661687548063
handiwork,-0.012520621956404437
handle,-0.011880156232685114
handsome,0.014258461985231074
handsomely,0.020660568555608598
hang,0.05076567791554284
hanging,0.007228716308379159
happen,0.010816897344034439
happens,0.02175540357684723
hard,0.0454165652059182
hardly,-0.010253867138044269
hariot,0.026271282677009067
hasten,-0.002047365825558253
hatter,0.01210280673929784
haue,0.08558345341484594
havanna,0.0007939837612676346
hayre,0.02634160546115296
haywood,0.06621067340529277
head,0.05474133678286144
heading,0.022681360967241958
heat,-0.006540993268640043
heaviest,-0.0029358336576374125
heavy,0.07523377751432894
height,0.0855324967675138
help,-0.006337067282452077
hemp,0.5445264042775215
hempe,0.029323369399886213
hempen,0.043196029385281755
henry,0.054135070990578835
hide,0.05230642978860169
high,0.04481605884334274
highly,0.006912986966324978
hill,0.07284077875164006
hip,0.005189828582128891
histoire,0.051656705066346405
historian,0.015897513066635095
historic,0.18184585686906213
historical,-0.002536849417326747
history,0.02578830898812973
hold,0.007088741394977997
hole,0.029723671400715575
hollow,0.007700538144569457
hope,0.016921073050644702
hoped,0.029915725883377313
horse,0.00901398146819164
hot,0.03632663961912293
house,0.2977085459328611
household,-0.0038022341072265695
housing,-0.021892861300349283
however,0.07841714942672355
howland,0.01415720185585466
hue,0.061736062070327266
huge,0.0016279423807267891
human,0.04274628598422498
humble,0.02815533735382284
hundred,-0.0032768766508130278
hung,0.021797684437727522
hunter,0.00770507780868636
hurdle,0.007910380938133012
huron,0.040495372755971766
hurt,0.032126163242247575
hut,0.027012192364420696
idea,0.04167191129123212
identical,-0.004345860984131478
identify,-0.006533826520374512
identity,0.03445557471603854
ii,-0.0013109187117231885
iii,-0.010167491547871426
illinois,0.015599917375134543
illustrate,0.019178837896088242
illustrated,0.04865847992588515
illustrates,0.009806577524646934
illustration,0.10216928072828572
illy,0.0030477768959152806
image,0.01090033724864107
imagination,0.045798463261981205
imagine,-0.007716060681247496
imitation,0.021950593892107916
impact,0.001573677338345379
impacted,-0.01069458281561683
imparting,-0.004078467740627826
impel,-0.0030455339386723664
implement,0.040755888718486316
importance,0.15024959933406185
important,0.038928246370857365
impress,-0.015105520755341953
impressed,-0.02946135103191202
impression,0.374806192060794
imprint,-0.01262586387966647
imprinting,0.0048907550595256285
inaccuracy,0.06156313400790993
inception,0.045902825692421004
inch,0.9819427554666239
inches,0.09807454518191089
inclose,-0.04920055310862878
inclosed,-0.014778050740304364
inclosure,0.009771673940620628
inclosures,0.021063090446656007
include,0.100542578902085
included,0.027528031328929708
increased,0.0174516087390149
indeed,-0.03965245787389842
independent,0.009307900588335798
independently,0.03499308323941927
index,0.01372720796027314
india,-0.007634932194932269
indian,0.7330059889116375
indians,0.021366455736124057
indicate,0.1181621002364194
indicated,0.02572421038778075
indispensable,0.05218104601179941
individual,0.00663470875416215
industry,0.08321900075880193
infant,0.0012033294009862413
inferior,0.015918815505970133
influence,0.21489061020782554
information,0.1504103474475464
ingenuity,-0.016522283749476174
inhabit,0.025824069967942943
inhabitant,0.02000673424596889
initiation,0.008440580892126978
inner,0.07330655466668283
innermost,0.03432268602145468
innumerable,-0.013434009762309861
insert,0.029732074352884462
inside,0.059364758394810355
insight,0.0660117474829878
instance,0.005821137330537406
instead,0.020142228999089754
institution,0.016378163096085887
instructive,-0.004703527774149129
instrument,-0.011814825364834945
intend,-0.0030216968465438653
inter,0.00475814223162953
interest,-0.09169732170952151
interesting,0.0018305720008987521
interlace,0.15149432760889145
interlaced,0.007797717261022227
interlacing,0.03041235648827695
intermixture,0.0004968802588809646
intersection,0.04652342489760877
intertwine,0.060225225785058324
interval,0.026187267128619608
interweave,0.02810769421186923
interwoven,0.04713353121399723
intimate,0.012764843394585182
introduce,0.010638450197772636
introduction,0.015749860405027884
introductory,0.055904330167723316
invention,0.014942575551012787
investigation,0.07929695601430663
investigator,-0.0050420539566803195
iowa,0.046331756781136456
irish,-0.006355931322822116
iroquois,0.04119498540575005
irregular,0.02014152774500692
irregularly,0.023044480782039533
island,0.07491234974064194
issue,0.04603968636033196
iv,-0.00016346312879892964
ix,0.013894600898207269
j,0.21173473548356364
james,0.01056518739320082
jefferson,0.011111440745832996
jelly,0.03681902383601495
jersey,0.03525656522462278
john,0.3236057873307107
join,-0.008085760021518989
joint,-0.007081625145681272
joseph,0.037290127714820306
journey,-0.02249210319767833
joutel,-0.00877655476661686
judge,0.011926888086783749
juice,0.05400984660916385
july,0.006864766821051335
justify,0.01487241462678428
kalm,0.15394088166860356
keep,0.028297563804135957
kentucky,0.017148901525757813
kind,0.04468203271165816
kinde,0.03218736998447975
klett,0.011895464802262855
knee,0.11781638415391332
knife,0.055439242659392124
knight,0.014184640987174826
knot,0.05967573833231037
knotted,0.05802885631313174
know,-0.02119216903556058
knowledge,0.1749937082306181
l,0.004360768121431281
la,0.20427337863140302
label,0.011504776056265965
laborious,0.02451710480834876
labour,0.008151503480219247
lafitau,0.0320068645461114
lain,0.006103134938302312
lake,0.12054581372539597
land,0.009991526497184237
language,0.007053808803909725
large,0.18802765642384645
largely,0.011981558341546128
last,0.007422506122288418
later,-0.002568711129302603
latitude,0.036749555419387646
latter,0.028941360720754296
launching,0.008227981340877539
lawson,0.06784235832402241
lay,0.04664983963601179
le,0.01750247851312165
lead,0.036206645732481474
learn,0.03556533552879676
least,0.02352770811742544
leather,0.0043392854813961365
leatherwood,0.05219923840585486
leave,-0.05417085093704976
ledge,0.06779960257096185
length,0.5628162812202862
lengthwise,0.03887679966588945
less,0.014621875466114188
lesson,0.009468859679594117
letter,0.007626066573160245
level,-0.003714628183324666
lid,0.015425532048335524
life,0.013569496089206838
ligament,0.01876688205219784
light,0.17710579735450124
like,0.04347442021342848
likely,-0.022717941415749135
likewise,-0.02045130878791745
limbourg,0.0922501321324971
limetree,0.04172659418669021
limit,0.01831013968206501
limited,0.0425298152738556
line,-0.038600890708338886
linguist,0.029949024886706463
link,0.032042568209171673
lint,0.019924673957336405
literature,0.000720299381700705
little,0.049561467505772366
live,-0.02369588932600858
living,0.07817680875943568
loaf,-0.005357971189204922
local,0.02197226370921453
locality,0.05698750640708493
loins,0.044587134710877274
long,0.20340961845645922
longer,0.015910375760947844
longitude,0.028730543950375113
look,0.09032029745322226
looks,0.0037217400544821417
loom,0.08488589522628834
loop,0.07016094840806002
looped,0.012605304855499811
looping,0.003939782230115704
louisiana,-0.027325645457459267
louisiane,0.055655605743451166
love,0.0015362524821879479
low,-0.01713637106273051
lower,-0.009793905667835008
lye,0.02161175924458463
machine,0.01642496765544148
macrosperma,0.02481509864140669
magnificent,-0.019669224488199657
main,0.0053785873805117825
maiz,0.012353041875282907
maize,0.01692589396317525
majority,0.006962528728276646
make,0.9051780239458445
maker,0.02012330868427453
male,0.022945751890385436
mallard,0.008000112065649788
