,token,lisa
84,aboriginal,0.005115300311426977
85,textile,0.0031438390371566474
86,field,0.010283274227831662
87,material,0.021838728976905388
88,consider,0.02647391301859308
89,paper,0.0814356442682165
90,include,0.017373140936303808
91,little,-0.013310204287147303
92,germane,0.038242518741691336
93,study,0.07437691760991123
94,conduct,0.03389663626164503
95,dr,0.013906266858790588
96,thomas,0.002347380321275244
97,mound,-0.03656407411829677
98,region,0.014788121969504173
99,collection,0.06502535652149263
100,use,0.00969617297192835
101,make,-0.01905725455292013
102,largely,0.011981558341546128
103,member,0.03598382262644614
104,bureau,0.07556800243060649
105,ethnology,0.046441438424788935
106,act,0.027696106789612585
107,supervision,0.05385092079888593
108,two,0.004128773837299635
109,three,0.007762943574451692
110,paper,0.0728218442873997
111,already,0.004063256324744712
112,publish,0.07797436110794598
113,annual,0.04423291397040458
114,report,0.09610406451507693
115,bureau,0.07224585213355514
116,part,0.04094541950448945
117,collection,0.06896484225249683
118,utilized,0.022851804593555198
119,illustration,0.0302938807712158
120,prepare,0.02076105830129509
121,paper,0.040108983303533005
122,reproduce,-0.007442437105878542
123,comprehensive,0.07032987736778444
124,study,0.10810627313388264
125,within,0.034804510592405274
126,last,-0.0010788594480399857
127,year,0.03397209113731531
128,textile,0.016154607190494975
129,fabric,-0.04980050581598362
130,hardly,-0.026053644302702624
131,recognize,0.026519845750920878
132,place,0.024959733715123382
133,among,0.038334164780292966
134,material,0.02038974847066511
135,utilized,0.0263557154410903
136,discussion,0.048196641877956324
137,north,0.005613119607810798
138,american,0.02336192122592282
139,archeology,0.07882199389580813
140,recent,0.04664666985386646
141,study,0.0777086179877042
142,art,0.07078252561621054
143,moundbuilding,0.05850188525912685
144,tribe,0.012759682268746728
145,however,0.029876267254081927
146,serve,-0.003733085004270128
147,demonstrate,0.054565251671652035
148,importance,0.072276848979323
149,evidence,0.06330540788560789
150,furnish,-0.010468179048664468
151,art,0.059253550716521095
152,place,0.032963510994690144
153,alongside,-0.00111263433269163
154,art,0.06334308530079617
155,clay,-0.021646649567061214
156,stone,-0.01293781034863836
157,metal,-0.019808168818878407
158,factor,0.017867478890497272
159,determine,0.035549982309237664
160,culture,0.0856086686083833
161,status,0.0418392382112813
162,prehistoric,0.07794895343644936
163,people,0.013246929948605763
164,define,0.02572673831606431
165,relation,0.04855254508107379
166,historic,0.06810509154396945
167,indian,0.01864939259127483
168,change,0.022025369402164686
169,due,0.021438081131399424
170,careful,0.004547527145342075
171,investigation,0.04195917465774396
172,recent,0.05551190565173335
173,time,0.0021538831332091595
174,utilization,0.04532608739408051
175,new,0.0316117656024238
176,line,-0.024226437134989127
177,archeologic,0.06113277589820492
178,research,0.06936898782579161
179,well,-0.010249374241655037
180,knowledge,0.06303612492987526
181,character,-0.006113693009898058
182,scope,0.03570294043180495
183,historic,0.04459771714948765
184,modern,0.04787081558342407
185,native,0.011544606559782079
186,art,0.01746027312904373
187,comparison,0.036730373696945685
188,textile,0.005120140256207951
189,obtain,0.03415135475976874
190,ancient,0.05940754469255162
191,mound,-0.02618997696383222
192,graf,-0.008332868475076138
193,work,0.047820518986687925
194,live,-0.01278449525397251
195,tribe,0.009522511161795328
196,demonstrate,0.03510495678587217
197,practical,0.026053505641718818
198,identity,0.03445557471603854
199,material,0.013420359179946491
200,process,0.022675236399859248
201,manufacture,0.02485511492101225
202,article,0.03607629378132555
203,produce,-0.011431249675689698
204,thus,0.01737849726876947
205,another,0.006018450688868548
206,important,0.038928246370857365
207,link,0.032042568209171673
208,add,-0.013242902220672896
209,chain,-0.021057841803217354
210,bind,-0.009400073326391938
211,together,0.011363586827029933
212,ancient,0.04928722147310566
213,modern,0.05382060971896573
214,tribe,0.03097023685488107
215,definition,0.032837272397573246
216,art,0.047032498415726445
217,textile,0.022533844373486003
218,art,0.0442687292404658
219,date,0.006191259986166582
220,back,-0.01980424990731329
221,inception,0.045902825692421004
222,culture,0.1024708956378473
223,practice,0.03556860461261928
224,next,0.005703156782998479
225,universal,0.027684536193272814
226,among,0.017834519191587964
227,living,0.03629223355830013
228,people,0.04675452431861916
229,early,0.06427184120727442
230,stage,0.013888591643568982
231,culture,0.11036251101827184
232,progress,0.039893059684322024
233,embrace,0.03115927740863679
234,stem,0.005103553285636387
235,numerous,0.00879748271334755
236,branch,0.0213293460724608
237,industry,0.0684469290730148
238,afterward,-0.010235493172951839
239,differentiate,0.0044811324368754886
240,utilization,0.06507766478927361
241,material,0.008118799707200988
242,employment,0.054666886616574
243,distinct,0.012188865115518194
244,system,0.04513679374845493
245,construction,0.05313538689270404
246,period,0.0383727254606295
247,cultural,0.06570689091824242
248,development,0.1013948846221428
249,indispensable,0.05218104601179941
250,art,0.031502932056723554
251,people,0.031604571235173594
252,reach,-0.016620613410947848
253,marvelous,-0.006288145426040353
254,perfection,0.024987843147545187
255,technically,0.03710698487080407
256,esthetically,0.040435162972215194
257,woven,0.011861698160820723
258,fabric,0.018761428324795323
259,include,-0.0021728298194027052
260,product,0.05392742526312036
261,art,0.025080609609097176
262,element,0.0266756127087341
263,part,0.010987389589840803
264,employ,0.051897596088462755
265,construction,0.058676552360467094
266,less,0.013413212560328843
267,combine,0.029657221928324706
268,method,0.05589871862149479
269,condition,0.011383284472697148
270,chiefly,-0.0015444975373985073
271,flexibility,0.05206370938780682
272,process,0.056616020690920726
273,employ,0.04636202733023848
274,know,-0.008085413255579866
275,term,0.011283073038043791
276,wattle,-0.007137470346725496
277,interlace,0.03804558778592937
278,plait,-0.007771675635256988
279,net,0.004652193292244918
280,weave,0.029458062704767595
281,sew,-0.0016592025766587108
282,embroider,0.015346159140840476
283,material,0.016410409480839272
284,process,0.04546010361596744
285,view,-0.009192231138695396
286,entire,-0.005135445284001346
287,textile,0.005978900449004007
288,field,-0.00681173121651658
289,find,-0.022083791331383055
290,range,0.0038146115727172906
291,product,0.020699030253958084
292,extremely,-0.0037738161854806566
293,wide,-0.0014249351316936803
294,one,-0.03918735080996274
295,hand,-0.0016489353194687896
296,rude,-0.010544074349558594
297,interlace,0.04081934383011215
298,branch,0.004671872881716841
299,vine,0.019155111668298214
300,root,0.00677856411401741
301,cane,0.0076739207223192815
302,construct,-0.007652965049135157
303,house,-0.0225043269377214
304,weirs,0.010234309517655447
305,cage,-0.011196483402786377
306,raft,0.006127133131172026
307,bridge,0.009443089823579677
308,like,-0.022509561016186785
309,spin,-0.015498725185192016
310,thread,0.015893567095320443
311,almost,0.002523645592459217
312,microscopic,-0.006779122811498999
313,fineness,-0.0005792951973834882
314,weaving,0.03081411904793991
315,texture,0.01004377866939601
316,marvelous,0.022656127606475028
317,delicacy,0.039156702649594116
318,beauty,0.01998918297207083
319,culture,0.007963984106925389
320,people,0.015730646788086174
321,central,0.02723856612262135
322,america,0.046291676333505366
323,south,0.020662198304976342
324,america,0.049071517626987325
325,accomplish,-0.023735107783976802
326,wonder,0.011771507702728225
327,use,-0.02422263982162256
328,loom,0.030642244693184297
329,embroidery,0.014829355612755946
330,frame,-0.0014206483448582633
331,work,-0.015589398382375637
332,native,0.02866361338939342
333,united,0.020659562481822626
334,state,0.029042847518613184
335,decidedly,-0.012082392908728699
336,low,0.01018354555793834
337,plane,-0.018200473603387383
338,basketry,0.025560505820948633
339,certain,0.005015173141199752
340,class,0.007274484470217474
341,inhabitant,0.013440739239505032
342,mississippi,0.010635466379517454
343,valley,0.026268542291542744
344,well,0.010242551093757633
345,advanced,0.029562142523307897
346,period,0.031058828134503728
347,european,0.03607595547846819
348,conquest,0.041963994985636244
349,ample,0.016435244499494506
350,evidence,0.016464654254541463
351,show,0.01072963891690528
352,moundbuilding,0.03792553792497339
353,people,0.012397276201388328
354,behind,-0.01745361842931752
355,historic,0.04024298510839319
356,tribe,0.022390653833811894
357,matter,-0.013804547991122445
358,many,0.023852103614042143
359,section,0.018083266593021518
360,country,0.03210331552328405
361,art,0.06314572556474972
362,still,0.015980984164800337
363,practice,0.032143114947149526
364,technical,0.05302073654844799
365,perfection,0.036159893195434
366,artistic,0.06302710178514409
367,refinement,0.04907007253036853
368,high,0.025592620214496698
369,order,0.010096258438611729
370,splendid,0.02422776882199174
371,collection,0.030743847086839686
372,museum,0.051114469534707586
373,amply,0.04304178199781793
374,show,0.023943043933309403
375,degree,0.042665429744565914
376,success,0.04170516596847433
377,textile,0.0137818955562083
378,art,0.08523256886256592
379,necessarily,0.014338836595756516
380,reliable,0.014747517253769712
381,index,0.01372720796027314
382,culture,0.07845666454383297
383,status,0.03827087554808228
384,people,0.005998891164542352
385,concern,0.059543703210607805
386,progress,0.05433203165551647
387,particular,0.048195022923359795
388,art,0.056983113706627446
389,depend,0.027315779986926674
390,much,0.012082639504820053
391,upon,0.004036197532018422
392,encouragement,0.049405232018824706
393,give,-0.013566063865722346
394,local,0.02197226370921453
395,feature,-0.012988225346601608
396,environment,0.04683424480534162
397,tribe,-0.0006838651857754101
398,good,0.024589330074892248
399,clay,-0.019169379209558805
400,use,0.016664490539022126
401,earthenware,0.002613897947983295
402,neglected,0.02490358788979991
403,basketry,0.00923665609402294
404,community,0.02718319842029021
405,well,0.011292335220595615
406,supply,0.016222477510355465
407,skin,-0.005469715375100275
408,animal,0.021408964500566525
409,need,0.062347365569062854
410,undertake,0.03988402110543526
411,difficult,0.04008313673340239
412,laborious,0.02451710480834876
413,task,0.029304103563266837
414,spin,-0.02834272875213332
415,fiber,-0.0004900264884642036
416,weave,-0.019037735517831052
417,garment,-0.005445443396731373
418,bed,-0.03441513235885031
419,thus,0.015075472948927672
420,appear,-0.00851733265486024
421,people,0.008944498720186033
422,may,0.014342333206865348
423,produce,0.003135585664762913
424,inferior,0.015918815505970133
425,textile,0.04936141263132735
426,backward,-0.0010920298292538791
427,tribe,0.00645855295590714
428,may,0.02261729830425635
429,excel,0.0118517201423482
430,art,0.02395871533077944
431,caution,0.01549490580674831
432,necessary,0.07114257029036548
433,use,0.02458315334679035
434,evidence,0.05350093937793605
435,furnish,0.019228227586376788
436,art,0.02790189929286216
437,aid,0.029551243470084018
438,determine,0.030113025054123027
439,relative,0.037000669015179226
440,degree,0.037070007938135925
441,culture,0.030523158576066262
442,source,0.028196144146800523
443,information,0.055570755529981225
444,failure,0.04180768256362495
445,textile,0.007406701402375428
446,art,0.03063355234134122
447,secure,0.018534551765058364
448,prominent,-0.00997081006023362
449,place,0.004978762139748378
450,field,-0.00612284907059971
451,archeologic,0.03605998862543025
452,evidence,0.07077140805565507
453,due,0.04019034600486143
454,susceptibility,0.07091848776807716
455,product,0.02675832427019
456,decay,0.04466353398222769
457,example,0.05059512551460176
458,archaic,0.024686003569203977
459,work,0.003420528439245894
460,survive,0.015841755112003735
461,u,-0.007259213075295672
462,virtue,0.021384071246339214
463,exceptionally,0.02268903850339671
464,favorable,0.036125895939685265
465,circumstance,0.040778984741235084
466,rarely,-0.0010368847936024956
467,happen,-0.005821472335887744
468,mound,0.015668847011012763
469,fabric,0.0035579277246452225
470,condition,0.053326035607508454
471,soil,0.058637752002401775
472,bury,-0.012778725334828532
473,generally,0.020169035343328343
474,porous,0.051036607751095114
475,moist,0.06450063674359038
476,case,0.02645098636875091
477,preserve,0.0277163127090101
478,contact,0.013467474341830448
479,object,0.023326377327389864
480,copper,0.02319299346306803
481,oxide,0.05739542175065672
482,metal,0.02042298449777341
483,tendency,0.0240592952448801
484,arrest,0.03297139334152778
485,decay,0.05288512552372251
486,custom,-0.005770792823206679
487,burial,0.04803335818838999
488,cave,0.01031397359994655
489,rock,0.0010238244840237221
490,shelter,0.039660343367180106
491,lead,0.0018491982827154112
492,preservation,0.06140830108673823
493,numerous,-0.0057172933778660215
494,fabric,0.014625576436618696
495,agency,0.04890330406782633
496,certain,0.03227598388805412
497,salt,0.016345559784066797
498,soil,0.0510757911185846
499,charge,0.02800176077153844
500,preservation,0.06874396280522266
501,char,-0.004674102390962061
502,common,-0.0030895946356537542
503,hold,-0.01340345562099765
504,carbonization,0.040270004086816295
505,without,-0.015274851519795225
506,agency,0.04246386758562154
507,fire,0.007604362858093959
508,case,-0.0022766741357778835
509,take,-0.01661035159875914
510,place,0.015359550155280828
511,considerable,0.006806771185146677
512,knowledge,0.004097535255158518
513,fabric,0.02059183913930452
514,ancient,0.005516792674887182
515,north,-0.013514584899147856
516,american,-0.01823467030757374
517,tribe,-0.013877280078307686
518,preserve,0.018486578058024783
519,way,-0.024417235654493448
520,wholly,0.02238864415191961
521,distinct,0.000257217982300303
522,precede,0.003111599125768028
523,primitive,0.0020488697845359315
524,potter,-0.007231763350296758
525,employ,0.012408159317418165
526,woven,-0.010972100764267863
527,textile,0.018632767740605356
528,manufacture,0.04080470872134203
529,earthenware,0.03794363396686763
530,process,0.04824618348857451
531,construction,0.01995207005648452
532,fabric,0.010259255243632996
533,impress,-0.002183293075123691
534,soft,-0.008101675506929949
535,clay,0.028098559013344283
536,vessel,7.445066246222553e-05
537,bake,0.013114132761931602
538,impression,0.04423727134053832
539,become,0.011336110023595147
540,fixed,-0.011304957561945817
541,study,-0.007758012478285848
542,impression,0.052393382485279076
543,lead,0.013395511292297468
544,meager,-0.008838748877069787
545,result,0.025531359958520173
546,idea,0.03865546029338302
547,conceive,0.042073352095863645
548,taking,-0.0049549154127612495
549,casting,0.05743449532110633
550,clay,0.015806712425098967
551,wax,0.0204399449554217
552,paper,0.021822862417069728
553,device,0.0255881630406614
554,negative,0.04123311898669655
555,impression,0.06950581703332909
556,become,0.019696469582210923
557,positive,0.032128554941318624
558,reproduction,0.018794108213579606
559,fabric,-0.02323955460924509
560,show,0.01989256215190339
561,relief,0.0029394922194140795
562,every,-0.010239752944878085
563,feature,0.008881375581142454
564,come,0.01858471440798859
565,surprising,0.043992689937890385
566,distinctness,0.01564539656698565
567,possible,0.048142049086573976
568,even,0.033341616696741266
569,discover,0.02981596001944375
570,nature,0.03246624752635505
571,thread,-0.0033589577473948436
572,employ,0.02242272001897797
573,detect,0.035949793722085475
574,manner,0.03071408625944054
575,combination,1.803996799970977e-05
576,evidence,0.03132118794983106
577,practice,0.020092582730862653
578,textile,-0.03238782588581518
579,art,0.012680038297763898
580,many,0.013096792174751048
581,ancient,0.0068164836631772144
582,nation,-0.012399708331356273
583,preserve,0.02073771548309112
584,u,-0.0015423452555108556
585,implement,0.015982420440172996
586,weave,-0.02719747651890577
587,happen,0.05741403681221366
588,endure,0.022403370123920123
589,material,0.02006633562430291
590,clay,-0.028389289949446856
591,stone,-0.03456778795947582
592,perhaps,0.04035667126227951
593,common,0.013957178159189794
594,relic,0.016167380492045316
595,object,0.018489159548456896
596,tell,0.014554405491416067
597,u,0.013111276941711346
598,definitely,0.03410352192859948
599,practice,0.03533146124710945
600,art,0.023610064560956136
601,give,-0.008913435382366663
602,little,-0.010292972276760825
603,insight,0.03231864960209167
604,character,0.01681636501883388
605,product,0.0005676304729482558
606,notable,0.01804280142063043
607,fact,0.05600069564059525
608,evidence,0.04415934815891011
609,class,-0.00336155906820547
610,almost,0.002416066199279836
611,wholly,0.005910946738029777
612,want,0.042170734958116365
613,united,0.003951900606032348
614,state,0.01850315055567735
615,rare,0.021417694045075448
616,case,0.06658910427590368
617,report,0.025822975038505235
618,southern,-0.006304530938330395
619,locality,0.013584645582657085
620,writer,0.013772923219716
621,mention,0.05203215641919984
622,use,0.0076944573150614735
623,modern,0.028928054945667084
624,tribe,0.002909286445970816
625,happens,0.020377541320784932
626,case,0.04783371784094582
627,may,0.007124884678845197
628,learn,0.0276376966353917
629,something,0.022700113194226716
630,progress,0.016968178125949942
631,make,-0.011078216444109276
632,vanished,0.00976059032784285
633,people,0.045258234523934855
634,art,0.02717043595381846
635,study,0.035264593084194905
636,form,0.01793549155258258
637,earthen,-0.019360201466867625
638,vessel,-0.0008299349392401848
639,manifestly,0.02598517151496563
640,derive,0.03745117465501005
641,basket,-0.02030444056922805
642,make,-0.006276968687318816
643,imitation,0.021950593892107916
644,ornamental,-0.014728560891176534
645,art,0.07903280159152393
646,people,0.0409091463836635
647,well,0.002282828956814217
648,advanced,0.012386441717141832
649,culture,0.07008081146790623
650,often,0.012266141189862096
651,bear,-0.002660081562490659
652,evidence,0.025899174332293558
653,influence,0.07047796903596613
654,system,0.0017329280640318442
655,combination,0.007172811165329615
656,part,0.00010330899405955068
657,follow,-0.03060938206624263
658,originally,0.010447928605298744
659,textile,0.0024572917353897247
660,art,0.06698958282724346
661,little,-0.002463597127210259
662,art,0.06677862497774294
663,ancient,0.05328371203847781
664,modern,0.059345226003368785
665,men,-0.016687284206830688
666,endeavor,0.028764500880652518
667,embody,0.05732251982287448
668,beauty,0.030734229102419783
669,without,-0.023771295306688613
670,strongly,0.012474832561605807
671,mark,-0.00867702448116593
672,trace,0.02627403029761097
673,influence,0.07872886425889562
674,study,0.0355161216271969
675,archaic,0.06077183314872036
676,ornament,0.021552892670045586
677,embody,0.045616422545905255
678,clay,0.0065806777067471635
679,wood,-0.01640273716745514
680,stone,0.013793568756249434
681,therefore,0.004084272075003112
682,archeologist,0.05142465333495665
683,may,0.005794364827475227
684,hope,0.016921073050644702
685,add,-0.029715954940104598
686,something,0.02591161129312607
687,sum,-0.006272108744118033
688,knowledge,0.055238756432761604
689,ancient,0.04374773730688143
690,textile,-0.004640665224544659
691,noted,0.03978194295716911
692,pottery,0.03177460821975892
693,moundbuilders,0.009823850267666282
694,show,0.006023549270594058
695,less,0.0012086629057853446
696,evidence,0.06740667178972203
697,influence,0.06800506960968034
698,textile,-0.013463477827503815
699,form,0.017349300758943673
700,nation,-0.004435039188520416
701,group,-0.014894077388586589
702,ware,0.015059791904705869
703,appear,0.018643477326021618
704,present,0.027107673043797704
705,recognizable,0.022112880198077008
706,trace,0.03543528401949202
707,whatever,0.04841852324453055
708,although,0.03149551166678253
709,much,0.022194250803092248
710,information,0.039611641261546954
711,bring,-0.003939475271195583
712,together,-0.007206097136681439
713,source,0.005285468991757217
714,mention,0.028516842652348096
715,certain,0.02737334305333031
716,form,0.013097813528671738
717,anything,0.027612261753220953
718,like,0.0011407375913440672
719,complete,0.0008420439343362955
720,correct,-0.004663780581791214
721,notion,0.03732928630406791
722,character,0.005269840463457902
723,scope,0.01215368897833079
724,art,0.010242947819800348
725,practice,0.006300104988474542
726,moundbuilders,0.002555527175167224
727,doubt,0.02859294770199302
728,fine,-0.02062846278586523
729,article,-0.0024839599130016166
730,apparel,-0.0072796663228050255
731,often,0.03710633805960951
732,bury,-0.02104918455879471
733,dead,-0.010377705550550393
734,small,-0.010270122032262737
735,fraction,0.0036537939208106827
736,mortuary,0.010528807722548515
737,wrapping,-0.03792152301849546
738,costume,0.006688594197095992
739,preserve,0.006968984690629121
740,vast,0.03429036794902757
741,area,0.013657975663720753
742,thickly,-0.0013147558165055547
743,inhabit,0.025824069967942943
744,advanced,-0.008749316977595647
745,tribe,0.05774424912615818
746,nothing,0.013935707872449264
747,whatever,0.012759280309550218
748,collect,0.002077454424495577
749,embroidery,0.001827793233771378
750,featherwork,0.025391053498201352
751,like,-0.00495478240974507
752,frequently,0.018973786433613003
753,mention,0.016404181450143343
754,early,0.02767137311431551
755,traveler,0.01449913843846554
756,hardly,0.016013076470133118
757,trace,0.033639081371955586
758,leave,0.002681721872195739
759,relation,0.011522127163906692
760,historic,0.022269235888334397
761,tribes,0.06154594126175355
762,ancient,0.06773806646969603
763,people,0.021246807947278613
764,continent,0.03345200653378315
765,nation,0.0221682123964748
766,ancient,0.06483247841421888
767,modern,0.05127014092701224
768,build,0.004628777348994425
769,mound,0.0013528844048265563
770,earthworks,0.02746285025828739
771,generally,0.009047117317321843
772,consider,0.0322989002773547
773,intimate,0.012764843394585182
774,objection,0.02125338089113631
775,raise,-0.010928171778399646
776,utilization,0.011672516288626436
777,account,0.045935761967239044
778,early,0.056881691456252596
779,explorer,0.028999706014516905
780,elucidation,0.04325650135587661
781,feature,-0.011595518788513136
782,art,0.05907904275824219
783,archeology,0.08634803812542237
784,fail,-0.01033830692563768
785,record,0.028079900982746077
786,first,0.007550283111970642
787,step,-0.010328427537692909
788,study,0.06090046784151434
789,may,-0.00029012486812230115
790,consist,-0.006557446431659022
791,quite,-0.005902930438574871
792,properly,-0.0018824505823007577
793,review,0.026906855917290775
794,record,0.032270421632215406
795,historic,0.022989245491090538
796,art,0.05071003568508804
797,subsequently,0.005755826568313411
798,purely,0.021370250227726602
799,archeologic,0.05006945846874631
800,data,0.044713360069308074
801,give,-0.00288762011367704
802,product,0.02994522726478809
803,art,0.045319608564857276
804,undertake,0.04163812628251108
805,classify,0.04147265811341175
806,textile,0.020359428442104106
807,fabric,-0.015612500836352983
808,mound,-0.015549424737700839
809,region,0.013228905597709213
810,find,-0.01438785341253041
811,although,0.0141707645916416
812,unbroken,-0.018866760861390035
813,gradation,0.03600634043283389
814,rudest,-0.007120492600519107
815,heaviest,-0.0029358336576374125
816,textile,0.021083596400091026
817,construction,0.031996932564470205
818,delicate,-0.015497806203858162
819,refine,0.034097301001384535
820,texture,0.02177650775441251
821,number,0.004234710896344503
822,division,0.04197934528184011
823,may,0.008103226240122665
824,make,0.017777598301130886
825,broad,0.005129266597218486
826,base,0.017544800827674765
827,use,0.03071076652101788
828,spun,-0.012056097176142361
829,oppose,0.008864453837517985
830,unspun,-0.0024799770721750003
831,strand,-0.006709636665455789
832,part,0.04486952163647696
833,classification,0.04260889613198519
834,correspond,0.030843590463942933
835,somewhat,0.029308088502199073
836,closely,0.011977286223569654
837,division,0.03689894868629005
838,rigid,0.05447692571909223
839,pliable,0.01597533414222659
840,form,0.07219128066761062
841,material,0.03616568288881349
842,method,0.05012988315475039
843,combination,0.04445565798037236
844,part,0.049124329280806726
845,function,0.06050122076907044
846,may,0.011739374715889272
847,make,0.0078288926419694
848,basis,0.053522373796312445
849,classification,0.033401029063982166
850,present,0.013701082888179433
851,purpose,0.042017642782002707
852,simple,0.04426775517406692
853,presentation,0.028621545947279257
854,whole,0.0164346295719619
855,body,0.01309427803428751
856,product,0.04533630717060712
857,begin,0.007852536879613221
858,rude,-0.023504973231618466
859,primitive,0.03119917246977065
860,form,0.057153465325600644
861,end,-0.016895187423860515
862,elaborate,0.03485024467352859
863,artistic,-0.0006067384803306234
864,product,0.04348240795834179
865,sufficient,0.02412020604580586
866,material,0.04925022761302556
867,present,0.008059246030135666
868,follow,-0.016734865565237497
869,order,0.002977866355549683
870,wattle,0.04842289199407724
871,work,0.015595380562670371
872,basketry,0.013211847518744126
873,mat,0.004565437528588675
874,pliable,0.051468865240917296
875,fabric,0.028154092969141023
876,cloth,0.00207986658777301
877,wattle,0.061514017754444525
878,work,0.018457217578325733
879,term,0.011665617762660063
880,wattle,0.06543598482942597
881,applied,0.015722910412885375
882,construction,0.04683514486754701
883,employ,0.010265859739413668
884,interlace,0.025517612073931297
885,plait,0.010638642282411334
886,etc,0.0014286267096278397
887,somewhat,0.01206906797886013
888,heavy,0.006229941104731196
889,rigid,0.0524309672522114
890,slightly,-0.0002927095162351142
891,pliable,0.05739983966047405
892,part,-0.023143846085788275
893,rod,0.013062671617911185
894,boughs,0.03150726053801835
895,cane,0.020858702993164505
896,vine,0.011316550028804651
897,primitive,0.01225506973922654
898,shelter,0.009070346490058221
899,dwelling,0.033960053048786194
900,often,0.0157219171484433
901,construct,0.036378974015367584
902,manner,0.02674360171819479
903,raft,0.025929015894548522
904,cage,0.00489876676740357
905,bridge,0.033941372969333465
906,fish,0.002617369565111396
907,weir,0.025566543526504885
908,inclosures,0.021063090446656007
909,various,-0.013971059759492963
910,kind,0.0015219050573776316
911,still,0.007323127600528087
912,make,0.0034047330989306424
913,partly,0.026971981844565264
914,make,0.0006995240541052587
915,manner,0.007183925620898486
916,matter,-0.0012865874820465364
917,course,-0.00138398190211548
918,construction,0.02846979691510602
919,know,-0.01523376154059657
920,u,-0.010680697176563789
921,save,0.004259587297213781
922,historic,-0.0007421862735064671
923,channel,-0.0012413165768835658
924,trace,-0.001789903821849311
925,wattle,0.010833954741425433
926,work,0.0019259868340939202
927,find,0.023753084544719878
928,mound,0.01816394095755801
929,low,-0.004388132326200378
930,mississippi,0.012469282253198538
931,valley,0.005633819080243161
932,imprint,-0.008103223558130711
933,interlace,-0.008566390969235208
934,cane,-0.02402164545634557
935,occur,-0.002626116762951723
936,bake,-0.006668824282784079
937,clay,0.005925744379097357
938,plaster,-0.00652592891376181
939,dwelling,0.041259990601811014
940,finish,-0.007096506732233583
941,consider,0.013138439305961452
942,nature,0.000851723005107935
943,material,-0.02135338640599571
944,hand,-0.027704896246736548
945,close,-0.0009091409517611296
946,correspondence,0.005960524536440703
947,habit,-0.013250944932970892
948,custom,-0.011229439169457171
949,prehistoric,0.04632829449687052
950,people,0.017730396110870017
951,tribes,0.041796718451135084
952,find,0.004446172101273717
953,living,0.03303698132273253
954,early,0.010423825170565386
955,explorer,0.010245355216383666
956,settler,0.04393049299451166
957,naturally,0.021549737947738103
958,conclude,0.0001282626231670913
959,class,0.0016819229432600343
960,construction,-0.0069918569246615455
961,common,0.007867543297520381
962,know,0.006195736733522872
963,period,-0.008440133321973981
964,native,0.05661668592089876
965,american,0.017956799988336738
966,history,-4.662060295769894e-05
967,constructor,0.01082890912706477
968,native,0.05643439681431746
969,dwelling,0.03231194434045871
970,generally,-0.013413701505204071
971,employ,-0.006212474623770099
972,pliable,0.0029885044398937095
973,branch,0.023418364255379964
974,sapling,0.036496352771740716
975,bound,-0.008229374780699357
976,together,0.012899681809924542
