file,nmi,pk,pk_rdm,wd,wd_rdm,ext_nmi,ext_pk,ext_pk_rdm,ext_wd,ext_wd_rdm
corpora/cities_pp/c100_pp_wostw.txt,0.8175242400468863,0.4230769230769230769230769231,0.5865384615384615384615384615,0.4230769230769230769230769231,0.9807692307692307692307692308,0.8116484108478349,0.4070093580434611654302865082,0.5360035649689375868305853364,1.0,1.0
corpora/cities_pp/c10_pp_wostw.txt,0.6946810749132478,0.4545454545454545454545454545,0.6363636363636363636363636364,0.5,0.8636363636363636363636363636,0.7401852611176437,0.3413032962476677492916868219,0.6539285467486697532997028540,1.0,1.0
corpora/cities_pp/c11_pp_wostw.txt,0.750191770350339,0.4109589041095890410958904110,0.6712328767123287671232876712,0.4520547945205479452054794521,0.9589041095890410958904109589,0.7717475121735777,0.3801174427259945413944256058,0.6255065751385327929865188984,1.0,1.0
corpora/cities_pp/c12_pp_wostw.txt,0.814698600987443,0.4239130434782608695652173913,0.5652173913043478260869565217,0.4673913043478260869565217391,1,0.8100930757640734,0.3999269950019655191778514068,0.5986129050373448643791767283,1.0,1.0
corpora/cities_pp/c13_pp_wostw.txt,0.8281037472485923,0.3698630136986301369863013699,0.5753424657534246575342465753,0.4520547945205479452054794521,0.9589041095890410958904109589,0.8394736932134914,0.3001567853202485337669124906,0.6379130131815806283026537367,1.0,1.0
corpora/cities_pp/c14_pp_wostw.txt,0.804853394044599,0.3181818181818181818181818182,0.5454545454545454545454545455,0.4318181818181818181818181818,0.9318181818181818181818181818,0.8354276020065723,0.2750884589324700745313558684,0.5936911842204321312956410449,1.0,1.0
corpora/cities_pp/c15_pp_wostw.txt,0.621243858707651,0.5897435897435897435897435897,0.6153846153846153846153846154,0.6923076923076923076923076923,0.8974358974358974358974358974,0.6809816843414395,0.5309069901790872328134026574,0.5757365684575389948006932409,1.0,1.0
corpora/cities_pp/c16_pp_wostw.txt,0.8795655435633529,0.3205128205128205128205128205,0.4487179487179487179487179487,0.4102564102564102564102564103,0.9871794871794871794871794872,0.8888461620245177,0.2852036551266899195756824537,0.5283502925830907151710818368,1.0,1.0
corpora/cities_pp/c17_pp_wostw.txt,0.7948902646543643,0.4054054054054054054054054054,0.5675675675675675675675675676,0.4189189189189189189189189189,0.9864864864864864864864864865,0.8038272105817913,0.4168698698354912937459216265,0.5943606827626472507469862967,1.0,1.0
corpora/cities_pp/c18_pp_wostw.txt,0.7800932968359083,0.4358974358974358974358974359,0.5641025641025641025641025641,0.5641025641025641025641025641,0.9230769230769230769230769231,0.7840449159335755,0.3959417616443770999407075565,0.5919362276829830687133539759,1.0,1.0
corpora/cities_pp/c19_pp_wostw.txt,0.8248664408902595,0.3797468354430379746835443038,0.5443037974683544303797468354,0.4177215189873417721518987342,1,0.7956808032052239,0.3941484397191900336809641683,0.5729821856105181998944933653,1.0,1.0
corpora/cities_pp/c1_pp_wostw.txt,0.7659633456495906,0.3030303030303030303030303030,0.6969696969696969696969696970,0.3333333333333333333333333333,0.9696969696969696969696969697,0.7420920451615325,0.3547091475247077936729996841,0.6538652466266528272936504355,1.0,1.0
corpora/cities_pp/c20_pp_wostw.txt,0.8238514144050544,0.3606557377049180327868852459,0.6229508196721311475409836066,0.3934426229508196721311475410,0.9344262295081967213114754098,0.7970724163899344,0.4112888052681091251175917215,0.5595014111006585136406396990,1.0,1.0
