input_file,n_groups,n_tests,use_prior,chunk_size,nmi,pk,pk_rdm,wd,wd_rdm
corpora/elements_pp/e31_pp_wostw.txt,6,10,False,156,0.5539878924396688,0.5509541984732824427480916031,0.5458015267175572519083969469,0.603435114503816793893129771,1
corpora/elements_pp/e32_pp_wostw.txt,4,10,False,156,0.3322235585001166,0.5269961977186311787072243347,0.574144486692015209125475285,0.555133079847908745247148289,1
corpora/elements_pp/e33_pp_wostw.txt,12,10,False,156,0.4526344602430936,0.5444989488437281009110021022,0.6142256482130343377715487039,0.7166433076384022424667133847,1
corpora/elements_pp/e34_pp_wostw.txt,6,10,False,156,0.41594010170784007,0.4593010146561443066516347239,0.617812852311161217587373168,0.4952649379932356257046223225,1
corpora/elements_pp/e35_pp_wostw.txt,8,10,False,156,0.5495468747868469,0.5472809667673716012084592146,0.557401812688821752265861027,0.5629909365558912386706948642,1
corpora/elements_pp/e36_pp_wostw.txt,11,10,False,156,0.601076140269181,0.4142281879194630872483221476,0.608053691275167785234899329,0.4736912751677852348993288591,1
corpora/elements_pp/e37_pp_wostw.txt,11,10,False,156,0.456287478042816,0.5545418796696814785686197404,0.5945733385764844671647660241,0.7032638615808100668501769564,1
corpora/elements_pp/e38_pp_wostw.txt,9,10,False,156,0.4660083300180909,0.5223856858846918489065606362,0.541153081510934393638170974,0.6715308151093439363817097416,1
corpora/elements_pp/e39_pp_wostw.txt,7,10,False,156,0.5733174012191338,0.4281967213114754098360655738,0.6229508196721311475409836069,0.4885245901639344262295081968,1
corpora/elements_pp/e3_pp_wostw.txt,9,10,False,156,0.627375121446841,0.4663185378590078328981723238,0.5683202785030461270670147958,0.5575282854656222802436901654,1
corpora/elements_pp/e40_pp_wostw.txt,6,10,False,156,0.5041435171885083,0.5011146496815286624203821656,0.560509554140127388535031847,0.5644904458598726114649681529,1
corpora/elements_pp/e41_pp_wostw.txt,3,10,False,156,0.0020021856028355385,0.4171171171171171171171171168,0.6036036036036036036036036039,0.4567567567567567567567567564,1
corpora/elements_pp/e42_pp_wostw.txt,10,10,False,156,0.5441949757096229,0.4739669421487603305785123967,0.620425029515938606847697757,0.6013577331759149940968122786,1
corpora/elements_pp/e43_pp_wostw.txt,6,10,False,156,0.47432643540716024,0.4029702970297029702970297029,0.613861386138613861386138614,0.4943422913719943422913719944,1
corpora/elements_pp/e44_pp_wostw.txt,14,10,False,156,0.6436660779817374,0.4302189781021897810218978102,0.5496350364963503649635036499,0.5427737226277372262773722627,1
