input_file,n_groups,n_tests,use_prior,chunk_size,nmi,pk,pk_rdm,wd,wd_rdm
corpora/cities_pp/c67_pp_wostw.txt,13,20,False,292,0.6291884885517922,0.4318268862504787437763309077,0.517426273458445040214477212,0.5801034086556874760628111835,1
corpora/cities_pp/c68_pp_wostw.txt,12,20,False,292,0.678713823475774,0.3368391764051196438508625487,0.6438508625486922648859209795,0.4402893711741791875347801892,1
corpora/cities_pp/c69_pp_wostw.txt,9,20,False,292,0.509621009907809,0.642284417549167927382753404,0.5718608169440242057488653565,0.701853252647503782148260212,1
corpora/cities_pp/c6_pp_wostw.txt,13,20,False,292,0.5193725390050993,0.5259277463750307200786434015,0.584418776112066846891128041,0.706524944703858441877611206,1
corpora/cities_pp/c70_pp_wostw.txt,9,20,False,292,0.45244770423332625,0.4916666666666666666666666666,0.6411290322580645161290322585,0.5713933691756272401433691755,1
corpora/cities_pp/c71_pp_wostw.txt,22,20,False,292,0.5988229080290115,0.5399370486946861692279207555,0.6178485465654508424365858175,0.701231253471579337159785225,1
corpora/cities_pp/c72_pp_wostw.txt,14,20,False,292,0.552563761902326,0.5155670103092783505154639175,0.6206185567010309278350515465,0.612577319587628865979381443,1
corpora/cities_pp/c73_pp_wostw.txt,11,20,False,292,0.631817634026612,0.4213571804313519200420831141,0.584955286691215149921094161,0.5273803261441346659652814305,1
corpora/cities_pp/c74_pp_wostw.txt,17,20,False,292,0.5798574113793861,0.4909892638036809815950920244,0.5881901840490797546012269935,0.6578220858895705521472392635,1
corpora/cities_pp/c75_pp_wostw.txt,9,20,False,292,0.5592608746452226,0.4411372950819672131147540983,0.546106557377049180327868852,0.5298155737704918032786885245,1
corpora/cities_pp/c76_pp_wostw.txt,12,20,False,292,0.6567687910652393,0.4607046070460704607046070461,0.544173441734417344173441734,0.552601626016260162601626016,1
corpora/cities_pp/c77_pp_wostw.txt,13,20,False,292,0.5070073911724543,0.570865653118212845175302513,0.5797393732547316165063605335,1.0,1.0
corpora/cities_pp/c78_pp_wostw.txt,17,20,False,292,0.6314625008338753,0.4589205137105171815341895176,0.583477959041999305796598403,0.6019264144394307532106907325,1
corpora/cities_pp/c79_pp_wostw.txt,11,20,False,292,0.4547328783802859,0.5369894099848714069591527985,0.5854765506807866868381240535,0.6264372163388804841149773065,1
corpora/cities_pp/c7_pp_wostw.txt,18,20,False,292,0.5235670079002199,0.5890262361251261352169525735,0.582744702320887991927346115,0.718075176589303733602421797,1
corpora/cities_pp/c80_pp_wostw.txt,16,20,False,292,0.5540795635908331,0.534598102845731402895656515,0.59435846230654018971542686,0.6494008986520219670494258615,1
corpora/cities_pp/c81_pp_wostw.txt,13,20,False,292,0.6157871756818801,0.465721120984278879015721121,0.5269993164730006835269993165,0.5522214627477785372522214625,1
corpora/cities_pp/c82_pp_wostw.txt,15,20,False,292,0.5898932746065462,0.4733609166136218968809675365,0.6460852959898154042011457675,0.5414067472947167409293443665,1
corpora/cities_pp/c83_pp_wostw.txt,14,20,False,292,0.5597418698150298,0.516552784420908780321147933,0.6245302357362487188247352235,0.6289545609839426033481380255,1
corpora/cities_pp/c84_pp_wostw.txt,14,20,False,292,0.5880947953803949,0.488885746606334841628959276,0.640837104072398190045248869,0.5617364253393665158371040725,1
corpora/cities_pp/c85_pp_wostw.txt,14,20,False,292,0.5303394323061112,0.5095774320872997446018110055,0.6124912932435570002321801715,0.674030647782679359182725796,1
corpora/cities_pp/c86_pp_wostw.txt,11,20,False,292,0.548120570167986,0.534618490109002825999192572,0.523617278966491723859507469,0.6614856681469519580137262815,1
corpora/cities_pp/c87_pp_wostw.txt,12,20,False,292,0.5719462557254118,0.5305517865219357756671189505,0.6151062867480777928539122575,0.6247625508819538670284938945,1
corpora/cities_pp/c88_pp_wostw.txt,13,20,False,292,0.5881615452408788,0.4955523672883787661406025825,0.5982783357245337159253945485,0.6100669536107125777140124345,1
corpora/cities_pp/c89_pp_wostw.txt,13,20,False,292,0.576115165886754,0.4592732778198334595003785012,0.544284632853898561695685087,0.571158213474640423921271764,1
corpora/cities_pp/c8_pp_wostw.txt,14,20,False,292,0.5712127277510093,0.5423746312684365781710914455,0.527138643067846607669616519,0.6990265486725663716814159295,1
corpora/cities_pp/c90_pp_wostw.txt,15,20,False,292,0.5914231805358487,0.518364327979712595097210482,0.620033812341504649196956889,0.62685967878275570583262891,1
corpora/cities_pp/c91_pp_wostw.txt,14,20,False,292,0.6566106457795227,0.4585630743525480367585630744,0.6232247284878863826232247285,0.5773391812865497076023391815,1
corpora/cities_pp/c92_pp_wostw.txt,12,20,False,292,0.6126451955517215,0.3938515901060070671378091873,0.578798586572438162544169611,0.4600706713780918727915194346,1
corpora/cities_pp/c93_pp_wostw.txt,12,20,False,292,0.554427046333341,0.5050729040097205346294046175,0.628189550425273390036452004,0.5679526123936816524908869985,1
corpora/cities_pp/c94_pp_wostw.txt,13,20,False,292,0.5663408583656868,0.462278368794326241134751773,0.665780141843971631205673759,0.554233156028368794326241135,1
corpora/cities_pp/c95_pp_wostw.txt,17,20,False,292,0.583266128684584,0.5090435735818032337626747055,0.6149630035626198958618799675,0.624321731981364757467799397,1
corpora/cities_pp/c96_pp_wostw.txt,13,20,False,292,0.5274066382195951,0.4756100291023057980747705396,0.584508618759794045220505932,0.6239758226997985224983210215,1
corpora/cities_pp/c97_pp_wostw.txt,6,20,False,292,0.47261718301047023,0.3618042226487523992322456812,0.5854126679462571976967370435,0.3752399232245681381957773511,1
corpora/cities_pp/c98_pp_wostw.txt,17,20,False,292,0.5481371645356308,0.561030815380419961821652577,0.5863103354240523588764657765,0.782465230433596945732206163,1
corpora/cities_pp/c99_pp_wostw.txt,10,20,False,292,0.5678020446936397,0.538576923076923076923076923,0.6034615384615384615384615385,0.645596153846153846153846154,1
corpora/cities_pp/c9_pp_wostw.txt,15,20,False,292,0.5769216417837524,0.5184074074074074074074074075,0.5977777777777777777777777785,0.642240740740740740740740741,1
