input_file,n_groups,chunk_size,nmi,pk,pk_rdm,wd,wd_rdm
corpora/elements_pp/e100_pp_wostw.txt,9,156,0.7305335684097986,0.3760724499523355576739752145,0.5772163965681601525262154433,0.6005719733079122974261201144,1
corpora/elements_pp/e101_pp_wostw.txt,7,156,0.6058357906968093,0.6435810810810810810810810811,0.5743243243243243243243243243,0.7854729729729729729729729730,1
corpora/elements_pp/e102_pp_wostw.txt,8,156,0.6796214720804883,0.5996621621621621621621621622,0.5726351351351351351351351351,0.7331081081081081081081081081,1
corpora/elements_pp/e103_pp_wostw.txt,11,156,0.6692346207675127,0.4841269841269841269841269841,0.5692640692640692640692640693,0.5569985569985569985569985570,1
corpora/elements_pp/e104_pp_wostw.txt,7,156,0.512343834410467,0.5736040609137055837563451777,0.5736040609137055837563451777,1,1
corpora/elements_pp/e105_pp_wostw.txt,9,156,0.5952215991180526,0.6612403100775193798449612403,0.6627906976744186046511627907,0.8104651162790697674418604651,1
corpora/elements_pp/e106_pp_wostw.txt,2,156,0.11360751054823653,0.3770491803278688524590163934,0.6721311475409836065573770492,0.3770491803278688524590163934,1
corpora/elements_pp/e107_pp_wostw.txt,3,120,0.0278395131961614,0.6,0.6,1,1
corpora/elements_pp/e108_pp_wostw.txt,4,120,0.315581523341284,0.56,0.56,1,1
corpora/elements_pp/e109_pp_wostw.txt,3,120,0.5640861371828039,0.5284280936454849498327759197,0.5986622073578595317725752508,0.5284280936454849498327759197,1
corpora/elements_pp/e10_pp_wostw.txt,8,120,0.6502658244592613,0.6241426611796982167352537723,0.6076817558299039780521262003,0.8422496570644718792866941015,1
corpora/elements_pp/e110_pp_wostw.txt,4,120,0.27410211961881203,0.5743589743589743589743589744,0.5743589743589743589743589744,1,1
corpora/elements_pp/e111_pp_wostw.txt,2,71,0.017542263125776735,0.7358490566037735849056603774,0.6603773584905660377358490566,0.9622641509433962264150943396,1
corpora/elements_pp/e112_pp_wostw.txt,1,71,1.0,0,0,0,0
corpora/elements_pp/e113_pp_wostw.txt,4,71,0.5022951770277436,0.5740740740740740740740740741,0.6728395061728395061728395062,0.5987654320987654320987654321,1
corpora/elements_pp/e114_pp_wostw.txt,3,71,0.5109724749843633,0.3398058252427184466019417476,0.6407766990291262135922330097,0.5436893203883495145631067961,1
corpora/elements_pp/e115_pp_wostw.txt,9,71,0.6973491607576725,0.5080103359173126614987080103,0.6124031007751937984496124031,0.7958656330749354005167958656,1
corpora/elements_pp/e116_pp_wostw.txt,8,71,0.7604846171968287,0.3031423290203327171903881701,0.5951940850277264325323475046,0.3179297597042513863216266174,1
corpora/elements_pp/e117_pp_wostw.txt,10,71,0.5302010352078944,0.5031152647975077881619937695,0.5726895119418483904465212876,0.7855659397715472481827622015,1
corpora/elements_pp/e118_pp_wostw.txt,8,71,0.6011885313854896,0.4815361890694239290989660266,0.6070901033973412112259970458,0.6528803545051698670605612999,1
corpora/elements_pp/e11_pp_wostw.txt,8,71,0.7477972711449085,0.3496659242761692650334075724,0.5902004454342984409799554566,0.4721603563474387527839643653,1
corpora/elements_pp/e12_pp_wostw.txt,4,71,0.5368586080868496,0.5645161290322580645161290323,0.5645161290322580645161290323,0.7580645161290322580645161290,1
corpora/elements_pp/e13_pp_wostw.txt,7,71,0.5753176571425442,0.5063731170336037079953650058,0.6396292004634994206257242178,0.6604866743916570104287369641,1
corpora/elements_pp/e14_pp_wostw.txt,3,71,0.6025545209919309,0.4104046242774566473988439306,0.6936416184971098265895953757,0.4566473988439306358381502890,1
corpora/elements_pp/e15_pp_wostw.txt,10,71,0.670275340486248,0.5012059816690786300048239267,0.5479980704293294741919922817,0.8634828750602990834539315002,1
corpora/elements_pp/e16_pp_wostw.txt,11,71,0.6649615131861447,0.4547160957297043641482871891,0.5771938057250117315814171750,0.7480056311590802440168934772,1
corpora/elements_pp/e17_pp_wostw.txt,9,71,0.7222924406333963,0.3776479181884587289992695398,0.5777940102264426588750913075,0.5544192841490138787436084733,1
corpora/elements_pp/e18_pp_wostw.txt,9,71,0.6255966610862809,0.5152471083070452155625657203,0.5331230283911671924290220820,0.6330178759200841219768664564,1
corpora/elements_pp/e19_pp_wostw.txt,11,71,0.7379837971516867,0.4467265725288831835686777920,0.6110397946084724005134788190,0.4646983311938382541720154044,1
corpora/elements_pp/e1_pp_wostw.txt,9,71,0.5441117378177276,0.5511288180610889774236387782,0.5723771580345285524568393094,0.7317397078353253652058432935,1
corpora/elements_pp/e20_pp_wostw.txt,8,71,0.6095790694140326,0.5036231884057971014492753623,0.6497584541062801932367149758,0.5857487922705314009661835749,1
corpora/elements_pp/e21_pp_wostw.txt,8,71,0.5614877555748211,0.5804195804195804195804195804,0.5674325674325674325674325674,0.7652347652347652347652347652,1
corpora/elements_pp/e22_pp_wostw.txt,6,71,0.6783831245154934,0.4520884520884520884520884521,0.5823095823095823095823095823,0.4889434889434889434889434889,1
corpora/elements_pp/e23_pp_wostw.txt,8,71,0.7234040897150512,0.5579710144927536231884057971,0.5531400966183574879227053140,0.5579710144927536231884057971,1
corpora/elements_pp/e24_pp_wostw.txt,7,71,0.5682596312391056,0.5243902439024390243902439024,0.5542005420054200542005420054,0.6720867208672086720867208672,1
corpora/elements_pp/e25_pp_wostw.txt,8,71,0.6906882183346622,0.4961038961038961038961038961,0.5584415584415584415584415584,0.6545454545454545454545454545,1
corpora/elements_pp/e26_pp_wostw.txt,2,71,0.6287458810887918,0.2266666666666666666666666667,0.6666666666666666666666666667,0.2266666666666666666666666667,1
corpora/elements_pp/e27_pp_wostw.txt,10,71,0.7058744197160932,0.4598370197904540162980209546,0.5995343422584400465657741560,0.5424912689173457508731082654,1
corpora/elements_pp/e28_pp_wostw.txt,7,71,0.6989020238692504,0.5783898305084745762711864407,0.5805084745762711864406779661,0.5783898305084745762711864407,1
corpora/elements_pp/e29_pp_wostw.txt,7,71,0.7066764937864136,0.4197952218430034129692832765,0.5733788395904436860068259386,0.5699658703071672354948805461,1
corpora/elements_pp/e2_pp_wostw.txt,8,71,0.6121711556081465,0.4253459577567370721048798252,0.6045156591405680990531682447,0.5986890021849963583394027677,1
corpora/elements_pp/e30_pp_wostw.txt,6,71,0.5392308549515235,0.4899451553930530164533820841,0.6014625228519195612431444241,0.6800731261425959780621572212,1
corpora/elements_pp/e31_pp_wostw.txt,6,71,0.4777115714316382,0.5667938931297709923664122137,0.5458015267175572519083969466,0.7309160305343511450381679389,1
corpora/elements_pp/e32_pp_wostw.txt,4,71,0.4991304849225775,0.5969581749049429657794676806,0.5741444866920152091254752852,0.5969581749049429657794676806,1
corpora/elements_pp/e33_pp_wostw.txt,12,71,0.5907198078247325,0.4978976874562018220042046251,0.6142256482130343377715487036,0.7400140154169586545199719692,1
corpora/elements_pp/e34_pp_wostw.txt,6,71,0.5648847629854366,0.4768883878241262683201803833,0.6178128523111612175873731680,0.5636978579481397970687711387,1
corpora/elements_pp/e35_pp_wostw.txt,8,71,0.681254239305702,0.5120845921450151057401812689,0.5574018126888217522658610272,0.6087613293051359516616314199,1
corpora/elements_pp/e36_pp_wostw.txt,11,71,0.7122469230858236,0.5583892617449664429530201342,0.6080536912751677852348993289,0.5624161073825503355704697987,1
corpora/elements_pp/e37_pp_wostw.txt,11,71,0.5394482340144766,0.5316555249705072748721981911,0.5945733385764844671647660244,0.8847817538340542666142351553,1
corpora/elements_pp/e38_pp_wostw.txt,9,71,0.5298665191934597,0.5399602385685884691848906561,0.5411530815109343936381709742,0.9658051689860834990059642147,1
corpora/elements_pp/e39_pp_wostw.txt,7,71,0.6944465015443356,0.4409836065573770491803278689,0.6229508196721311475409836066,0.4934426229508196721311475410,1
corpora/elements_pp/e3_pp_wostw.txt,9,71,0.7059464504329441,0.3777197563098346388163620540,0.5683202785030461270670147955,0.4786771105308964316797214970,1
corpora/elements_pp/e40_pp_wostw.txt,6,71,0.7124124230565514,0.3057324840764331210191082803,0.5605095541401273885350318471,0.3630573248407643312101910828,1
corpora/elements_pp/e41_pp_wostw.txt,3,71,0.3819157459639227,0.6396396396396396396396396396,0.6036036036036036036036036036,0.8378378378378378378378378378,1
corpora/elements_pp/e42_pp_wostw.txt,10,71,0.688519423943825,0.4710743801652892561983471074,0.6204250295159386068476977568,0.6334120425029515938606847698,1
corpora/elements_pp/e43_pp_wostw.txt,6,71,0.608678448881293,0.5983026874115983026874115983,0.6138613861386138613861386139,0.7326732673267326732673267327,1
corpora/elements_pp/e44_pp_wostw.txt,14,71,0.7548589661078704,0.4985401459854014598540145985,0.5496350364963503649635036496,0.5832116788321167883211678832,1
corpora/elements_pp/e45_pp_wostw.txt,7,71,0.7363447313179848,0.3872340425531914893617021277,0.6404255319148936170212765957,0.4744680851063829787234042553,1
corpora/elements_pp/e46_pp_wostw.txt,9,71,0.5788294238297504,0.4627192982456140350877192982,0.5833333333333333333333333333,0.6666666666666666666666666667,1
corpora/elements_pp/e47_pp_wostw.txt,8,71,0.7255548874239077,0.4984802431610942249240121581,0.5957446808510638297872340426,0.4984802431610942249240121581,1
corpora/elements_pp/e48_pp_wostw.txt,8,71,0.7501308051951947,0.5472837022132796780684104628,0.5472837022132796780684104628,0.5593561368209255533199195171,1
corpora/elements_pp/e49_pp_wostw.txt,3,71,0.2741992444005776,0.6255924170616113744075829384,0.6018957345971563981042654028,0.6255924170616113744075829384,1
corpora/elements_pp/e4_pp_wostw.txt,7,71,0.5718854625987282,0.6171171171171171171171171171,0.5405405405405405405405405405,0.8918918918918918918918918919,1
corpora/elements_pp/e50_pp_wostw.txt,10,71,0.6710881248047335,0.5012804097311139564660691421,0.6338028169014084507042253521,0.6997439180537772087067861716,1
corpora/elements_pp/e51_pp_wostw.txt,4,71,0.5976647107294951,0.5707070707070707070707070707,0.5757575757575757575757575758,0.5707070707070707070707070707,1
corpora/elements_pp/e52_pp_wostw.txt,8,71,0.6103086880252381,0.4260089686098654708520179372,0.5440956651718983557548579970,0.7197309417040358744394618834,1
corpora/elements_pp/e53_pp_wostw.txt,9,71,0.6280825078405513,0.4674657534246575342465753425,0.5488013698630136986301369863,0.6198630136986301369863013699,1
corpora/elements_pp/e54_pp_wostw.txt,8,71,0.7645563298900585,0.4857621440536013400335008375,0.5309882747068676716917922948,0.4857621440536013400335008375,1
corpora/elements_pp/e55_pp_wostw.txt,2,71,0.2595718852687373,0.65,0.675,0.65,1
corpora/elements_pp/e56_pp_wostw.txt,11,71,0.5075594765109444,0.5251686559418785677218474312,0.5692786715101193565127140633,0.7317073170731707317073170732,1
corpora/elements_pp/e57_pp_wostw.txt,7,71,0.7607028065928338,0.4068825910931174089068825911,0.5668016194331983805668016194,0.4089068825910931174089068826,1
corpora/elements_pp/e58_pp_wostw.txt,11,71,0.7337541134024547,0.4342963653308480894687791240,0.5778191985088536812674743709,0.5442684063373718546132339236,1
corpora/elements_pp/e59_pp_wostw.txt,6,71,0.6576772504321688,0.5231788079470198675496688742,0.6092715231788079470198675497,0.5413907284768211920529801325,1
corpora/elements_pp/e5_pp_wostw.txt,7,71,0.6415206969272315,0.6,0.5844155844155844155844155844,0.6779220779220779220779220779,1
corpora/elements_pp/e60_pp_wostw.txt,9,71,0.7519726164849704,0.4506578947368421052631578947,0.6359649122807017543859649123,0.4967105263157894736842105263,1
corpora/elements_pp/e61_pp_wostw.txt,10,71,0.7354342595487512,0.6386233269598470363288718929,0.5487571701720841300191204589,0.7093690248565965583173996176,1
corpora/elements_pp/e62_pp_wostw.txt,4,71,0.6695782216191414,0.3468468468468468468468468468,0.6081081081081081081081081081,0.3873873873873873873873873874,1
corpora/elements_pp/e63_pp_wostw.txt,9,71,0.5523149432506151,0.5441664154356346095869761833,0.5480856195357250527585167320,0.9677419354838709677419354839,1
corpora/elements_pp/e64_pp_wostw.txt,8,71,0.661449300201723,0.4601226993865030674846625767,0.5996932515337423312883435583,0.5766871165644171779141104294,1
corpora/elements_pp/e65_pp_wostw.txt,8,71,0.634832820756396,0.4861800141743444365698086464,0.5846917080085046066619418852,0.6534372785258681785967399008,1
corpora/elements_pp/e66_pp_wostw.txt,11,71,0.7251412960854635,0.3474747474747474747474747475,0.5535353535353535353535353535,0.4430976430976430976430976431,1
corpora/elements_pp/e67_pp_wostw.txt,5,71,0.5777079511752687,0.3830508474576271186440677966,0.5570621468926553672316384181,0.4926553672316384180790960452,1
corpora/elements_pp/e68_pp_wostw.txt,8,71,0.6821324619296015,0.5881057268722466960352422907,0.5881057268722466960352422907,0.6762114537444933920704845815,1
