input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/manifesto_pp/61320_199211_pp_wostw.txt,7,20,False,2250,0.07213037465980995,0.4442947540314349867319861196,0.5778730353133292508675239835,0.4922024903041437027964890796,1
corpora/manifesto_pp/61320_200411_pp_wostw.txt,7,20,False,2250,0.1984248789619132,0.420153701380175658720200753,0.6503554997908824759514847335,0.4864962358845671267252195734,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,2250,0.18119298560662178,0.4355639790279155448490860139,0.6078361910160124698880544135,0.4957736998724670539889471446,1
corpora/manifesto_pp/61320_201611_pp_wostw.txt,7,20,False,2250,0.08671078365678266,0.4365954650016431153466973381,0.6015773907328294446270128165,0.512205060795267827801511666,0.9999572790009858692080184035
corpora/manifesto_pp/61320_202011_pp_wostw.txt,7,20,False,2250,0.11519901115898008,0.4334738551980198019801980197,0.6081760519801980198019801985,0.4940922803217821782178217822,0.9999980662128712871287128715
corpora/manifesto_pp/61620_200411_pp_wostw.txt,7,20,False,2250,0.16768802621290407,0.4267042048471353943649910080,0.631240900916331249464759783,0.4944870257771687933544574804,1
corpora/manifesto_pp/61620_200811_pp_wostw.txt,7,20,False,2250,0.13157343232314492,0.4456987589609188314191012102,0.577738379711708933939720959,0.520411624142449703229784938,1
corpora/manifesto_pp/61620_201211_pp_wostw.txt,7,20,False,2250,0.09564483448203005,0.4363528752102672730670986230,0.594417793283907544701264719,0.503242788611301476543517538,1
corpora/manifesto_pp/61620_201611_pp_wostw.txt,7,20,False,2250,0.06879759383278522,0.4361136023916292974588938714,0.59257598405580468360737419,0.4872595914299950174389636274,0.999992526158445440956651719
