dist,exch_opt,exch_range,alpha,beta,kappa,nmi
minus_log,s,3,0.1,1,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,0.1,1,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,0.1,1,1,1.2821685480551734e-15
minus_log,s,3,0.1,2,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,0.1,2,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,0.1,2,1,1.2821685480551734e-15
minus_log,s,3,0.1,5,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,0.1,5,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,0.1,5,1,1.2821685480551734e-15
minus_log,s,3,0.1,10,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,0.1,10,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,0.1,10,1,1.2821685480551734e-15
minus_log,s,3,0.1,50,0.3333333333333333,0.052655575939704234
minus_log,s,3,0.1,50,0.6666666666666666,0.0553971692719054
minus_log,s,3,0.1,50,1,0.04045937248259184
minus_log,s,3,0.1,100,0.3333333333333333,0.05086594877605673
minus_log,s,3,0.1,100,0.6666666666666666,0.0505013376854844
minus_log,s,3,0.1,100,1,0.050705716679038636
minus_log,s,3,1,1,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,1,1,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,1,1,1,0.0006250458530594187
minus_log,s,3,1,2,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,1,2,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,1,2,1,0.002123746214327897
minus_log,s,3,1,5,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,1,5,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,1,5,1,0.003879650298357434
minus_log,s,3,1,10,0.3333333333333333,1.2821685480551734e-15
minus_log,s,3,1,10,0.6666666666666666,1.2821685480551734e-15
minus_log,s,3,1,10,1,0.1398712568661005
minus_log,s,3,1,50,0.3333333333333333,0.05889295077267604
minus_log,s,3,1,50,0.6666666666666666,0.059985653591026415
minus_log,s,3,1,50,1,0.05741987769821596
minus_log,s,3,1,100,0.3333333333333333,0.04636494228574181
minus_log,s,3,1,100,0.6666666666666666,0.05860860470262714
minus_log,s,3,1,100,1,0.05164811444139028
minus_log,s,3,2,1,0.3333333333333333,5.437464512339509e-05
minus_log,s,3,2,1,0.6666666666666666,0.0014285679808476027
minus_log,s,3,2,1,1,0.0008600049319191301
minus_log,s,3,2,2,0.3333333333333333,4.576757891151368e-05
minus_log,s,3,2,2,0.6666666666666666,0.0019053395554281972
minus_log,s,3,2,2,1,0.002598774792403432
minus_log,s,3,2,5,0.3333333333333333,2.6690484418179466e-05
minus_log,s,3,2,5,0.6666666666666666,0.01047212191358639
minus_log,s,3,2,5,1,0.003500858388941112
minus_log,s,3,2,10,0.3333333333333333,5.019870743562179e-05
minus_log,s,3,2,10,0.6666666666666666,0.03111932337069708
minus_log,s,3,2,10,1,0.010844250227336765
minus_log,s,3,2,50,0.3333333333333333,0.06484779482197507
minus_log,s,3,2,50,0.6666666666666666,0.060554708685929104
minus_log,s,3,2,50,1,0.05365053189181329
minus_log,s,3,2,100,0.3333333333333333,0.05610407859546038
minus_log,s,3,2,100,0.6666666666666666,0.059274060664038966
minus_log,s,3,2,100,1,0.05779823532421858
minus_log,s,3,5,1,0.3333333333333333,0.002692852195279745
minus_log,s,3,5,1,0.6666666666666666,0.0012359614542871047
minus_log,s,3,5,1,1,0.0014089985717866298
minus_log,s,3,5,2,0.3333333333333333,0.001410173243954926
minus_log,s,3,5,2,0.6666666666666666,0.0011444191248020437
minus_log,s,3,5,2,1,0.0012305058066962259
minus_log,s,3,5,5,0.3333333333333333,0.00357056919713835
minus_log,s,3,5,5,0.6666666666666666,0.00253040023926852
minus_log,s,3,5,5,1,0.0008959451578957225
minus_log,s,3,5,10,0.3333333333333333,0.0030326556762362497
minus_log,s,3,5,10,0.6666666666666666,0.003884943090732949
minus_log,s,3,5,10,1,0.0007552570632197288
minus_log,s,3,5,50,0.3333333333333333,0.060039644033585714
minus_log,s,3,5,50,0.6666666666666666,0.07137289732870063
minus_log,s,3,5,50,1,0.008689621282605114
minus_log,s,3,5,100,0.3333333333333333,0.05954891562186311
minus_log,s,3,5,100,0.6666666666666666,0.03778557151694714
minus_log,s,3,5,100,1,0.11519244334772369
minus_log,s,3,10,1,0.3333333333333333,0.0010126674966103144
minus_log,s,3,10,1,0.6666666666666666,0.0006995240771044366
minus_log,s,3,10,1,1,0.0012298927404590962
minus_log,s,3,10,2,0.3333333333333333,0.0008025101319795984
minus_log,s,3,10,2,0.6666666666666666,0.0009203928210919826
minus_log,s,3,10,2,1,0.0007785086329981079
minus_log,s,3,10,5,0.3333333333333333,0.0017702238999581924
minus_log,s,3,10,5,0.6666666666666666,0.0010584157270882874
minus_log,s,3,10,5,1,0.0018556333247179053
minus_log,s,3,10,10,0.3333333333333333,0.0029882055684432806
minus_log,s,3,10,10,0.6666666666666666,0.0008209244713185734
minus_log,s,3,10,10,1,0.0007816590758327573
minus_log,s,3,10,50,0.3333333333333333,0.007279402316625119
minus_log,s,3,10,50,0.6666666666666666,0.0023809328517807368
minus_log,s,3,10,50,1,0.0021391237578886257
minus_log,s,3,10,100,0.3333333333333333,0.08311699332739239
minus_log,s,3,10,100,0.6666666666666666,0.0053820306487219775
minus_log,s,3,10,100,1,0.0018448914175964474
minus_log,s,3,50,1,0.3333333333333333,0.0005979445673459806
