dist,exch_opt,exch_range,alpha,beta,kappa,nmi
minus_log,d,3,0.1,0.1,0,9.610319321760184e-16
minus_log,d,3,0.1,0.1,0.3333333333333333,9.610319321760184e-16
minus_log,d,3,0.1,0.1,0.6666666666666666,9.610319321760184e-16
minus_log,d,3,0.1,0.1,1,9.610319321760184e-16
minus_log,d,3,0.1,1,0,9.610319321760184e-16
minus_log,d,3,0.1,1,0.3333333333333333,9.610319321760184e-16
minus_log,d,3,0.1,1,0.6666666666666666,9.610319321760184e-16
minus_log,d,3,0.1,1,1,9.610319321760184e-16
minus_log,d,3,0.1,5,0,9.610319321760184e-16
minus_log,d,3,0.1,5,0.3333333333333333,9.610319321760184e-16
minus_log,d,3,0.1,5,0.6666666666666666,9.610319321760184e-16
minus_log,d,3,0.1,5,1,9.610319321760184e-16
minus_log,d,3,0.1,10,0,9.610319321760184e-16
minus_log,d,3,0.1,10,0.3333333333333333,9.610319321760184e-16
minus_log,d,3,0.1,10,0.6666666666666666,9.610319321760184e-16
minus_log,d,3,0.1,10,1,0.013029471534181158
minus_log,d,3,0.1,50,0,0.04517997641341331
minus_log,d,3,0.1,50,0.3333333333333333,0.04506375326966958
minus_log,d,3,0.1,50,0.6666666666666666,0.0539452648425998
minus_log,d,3,0.1,50,1,0.049952795687748804
minus_log,d,3,0.1,100,0,0.06176317740483203
minus_log,d,3,0.1,100,0.3333333333333333,0.05103298701957853
minus_log,d,3,0.1,100,0.6666666666666666,0.04865319096320253
minus_log,d,3,0.1,100,1,0.048680426931217116
minus_log,d,3,0.1,300,0,0.05121715358848776
minus_log,d,3,0.1,300,0.3333333333333333,0.055364524323849036
minus_log,d,3,0.1,300,0.6666666666666666,0.05463932745573796
minus_log,d,3,0.1,300,1,0.0489968956047145
minus_log,d,3,1,0.1,0,9.610319321760184e-16
minus_log,d,3,1,0.1,0.3333333333333333,9.610319321760184e-16
minus_log,d,3,1,0.1,0.6666666666666666,9.610319321760184e-16
minus_log,d,3,1,0.1,1,0.000706421300876835
minus_log,d,3,1,1,0,9.610319321760184e-16
minus_log,d,3,1,1,0.3333333333333333,9.610319321760184e-16
minus_log,d,3,1,1,0.6666666666666666,9.610319321760184e-16
minus_log,d,3,1,1,1,0.000768393758053898
minus_log,d,3,1,5,0,9.610319321760184e-16
minus_log,d,3,1,5,0.3333333333333333,9.610319321760184e-16
minus_log,d,3,1,5,0.6666666666666666,9.610319321760184e-16
minus_log,d,3,1,5,1,0.0008027867723537839
minus_log,d,3,1,10,0,0.031080337937115156
minus_log,d,3,1,10,0.3333333333333333,0.019213691147733702
minus_log,d,3,1,10,0.6666666666666666,0.05030142817457528
minus_log,d,3,1,10,1,0.0012707235548839013
minus_log,d,3,1,50,0,0.0544681165437981
minus_log,d,3,1,50,0.3333333333333333,0.0492054013489628
minus_log,d,3,1,50,0.6666666666666666,0.0516058668911774
minus_log,d,3,1,50,1,0.052490416097697085
