dist,exch_opt,exch_range,alpha,beta,kappa,nmi
minus_log,s,1,1,1,0,1.2821685480551734e-15
minus_log,s,1,1,1,0.3333333333333333,1.2821685480551734e-15
minus_log,s,1,1,1,0.6666666666666666,0.0003316081678934353
minus_log,s,1,1,1,1,0.00045655736066273943
minus_log,s,1,1,5,0,1.2821685480551734e-15
minus_log,s,1,1,5,0.3333333333333333,1.2821685480551734e-15
minus_log,s,1,1,5,0.6666666666666666,0.006946228787862196
minus_log,s,1,1,5,1,0.005440742561211878
minus_log,s,1,1,10,0,1.2821685480551734e-15
minus_log,s,1,1,10,0.3333333333333333,1.2821685480551734e-15
minus_log,s,1,1,10,0.6666666666666666,0.1062646741640437
minus_log,s,1,1,10,1,0.02945635427573493
minus_log,s,1,1,50,0,0.05525633249137818
minus_log,s,1,1,50,0.3333333333333333,0.0631204516317767
minus_log,s,1,1,50,0.6666666666666666,0.062468616169958704
minus_log,s,1,1,50,1,0.056697794886230043
minus_log,s,1,1,100,0,0.054949769321836414
minus_log,s,1,1,100,0.3333333333333333,0.051407265350441704
minus_log,s,1,1,100,0.6666666666666666,0.049205131200581814
minus_log,s,1,1,100,1,0.055339121532474035
minus_log,s,1,1,500,0,0.05470128746569258
minus_log,s,1,1,500,0.3333333333333333,0.046138268457079974
minus_log,s,1,1,500,0.6666666666666666,0.05214584838911391
minus_log,s,1,1,500,1,0.05413317225160768
minus_log,s,1,5,1,0,1.015688886461106e-05
minus_log,s,1,5,1,0.3333333333333333,0.0010941725429590115
minus_log,s,1,5,1,0.6666666666666666,0.0006756544537817673
minus_log,s,1,5,1,1,0.00039710985301001444
minus_log,s,1,5,5,0,0.0006187670683532498
minus_log,s,1,5,5,0.3333333333333333,0.002564994762979398
minus_log,s,1,5,5,0.6666666666666666,0.0007978637786535798
minus_log,s,1,5,5,1,0.00105236029519888
minus_log,s,1,5,10,0,2.16154807934311e-05
minus_log,s,1,5,10,0.3333333333333333,0.0004327032079463893
