dist,exch_opt,exch_range,alpha,beta,kappa,nmi
minus_log,d,3,0.1,0.1,0,9.610477215431215e-16
minus_log,d,3,0.1,0.1,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,0.1,0.1,0.6666666666666666,9.610477215431215e-16
minus_log,d,3,0.1,0.1,1,9.610477215431215e-16
minus_log,d,3,0.1,1,0,9.610477215431215e-16
minus_log,d,3,0.1,1,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,0.1,1,0.6666666666666666,9.610477215431215e-16
minus_log,d,3,0.1,1,1,9.610477215431215e-16
minus_log,d,3,0.1,5,0,9.610477215431215e-16
minus_log,d,3,0.1,5,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,0.1,5,0.6666666666666666,9.610477215431215e-16
minus_log,d,3,0.1,5,1,9.610477215431215e-16
minus_log,d,3,0.1,10,0,9.610477215431215e-16
minus_log,d,3,0.1,10,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,0.1,10,0.6666666666666666,9.610477215431215e-16
minus_log,d,3,0.1,10,1,9.610477215431215e-16
minus_log,d,3,0.1,50,0,0.05552405795784824
minus_log,d,3,0.1,50,0.3333333333333333,0.05565574246860752
minus_log,d,3,0.1,50,0.6666666666666666,0.0558512075395881
minus_log,d,3,0.1,50,1,0.056302225553879835
minus_log,d,3,0.1,100,0,0.05370689579145419
minus_log,d,3,0.1,100,0.3333333333333333,0.05230487377240976
minus_log,d,3,0.1,100,0.6666666666666666,0.05382565991130759
minus_log,d,3,0.1,100,1,0.05399283517192837
minus_log,d,3,0.1,300,0,0.05219089269215042
minus_log,d,3,0.1,300,0.3333333333333333,0.06279056041832369
minus_log,d,3,0.1,300,0.6666666666666666,0.04908490505778285
minus_log,d,3,0.1,300,1,0.05238377957866558
minus_log,d,3,1,0.1,0,9.610477215431215e-16
minus_log,d,3,1,0.1,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,1,0.1,0.6666666666666666,9.610477215431215e-16
minus_log,d,3,1,0.1,1,0.009240823780828408
minus_log,d,3,1,1,0,9.610477215431215e-16
minus_log,d,3,1,1,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,1,1,0.6666666666666666,9.610477215431215e-16
minus_log,d,3,1,1,1,0.011252212987649168
minus_log,d,3,1,5,0,9.610477215431215e-16
minus_log,d,3,1,5,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,1,5,0.6666666666666666,9.610477215431215e-16
minus_log,d,3,1,5,1,0.008375306262267687
minus_log,d,3,1,10,0,0.049885777326896794
minus_log,d,3,1,10,0.3333333333333333,0.07660485487657856
minus_log,d,3,1,10,0.6666666666666666,0.04586287180705946
minus_log,d,3,1,10,1,0.053927863381282505
minus_log,d,3,1,50,0,0.05757389443206843
minus_log,d,3,1,50,0.3333333333333333,0.053562990546041
minus_log,d,3,1,50,0.6666666666666666,0.06040604347564361
minus_log,d,3,1,50,1,0.06192140885374977
minus_log,d,3,1,100,0,0.054651596743944354
minus_log,d,3,1,100,0.3333333333333333,0.05660764853998123
minus_log,d,3,1,100,0.6666666666666666,0.053667858934956264
minus_log,d,3,1,100,1,0.0572057881497093
minus_log,d,3,1,300,0,0.05425727552190865
minus_log,d,3,1,300,0.3333333333333333,0.051943846006943434
minus_log,d,3,1,300,0.6666666666666666,0.0494045123773372
minus_log,d,3,1,300,1,0.051443409325946876
minus_log,d,3,2,0.1,0,9.610477215431215e-16
minus_log,d,3,2,0.1,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,2,0.1,0.6666666666666666,0.03394100654041444
minus_log,d,3,2,0.1,1,0.04819652286335713
minus_log,d,3,2,1,0,9.610477215431215e-16
minus_log,d,3,2,1,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,2,1,0.6666666666666666,0.04747479758409716
minus_log,d,3,2,1,1,0.04653122089811394
minus_log,d,3,2,5,0,9.610477215431215e-16
minus_log,d,3,2,5,0.3333333333333333,9.610477215431215e-16
minus_log,d,3,2,5,0.6666666666666666,0.061621004745318474
minus_log,d,3,2,5,1,0.06259889986101536
minus_log,d,3,2,10,0,0.07010602605524721
minus_log,d,3,2,10,0.3333333333333333,0.08495244311291988
minus_log,d,3,2,10,0.6666666666666666,0.07696599419213727
minus_log,d,3,2,10,1,0.07726082503327972
minus_log,d,3,2,50,0,0.06017042725237217
minus_log,d,3,2,50,0.3333333333333333,0.06317145951277708
minus_log,d,3,2,50,0.6666666666666666,0.0668168053147445
minus_log,d,3,2,50,1,0.07415309247742952
minus_log,d,3,2,100,0,0.05720723112200387
minus_log,d,3,2,100,0.3333333333333333,0.06478698510403591
minus_log,d,3,2,100,0.6666666666666666,0.05515153826194494
minus_log,d,3,2,100,1,0.06320724266196125
minus_log,d,3,2,300,0,0.05246907006226974
minus_log,d,3,2,300,0.3333333333333333,0.06289502113562268
minus_log,d,3,2,300,0.6666666666666666,0.05146567552807627
minus_log,d,3,2,300,1,0.05307844780599008
minus_log,d,3,5,0.1,0,0.03855528082126047
minus_log,d,3,5,0.1,0.3333333333333333,0.04758213995980756
minus_log,d,3,5,0.1,0.6666666666666666,0.06375025867781617
minus_log,d,3,5,0.1,1,0.07131320568648852
minus_log,d,3,5,1,0,0.04301548595986525
minus_log,d,3,5,1,0.3333333333333333,0.05022264633567179
minus_log,d,3,5,1,0.6666666666666666,0.05338849070035673
minus_log,d,3,5,1,1,0.06379685961355819
minus_log,d,3,5,5,0,0.06374250182696675
minus_log,d,3,5,5,0.3333333333333333,0.06757152755744616
minus_log,d,3,5,5,0.6666666666666666,0.0661436675494718
minus_log,d,3,5,5,1,0.07105191776882332
minus_log,d,3,5,10,0,0.0876593318913109
minus_log,d,3,5,10,0.3333333333333333,0.0829568192644476
minus_log,d,3,5,10,0.6666666666666666,0.07055088771292663
minus_log,d,3,5,10,1,0.0788198794042764
minus_log,d,3,5,50,0,0.06934336186154162
minus_log,d,3,5,50,0.3333333333333333,0.07061725192710708
minus_log,d,3,5,50,0.6666666666666666,0.14032037034236178
minus_log,d,3,5,50,1,0.11941631742397188
minus_log,d,3,5,100,0,0.062405389058739054
minus_log,d,3,5,100,0.3333333333333333,0.07380969147555072
minus_log,d,3,5,100,0.6666666666666666,0.0677541859084981
minus_log,d,3,5,100,1,0.1184027642216056
minus_log,d,3,5,300,0,0.06314174496271636
minus_log,d,3,5,300,0.3333333333333333,0.06407357987280882
minus_log,d,3,5,300,0.6666666666666666,0.06543516603975727
minus_log,d,3,5,300,1,0.06061495849382795
minus_log,d,3,10,0.1,0,0.051910596559738495
minus_log,d,3,10,0.1,0.3333333333333333,0.06406696107273098
minus_log,d,3,10,0.1,0.6666666666666666,0.0734372526138969
minus_log,d,3,10,0.1,1,0.07304802149698553
minus_log,d,3,10,1,0,0.056442625762468154
minus_log,d,3,10,1,0.3333333333333333,0.07008558655339243
minus_log,d,3,10,1,0.6666666666666666,0.07218287658470095
minus_log,d,3,10,1,1,0.07226254040903508
minus_log,d,3,10,5,0,0.06289220854780543
minus_log,d,3,10,5,0.3333333333333333,0.07275027553056597
minus_log,d,3,10,5,0.6666666666666666,0.07191390284002655
minus_log,d,3,10,5,1,0.07691608715529667
minus_log,d,3,10,10,0,0.0728573706801777
minus_log,d,3,10,10,0.3333333333333333,0.07122670383238357
minus_log,d,3,10,10,0.6666666666666666,0.08313311384427342
minus_log,d,3,10,10,1,0.07313023487653728
minus_log,d,3,10,50,0,0.07673226646020503
minus_log,d,3,10,50,0.3333333333333333,0.12715277393210975
minus_log,d,3,10,50,0.6666666666666666,0.10671243918058275
minus_log,d,3,10,50,1,0.08984229153291284
minus_log,d,3,10,100,0,0.06898670269336743
minus_log,d,3,10,100,0.3333333333333333,0.07810197432148856
minus_log,d,3,10,100,0.6666666666666666,0.13983236225701343
minus_log,d,3,10,100,1,0.10635118656753731
minus_log,d,3,10,300,0,0.06447514044269893
minus_log,d,3,10,300,0.3333333333333333,0.06797825326123245
minus_log,d,3,10,300,0.6666666666666666,0.06529793944100941
minus_log,d,3,10,300,1,0.087090681496593
minus_log,d,3,50,0.1,0,0.07288983918664822
minus_log,d,3,50,0.1,0.3333333333333333,0.07786497701217422
minus_log,d,3,50,0.1,0.6666666666666666,0.07181795595961044
minus_log,d,3,50,0.1,1,0.07447041701632107
minus_log,d,3,50,1,0,0.07961616656975465
minus_log,d,3,50,1,0.3333333333333333,0.06959298763133974
minus_log,d,3,50,1,0.6666666666666666,0.0751527556707739
minus_log,d,3,50,1,1,0.07362428204733225
minus_log,d,3,50,5,0,0.07441686584573014
minus_log,d,3,50,5,0.3333333333333333,0.08004577331178417
minus_log,d,3,50,5,0.6666666666666666,0.08026247054604523
minus_log,d,3,50,5,1,0.07719070360279535
minus_log,d,3,50,10,0,0.0739328071453807
minus_log,d,3,50,10,0.3333333333333333,0.08138330433747895
minus_log,d,3,50,10,0.6666666666666666,0.07255777856631361
minus_log,d,3,50,10,1,0.07522423850577506
minus_log,d,3,50,50,0,0.08719693569690813
minus_log,d,3,50,50,0.3333333333333333,0.08771856383765284
minus_log,d,3,50,50,0.6666666666666666,0.07678915819521547
minus_log,d,3,50,50,1,0.0852664079931274
minus_log,d,3,50,100,0,0.10579257470247305
minus_log,d,3,50,100,0.3333333333333333,0.08687636428517367
minus_log,d,3,50,100,0.6666666666666666,0.08566069987071935
minus_log,d,3,50,100,1,0.09038476135325195
minus_log,d,3,50,300,0,0.09253316823327251
minus_log,d,3,50,300,0.3333333333333333,0.13988833022951871
minus_log,d,3,50,300,0.6666666666666666,0.11210902228893015
minus_log,d,3,50,300,1,0.0972440703314066
minus_log,d,3,100,0.1,0,0.08902708112572433
minus_log,d,3,100,0.1,0.3333333333333333,0.07347870697331833
minus_log,d,3,100,0.1,0.6666666666666666,0.07988698793642703
minus_log,d,3,100,0.1,1,0.08227183931003643
minus_log,d,3,100,1,0,0.07192284058057336
minus_log,d,3,100,1,0.3333333333333333,0.07285173794263479
minus_log,d,3,100,1,0.6666666666666666,0.07814025507649294
minus_log,d,3,100,1,1,0.07246665387130324
minus_log,d,3,100,5,0,0.07684721129573771
minus_log,d,3,100,5,0.3333333333333333,0.0833966451456781
minus_log,d,3,100,5,0.6666666666666666,0.07444131495602849
minus_log,d,3,100,5,1,0.071197898135494
minus_log,d,3,100,10,0,0.0811390143078183
minus_log,d,3,100,10,0.3333333333333333,0.07118252365017001
minus_log,d,3,100,10,0.6666666666666666,0.07235052187989492
minus_log,d,3,100,10,1,0.08007826627063908
minus_log,d,3,100,50,0,0.08399076381556463
minus_log,d,3,100,50,0.3333333333333333,0.072937686901425
minus_log,d,3,100,50,0.6666666666666666,0.07733661080002528
minus_log,d,3,100,50,1,0.08960421332010701
minus_log,d,3,100,100,0,0.08669755354546528
minus_log,d,3,100,100,0.3333333333333333,0.0847232986700105
minus_log,d,3,100,100,0.6666666666666666,0.08499782654935853
minus_log,d,3,100,100,1,0.08353377456645424
minus_log,d,3,100,300,0,0.11897930086830619
minus_log,d,3,100,300,0.3333333333333333,0.10829578933142882
minus_log,d,3,100,300,0.6666666666666666,0.09519556028584072
minus_log,d,3,100,300,1,0.08703580129033016
minus_log,d,5,0.1,0.1,0,9.610477215431215e-16
minus_log,d,5,0.1,0.1,0.3333333333333333,9.610477215431215e-16
minus_log,d,5,0.1,0.1,0.6666666666666666,9.610477215431215e-16
minus_log,d,5,0.1,0.1,1,9.610477215431215e-16
minus_log,d,5,0.1,1,0,9.610477215431215e-16
minus_log,d,5,0.1,1,0.3333333333333333,9.610477215431215e-16
minus_log,d,5,0.1,1,0.6666666666666666,9.610477215431215e-16
minus_log,d,5,0.1,1,1,9.610477215431215e-16
minus_log,d,5,0.1,5,0,9.610477215431215e-16
minus_log,d,5,0.1,5,0.3333333333333333,9.610477215431215e-16
minus_log,d,5,0.1,5,0.6666666666666666,9.610477215431215e-16
minus_log,d,5,0.1,5,1,9.610477215431215e-16
minus_log,d,5,0.1,10,0,9.610477215431215e-16
minus_log,d,5,0.1,10,0.3333333333333333,9.610477215431215e-16
minus_log,d,5,0.1,10,0.6666666666666666,9.610477215431215e-16
minus_log,d,5,0.1,10,1,9.610477215431215e-16
minus_log,d,5,0.1,50,0,0.055526938518417404
minus_log,d,5,0.1,50,0.3333333333333333,0.05306828018498557
minus_log,d,5,0.1,50,0.6666666666666666,0.05578804289523262
