Input file: The_WW_of_Oz_nouns.txt | Similarity tag: wesim | Neighbourhood range: 20 | Number of groups: 2 | Alpha: 1 | Beta: 100 | Kappa: 0.6 | Convergence threshold: 1e-05
group;token;id_token;percent
1;dorothy;5937;100.0
1;dorothy;3289;100.0
1;dorothy;1062;100.0
1;dorothy;6211;100.0
1;dorothy;6208;100.0
1;dorothy;6713;100.0
1;dorothy;1261;100.0
1;dorothy;6766;100.0
1;dorothy;2993;100.0
1;dorothy;4755;100.0
1;dorothy;413;100.0
1;dorothy;1670;100.0
1;dorothy;1226;100.0
1;dorothy;4688;100.0
1;dorothy;6132;100.0
1;dorothy;1356;100.0
1;dorothy;173;100.0
1;dorothy;2850;100.0
1;dorothy;3494;100.0
1;dorothy;1364;100.0
1;dorothy;353;100.0
1;dorothy;2386;100.0
1;dorothy;7633;100.0
1;dorothy;714;100.0
1;dorothy;1056;100.0
1;dorothy;2261;100.0
1;dorothy;6572;100.0
1;dorothy;1978;100.0
1;dorothy;1294;100.0
1;dorothy;3626;100.0
1;dorothy;3578;100.0
1;dorothy;5503;100.0
1;dorothy;3202;100.0
1;dorothy;1255;100.0
1;dorothy;7258;100.0
1;dorothy;688;100.0
1;dorothy;4049;100.0
1;dorothy;3278;100.0
1;dorothy;6928;100.0
1;dorothy;145;100.0
1;dorothy;1319;100.0
1;dorothy;4449;100.0
1;dorothy;7714;100.0
1;dorothy;94;100.0
1;dorothy;6618;100.0
1;dorothy;6598;100.0
1;dorothy;5740;100.0
1;dorothy;3535;100.0
1;dorothy;268;100.0
1;dorothy;2955;100.0
1;dorothy;187;100.0
1;dorothy;3443;100.0
1;dorothy;3441;100.0
1;dorothy;3319;100.0
1;dorothy;1073;100.0
1;dorothy;3369;100.0
1;dorothy;932;100.0
1;dorothy;7041;100.0
1;dorothy;272;100.0
1;dorothy;3270;100.0
1;dorothy;6597;100.0
1;dorothy;3417;100.0
1;dorothy;232;100.0
1;dorothy;2548;100.0
1;dorothy;3346;100.0
1;dorothy;3533;100.0
1;dorothy;3355;100.0
1;dorothy;6183;100.0
1;dorothy;279;100.0
1;dorothy;5779;100.0
1;dorothy;251;100.0
1;dorothy;785;100.0
1;dorothy;3485;100.0
1;dorothy;1084;100.0
1;dorothy;2019;100.0
1;dorothy;5663;100.0
1;dorothy;6906;100.0
1;dorothy;5899;100.0
1;dorothy;4673;100.0
1;dorothy;901;100.0
1;dorothy;7066;100.0
1;dorothy;223;100.0
1;dorothy;3618;100.0
1;dorothy;4075;100.0
1;dorothy;3475;100.0
1;dorothy;5922;100.0
1;dorothy;2;100.0
1;dorothy;3614;100.0
1;dorothy;750;100.0
1;dorothy;6888;100.0
1;dorothy;3593;100.0
1;dorothy;6169;100.0
1;dorothy;201;100.0
1;dorothy;323;100.0
1;dorothy;35;100.0
1;dorothy;56;100.0
1;scarecrow;2198;100.0
1;scarecrow;2193;100.0
1;scarecrow;6799;100.0
1;scarecrow;5610;100.0
1;scarecrow;1769;100.0
1;scarecrow;3788;100.0
1;scarecrow;1875;100.0
1;scarecrow;2787;100.0
1;scarecrow;1863;100.0
1;scarecrow;4254;100.0
1;scarecrow;5629;100.0
1;scarecrow;1772;100.0
1;scarecrow;3713;100.0
1;scarecrow;3971;100.0
1;scarecrow;6794;100.0
1;scarecrow;3783;100.0
1;scarecrow;1432;100.0
1;scarecrow;2187;100.0
1;scarecrow;6088;100.0
1;scarecrow;2610;100.0
1;scarecrow;2212;100.0
1;scarecrow;3992;100.0
1;scarecrow;2796;100.0
1;scarecrow;3795;100.0
1;scarecrow;4286;100.0
1;scarecrow;5195;100.0
1;scarecrow;6096;100.0
1;scarecrow;2800;100.0
1;scarecrow;4170;100.0
1;scarecrow;4799;100.0
1;scarecrow;1858;100.0
1;scarecrow;5189;100.0
1;scarecrow;7575;100.0
1;scarecrow;2062;100.0
1;scarecrow;4959;100.0
1;scarecrow;6805;100.0
1;scarecrow;6807;100.0
1;scarecrow;4214;100.0
1;scarecrow;1730;100.0
1;scarecrow;6491;100.0
1;scarecrow;1439;100.0
1;scarecrow;971;100.0
1;scarecrow;4207;100.0
1;scarecrow;6782;100.0
1;scarecrow;4210;100.0
1;scarecrow;2880;100.0
1;scarecrow;4144;100.0
1;scarecrow;978;100.0
1;scarecrow;4534;100.0
1;scarecrow;3096;100.0
1;scarecrow;2617;100.0
1;scarecrow;7617;100.0
1;scarecrow;5575;100.0
1;scarecrow;3066;100.0
1;scarecrow;6479;100.0
1;scarecrow;2471;100.0
1;scarecrow;4983;100.0
1;scarecrow;6812;100.0
1;scarecrow;5552;100.0
1;scarecrow;2076;100.0
1;scarecrow;4487;100.0
1;scarecrow;3154;100.0
1;scarecrow;1423;100.0
1;scarecrow;7553;100.0
1;scarecrow;4221;100.0
1;scarecrow;2367;100.0
1;scarecrow;3769;100.0
1;scarecrow;4911;100.0
1;scarecrow;6544;100.0
1;scarecrow;5421;100.0
1;scarecrow;2151;100.0
1;scarecrow;2897;100.0
1;scarecrow;2462;100.0
1;scarecrow;2082;100.0
1;scarecrow;6332;100.0
1;scarecrow;7469;100.0
1;scarecrow;2628;100.0
1;scarecrow;5429;100.0
1;scarecrow;2510;100.0
1;scarecrow;4230;100.0
1;scarecrow;2089;100.0
1;scarecrow;2596;100.0
1;scarecrow;7529;100.0
1;scarecrow;5426;100.0
1;scarecrow;4226;100.0
1;scarecrow;3732;100.0
1;scarecrow;7600;100.0
1;scarecrow;1636;100.0
1;scarecrow;5641;100.0
1;scarecrow;2055;100.0
1;scarecrow;4942;100.0
1;scarecrow;1832;100.0
1;scarecrow;3241;100.0
1;oz;3790;100.0
1;scarecrow;1712;100.0
1;scarecrow;1497;100.0
1;oz;6081;100.0
1;scarecrow;2374;100.0
1;scarecrow;6406;100.0
1;scarecrow;4934;100.0
1;scarecrow;6558;100.0
1;scarecrow;6113;100.0
1;scarecrow;999;100.0
1;oz;3697;100.0
1;scarecrow;5479;100.0
1;scarecrow;6415;100.0
1;oz;5611;100.0
1;scarecrow;957;100.0
1;scarecrow;6528;100.0
1;scarecrow;1491;100.0
1;scarecrow;1481;100.0
1;scarecrow;954;100.0
1;scarecrow;5843;100.0
1;scarecrow;4906;100.0
1;scarecrow;7122;100.0
1;oz;5615;100.0
1;oz;5608;100.0
1;scarecrow;3169;100.0
1;scarecrow;6728;100.0
1;scarecrow;5833;100.0
1;scarecrow;5096;100.0
1;scarecrow;5156;100.0
1;scarecrow;2514;100.0
1;scarecrow;2493;100.0
1;oz;3862;100.0
1;scarecrow;3730;100.0
1;scarecrow;2399;100.0
1;oz;5605;100.0
1;scarecrow;1031;100.0
1;scarecrow;1656;100.0
1;scarecrow;1046;100.0
1;scarecrow;1035;100.0
1;scarecrow;4005;100.0
1;scarecrow;2865;100.0
1;oz;3716;100.0
1;scarecrow;2049;100.0
1;scarecrow;6665;100.0
1;oz;1871;100.0
1;oz;1861;100.0
1;scarecrow;2523;100.0
1;scarecrow;6362;100.0
1;scarecrow;4891;100.0
1;scarecrow;2924;100.0
1;scarecrow;5062;100.0
1;scarecrow;950;100.0
1;scarecrow;1474;100.0
1;oz;5597;100.0
1;scarecrow;6285;100.0
1;scarecrow;6467;100.0
1;oz;3718;100.0
1;scarecrow;2356;100.0
1;oz;461;100.0
