input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,5,0.5,0.04711153988279191
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,5,0.75,0.052751374982547374
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,5,1,0.10337170515720462
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,10,0,0.0
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,10,0.25,0.0
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,10,0.5,0.062054286009237285
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,10,0.75,0.0740002170574846
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,10,1,0.12405962155233152
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,50,0,0.009403133227085678
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,50,0.25,0.016590742684595487
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,50,0.5,0.038748531055770835
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,50,0.75,0.1023959672086563
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,50,1,0.18361771191583257
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,100,0,0.02557484038175856
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,100,0.25,0.032332047849076194
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,100,0.5,0.030929701572832702
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,100,0.75,0.06737778563879686
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,100,1,0.21576278934984885
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,200,0,0.025812918130536492
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,200,0.25,0.028973361338283685
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,200,0.5,0.030762921865545217
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,200,0.75,0.029409655912946298
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,2,200,1,0.04435120211459615
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,5,0,0.012004449933673998
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,5,0.25,0.08473320364506638
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,5,0.5,0.09027724541331189
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,5,0.75,0.08253927785350211
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,5,1,0.08395201589153083
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,10,0,0.011926697778889923
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,10,0.25,0.08862353794892974
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,10,0.5,0.10166221227361434
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,10,0.75,0.07766668125087936
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,10,1,0.07210759037356872
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,50,0,0.0351240297221749
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,50,0.25,0.1038142851853502
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,50,0.5,0.17045144827324496
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,50,0.75,0.11297981151504981
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,50,1,0.10036304168800546
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,100,0,0.03288904656523953
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,100,0.25,0.12741392834982493
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,100,0.5,0.20829169750645027
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,100,0.75,0.14494452829013507
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,100,1,0.07764336123833636
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,200,0,0.03077948508066203
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,200,0.25,0.03541636517544614
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,200,0.5,0.038383720264683084
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,200,0.75,0.20827850602561962
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,5,200,1,0.12868195762310256
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,5,0,0.06099184296027315
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,5,0.25,0.09068856993944109
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,5,0.5,0.05624115973220569
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,5,0.75,0.05878686234936026
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,5,1,0.05568989378876271
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,10,0,0.05652092518816098
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,10,0.25,0.07384186866033905
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,10,0.5,0.06268569180348603
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,10,0.75,0.07154425716932088
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,10,1,0.05314000590919743
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,50,0,0.14470292009242897
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,50,0.25,0.14393278455724837
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,50,0.5,0.0993672713755475
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,50,0.75,0.08611802872640305
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,50,1,0.05866008551970262
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,100,0,0.18401671439128722
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,100,0.25,0.1837951226700116
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,100,0.5,0.09222954182326193
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,100,0.75,0.09125136307478117
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,100,1,0.0633399663823769
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,200,0,0.034597183084162514
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,200,0.25,0.08515085436759699
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,200,0.5,0.19566570916122353
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,200,0.75,0.11143421734188257
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,10,200,1,0.08359948946811459
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,5,0,0.06543134016075457
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,5,0.25,0.056779158535782664
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,5,0.5,0.05214785146895237
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,5,0.75,0.06385403329713558
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,5,1,0.061202043003683114
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,10,0,0.07015227971370597
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,10,0.25,0.07291814199461293
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,10,0.5,0.06872907017603301
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,10,0.75,0.05745117100657652
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,10,1,0.04608409887263104
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,50,0,0.10726635103584374
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,50,0.25,0.07214079682303137
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,50,0.5,0.05530365601571532
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,50,0.75,0.06179232787065725
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,50,1,0.046652927828205924
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,100,0,0.0971366309749162
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,100,0.25,0.0861369692698437
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,100,0.5,0.06772316557271245
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,100,0.75,0.06253427690944169
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,100,1,0.06016529832199854
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,200,0,0.11368740990554171
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,200,0.25,0.11222380563034766
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,200,0.5,0.07608556139499704
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,200,0.75,0.0625613308901569
corpora/61320_199211_pp_wostw.txt,0,w2v,7,3,max_minus,u,15,30,200,1,0.06361839861225178
