input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,50,1,0.03145757620921916
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,100,0,0.08892108910152845
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,100,0.25,0.13624054102575356
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,100,0.5,0.058621236000043736
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,100,0.75,0.04004753551077182
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,100,1,0.03748454605177632
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,200,0,0.03239753033253748
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,200,0.25,0.044381147942663686
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,200,0.5,0.07961547582552765
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,200,0.75,0.05079112180989892
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,10,200,1,0.042178550958021276
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,5,0,0.03695288334851713
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,5,0.25,0.03771547280717769
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,5,0.5,0.03430091763664147
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,5,0.75,0.0309353680719018
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,5,1,0.033000477710442754
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,10,0,0.04317086642180464
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,10,0.25,0.0387228738288587
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,10,0.5,0.02831402812903247
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,10,0.75,0.03323303465196862
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,10,1,0.03113748074776324
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,50,0,0.04846684835756079
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,50,0.25,0.038891238754906965
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,50,0.5,0.03548119135366162
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,50,0.75,0.02186982669645192
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,50,1,0.03188071443097514
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,100,0,0.03975154106498069
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,100,0.25,0.038014487384959696
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,100,0.5,0.023983107962323436
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,100,0.75,0.033128869977474745
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,100,1,0.020918119296660553
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,200,0,0.08067669741591992
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,200,0.25,0.046628606599984544
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,200,0.5,0.028136920130699156
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,200,0.75,0.02866438762610668
corpora/61320_199211_pp_wostw.txt,0,ftx,7,3,max_minus,d,15,30,200,1,0.02043358304633569
