token,id,G1,G2,G3,G4,G5
be,1,0.25587423929738823,0.046731434982483534,0.002830201589451574,0.0007632719168864685,0.6938008522137902
see,2,1.0030259370209087e-13,8.550795824442458e-10,0.9999999980180597,1.163724663547427e-13,1.1266441449880924e-09
be,3,0.19346400516692908,0.03538343492558104,0.0014232612879624242,0.0005758242444987681,0.7691534743750287
press,4,8.116779073114226e-07,6.247988907967717e-06,0.9999919792646278,9.541931244601049e-07,6.875432514866233e-09
find,5,0.00023407237264559257,0.0013247638071578372,1.1111265022704349e-07,0.00017499375205390534,0.9982660589554926
laugh,6,4.684405532950471e-06,5.407040861401959e-05,6.368647614254454e-08,4.061832440805248e-06,0.9999371196669361
know,7,2.1811737942880174e-05,0.0003686125754078459,0.9995876252015713,2.173043199024352e-05,2.200530877637212e-07
laugh,8,6.697409982935483e-06,7.755515722146375e-05,0.9999097275655059,5.821103434455665e-06,1.9876385528941694e-07
see,9,8.761485634974422e-13,7.499013851486622e-09,5.2114212231437076e-08,1.015920145477662e-12,0.9999999403848819
saw,10,2.73769498840814e-05,0.0013604634818346502,0.9985008362310268,0.00011124837326392807,7.496399039657893e-08
look,11,6.1199623760009294e-09,0.00013672230802172391,2.6192536282123063e-08,3.288524856765356e-09,0.9998632420909547
run,12,3.136951523284281e-06,4.256913808330828e-05,3.324523543795832e-08,2.745389922617404e-06,0.9999515152752353
get,13,6.285165240457289e-06,0.00018608485759192617,0.9998017614260195,5.6515230151585436e-06,2.170281329870823e-07
follow,14,0.01634125997474518,0.19197429292441193,0.7579281093552402,0.033755705751295786,6.319943067292457e-07
felt,15,0.0012903184428924562,0.012086854427994804,1.1487948965980171e-08,0.001923891640549466,0.9846989240006143
felt,16,0.004902299855722811,0.29178028945541784,0.6944373429575668,0.008879709397585605,3.5833370685053194e-07
see,17,6.783788764092465e-12,9.61334229177528e-07,8.883384923817559e-08,7.50154946773136e-12,0.9999989498176364
happen,18,2.2805168890015237e-05,0.0012298444496736847,0.9987263871388875,2.060214944448299e-05,3.610931042834727e-07
fell,19,0.0002731327186277532,2.5384265826116404e-07,0.9388489987604718,0.0008415589551869393,0.06003605572305512
saw,20,4.744484837088762e-05,0.9934871679599869,3.1523738434483705e-08,0.00019069010115920894,0.006274665566744591
fall,21,0.00010878150235372374,3.981004986946585e-08,0.9987977294973766,9.327271480669192e-05,0.0010001764754130683
happen,22,0.00017301192409946152,0.9677549557504067,3.60249538327209e-06,0.00016080842926289237,0.03190762140084767
felt,23,0.00023503490747779152,0.99924961645283,1.7108022623803536e-08,0.00040810534408262955,0.0001072261875870248
be,24,1.6812813111042355e-05,2.448005708172613e-10,0.9999829113654592,5.921298409056436e-08,2.1636364501721399e-07
fell,25,7.566414728074794e-05,0.9962798673262956,1.680221987590965e-08,0.00035502560038517335,0.0032894261238185832
wait,26,2.410056786797623e-05,2.649503691833222e-08,0.9695407080386246,6.296196517544922e-05,0.03037220293329522
see,27,7.612513681310602e-12,1.8132880526201792e-05,0.9999818648696264,8.196446461421654e-11,2.1602704988123988e-09
bring,28,3.2109370353188906e-07,0.741477302608515,2.5468468970131865e-08,1.516578266067189e-05,0.2585071850466518
fell,29,0.000512716524071784,3.2185919579302336e-07,0.110530495045197,0.8580704999205836,0.03088596665095185
have,30,0.9999943632529582,1.3472116315325366e-07,6.474326178499464e-10,5.501219931424077e-06,1.5851470160000988e-10
hurt,31,0.00028252053942765757,0.8307007025367245,0.14351661901147916,2.7847102145096736e-09,0.025500155127658318
catch,32,3.493770936245264e-10,0.9999923888911867,6.529259443717591e-10,1.9822460088125984e-06,5.627860501319001e-06
wonder,33,0.00015158873064780043,1.405413454417463e-07,0.06849815262454917,0.9074351016812647,0.02391501642219303
put,34,2.5446080259139148e-05,1.5469073747475763e-08,0.0010034568485785865,0.9981419963846556,0.0008290852174329211
saw,35,0.00011750374491798769,0.9969178045921425,0.0014088264616339604,9.767672298454011e-09,0.0015558554336331145
come,36,0.0003982079882938977,0.9963333263375619,0.0006040857558758214,4.7540251437294674e-08,0.0026643323780170267
mean,37,0.02696538242795192,0.9673029913413005,0.0025029354460077524,3.8000621846867457e-07,0.003228310778521289
answer,38,0.00011455719999936748,7.733310627222405e-10,0.0002876037411471513,0.9989482702776004,0.0006495680079221052
be,39,1.292945367122408e-06,0.024630575347453908,0.00034605986236804765,0.9747526624613412,0.0002694093834697023
have,40,0.9999987158213253,2.060336612289968e-10,1.120928898539613e-12,1.2839594788427684e-06,1.204134041384431e-11
see,41,1.2471648275520244e-07,2.9674185007834828e-05,0.9999317149179243,3.818252129884598e-05,3.03659286330354e-07
have,42,0.9999997916325268,5.200620113022975e-12,6.035493021223112e-14,2.0836096015201857e-07,1.25220260159296e-12
be,43,1.0515660613261691e-08,0.0015220649756187887,0.07936838513884818,0.918933274914575,0.00017626445529747212
saw,44,0.982744771615636,0.008631061812123048,0.0010556952916194848,9.250371090823842e-09,0.00756846203025044
love,45,3.6063257881243607e-10,0.0002335016003925589,0.00021895595575364531,0.9989739179702324,0.0005736241129887311
have,46,0.9999999949852074,8.837576635794873e-14,1.138741703417094e-15,5.014699630295918e-09,3.4869151182865846e-15
know,47,6.351735648115391e-10,0.0008508485466512836,0.0005307911950256177,0.9963897516819381,0.0022286079412112557
be,48,0.9991482533476507,5.285366906886386e-05,0.0007963579422221167,1.0846486742136287e-11,2.535030211926488e-06
have,49,1.3055526417275025e-11,2.7075266055293946e-14,2.557602986543912e-16,0.9999999999869131,4.0493608431089835e-15
think,50,2.738684419446951e-05,0.0003059991412759007,0.0008902434706253835,2.2361208034874515e-09,0.9987763683077835
know,51,0.0006464390134609596,0.0023987363621021736,0.0010720810875315572,0.9958826156573058,1.2787959941116666e-07
have,52,0.9999958780855703,1.925881913636023e-10,1.9398589381480693e-12,4.120253273791187e-06,1.4666276718080153e-09
account,53,6.24256921162863e-05,0.00032328285528855237,0.00020775059913901006,0.999406472799481,6.805397510736185e-08
believe,54,0.0015355136664810724,0.004721781221145014,0.0009372465386352883,2.9590644017492536e-08,0.9928054289830947
see,55,2.078343563154769e-08,1.863186120542318e-05,0.9997970660263293,0.00017676000171149578,7.521327318189244e-06
cut,56,0.005072481830139962,0.008460840522731937,0.002025349844237182,2.7364086429556883e-07,0.9844410541620267
have,57,0.9999996105588408,4.566979031663502e-12,6.766720621916244e-14,3.894330372930105e-07,3.487322363210971e-12
ask,58,2.749861677480371e-08,0.0002594255542820982,0.0002980012566365072,0.9992718041996301,0.00017074149083462264
laugh,59,9.720649598062459e-09,0.0006049995403198679,0.0022822982659265827,0.9930642788371083,0.004048413635995521
have,60,0.999999997079126,7.668564359994792e-14,1.0226696359451857e-15,2.9207906772237014e-09,5.50212691888921e-15
wear,61,4.2826868491807996e-10,1.5298709498370055e-06,2.663564841737854e-07,0.9999972955237422,9.078205551506894e-07
get,62,0.9837139142266549,0.0017183516003542918,0.003913572704643362,1.462134862584411e-09,0.010654160006212561
worry,63,5.3116782717942323e-11,4.062844014521212e-05,7.375251046125197e-06,0.999933659586158,1.8336669533909866e-05
help,64,0.9986208417294525,0.0009839286396230427,0.00018841463402189862,7.98231848613307e-09,0.0002068070145842329
find,65,0.9990691552262652,0.0006151401832100623,7.4460798083049e-05,2.8814598221424442e-09,0.0002412409109818755
have,66,9.99152491192327e-12,1.9734984071918075e-15,1.668202437247094e-17,0.9999999999900065,3.7000417786432624e-17
make,67,2.8191568490339602e-11,0.00011995257885901097,9.730255197094845e-06,0.9998259835132624,4.433362448992456e-05
surround,68,0.9383889020748523,0.05132804451113261,0.003300792005913878,1.323130666291953e-07,0.006982129095034607
have,69,0.9999940942222634,5.95277803805413e-11,7.594160715935592e-14,5.905717964899111e-06,1.6799726009758962e-13
sob,70,2.2194375621608592e-08,8.06952618296106e-09,1.683537151740174e-06,0.999995108873337,3.1773256094846867e-06
felt,71,0.016798954035920313,0.9826434810153977,0.00018643352819012313,1.3885427781516368e-06,0.000369742877713698
grieve,72,0.0027855178324496075,0.9830032484627321,0.0056286768084332145,1.7452180691595873e-07,0.008582382374578005
let,73,2.1057837593325763e-06,6.224473175203329e-10,1.6678450164297913e-06,0.9999902129599033,6.012788873567389e-06
read,74,0.0003559379154127526,0.9993707411286109,6.925859249561266e-05,2.6197083906427807e-08,0.00020403616639685628
help,75,3.83297142023763e-06,7.737062268111153e-09,8.340878167106863e-06,0.9999795311180402,8.28729531015064e-06
have,76,0.9996707652587362,1.0460775110376801e-06,1.6275964118274957e-11,0.00032818861671506783,3.076164993356068e-11
get,77,6.171546068195775e-06,1.8601446555205224e-08,0.0004943259118182286,0.9987853191492032,0.0007141647914637283
walk,78,0.00014148855900666263,0.9985905309457502,0.0005679205669721616,9.321177212377565e-09,0.0007000506070936441
use,79,0.02646498606648463,0.9701525895469535,0.0025055986530390546,5.754837630899635e-07,0.0008762502497598278
know,80,0.00016691078467003778,2.3950813475615453e-07,0.040185136615966704,0.9533415370578243,0.006306176033404139
keep,81,0.00013511990224947642,0.9993387164350029,8.363791721602072e-06,6.163742608431263e-06,0.0005116361284175964
look,82,1.0733185444026525e-07,2.7775023904578306e-07,0.9927540310079028,3.1812705861660296e-06,0.007242402639417603
give,83,6.144721206396916e-05,0.991457640015214,3.143281538716626e-07,0.0004535249956294048,0.008027073448938788
injure,84,7.893780554888001e-05,0.9995356414181823,3.1383801566481115e-09,0.0003298771096807378,5.554052820798582e-05
miss,85,1.0579362208263574e-05,6.986642193324936e-08,0.9990463194122909,1.6172655725232495e-05,0.0009268587033537963
get,86,1.0785298161817126e-05,2.24988218788883e-07,0.9983448704199158,1.22364123085401e-05,0.001631882881394984
be,87,0.0010176333690624902,0.9989723608897698,4.503521824617816e-07,3.2531499785831666e-06,6.3022390066711e-06
ask,88,0.00013626984084607488,6.435806691636652e-07,0.9927405878921655,0.00011593521809892532,0.0070065634682203535
help,89,3.0084678858251817e-05,0.999546403336976,1.0721197926319616e-09,4.3005628280662e-05,0.00038050528376540045
be,90,0.0007080276714776988,7.012405079985124e-08,0.9992239060858457,2.197176014424332e-06,6.579894261128725e-05
disappear,91,2.929985165677586e-05,0.9998976849765405,4.1698840942891914e-05,3.0947909991059164e-05,3.684208686426893e-07
feel,92,0.004741942089422107,1.572526746007948e-05,0.010485363717356443,0.0032936378373265938,0.9814633310884348
cut,93,9.785953028057723e-06,0.9996701326204874,0.0003060135521896059,1.4062493331765526e-05,5.3809631384716435e-09
spread,94,8.262407736267697e-05,6.945715082591394e-07,0.002047322373320879,9.553092692703856e-05,0.9977738280508812
bark,95,0.0007682213191673868,1.9111506285414227e-06,0.00145892691244764,0.0011561540472243563,0.9966147865705322
get,96,2.7776109134083196e-05,0.9894265800308635,0.010519357916060195,2.602693217658801e-05,2.5901176572044555e-07
saw,97,2.8417438354670748e-05,0.9961670996286518,0.0036903983698120812,0.00011406508043011134,1.9482751426633902e-08
help,98,0.001721350209953419,1.1950362441387272e-06,0.5599519265199847,0.0025081095875745304,0.4358174186462432
be,99,0.009252546712396557,0.9898743072620031,2.9322702151286685e-06,2.864760722270307e-05,0.0008415661481624133
show,100,0.00016724318777637472,0.998789140919299,9.246823285158343e-09,0.0001401980344158438,0.0009034086116854493
saw,101,5.555066067984006e-05,5.10274792537355e-07,0.9976737713620524,0.00027112181365272325,0.001999045888822629
wonder,102,6.1210765478008395e-06,1.4302118800243331e-08,0.9990744714038119,8.199285491832015e-06,0.0009111939320296457
be,103,0.008540996139350047,0.9913363839973394,1.174997311463611e-05,4.7089134796791536e-05,6.378075539912193e-05
take,104,0.00011672252312456833,0.9887447901030287,9.225492809687904e-08,0.0011442658840350986,0.00999412923488342
wear,105,0.016894097394532594,2.0582216602213285e-05,0.9777143472822069,0.00023114500619892482,0.005139828100459462
come,106,0.0004051837317026342,2.828577281807693e-05,0.9952653691477323,0.0034217017540456355,0.0008794595937013849
ask,107,0.0003810972829993794,0.06009484945728845,2.2253121664277306e-07,0.0005884934502604892,0.9389353372782351
get,108,6.245590062249769e-06,0.0011987667743838279,0.9987865780248739,8.387018461839767e-06,2.2592218193177886e-08
put,109,3.524699217569419e-05,0.0010507733205141947,4.6773944771870044e-08,8.85047671264678e-05,0.9988254281462389
take,110,2.5980054318621814e-05,0.001153666763622606,0.9987029817763095,0.00011730116522106042,7.024052826153677e-08
find,111,0.00021207355078129597,0.0014627782624780064,5.917278203778072e-08,0.00015942340166677382,0.9981656656122919
feel,112,0.0004158629527194115,0.002110313228609087,0.9971837232912861,0.00029006749135032585,3.303603512855858e-08
think,113,3.981619136673753e-09,0.0003525268675086548,3.8119136383214675e-08,6.936925022104646e-09,0.9996474240948108
see,114,4.061723929040714e-12,2.5872996922719915e-08,3.372405361819364e-07,4.402217003720102e-12,0.9999996368780031
raise,115,4.987131552670647e-06,0.02091315862347204,0.9790786444783655,3.0983993082998144e-06,1.1136730150760018e-07
look,116,1.425604769261641e-07,0.0006754456805734506,0.9993242781416584,5.8991751949720545e-08,7.462553913537326e-08
bow,117,0.027408741502048424,0.012080697637682528,5.63447855165002e-07,0.00965607279030435,0.9508539246221095
wonder,118,0.014986666339366184,0.0031115422463636527,2.726580467303288e-06,0.0033036775887057275,0.9785953872450972
eat,119,1.4551477454114302e-09,0.00014688471967564927,0.010511250280127681,0.9885697286709471,0.0007721348741019377
dance,120,0.9358255542124043,0.003539320136179306,0.05731857655815384,1.037266923730977e-08,0.0033165387205932634
saw,121,0.9877409482685848,0.0056755820002436334,0.0032256214633332256,1.480972093659385e-09,0.003357846786866091
be,122,5.220396268240798e-07,0.00355143432121006,0.3870286061470741,0.6093010769490705,0.0001183605430185088
wear,123,6.182416642810296e-09,6.165793629965458e-06,1.3722167251459787e-06,0.999989084308497,3.371498731170796e-06
have,124,0.9999999996565975,1.986207431034635e-14,2.7050027422985157e-16,3.433814245222695e-10,1.118403149513917e-15
have,125,3.395428628555883e-10,1.656132774365564e-14,2.0834344337175187e-16,0.9999999996604385,1.789772268356168e-15
wear,126,0.9999673343395092,6.374209303468061e-06,1.0418438056335335e-06,2.353153873534133e-10,2.5249372066310302e-05
wear,127,2.160222057071096e-10,7.883779866682744e-06,1.2701737687235557e-06,0.9998802656644029,0.00011058016593938637
know,128,0.01792355935395719,0.001097174998125281,0.0008044555110356144,0.9801747646922869,4.5444594935439256e-08
know,129,0.00851451605204489,0.002298619343731587,0.001344066712612268,1.1047704337290164e-09,0.9878427967868407
think,130,0.00012752670260088157,0.3876309116438267,0.08117356961318656,0.5310625223892812,5.469651104626245e-06
come,131,0.09511024499710781,0.09023913504980705,0.002185259171776583,3.17508277544131e-07,0.8124650432730309
know,132,0.3363046241513384,0.0311167112906551,0.013318384995860298,8.141062930138208e-08,0.6192601981515168
have,133,2.2729420155753894e-12,7.323453038853079e-15,3.20128337563847e-17,0.9999999999977194,3.015670357457704e-16
keep,134,0.9900083058443632,0.008144938389488243,0.0003977710715480408,2.455793622906175e-09,0.0014489822388070112
have,135,6.248357754251282e-10,2.681838807583943e-12,1.276236540152276e-15,0.9999999993724772,3.9941532756083165e-15
take,136,0.9965191876691492,4.343673040063447e-05,0.0006712370832353372,1.0222029977841317e-05,0.002755916487237088
reach,137,1.3228496460945246e-09,0.9893697818861752,0.0015819487620618218,0.006385197696125526,0.002663070332787844
help,138,0.9974990122444319,7.903272571892752e-07,0.0003706452936848965,0.0017307272435248084,0.0003988248911014412
get,139,0.9668835537139581,3.855139519605902e-06,0.010473976271068029,0.00047137150168261407,0.02216724337377162
turn,140,2.546795926862943e-13,0.9999973404569076,5.644178487921483e-07,1.0839504035824509e-07,1.986729948617818e-06
stop,141,0.9990232670356687,1.8642878638053265e-07,0.0003828306769516165,5.160555371538374e-05,0.0005421103048781593
rest,142,4.516458545343307e-09,0.9958197571635051,0.0020248533175366563,0.00017426115013011344,0.001981123852369599
saw,143,0.9992163594326787,5.0283775215467665e-08,0.00035316175208975094,0.00012983159746505362,0.0003005969339912801
keep,144,4.8518657874805926e-08,0.9766628346159044,0.014401217265335768,0.004391487297608863,0.004544412302492981
represent,145,5.209827513911763e-08,0.9371557856018343,0.03388946338748342,0.024195345664538865,0.004759353247868302
see,146,9.358949719810486e-06,0.0010578390239905963,1.0992170083450415e-06,1.7281369137767615e-07,0.9989315299955899
wink,147,0.9626383404931644,1.5109398596875489e-05,0.03458892708978926,0.0016691134729080617,0.0010885095455414266
have,148,0.999999991105737,4.185130356288795e-10,5.453122844328559e-13,8.474998199731083e-09,2.067394398679237e-13
thank,149,1.7743955455380111e-10,0.02617062540486893,0.00010393646722449633,0.9736466844946108,7.875345585629028e-05
