token,id,G1,G2,G3,G4,G5
fact,73,1.041237267589035e-06,0.9991243566389792,0.000873697042123105,5.314660238802591e-07,3.736156063599442e-07
tush,74,0.32481300187222234,8.705269718297506e-08,0.028062985554935953,0.0007679209828042461,0.6463560045373403
animal,75,1.4395041476001962e-06,5.877125524406201e-09,1.8336564486508338e-09,0.9999985317594015,2.10256690178539e-08
fashion,76,0.12533444394023963,0.8647503003183364,0.009803609540251267,1.3309629848864022e-06,0.00011031523818776802
dog,77,2.3998988504472613e-06,6.786449481769929e-08,5.471227751083356e-07,0.9999969186142815,6.64995980128375e-08
bluebell,78,2.882189058764239e-07,1.828817174775739e-08,1.2933787503908164e-07,0.9999995406382586,2.351678865401967e-08
jessie,79,0.9906764539942715,0.001104368455981726,0.006220436040684437,2.905133865156777e-10,0.0019987412185490275
pincher,80,8.584743319197892e-09,1.2265026492805399e-09,9.088027543556772e-09,0.9999999799107968,1.1899296491393774e-09
pig,81,0.9999999966445059,2.792579032171672e-13,2.9783292875374577e-12,3.352171643391263e-09,6.485141525494191e-14
straw,82,0.9999998853641991,1.6951237731924813e-08,8.428356055394452e-08,8.570891499090892e-09,4.8301112369806255e-09
front,83,4.483851298423987e-08,0.004025574190776522,0.5036559405198733,0.48288374286237845,0.009434697588458841
platform,84,1.1878177290918355e-09,0.0011283273176300288,0.0014307802261715298,0.99708169550669,0.00035919576169067037
hen,85,0.9999999990009525,2.3408094340677145e-11,2.6994581720551994e-10,6.750632016311092e-10,3.063037965869689e-11
window,86,1.107114116072599e-08,0.004757240068788156,0.002366559351027228,0.9923241056426899,0.0005520838663534142
sills,87,0.9320422494419403,0.005365237710925803,0.061362295627880634,1.506381454344819e-08,0.0012302021554386356
pigeon,88,3.1601448509566308e-09,9.35899991578683e-11,4.423494906777877e-09,0.9999999922932359,2.953436238725508e-11
rafter,89,0.9999970193678243,9.244810903474236e-08,2.8431150024914904e-06,2.7296184072017622e-09,4.233944596056903e-08
sheep,90,2.3169337342844826e-08,3.495055406325514e-14,3.8257116491322847e-13,0.999999976830223,2.208440832281419e-14
cow,91,0.9999999998174297,2.849285284205974e-14,7.349425482356556e-13,1.8179882850361364e-10,8.055380513378471e-15
pig,92,2.571562846949767e-08,4.3443660848120916e-13,8.353964848027875e-12,0.9999999742754666,1.164281180201562e-13
cud,93,4.619778920885348e-09,7.353561196699746e-09,5.999685058227865e-08,0.9999999236546284,4.375180984500728e-09
cart,94,0.9999995920583474,1.2581519757516494e-08,3.7191939913764217e-07,1.947732601824872e-08,3.963407552791338e-09
horses,95,0.9999998694837576,3.590212699457983e-09,7.934391492554396e-08,4.5645093547172745e-08,1.9370211467290656e-09
boxer,96,2.7594574068570005e-07,0.03827270340042917,0.0005502641293859993,0.9448630545861476,0.016313701938296562
clover,97,0.9999999426435298,3.5407697164368194e-10,1.758839622267666e-08,3.925627410879125e-08,1.577227770240382e-10
hoof,98,1.399369627206028e-10,3.6219386015653475e-11,3.5659865475255717e-09,0.9999999962540749,3.782192196951284e-12
care,99,0.9977224828766791,0.00048735205005576566,0.0005980671023394364,2.0589743713674487e-08,0.0011920773811820893
animal,100,4.561424708302836e-10,9.539973712233955e-14,6.520412504333376e-13,0.9999999995430552,5.49197140769094e-14
straw,101,0.9999987883269659,5.314620366548921e-08,1.0732294786893577e-06,5.62387781108547e-08,2.9058573745108075e-08
clover,102,0.9999998813797772,1.33314535283831e-09,9.219974935493253e-08,2.39026746870104e-08,1.1846534842572778e-09
mare,103,2.6387556388684756e-10,1.7945216539249788e-06,0.000250615071473275,0.9997449986861893,2.5914568078593537e-06
life,104,0.0018223102998808666,0.00817079525133452,8.323594014248834e-07,0.016343488038872193,0.973662574050511
figure,105,0.00019178802681401423,0.003396681605102215,0.9953597121329544,0.0010518023514764626,1.588365300883097e-08
foal,106,0.9991265106301064,2.0658760659837723e-06,0.0008656311793610722,6.660935791276979e-09,5.785653530634874e-06
boxer,107,0.0034905080934299433,0.3392905022406609,2.1606105265912482e-05,0.02580270175371012,0.6313946818069333
beast,108,3.5414903783283495e-10,4.871319341685137e-05,0.27968765400988793,0.7202445265865313,1.9105856015036223e-05
hand,109,0.012583116216414154,0.1975525918430653,7.702209191883915e-06,0.7393264165116102,0.05053017321971845
horse,110,0.9955841784959226,6.398831840650885e-07,0.004413794245303493,2.971295576880532e-07,1.0902460320840105e-06
stripe,111,1.8645395379774824e-05,0.00024180724056161473,0.9993563377024042,5.044373635319922e-10,0.000383209157216889
nose,112,0.0031620171564083824,0.009828565563689485,8.123729285344365e-07,0.9692320669657616,0.017776537941211895
appearance,113,2.0316843113928356e-08,0.00012880576486212327,0.9998682732876178,1.1656062342346574e-06,1.7350244426120737e-06
fact,114,4.5410783946313556e-08,0.01843654757888638,0.981561782760911,4.6464736139258276e-07,1.159602057248491e-06
intelligence,115,1.1975809926782068e-08,0.00036573509302142884,5.995384329376025e-09,4.181461009416573e-08,0.9996342051211743
steadiness,116,7.864835141065275e-11,0.0004909087912458132,0.9995090796466721,6.170370738195053e-10,1.0866396598913685e-08
character,117,2.0572952928656885e-06,0.0046363137207092115,9.915720374745058e-07,7.857343473706607e-06,0.9953527800684866
power,118,1.9308556116860202e-07,0.00602033016504692,3.704288294192634e-07,4.968499062186056e-06,0.9939741378215003
work,119,5.0959583832746e-07,0.005232402799093615,0.9947340397201923,3.2936266546659125e-05,1.1161832917394926e-07
horse,120,0.9868068878166374,1.6660687619335911e-06,0.013112406710496636,3.7453066707417043e-07,7.866487343688967e-05
muriel,121,0.00027291010315009536,0.0020997249413651446,4.0229173569789107e-07,0.07692510143328644,0.9207018612304626
goat,122,0.9999998892379993,2.999096669805806e-11,8.910583758694254e-08,2.111911742145352e-08,5.070547042821005e-10
benjamin,123,0.00011579864712464775,0.013592938766026684,0.9860371032096321,0.000253818544690223,3.408325264695066e-07
donkey,124,2.5143943620495718e-08,2.5423488304558e-08,2.115480881192923e-05,0.9999786103565023,1.8426725397230537e-07
benjamin,125,0.00017610185483338164,0.00141357793649683,1.4789627429168948e-08,2.4428319110727067e-05,0.9983858770999317
animal,126,2.559536155189264e-08,9.023755636977352e-11,1.5901484914866953e-09,0.9999999724189313,3.0532107311342536e-10
farm,127,0.999999995619867,3.6901725677708155e-11,2.9855843989327326e-10,3.4808895796385148e-09,5.637832162415758e-10
instance,128,0.00014997575415372048,0.9774615702645582,0.018015726734682116,0.004372652756518202,7.449008772844909e-08
god,129,0.00017009229700859764,2.1741592482790941e-07,0.054917753587842046,0.027045297906044232,0.9178666387931802
tail,130,0.9997408742255567,7.782837933798897e-05,0.0001774965351921136,7.468463455594183e-07,3.0540135674596277e-06
fly,131,0.9901042200988868,0.004016780280740347,0.005577204577851497,1.4151895114824082e-07,0.0003016535235702992
tail,132,5.86761642984812e-11,6.410244836678801e-08,6.128448854239676e-07,0.9999993210167262,1.9772637662282387e-09
fly,133,1.5234167578755037e-10,6.554501889284268e-05,0.0004204553855693702,0.9995104249321419,3.5745110542911412e-06
animal,134,0.9999999840155785,1.669920481519661e-11,6.959787489973428e-11,1.589668170587637e-08,1.442692583409966e-12
farm,135,0.9999999389166679,2.5707532859841073e-10,1.544911848316403e-09,5.923407335479035e-08,4.727138076345181e-11
nothing,136,1.1487122439861828e-06,0.9968631576103463,2.5559365635844877e-09,3.369136795140908e-05,0.0031019997535219742
boxer,137,3.533255543234326e-05,1.7373628666227573e-07,0.9980861694290697,0.0004102160558858008,0.0014681082233254199
sunday,138,0.00028836641401129435,3.355805175527707e-06,0.8025298951377028,0.0007815099984194864,0.19639687264469094
paddock,139,7.475129837035679e-10,8.513680461560884e-06,1.8089496504924427e-05,0.9999733720968818,2.3978638808739828e-08
orchard,140,0.9999902630520588,2.0477430151427888e-06,7.645739557072955e-06,6.424720584137567e-09,3.70406484199924e-08
side,141,0.0008480803516782706,0.9822823923727049,5.1960312918777224e-08,0.01574049483674025,0.0011289804785636415
side,142,0.0005868401393191391,2.7373341291614176e-08,0.9924232418298042,0.006475658969627879,0.0005142316879073793
horse,143,0.9999960605226809,2.0884197825657391e-07,3.7253746412373583e-06,1.3293230952772856e-09,3.9313765297750046e-09
brood,144,1.8059952132662534e-08,1.2404983282047525e-05,0.00011373876677009573,0.9998735990523488,2.3913764684396266e-07
duckling,145,2.4319453851864496e-08,3.834049026222127e-06,0.0003107808526525146,0.999685259262819,1.0151604842354258e-07
mother,146,0.055682835171595856,0.8692428637573714,3.0526756892581945e-07,0.022700280359569766,0.052373715443894124
barn,147,0.9999975754967804,4.211860038288652e-08,2.3665818433759147e-06,1.545635264384325e-08,3.4642316731797247e-10
side,148,9.257208456268319e-06,9.321383527988708e-09,0.9993029226488068,0.0005929441429105281,9.486667844282504e-05
side,149,2.1825835383620954e-05,0.9969139451340522,8.803585641238656e-08,0.0026672497335344424,0.0003968912611732816
place,150,3.0359763013969947e-05,2.559215417934844e-07,0.9522135741262537,0.0023258415458532046,0.04542996864333738
clover,151,0.9999524974177465,1.3610327478206155e-06,4.6087384342262566e-05,4.001249261305375e-08,1.415267069547202e-08
sort,152,7.821242319690362e-05,0.9098069869469076,2.9381410326867384e-06,0.07524962635563703,0.014862236133225713
wall,153,4.620732676112891e-11,0.0005307303762783607,0.05562254950580739,0.9437923176150058,5.4402456701194995e-05
foreleg,154,0.9950542342047157,1.7352494467461438e-05,0.004927189712437154,1.0027334258350576e-07,1.1233150371057592e-06
duckling,155,0.999927014063031,6.967120126150636e-08,7.287921280152887e-05,5.711810367674365e-09,3.1341156060877984e-08
moment,156,6.624380504998413e-07,0.6094275482927898,1.485360965087452e-07,4.699831131315158e-07,0.39057117074995007
mollie,157,6.122677848870029e-08,0.00016004971743718182,0.5241699043422056,0.47335754417275777,0.002312440540821082
mare,158,1.1294293538687296e-07,0.0001013336627054373,0.5576915736352273,0.4416039081777912,0.0006030715813406931
mr,159,0.00043737517838934203,9.077422730946224e-05,0.999467957090381,3.892707955947928e-06,7.959644011101802e-10
jones,160,0.0002821271299774913,0.017326636611333063,1.174167095322879e-05,4.329389183052391e-05,0.9823362006959058
trap,161,0.23192585626246695,0.04051838972015563,0.0003378429644307293,0.6880725279380636,0.03914538311488309
lump,162,0.03800018943388439,0.0010132041829018603,1.1880065654252413e-05,0.9588571127397579,0.0021176135778014395
sugar,163,0.0754825363669342,5.3738555412674175e-06,0.9244707333967893,5.789311333266418e-09,4.1350591423865043e-05
place,164,6.029301224558461e-06,0.03969357865457765,3.3892931136451695e-06,0.00045358538150161687,0.9598434173695825
front,165,3.6864317597007567e-09,1.0004528639549747e-05,0.9999897190958589,2.7268007975491266e-07,8.99019061990458e-12
mane,166,0.04944065689907,3.739890872943553e-05,1.346554410210607e-07,0.9502708559636521,0.0002509535731074475
attention,167,4.085239372235569e-06,0.006002011575879135,1.994472139656099e-06,1.2751442826066493e-05,0.9939791572697829
ribbon,168,0.06867883649240651,0.0007110631570784045,0.9172391021651172,7.906750301348227e-10,0.01337099739472283
cat,169,1.0799858366418729e-08,1.8776912116658545e-07,0.00011419446953865089,0.9998839858087541,1.6211527277122147e-06
usual,170,0.0022419980428041854,0.992586218149428,0.004588174226219558,0.0004439059143912933,0.00013970366715696382
place,171,0.0006335012047153798,0.9664864773630547,0.032821884217655244,5.364439186071978e-05,4.49282271410766e-06
boxer,172,5.194617825491975e-05,3.8908246403876975e-09,0.021032495079527,1.1861229769641696e-06,0.9789143687284164
clover,173,3.369657694918773e-07,3.516807802273994e-05,2.4599415988931997e-05,0.9991166299051896,0.0008232656350293276
major,174,2.1890424702486455e-05,0.9906436674342679,0.009324934298873218,3.440828393159497e-07,9.16375931708501e-06
speech,175,4.170011547482439e-08,0.992817415568564,0.007180131341360482,1.0847798327253501e-09,2.4103051801685695e-06
word,176,0.0008160565503939911,1.4332335847164176e-08,0.00301190457000581,2.030196822786164e-05,0.9961517225790364
animal,177,1.2126107574488008e-07,1.8572398555872668e-08,5.687042861080421e-08,0.9999996646645248,1.386315722583602e-07
moses,178,0.00036426844847572753,0.0036844969844112277,0.995884501278326,6.38346253640992e-05,2.8986634230385174e-06
raven,179,0.24187992536705677,0.007308315116607633,1.682372814555099e-07,0.6953746473519388,0.055436943927115304
perch,180,0.22233348598944738,7.336292696764794e-05,0.775962384384077,1.3152861188546967e-08,0.001630753546646659
door,181,0.01801662994775792,0.011570849742452673,2.8651880182768583e-06,0.8437886485346446,0.1266210065871264
major,182,7.260053238712015e-09,0.0007503327143121792,0.9992494944927752,1.0089797910714605e-07,6.463488030437855e-08
throat,183,0.011716361206310203,0.013733237498102078,4.0729665618642156e-05,0.1283998178088489,0.8461098538211203
comrade,184,3.08944041549413e-09,2.9472902698681868e-05,0.9999705130643985,4.989422725659216e-09,5.954039641100722e-09
dream,185,1.3551654806660124e-08,0.0015241874781553666,2.14377112562998e-07,1.8587930136684792e-08,0.9984755660051471
night,186,6.448482794339103e-10,0.00016848217445542717,0.9998315123578243,1.441188662504525e-09,3.3816831790449132e-09
dream,187,1.2776083062909383e-08,0.0014278068671702117,2.4955479605455166e-07,1.3733119199554637e-08,0.9985719170688314
something,188,2.7264688562030467e-08,0.0017059981474575139,1.225152528322771e-07,3.614443494439924e-08,0.9982938159281662
comrade,189,5.670399887240351e-09,5.416221855362599e-05,0.9999457870056971,4.811771363575786e-09,4.0293578025018264e-08
month,190,4.703732321821394e-11,0.007110940210327439,0.9928824714330742,8.59567333789719e-11,6.588223604336236e-06
duty,191,5.622181936563152e-10,0.00010515248593360976,2.7112254800042307e-09,1.113225543905474e-09,0.9998948431273971
wisdom,192,1.5708195976685253e-07,0.00012879305278554908,0.9998708732958069,1.4157504784336096e-07,3.499439995693746e-08
life,193,1.321946467013639e-07,0.00018886040226069305,1.081234479199441e-08,1.0067239649150815e-07,0.9998108959183513
time,194,1.5524771744110608e-11,0.0017715867947426293,0.9982282708995457,3.298551228516769e-11,1.4225720140500003e-07
thought,195,1.101743957931306e-07,0.0007101335018299293,5.444513125246259e-08,2.1044186099331037e-07,0.9992894914367821
stall,196,0.07030885620513928,0.001628454919898593,9.077559488094545e-07,0.20514072704103106,0.7229210540779824
nature,197,0.00030090916797212934,0.0013549366064114598,0.9974987320294433,0.0008452543447618401,1.678514112103921e-07
life,198,1.3143932301940477e-06,0.001529469955782904,0.9984608509731965,8.211760616851516e-06,1.5291717373203582e-07
earth,199,0.004134459149766281,0.0027938063577153684,3.8884700778437807e-07,0.39734712065864697,0.5957242249868636
animal,200,0.9999953888514972,8.438890555290798e-10,4.357048507643845e-06,2.5108105768426985e-08,2.2814800029251996e-07
comrade,201,7.451308177342558e-08,0.000712228483978097,7.853837021944724e-08,1.7069679686748781e-06,0.9992859114966013
nature,202,0.0004425818926818969,0.003501169689047582,0.9872667800218207,0.008789266068407686,2.0232804206241773e-07
life,203,1.06068290452162e-06,0.0029364145582400957,0.9970523656295943,1.0113761428524056e-05,4.536783248065701e-08
life,204,3.875561870304431e-06,0.029137139218581968,1.1732314755715513e-07,4.710414387117182e-05,0.970811763752529
laborious,205,0.0004485401337737046,0.6403028522543968,2.514580515902547e-07,0.010923685002111314,0.34832467115166654
food,206,0.9878848522486215,0.0054248752451010185,0.006534645921953409,1.4890525078119954e-07,0.00015547767907324523
breath,207,1.0108383716020861e-06,2.63509774677499e-07,0.9994926182232611,2.9813836982229734e-05,0.00047629359161049993
body,208,2.706232863848104e-06,2.2495744939785265e-06,0.9988216093855146,0.00010403742243476349,0.0010693973846929725
atom,209,8.074283536786317e-06,0.9999013709847332,1.222218795183433e-10,4.510605211485198e-05,4.544855739332755e-05
strength,210,1.1883080409196761e-07,7.388766920893351e-05,0.8407587568835468,8.70541047172764e-07,0.15916636607539286
usefulness,211,1.0140067993193799e-07,3.0936080472217475e-05,0.03227659013191317,5.103143712745191e-07,0.9676918620725634
end,212,5.0978545130797524e-08,0.9996299890412532,0.00036899132349448076,9.677375247889765e-07,9.191823702072828e-10
cruelty,213,0.0010299751217366822,5.674676329908662e-06,0.006423831539823774,0.07898029461436133,0.9135602240477483
animal,214,0.9999994181253229,4.6883805499852335e-07,2.806811422039945e-09,1.7061484049190752e-08,9.316832689170692e-08
england,215,1.3504600675690043e-05,0.9976710579333123,0.0018074557663683454,0.0005078286952459221,1.530043977912522e-07
meaning,216,0.0020467215014669062,5.269325503439482e-07,0.0024299599535925207,0.041573125091071514,0.9539496665213186
happiness,217,4.168877145884302e-07,0.9997984477424597,0.0001995438339204416,1.5868585735387722e-06,4.677331698384592e-09
leisure,218,0.0002616186840233728,7.824340655359552e-06,0.0020686962557084415,0.07267295205527867,0.9249889086643343
year,219,4.8971722321896825e-09,3.166702139258857e-07,0.00021206086561588837,7.503492608718168e-08,0.9997875425320719
animal,220,0.9999997736849412,2.1094022039007758e-07,5.464638418173393e-10,5.029405125714632e-09,9.798969186354283e-09
england,221,0.00010052450810308135,0.9979668742843292,0.0015306437571503521,0.0004019126024411114,4.484797614680827e-08
life,222,7.016550325801107e-05,1.3635858648705852e-07,0.0009728907817267648,1.7440528372302514e-05,0.9989393668280564
animal,223,7.291874474537449e-08,9.359926307771584e-07,3.2205275442724863e-09,0.9999988672670471,1.206010496981251e-07
misery,224,3.993433534910791e-05,0.9994651250052986,0.0004928375437647633,2.100782654994795e-06,2.3329325740610418e-09
slavery,225,5.345778168855155e-06,1.207645917986866e-07,0.00016639092028941245,6.773662274849205e-07,0.9998274651707225
truth,226,2.7336835954203194e-08,1.6137873333175383e-06,0.0015420854370803278,1.224997108892619e-08,0.9984562611887793
part,227,2.1888869238826293e-08,0.9999764300373836,2.351324291466708e-05,1.7759380218533977e-08,1.707145225067606e-08
order,228,2.052049741070837e-08,1.197448369269123e-07,8.081269009090898e-05,1.887173384134283e-08,0.999919028172841
nature,229,3.539701090516351e-05,0.9999165750819767,2.491536487595573e-05,2.3098633644837634e-05,1.3908597140319732e-08
land,230,0.004684577982471317,1.4831093025477612e-07,0.00016129477631056241,0.005078942827645369,0.9900750361026425
life,231,2.2573251335020583e-07,0.9999549195256653,4.475309813754473e-05,9.076414572564212e-08,1.0879538227843793e-08
comrade,232,2.2581611768313325e-07,1.1869411307205503e-07,0.001520209619786399,5.837648656663368e-08,0.9984793874934962
time,233,2.504837246536054e-10,1.3135652339567566e-07,7.957956866705411e-05,7.040942958171155e-11,0.9999202887539164
no,234,2.6843353459143553e-05,0.9984645992389664,0.001505437517809568,3.023248397799129e-06,9.664136719185704e-08
soil,235,2.9007370133742924e-08,0.00039085401131227316,2.777779153360148e-05,0.9969075826419737,0.0026737565478104413
england,236,0.4738750519913579,0.4560042571275638,0.0646939377760017,0.0054088267792951885,1.7926325781478265e-05
climate,237,0.8418329592346595,0.0037989693753829024,0.0015329855289085673,3.283417368889928e-10,0.15283508553270728
food,238,5.8147928252527894e-08,1.5561702338806257e-07,7.125909676801533e-08,0.9999990455441818,6.694317698466275e-07
abundance,239,1.4879556203437242e-08,1.0489085376264251e-05,3.3758219679476826e-06,0.9999726214504536,1.349876264605132e-05
number,240,0.7809131521080649,0.011389045329532898,0.029061676134556645,1.085781450899211e-07,0.17863601784970035
animal,241,0.9999999996404229,1.425032310061616e-13,3.578669089480508e-13,3.5903022262447673e-10,4.659103209901763e-14
farm,242,3.904939342390844e-09,4.4765194978121616e-13,3.4831363259167204e-12,0.9999999960901774,9.52424063292738e-13
dozen,243,6.724105522200264e-10,0.004750882936011836,0.007592321637694757,0.9860443434661029,0.0016124512877799574
horse,244,0.9999975847892315,5.113209956320737e-08,2.3241255367882093e-06,3.4807250579293875e-08,5.1458814917531645e-09
