Input file: The_WW_of_Oz_all.txt | Similarity tag: wesim | Neighbourhood range: 20 | Number of groups: 5 | Alpha: 1 | Beta: 10 | Kappa: 1 | Convergence threshold: 1e-05
group;token;id_token;percent
1;made;3213;98.85
1;is;1460;98.8
1;great;10201;98.65
1;great;11173;98.64
1;entirely;11520;98.64
1;so;8468;98.63
1;were;1031;98.63
1;went;5463;98.63
1;tear;12973;98.63
1;sent;16393;98.63
1;away;17221;98.62
1;neck;6792;98.62
1;tried;10649;98.62
1;been;2025;98.62
1;nothing;17989;98.62
1;had;13148;98.61
1;did;8055;98.61
1;pleased;3212;98.61
1;say;8469;98.61
1;sun;856;98.61
1;star;854;98.61
1;cross;17213;98.6
1;men;858;98.6
1;sure;8276;98.6
1;quite;19243;98.6
1;west;1454;98.6
1;drawn;7908;98.6
1;deep;6437;98.6
1;covered;11519;98.6
1;fierce;19109;98.59
1;wolf;11174;98.59
1;led;6648;98.59
1;seen;10324;98.59
1;hand;14340;98.59
1;plum;6338;98.59
1;year;14000;98.59
1;munchkins;2183;98.58
1;sunshine;4620;98.58
1;carried;16705;98.58
1;said;10824;98.58
1;caught;10645;98.58
1;little;1058;98.58
1;have;6800;98.58
1;had;4764;98.58
1;scarecrow;10207;98.58
1;long;19245;98.58
1;drawer;16091;98.58
1;said;10198;98.57
1;replied;13851;98.57
1;know;6797;98.57
1;none;2447;98.57
1;said;6445;98.57
1;city;6650;98.57
1;body;19266;98.57
1;lovely;10325;98.56
1;traveller;18883;98.56
1;squirrel;3520;98.56
1;tin;7904;98.56
1;grass;8143;98.56
1;henry;20431;98.56
1;sit;7906;98.56
1;cottage;3464;98.55
1;scarecrow;13310;98.55
1;dorothy;13147;98.55
1;change;17833;98.55
1;emerald;6649;98.54
1;sleep;8693;98.54
1;lion;4743;98.54
1;get;16189;98.53
1;solemn;249;98.53
1;having;4088;98.53
1;man;16188;98.52
1;trouble;14406;98.51
1;scarecrow;2358;98.51
1;spoke;251;98.51
1;went;10914;98.51
1;scarecrow;2448;98.51
1;sharp;4741;98.51
1;uncle;227;98.5
1;river;6730;98.5
1;prairie;20424;98.48
1;lived;3;98.48
1;brain;4085;98.48
1;laugh;226;98.46
1;broad;20422;98.46
1;many;8853;98.4
1;i;1;98.4
1;up;7441;98.4
1;great;16390;98.4
1;put;10232;98.39
1;road;4002;98.39
1;slowly;7440;98.39
1;go;14459;98.39
1;had;791;98.39
1;great;13754;98.39
1;came;16446;98.38
1;jointed;3679;98.38
1;had;172;98.38
1;great;10675;98.38
1;killed;2153;98.38
1;been;8852;98.38
1;different;16628;98.38
1;east;9844;98.38
1;great;13826;98.38
1;wa;1795;98.37
1;tip;6592;98.37
1;sprang;6595;98.37
1;give;15684;98.37
1;wing;10175;98.37
1;sent;16681;98.37
1;there;357;98.37
1;wicked;2154;98.37
1;destroy;11604;98.37
1;to;15735;98.37
1;killed;974;98.37
1;place;15964;98.37
1;leg;2639;98.37
1;so;7791;98.37
1;instead;10235;98.37
1;big;7786;98.37
1;bed;1794;98.36
1;running;19679;98.36
1;rushing;11813;98.36
1;were;11628;98.36
1;crawling;5239;98.36
1;rest;15960;98.36
1;wicked;10012;98.36
1;now;4621;98.36
1;make;4928;98.36
1;always;792;98.36
1;so;15262;98.36
1;shoe;10006;98.36
1;to;9467;98.36
1;close;4644;98.36
1;wa;14525;98.36
1;taken;14698;98.36
1;see;16445;98.35
1;made;18077;98.35
1;were;9440;98.35
1;wa;11464;98.35
1;called;11442;98.35
1;are;5891;98.35
1;winkies;11605;98.35
1;rest;18078;98.35
1;silver;1035;98.35
1;power;17212;98.35
1;get;6469;98.35
1;wa;4207;98.35
1;that;2178;98.35
1;hardly;5573;98.35
1;once;5183;98.35
1;flying;13976;98.35
1;square;16119;98.35
1;strong;18103;98.35
1;about;800;98.35
1;have;6708;98.35
1;wa;4211;98.35
1;tree;17986;98.34
1;inlaid;13385;98.34
1;were;9130;98.34
1;silver;13382;98.34
1;sat;11645;98.34
1;destroyed;15522;98.34
1;rusted;4431;98.34
1;wa;18100;98.34
1;opened;2854;98.34
1;stood;20229;98.34
1;monkey;13747;98.34
1;came;11316;98.34
1;spreading;17855;98.34
1;body;5870;98.34
1;middle;6735;98.34
1;are;1010;98.34
1;is;4054;98.34
1;get;15836;98.34
1;demanded;10700;98.34
1;tired;2217;98.34
1;watching;2218;98.34
1;lion;10733;98.34
1;very;15682;98.34
1;wa;18102;98.34
1;keeping;560;98.34
1;is;2982;98.34
1;protect;17454;98.33
1;head;15935;98.33
1;bridge;19684;98.33
1;lived;15524;98.33
1;very;15251;98.33
1;flapping;13828;98.33
1;wear;2177;98.33
1;tail;13979;98.33
1;monkey;13856;98.33
1;room;12521;98.33
1;pole;6734;98.33
1;appeared;15094;98.33
1;bigger;705;98.33
1;came;11344;98.33
1;fortunate;2983;98.33
1;fact;798;98.33
1;silver;1861;98.33
1;know;13502;98.33
1;noon;12280;98.33
1;said;17192;98.33
1;took;16092;98.33
1;a;3436;98.33
1;many;15118;98.33
1;last;13304;98.33
1;purpose;18105;98.33
1;tree;3513;98.33
1;street;9156;98.33
1;fall;18574;98.33
1;road;5581;98.32
1;rattling;17744;98.32
1;not;4265;98.32
1;shining;3512;98.32
1;began;4270;98.32
1;is;11376;98.32
1;so;18345;98.32
1;xiv;13448;98.32
1;silver;1373;98.32
1;at;10472;98.32
1;wa;15523;98.32
1;bottom;6495;98.32
1;scarecrow;2961;98.32
1;river;6340;98.32
1;gave;19272;98.32
1;taking;9050;98.32
1;down;13977;98.32
1;invisible;14758;98.32
1;be;13778;98.32
1;straw;10236;98.32
1;fire;7390;98.32
1;witch;11638;98.32
1;usually;8615;98.32
1;pointed;1037;98.31
1;never;17198;98.31
1;toto;8694;98.31
1;beat;12353;98.31
1;ever;10978;98.31
1;enemy;19110;98.31
1;eat;19735;98.31
1;safe;18570;98.31
1;said;8273;98.31
1;people;16683;98.31
1;companion;11443;98.31
1;have;13693;98.31
1;stuffed;15959;98.31
1;see;3435;98.31
1;grant;10294;98.31
1;branches;17856;98.31
1;running;11170;98.31
1;oclock;14677;98.31
1;world;18875;98.31
1;fence;19685;98.31
1;monkey;11879;98.31
1;greatly;12607;98.31
1;supper;8636;98.31
1;comfortable;13289;98.31
1;woodman;16115;98.31
1;once;3757;98.31
1;wizard;15933;98.31
1;emptied;15936;98.31
1;dressed;9227;98.31
1;knew;2023;98.31
1;is;8278;98.31
1;not;11381;98.31
1;road;10974;98.31
1;painted;15122;98.31
1;same;11312;98.3
1;be;13121;98.3
1;once;3491;98.3
1;scarecrow;18877;98.3
1;crowing;10923;98.3
1;shoe;1862;98.3
1;wa;4438;98.3
1;xix;17526;98.3
1;gave;13360;98.3
1;saw;17548;98.3
1;lion;19273;98.3
1;funny;9442;98.3
1;made;15117;98.3
1;walk;1579;98.3
1;friend;7694;98.3
1;dorothy;15238;98.3
1;answered;14752;98.3
1;glad;13946;98.3
1;felt;17742;98.3
1;true;7146;98.3
1;winged;11878;98.3
1;girl;14673;98.3
1;replied;13948;98.3
1;ventriloquist;15249;98.3
1;glance;379;98.29
1;answered;9822;98.29
1;sky;11822;98.29
1;growing;704;98.29
1;slipped;4274;98.29
1;wizard;14695;98.29
1;give;5127;98.29
1;answered;19107;98.29
1;tin;13145;98.29
1;hear;13947;98.29
1;scarecrow;6707;98.29
1;witch;15547;98.29
1;a;10238;98.29
1;travelling;11330;98.29
1;brain;18079;98.29
1;lion;13315;98.29
1;written;13775;98.29
1;grass;6657;98.29
1;give;9960;98.29
1;afford;19939;98.29
1;managed;3443;98.29
1;ran;3758;98.29
1;daylight;10920;98.29
1;yellow;13283;98.29
1;people;16992;98.29
1;unhappy;5181;98.29
1;dark;680;98.29
1;need;17452;98.29
1;laugh;9439;98.29
1;eye;14754;98.29
1;think;13753;98.29
1;lost;13848;98.29
1;edge;4735;98.28
1;dorothys;5193;98.28
1;terribly;5699;98.28
1;ready;16679;98.28
1;bird;4611;98.28
1;walk;8140;98.28
1;oz;10674;98.28
1;house;1009;98.28
1;ball;7389;98.28
1;going;15834;98.28
1;not;13119;98.28
1;sun;11819;98.28
1;green;9228;98.28
1;know;2594;98.28
1;not;5676;98.28
1;something;19734;98.28
1;fell;18347;98.28
1;advanced;6200;98.28
1;beating;6168;98.28
1;wee;2245;98.28
1;her;8696;98.28
1;south;17367;98.28
1;next;17527;98.28
1;comfortable;9278;98.27
1;scare;3139;98.27
1;found;3761;98.27
1;remember;13449;98.27
1;scarecrow;2536;98.27
1;ring;9463;98.27
1;again;17549;98.27
1;friend;15831;98.27
1;scarecrow;3497;98.27
1;wa;12606;98.27
1;girl;547;98.27
1;took;16195;98.27
1;wish;10295;98.27
1;king;11353;98.27
1;dorothy;13858;98.27
1;not;8631;98.27
1;mouth;4766;98.26
1;dorothy;2853;98.26
1;beat;6176;98.26
1;isnt;6822;98.26
1;room;9256;98.26
1;gold;19787;98.26
1;lion;7673;98.26
1;dorothy;18592;98.26
1;a;10332;98.26
1;woman;9126;98.26
1;candy;9163;98.26
1;wall;18348;98.26
1;afternoon;11103;98.26
1;witch;11351;98.26
1;eye;11320;98.26
1;come;6673;98.26
1;able;12581;98.25
1;crow;11354;98.25
1;gate;9041;98.25
1;lion;5218;98.25
1;girl;5866;98.25
1;witch;1369;98.25
1;winkies;13359;98.25
1;spoke;9152;98.25
1;tin;10468;98.25
1;wa;1371;98.25
1;understand;11650;98.25
1;is;1580;98.24
1;woodman;6447;98.24
1;ask;8208;98.24
1;brain;10229;98.24
1;dorothy;1368;98.24
1;replied;14407;98.24
1;house;675;98.24
1;noticed;674;98.24
1;answered;10975;98.24
1;were;10670;98.24
1;approached;19790;98.24
1;not;236;98.24
1;spoke;10672;98.24
1;yourselves;9277;98.24
1;man;15143;98.24
1;wish;10979;98.24
1;woodman;17458;98.23
1;toto;8624;98.23
1;monkey;19586;98.23
1;am;5698;98.23
1;woodman;16086;98.23
1;answered;19607;98.23
1;day;6279;98.23
1;so;10303;98.23
1;rug;2239;98.23
1;show;9048;98.23
1;glass;9044;98.23
1;wish;15147;98.23
1;wondered;17550;98.23
1;anxiously;3767;98.23
1;quelala;14264;98.23
1;rubbed;4800;98.22
1;heart;5128;98.22
1;green;10912;98.22
1;wicked;12604;98.22
1;high;2360;98.22
1;dorothy;10821;98.21
1;sure;8590;98.21
1;am;2597;98.21
1;get;1575;98.21
1;be;15972;98.21
1;oz;9221;98.21
1;think;3191;98.21
1;likely;8594;98.21
1;presently;2452;98.2
1;braid;19788;98.2
1;skinny;12602;98.2
1;disgust;19240;98.2
1;dorothy;1578;98.2
1;shiver;4886;98.2
1;question;1306;98.19
1;ask;1305;98.19
1;leaf;18963;98.19
1;witch;4296;98.19
1;lion;16167;98.19
1;cold;4885;98.18
1;branch;3468;98.18
1;dorothy;8585;98.17
1;ask;4498;98.16
1;wink;2451;98.15
1;am;10478;98.14
1;heart;10331;98.14
1;fall;10815;98.12
1;carried;24;98.09
1;far;8301;98.08
1;well;16054;98.08
1;much;16710;98.08
1;now;3353;98.08
1;great;5926;98.07
1;were;9109;98.07
1;back;18819;98.07
1;back;19334;98.07
1;wagon;25;98.07
1;have;2938;98.07
1;were;14053;98.07
1;back;5133;98.07
1;went;19813;98.07
1;perfectly;3682;98.07
1;away;4985;98.07
1;have;2152;98.07
1;last;11437;98.06
1;nearly;19174;98.06
1;found;16811;98.06
1;be;140;98.06
1;put;1912;98.06
1;part;13169;98.06
1;have;17765;98.06
1;carried;12965;98.06
1;here;18075;98.06
1;good;19708;98.06
1;quite;18212;98.06
1;much;16777;98.06
1;had;16124;98.06
1;name;2130;98.06
1;many;5513;98.06
1;a;4986;98.06
1;came;19082;98.06
1;had;11678;98.06
1;dressed;19711;98.06
1;again;3852;98.06
1;away;16970;98.06
1;several;16964;98.06
1;passed;14502;98.06
1;back;20200;98.05
1;form;8491;98.05
1;bring;13470;98.05
1;head;13499;98.05
1;more;18547;98.05
1;came;8750;98.05
1;away;9903;98.05
1;dish;8646;98.05
1;very;15570;98.05
1;back;5757;98.05
1;flat;109;98.05
1;very;3856;98.05
1;full;13973;98.05
1;picked;18369;98.05
1;had;1601;98.05
1;made;13427;98.05
1;go;12225;98.05
1;air;16452;98.05
1;head;15096;98.05
1;opened;14430;98.05
1;long;331;98.05
1;little;12067;98.05
1;terrible;15087;98.05
1;soon;19337;98.05
1;heavy;18342;98.05
1;bent;12951;98.05
1;got;5756;98.05
1;others;17963;98.05
1;put;16062;98.05
1;then;3239;98.05
1;a;19336;98.05
1;release;3854;98.04
1;ground;17877;98.04
1;great;11904;98.04
1;were;13275;98.04
1;rule;19335;98.04
1;return;14051;98.04
1;good;4700;98.04
1;grass;332;98.04
1;reached;10949;98.04
1;been;5574;98.04
1;row;7383;98.04
1;became;6189;98.04
1;evidently;2002;98.04
1;several;18439;98.04
1;stood;356;98.04
1;running;11674;98.04
1;meet;14644;98.04
1;also;16450;98.04
1;represent;2383;98.04
1;but;8113;98.04
1;wa;13472;98.04
1;managed;18820;98.04
1;elephant;10415;98.04
1;had;5351;98.04
1;never;6474;98.04
1;natured;19709;98.04
1;clean;1790;98.04
1;claim;14779;98.04
1;alone;10705;98.04
1;fashion;14590;98.04
1;day;1082;98.04
1;fast;7511;98.04
1;harder;13474;98.04
1;wa;10734;98.04
1;more;15597;98.04
1;very;4237;98.04
1;however;2813;98.03
1;soldier;19812;98.03
1;tin;6875;98.03
1;year;8854;98.03
1;queen;7851;98.03
1;little;18793;98.03
1;brought;8033;98.03
1;no;18309;98.03
1;destroy;8877;98.03
1;finally;17849;98.03
1;wa;8824;98.03
1;said;20250;98.03
1;so;3949;98.03
1;this;4423;98.03
1;pile;16717;98.03
1;entire;19592;98.03
1;chapter;7323;98.03
1;straw;11196;98.03
1;fast;4987;98.03
1;straight;2801;98.03
1;are;15599;98.03
1;lovely;9354;98.03
1;all;3350;98.03
1;bit;14994;98.03
1;east;15497;98.03
1;still;14526;98.03
1;pleasant;1665;98.03
1;short;3656;98.03
1;only;15544;98.03
1;is;11197;98.03
1;hard;8455;98.03
1;table;1860;98.03
1;wonder;14462;98.03
1;men;14052;98.03
1;chopper;4240;98.03
1;foot;11790;98.03
1;slapped;4778;98.03
1;course;14272;98.03
1;be;18162;98.03
1;tin;11195;98.03
1;big;5720;98.03
1;had;8083;98.03
1;old;2385;98.03
1;have;20228;98.03
1;so;19175;98.03
1;bowed;333;98.03
1;saw;14704;98.03
1;truly;16933;98.03
1;water;6765;98.03
1;cut;2876;98.03
1;happened;9952;98.03
1;call;17134;98.02
1;said;14839;98.02
1;painted;2875;98.02
1;powerful;11657;98.02
1;oz;9299;98.02
1;thats;18688;98.02
1;nearing;8745;98.02
1;are;18682;98.02
1;green;9375;98.02
1;havent;16419;98.02
1;joint;10881;98.02
1;wind;467;98.02
1;never;16141;98.02
1;seek;10679;98.02
1;ease;5214;98.02
1;harness;12258;98.02
1;then;14745;98.02
1;not;17133;98.02
1;came;18014;98.02
1;climbed;404;98.02
1;ray;3648;98.02
1;rusted;3831;98.02
1;toto;4641;98.02
1;pounding;13046;98.02
1;is;10107;98.02
1;have;1279;98.02
1;just;3133;98.02
1;head;18705;98.02
1;broad;107;98.02
1;fence;2691;98.02
1;stepped;20354;98.02
1;stopped;6763;98.02
1;immediately;18693;98.02
1;cry;3657;98.02
1;loudly;1688;98.02
1;is;4058;98.02
1;winkies;13338;98.02
1;exactly;1551;98.02
1;many;15527;98.02
1;kind;14242;98.02
1;abundance;2001;98.02
1;were;14329;98.02
1;had;1784;98.02
1;tin;16929;98.02
1;lion;5758;98.02
1;house;9845;98.02
1;form;14719;98.02
1;room;10950;98.02
1;back;9673;98.02
1;west;14452;98.02
1;woodman;5625;98.02
1;ran;18549;98.02
1;then;16615;98.02
1;home;2945;98.02
1;joined;2819;98.01
1;journey;1666;98.01
1;started;18541;98.01
1;anything;5361;98.01
1;opened;8299;98.01
1;called;13332;98.01
1;away;12780;98.01
1;be;5149;98.01
1;horse;8668;98.01
1;not;4605;98.01
1;act;12856;98.01
1;a;15744;98.01
1;left;16264;98.01
1;great;10354;98.01
1;kansa;16575;98.01
1;end;7881;98.01
1;time;14837;98.01
1;anxiously;302;98.01
1;motionless;3683;98.01
1;balloon;15423;98.01
1;throne;20356;98.01
1;going;6769;98.01
1;need;3977;98.01
1;courage;9821;98.01
1;way;16422;98.01
1;lion;19083;98.01
1;run;5727;98.01
1;are;2946;98.01
1;house;18210;98.01
1;scarecrow;2797;98.01
1;lead;17848;98.01
1;room;15804;98.01
1;picked;6682;98.01
1;curiosity;16711;98.01
1;seen;7507;98.01
1;dark;3432;98.01
1;henry;328;98.01
1;cap;14258;98.01
1;run;18542;98.01
1;clean;3541;98.01
1;cowardly;6467;98.01
1;find;15632;98.01
1;see;14173;98.01
1;deal;7917;98.01
1;all;17504;98.01
1;little;696;98.01
1;found;5466;98.01
1;rust;3975;98.01
1;high;18814;98.01
1;admit;15573;98.01
1;word;14243;98.01
1;terrible;9646;98.01
1;see;12170;98.01
1;care;10288;98.01
1;traveller;17881;98.01
1;kind;988;98.0
1;know;10062;98.0
1;again;2818;98.0
1;seemed;1230;98.0
1;been;14293;98.0
1;stopped;3655;98.0
1;work;13202;98.0
1;never;14026;98.0
1;place;8266;98.0
1;hearted;17247;98.0
1;experience;15598;98.0
1;shaking;8860;98.0
1;courage;10699;98.0
1;long;8050;98.0
1;em;20388;98.0
1;air;20392;98.0
1;grandfather;14172;98.0
1;said;18518;98.0
1;big;10414;98.0
1;close;7376;98.0
1;dead;11440;98.0
1;kitten;16808;98.0
1;travel;8747;98.0
1;swaying;619;98.0
1;little;7150;98.0
1;glad;20253;98.0
1;promise;14782;98.0
1;oz;14781;98.0
1;sat;5918;98.0
1;looking;4932;98.0
1;heard;11465;98.0
1;brave;12383;98.0
1;drink;3544;98.0
1;float;16506;98.0
1;found;7041;98.0
1;cried;16786;98.0
1;had;19152;98.0
1;straw;3238;98.0
1;wish;14643;98.0
1;save;7696;98.0
1;however;18816;98.0
1;castle;12330;98.0
1;then;10539;98.0
1;witch;12223;98.0
1;hat;864;98.0
1;wa;7291;98.0
1;now;16250;98.0
1;heart;5060;98.0
1;careful;18516;98.0
1;wicked;1158;98.0
1;away;11616;98.0
1;gray;138;98.0
1;happily;13955;98.0
1;live;1449;98.0
1;even;305;98.0
1;satisfied;16380;98.0
1;see;15471;98.0
1;killed;10081;98.0
1;course;9647;98.0
1;left;3590;98.0
1;kill;10289;98.0
1;emerald;10947;98.0
1;give;10501;97.99
1;portal;9059;97.99
1;gold;13386;97.99
1;aunt;10803;97.99
1;throne;16396;97.99
1;crouched;5725;97.99
1;scarecrow;10794;97.99
1;lay;11907;97.99
1;is;1554;97.99
1;dangerous;4677;97.99
1;country;2846;97.99
1;said;12921;97.99
1;face;2384;97.99
1;therefore;5353;97.99
1;long;4675;97.99
1;said;10109;97.99
1;im;19450;97.99
1;bewilderment;15092;97.99
1;harmed;11383;97.99
1;wa;3981;97.99
1;power;12487;97.99
1;hole;2877;97.99
1;wa;3073;97.99
1;not;4235;97.99
1;emerald;16621;97.99
1;oz;17772;97.99
1;is;16996;97.99
1;over;13271;97.99
1;free;17984;97.99
1;so;11614;97.99
1;look;3145;97.99
1;fear;12375;97.99
1;deprive;20028;97.99
1;all;14330;97.99
1;chattering;11817;97.99
1;true;3052;97.99
1;see;10085;97.99
1;mark;4699;97.99
1;city;9020;97.99
1;cap;19965;97.99
1;ladder;86;97.99
1;came;10353;97.99
1;chop;6258;97.99
1;further;18141;97.99
1;axe;13217;97.99
1;journey;4676;97.99
1;witch;9843;97.99
1;way;13569;97.99
1;cry;5329;97.99
1;aunt;20201;97.99
1;tin;4006;97.99
1;sad;6740;97.99
1;heart;5062;97.99
1;magic;19079;97.99
1;scarecrow;5730;97.99
1;fun;13755;97.99
1;scarecrow;8032;97.99
1;raft;6414;97.99
1;knew;19279;97.99
1;crow;11432;97.99
1;voice;14726;97.99
1;had;10880;97.99
1;woodman;3951;97.98
1;thing;15656;97.98
1;basket;6683;97.98
1;girl;12068;97.98
1;next;14578;97.98
1;rolled;20409;97.98
1;cost;14268;97.98
1;munchkin;2128;97.98
1;had;17479;97.98
1;wa;8720;97.98
1;wa;14622;97.98
1;jump;5728;97.98
1;speak;2474;97.98
1;voice;2473;97.98
1;proud;16994;97.98
1;old;1329;97.98
1;food;12274;97.98
1;head;18130;97.98
1;frock;2159;97.98
1;cap;11670;97.98
1;sitting;6879;97.98
1;leaned;19941;97.98
1;danger;15661;97.98
1;whirling;20391;97.98
1;glue;16652;97.98
1;do;19991;97.98
1;figure;2524;97.98
1;hol;11792;97.98
1;are;2190;97.98
1;old;1347;97.98
1;head;15116;97.98
1;did;995;97.98
1;across;5916;97.98
1;only;2206;97.98
1;lion;10711;97.98
1;lay;14307;97.98
1;easy;3923;97.98
1;wizard;16861;97.98
1;fierce;10634;97.98
1;wizard;8874;97.98
1;dorothys;12115;97.98
1;sounded;2547;97.98
1;you;12259;97.98
1;dont;13717;97.98
1;prof;5055;97.98
1;hopped;3240;97.98
1;tin;10799;97.98
1;again;10086;97.98
1;morning;9469;97.98
1;scarecrow;2634;97.98
1;girl;19811;97.98
1;be;2626;97.98
1;wa;8969;97.97
1;jewel;15450;97.97
1;wonder;2477;97.97
1;clown;18692;97.97
1;wa;14021;97.97
1;left;19994;97.97
1;day;13039;97.97
1;watched;12492;97.97
1;covered;10445;97.97
1;filled;8970;97.97
1;very;17505;97.97
1;smiled;16265;97.97
1;is;15654;97.97
1;said;13144;97.97
1;wiped;13124;97.97
1;ear;553;97.97
1;story;14296;97.97
1;is;1002;97.97
1;be;5680;97.97
1;walked;18011;97.97
1;right;11789;97.97
1;shouted;16840;97.97
1;girl;2209;97.97
1;brave;17767;97.97
1;lain;8048;97.97
1;inside;16649;97.97
1;be;5053;97.97
1;enough;8302;97.97
1;woodman;18047;97.97
1;answered;15732;97.97
1;go;10847;97.97
1;tree;18013;97.97
1;confidence;15653;97.97
1;river;6363;97.97
1;hot;16774;97.97
1;monkey;13723;97.97
1;north;15501;97.97
1;farmer;19730;97.97
1;dropped;14229;97.97
1;want;4178;97.97
1;axe;6256;97.97
1;say;8475;97.97
1;measuring;5651;97.97
1;marry;4179;97.97
1;come;10538;97.97
1;became;6197;97.97
1;anxious;4212;97.97
1;floor;85;97.97
1;wa;14398;97.97
1;cowardly;8087;97.97
1;kind;15257;97.97
1;companion;8830;97.97
1;call;13721;97.97
1;just;3049;97.97
1;dorothy;19338;97.96
1;journey;8115;97.96
1;woodman;16271;97.96
1;straw;18376;97.96
1;oz;16112;97.96
1;faintest;16420;97.96
1;road;8118;97.96
1;said;11791;97.96
1;golden;13714;97.96
1;glass;8976;97.96
1;afraid;12253;97.96
1;being;10466;97.96
1;slipped;4401;97.96
1;time;13942;97.96
1;forest;4117;97.96
1;just;17145;97.96
1;now;16985;97.96
1;right;9963;97.96
1;sat;11307;97.96
1;leaf;3488;97.96
1;drank;16244;97.96
1;dorothy;8829;97.96
1;next;13640;97.96
1;arm;12038;97.96
1;there;1052;97.96
1;pole;17482;97.96
1;green;8975;97.96
1;not;4402;97.96
1;food;8667;97.96
1;gayelette;14109;97.96
1;hand;13323;97.96
1;field;1998;97.96
1;so;16592;97.96
1;green;16201;97.96
1;oz;14722;97.96
1;float;16507;97.96
1;find;8117;97.96
1;never;18942;97.96
1;leaned;3819;97.96
1;not;15658;97.96
1;sleep;3558;97.96
1;something;9984;97.96
1;are;6776;97.96
1;is;7047;97.96
1;loud;12246;97.96
1;first;20203;97.96
1;bearing;730;97.95
1;soldier;14682;97.95
1;had;11699;97.95
1;midst;7042;97.95
1;led;10945;97.95
1;balloon;16677;97.95
1;witch;15500;97.95
1;wizard;8609;97.95
1;west;1203;97.95
1;not;5889;97.95
1;answer;10066;97.95
1;tin;8672;97.95
1;oz;16838;97.95
1;lion;8670;97.95
1;pray;10500;97.95
1;seeing;6052;97.95
1;help;9985;97.95
1;scarecrow;14944;97.95
1;city;2295;97.95
1;not;18590;97.95
1;very;5030;97.95
1;afterward;14347;97.95
1;ate;2241;97.95
1;woodman;4512;97.95
1;started;8721;97.95
1;people;1153;97.95
1;not;17831;97.95
1;protect;4710;97.95
1;sleep;10134;97.95
1;well;1889;97.95
1;made;17777;97.95
1;little;7532;97.95
1;fast;6493;97.95
1;wa;20457;97.95
1;send;14569;97.95
1;so;5691;97.95
1;axe;4400;97.95
1;winkies;20086;97.95
1;look;17717;97.95
1;not;11000;97.95
1;axe;4010;97.95
1;so;7000;97.95
1;told;380;97.95
1;basket;5523;97.95
1;did;16210;97.95
1;going;4060;97.95
1;eye;3080;97.95
1;company;9141;97.95
1;tell;2618;97.95
1;gently;3788;97.95
1;untilled;11102;97.95
1;having;3192;97.95
1;know;4823;97.95
1;cried;14171;97.95
1;said;17739;97.95
1;straw;2969;97.95
1;blew;11162;97.95
1;tear;13098;97.95
1;said;3555;97.95
1;party;3989;97.95
1;bark;4649;97.94
1;making;14969;97.94
1;mr;18667;97.94
1;on;7071;97.94
1;witch;1067;97.94
1;stood;17166;97.94
1;short;13239;97.94
1;stuffed;11410;97.94
1;are;6935;97.94
1;usual;307;97.94
1;dear;14995;97.94
1;ear;3048;97.94
1;be;16222;97.94
1;announced;16656;97.94
1;shoe;12464;97.94
1;down;15217;97.94
1;turned;6031;97.94
1;time;6286;97.94
1;city;13700;97.94
1;tree;13241;97.94
1;soon;8718;97.94
1;next;14575;97.94
1;so;8356;97.94
1;tell;15629;97.94
1;shoe;1883;97.94
1;wall;18132;97.94
1;used;14022;97.94
1;surely;13567;97.94
1;bad;1964;97.94
1;sit;15216;97.94
1;hand;738;97.94
1;dont;4822;97.94
1;heart;15729;97.94
1;never;18581;97.94
1;morning;15625;97.94
1;too;12514;97.94
1;saw;9149;97.94
1;much;4090;97.94
1;scarecrow;5754;97.94
1;munchkin;4372;97.94
1;seemed;14898;97.94
1;told;12344;97.94
1;tin;15168;97.94
1;broad;6362;97.94
1;keep;5155;97.94
1;seemed;5779;97.94
1;worried;12098;97.94
1;head;15998;97.94
1;sugar;12719;97.93
1;suppose;4379;97.93
1;not;4647;97.93
1;certainly;17242;97.93
1;squeaky;13688;97.93
1;be;19609;97.93
1;face;1847;97.93
1;cried;14911;97.93
1;solid;13213;97.93
1;cowardly;5217;97.93
1;woodman;4114;97.93
1;wa;5780;97.93
1;witch;17334;97.93
1;poor;6505;97.93
1;leave;6516;97.93
1;lion;19164;97.93
1;helped;4873;97.93
1;grayer;306;97.93
1;am;9823;97.93
1;woodman;16962;97.93
1;were;13920;97.93
1;hot;16727;97.93
1;woodman;13204;97.93
1;door;9708;97.93
1;witch;12339;97.93
1;safely;16865;97.93
1;leave;16800;97.93
1;em;162;97.93
1;found;20456;97.93
1;thick;18904;97.93
1;replied;15759;97.93
1;bigger;6054;97.93
1;witch;10721;97.93
1;axe;4299;97.93
1;laughed;8089;97.93
1;witch;12378;97.93
1;city;17038;97.93
1;patch;13065;97.93
1;danger;4775;97.93
1;noon;2848;97.93
1;traveller;6179;97.92
1;poor;11901;97.92
1;enough;3142;97.92
1;tender;4894;97.92
1;chair;13918;97.92
1;quadlings;19606;97.92
1;voice;12731;97.92
1;cow;18411;97.92
1;afraid;12516;97.92
1;too;17243;97.92
1;quietly;19103;97.92
1;omaha;16864;97.92
1;lying;18438;97.92
1;take;2514;97.92
1;eye;16842;97.92
1;soft;18961;97.92
1;scarecrow;13265;97.92
1;wa;15999;97.92
1;traveller;14384;97.92
1;dorothy;18544;97.92
1;brick;8150;97.92
1;stuffed;4828;97.92
1;bit;6824;97.92
1;balloon;16591;97.92
1;so;12573;97.92
1;flesh;3554;97.92
1;coming;15150;97.92
1;looked;15996;97.92
1;love;4371;97.92
