input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0,0.0,0.4474327628361858190709046453,0.5525672371638141809290953547,0.4474327628361858190709046453,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0.25,0.0,0.4474327628361858190709046453,0.5525672371638141809290953547,0.4474327628361858190709046453,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0.5,0.0,0.4474327628361858190709046453,0.5525672371638141809290953547,0.4474327628361858190709046453,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0.75,0.08099899767399754,0.4735126324368378158109209453,0.5525672371638141809290953547,0.5541972290138549307253463733,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,1,0.10957004341870864,0.5468622656886715566422167887,0.5525672371638141809290953547,0.7408312958435207823960880193,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0,0.0,0.4474327628361858190709046453,0.5525672371638141809290953547,0.4474327628361858190709046453,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0.25,0.0,0.4474327628361858190709046453,0.5525672371638141809290953547,0.4474327628361858190709046453,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0.5,0.0017904792150826134,0.4612876935615321923390383047,0.5525672371638141809290953547,0.4743276283618581907090464547,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0.75,0.15174768497992397,0.510187449062754686226568867,0.5525672371638141809290953547,0.719641401792991035044824776,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,1,0.11378268416986848,0.5794621026894865525672371637,0.5525672371638141809290953547,0.8655256723716381418092909533,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0,0.018370961511354797,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0.25,0.018370961511354797,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0.5,0.019115259170957084,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0.75,0.019036809119678207,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,1,0.020360944298918326,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,100,0,0.015099636904206175,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,100,0.25,0.015887570296120455,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,100,0.5,0.01617095467730914,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,100,0.75,0.01617095467730914,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,100,1,0.01617095467730914,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,200,0,0.01712144408040449,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,200,0.25,0.01712144408040449,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,200,0.5,0.01712144408040449,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,200,0.75,0.017396582867889754,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,200,1,0.022273711229351196,0.550937245313773431132844336,0.5525672371638141809290953547,0.9983700081499592502037489813,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,5,0,0.10078232228215876,0.4914425427872860635696821517,0.5525672371638141809290953547,0.6185819070904645476772616137,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,5,0.25,0.09467298007311442,0.4889975550122249388753056233,0.5525672371638141809290953547,0.612876935615321923390383048,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,5,0.5,0.0873144499739054,0.488182559087204563977180114,0.5525672371638141809290953547,0.610431947840260798696006520,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,5,0.75,0.12557326274776712,0.488182559087204563977180114,0.5525672371638141809290953547,0.524857375713121434392828036,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,5,1,0.05938026613580819,0.4718826405867970660146699267,0.5525672371638141809290953547,0.4922575387123064384678076607,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,10,0,0.14095117710407937,0.472697636511817440912795436,0.5525672371638141809290953547,0.715566422167889160554197229,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,10,0.25,0.12798754740412574,0.459657701711491442542787286,0.5525672371638141809290953547,0.6927465362673186634066829667,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,10,0.5,0.12636048351680104,0.453137734311328443357783211,0.5525672371638141809290953547,0.638956805215973920130399348,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,10,0.75,0.18092719128670928,0.4458027709861450692746536267,0.5525672371638141809290953547,0.4653626731866340668296658517,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,10,1,0.08177951611591007,0.472697636511817440912795436,0.5525672371638141809290953547,0.494702526487367563162184189,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,50,0,0.019115259170957084,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,50,0.25,0.031079664791720137,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,50,0.5,0.022615832776166175,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,50,0.75,0.03229498096744072,0.5525672371638141809290953547,0.5525672371638141809290953547,1,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,2,50,1,0.11172316403528276,0.5411572942135289323553382233,0.5525672371638141809290953547,0.910350448247758761206193969,1
