input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,5,0,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,5,0.25,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,5,0.5,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,5,0.75,0.0038828174812293743,0.4327145623730574842945538707,0.607836191016012469888054414,0.4528836616125832506730905483,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,5,1,0.01204613544433316,0.5126824429644324783902508147,0.607836191016012469888054414,0.5858013320107694487742666857,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,10,0,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,10,0.25,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,10,0.5,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,10,0.75,0.004653669259969467,0.4343913844409805866515516507,0.607836191016012469888054414,0.4593311605498087005809834207,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,10,1,0.013189937391241103,0.5114543479287704879316045533,0.607836191016012469888054414,0.5867224032875159416182513817,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,50,0,0.00680244831689089,0.607292995134854281800576260,0.607836191016012469888054414,0.995347409191818997685513202,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,50,0.25,0.007240418068149241,0.607104057437060129422322989,0.607836191016012469888054414,0.993646969911671626281233763,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,50,0.5,0.009015516595928369,0.6070332058003873222804780123,0.607836191016012469888054414,0.9900099192291341929998582967,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,50,0.75,0.012632221745110516,0.606560861555901941334844835,0.607836191016012469888054414,0.9824524113173680978697274573,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,50,1,0.0320743959323073,0.5987907987341174247791790657,0.607836191016012469888054414,0.9599924424920882339048698693,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,100,0,0.02464763123563243,0.6074346984081998960842662133,0.607836191016012469888054414,0.998913608237683623825043692,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,100,0.25,0.026786989895162178,0.607481932832648434178829531,0.607836191016012469888054414,0.999031694298804969061451986,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,100,0.5,0.027738657642024905,0.607670870530442586557082802,0.607836191016012469888054414,0.997213168957536252420764253,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,100,0.75,0.02948348783016232,0.6067970336781446318076614237,0.607836191016012469888054414,0.995371026404043266732794861,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,100,1,0.03773763891481783,0.589792640876670917764867035,0.607836191016012469888054414,0.916489537574984648812054225,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,200,0,0.027028857331195543,0.607836191016012469888054414,0.607836191016012469888054414,0.999858296726654385716310047,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,200,0.25,0.027440909466017956,0.607836191016012469888054414,0.607836191016012469888054414,0.999858296726654385716310047,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,200,0.5,0.02794875897823239,0.607836191016012469888054414,0.607836191016012469888054414,0.999858296726654385716310047,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,200,0.75,0.027637327057218875,0.607836191016012469888054414,0.607836191016012469888054414,0.999787445089981578574465070,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,1,200,1,0.030234822501764905,0.6083321524727221198809692503,0.607836191016012469888054414,0.999291483633271928581550234,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,5,0,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,5,0.25,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,5,0.5,0.011535413114125254,0.487719049643380095413537386,0.607836191016012469888054414,0.5432903500070851636672807143,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,5,0.75,0.011860695611845273,0.5112654102309763355533512827,0.607836191016012469888054414,0.5849038779462472249775636487,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,5,1,0.016104700346461123,0.4757687402578999574890179963,0.607836191016012469888054414,0.5094232676774833498653818903,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,10,0,0.0,0.392163808983987530111945586,0.607836191016012469888054414,0.392163808983987530111945586,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,10,0.25,0.0004353814571069271,0.3928250909262670634358320343,0.607836191016012469888054414,0.3928250909262670634358320343,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,10,0.5,0.01564572500462467,0.4881677766756412073118889047,0.607836191016012469888054414,0.549289121912049501676822068,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,10,0.75,0.011384933243378128,0.523475508950923432997968920,0.607836191016012469888054414,0.5971139766661943224221812857,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,10,1,0.01901140282242737,0.4723442444853809456331774597,0.607836191016012469888054414,0.5090453922818950451088753487,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,50,0,0.007749465088023304,0.607127674649284398469604648,0.607836191016012469888054414,0.9928912191204950167682206793,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,50,0.25,0.009782520327273439,0.606749799253696093713098106,0.607836191016012469888054414,0.9881677766756412073118889047,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,50,0.5,0.01792934087944763,0.6033016862689528128099759107,0.607836191016012469888054414,0.9742808558877710075102734873,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,5,2,50,0.75,0.04086958240438004,0.5930754333758443153370176183,0.607836191016012469888054414,0.926030891313589343913844410,1
