input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,5,0,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,5,0.25,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,5,0.5,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,5,0.75,0.011471751872362441,0.4424157303370786516853932583,0.6081460674157303370786516853,0.4442883895131086142322097377,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,5,1,0.3117855709776545,0.5983146067415730337078651683,0.6081460674157303370786516853,0.9288389513108614232209737827,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,10,0,0.007998717317183164,0.5360486891385767790262172283,0.6081460674157303370786516853,0.797284644194756554307116105,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,10,0.25,0.009192250039683594,0.5360486891385767790262172283,0.6081460674157303370786516853,0.797284644194756554307116105,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,10,0.5,0.013892330424466616,0.5360486891385767790262172283,0.6081460674157303370786516853,0.797284644194756554307116105,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,10,0.75,0.049776205237732,0.618445692883895131086142322,0.6081460674157303370786516853,0.9854868913857677902621722847,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,10,1,0.27789324734428916,0.6072097378277153558052434457,0.6081460674157303370786516853,0.9714419475655430711610486893,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,50,0,0.07692247900772492,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,50,0.25,0.07936645537329144,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,50,0.5,0.08210730990379429,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,50,0.75,0.1331430648982269,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,50,1,0.14582758861997566,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,100,0,0.07493771602890231,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,100,0.25,0.07959383395843761,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,100,0.5,0.08125932347021884,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,100,0.75,0.08390158676061461,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,100,1,0.1241066839422706,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,200,0,0.06524621017149941,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,200,0.25,0.0673508015701228,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,200,0.5,0.06615675406396498,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,200,0.75,0.0719943313449435,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,1,200,1,0.08121638607073077,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,2,5,0,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,2,5,0.25,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,2,5,0.5,0.08439919099140814,0.503277153558052434456928839,0.6081460674157303370786516853,0.6535580524344569288389513107,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,8,3,max_minus,u,5,2,5,0.75,0.3241580396968458,0.5973782771535580524344569287,0.6081460674157303370786516853,0.9321161048689138576779026217,1
