file,block_size,elapse_time,nmi,pk,pk_rdm,win_diff,win_diff_rdm
corpora/manifesto_pp/61320_202011_pp_wostw.txt,None,6465.131953269942,0.105061494512556219,0.4164280739766308132786504682,0.6080631432329954344966339085,0.4459490830302561324769790296,1
