file,block_size,elapse_time,nmi,pk,pk_rdm,win_diff,win_diff_rdm
corpora/manifesto_pp/61320_202011_pp_wostw.txt,None,5970.94449600298,0.0,0.3929306661487667508254029909,0.6070693338512332491745970091,0.3929306661487667508254029909,1
