file,nmi,pk,pk_rdm,wd,wd_rdm,ext_nmi,ext_pk,ext_pk_rdm,ext_wd,ext_wd_rdm
corpora/cities_pp/c100_pp_wostw.txt,0.8109437376566535,0.4423076923076923076923076923,0.5865384615384615384615384615,0.4423076923076923076923076923,1,0.795140145391052,0.4645731211827308710582190883,0.5360035649689375868305853364,1.0,1.0
corpora/cities_pp/c10_pp_wostw.txt,0.7707039844413377,0.3409090909090909090909090909,0.6136363636363636363636363636,0.4318181818181818181818181818,0.7954545454545454545454545455,0.7704006710027738,0.3909197705756340266740377306,0.6539285467486697532997028540,1.0,1.0
corpora/cities_pp/c11_pp_wostw.txt,0.7100106114178473,0.4794520547945205479452054795,0.6849315068493150684931506849,0.4794520547945205479452054795,0.9726027397260273972602739726,0.717297231606062,0.4998759407824001323298321065,0.6255065751385327929865188984,1.0,1.0
corpora/cities_pp/c12_pp_wostw.txt,0.7833587120355737,0.5,0.5652173913043478260869565217,0.5,1,0.7948621287474655,0.4443758072668051889706295277,0.5986129050373448643791767283,1.0,1.0
corpora/cities_pp/c13_pp_wostw.txt,0.822832978991926,0.3013698630136986301369863014,0.5753424657534246575342465753,0.3835616438356164383561643836,0.9863013698630136986301369863,0.8181345937240382,0.2925497938563381917426398002,0.6379130131815806283026537367,1.0,1.0
corpora/cities_pp/c14_pp_wostw.txt,0.8030544275106596,0.3409090909090909090909090909,0.5454545454545454545454545455,0.4545454545454545454545454545,0.8636363636363636363636363636,0.7814353740887584,0.2617631559135737408717910111,0.5936911842204321312956410449,1.0,1.0
corpora/cities_pp/c15_pp_wostw.txt,0.6625792270116128,0.5128205128205128205128205128,0.6410256410256410256410256410,0.5641025641025641025641025641,0.9743589743589743589743589744,0.6847393253474096,0.4882726747544771808203350664,0.5757365684575389948006932409,1.0,1.0
corpora/cities_pp/c16_pp_wostw.txt,0.8800570020344922,0.2435897435897435897435897436,0.4487179487179487179487179487,0.3333333333333333333333333333,0.9743589743589743589743589744,0.8962237429626486,0.2087573145772678792770459197,0.5283502925830907151710818368,1.0,1.0
corpora/cities_pp/c17_pp_wostw.txt,0.7906885354753681,0.4324324324324324324324324324,0.5540540540540540540540540541,0.4459459459459459459459459459,0.9864864864864864864864864865,0.7901988913584868,0.4612082288697324587011024487,0.5943606827626472507469862967,1.0,1.0
corpora/cities_pp/c18_pp_wostw.txt,0.7786260609029744,0.4871794871794871794871794872,0.5641025641025641025641025641,0.5384615384615384615384615385,0.8717948717948717948717948718,0.7739712587281689,0.4902826273140523091112721523,0.5919362276829830687133539759,1.0,1.0
corpora/cities_pp/c19_pp_wostw.txt,0.7992500024330041,0.3924050632911392405063291139,0.5443037974683544303797468354,0.4050632911392405063291139241,0.9873417721518987341772151899,0.8065265600247042,0.3217546564947449580002434768,0.5729821856105181998944933653,1.0,1.0
corpora/cities_pp/c1_pp_wostw.txt,0.6960204060204505,0.4090909090909090909090909091,0.7272727272727272727272727273,0.4393939393939393939393939394,0.9696969696969696969696969697,0.6921806680734603,0.4050273026761135430299201227,0.6538652466266528272936504355,1.0,1.0
corpora/cities_pp/c20_pp_wostw.txt,0.8507941974858189,0.2950819672131147540983606557,0.6229508196721311475409836066,0.3278688524590163934426229508,0.8688524590163934426229508197,0.8332738937451363,0.3358419567262464722483537159,0.5595014111006585136406396990,1.0,1.0
corpora/cities_pp/c21_pp_wostw.txt,0.7076804759586759,0.6,0.4666666666666666666666666667,0.6666666666666666666666666667,0.7333333333333333333333333333,0.7119288971437365,0.5683016456302923789742770411,0.6328486978750599137242370986,1.0,1.0
corpora/cities_pp/c22_pp_wostw.txt,0.7778868332820916,0.4791666666666666666666666667,0.5416666666666666666666666667,0.4895833333333333333333333333,1,0.7669215112908608,0.4622715240136140173956888945,0.6259170553384595991428211269,1.0,1.0
corpora/cities_pp/c23_pp_wostw.txt,0.7621255123473807,0.4489795918367346938775510204,0.5816326530612244897959183673,0.4489795918367346938775510204,1,0.7723079426276057,0.4121158911325724319578577700,0.5762071992976294995610184372,1.0,1.0
corpora/cities_pp/c24_pp_wostw.txt,0.7448367749990052,0.3636363636363636363636363636,0.2727272727272727272727272727,0.5454545454545454545454545455,0.6363636363636363636363636364,0.7964780744179945,0.2403628117913832199546485261,0.5915127955944282474894719793,0.2717849044379656624554583738,1
corpora/cities_pp/c25_pp_wostw.txt,0.7883979824589507,0.4025974025974025974025974026,0.4935064935064935064935064935,0.4545454545454545454545454545,1,0.8045472079635092,0.3611816436489750418034309779,0.5541586672446894159905864867,1.0,1.0
corpora/cities_pp/c26_pp_wostw.txt,0.7876557641277706,0.4158415841584158415841584158,0.5841584158415841584158415842,0.4158415841584158415841584158,1,0.8024511074940489,0.3607937641318576698798048316,0.5699452576460787813875996668,1.0,1.0
corpora/cities_pp/c27_pp_wostw.txt,0.8720828260093704,0.3333333333333333333333333333,0.5263157894736842105263157895,0.3333333333333333333333333333,0.9649122807017543859649122807,0.8699540465410429,0.2985326848569779902728546699,0.5252246311103783694666556755,1.0,1.0
corpora/cities_pp/c28_pp_wostw.txt,0.830970301438421,0.3376623376623376623376623377,0.6493506493506493506493506494,0.3766233766233766233766233766,0.9090909090909090909090909091,0.833257609033076,0.3098531684698608964451313756,0.5882921174652241112828438949,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,0.8027145544358532,0.3387096774193548387096774194,0.5967741935483870967741935484,0.3548387096774193548387096774,0.8870967741935483870967741935,0.8251732880603799,0.3469112769485903814262023217,0.5695480928689883913764510779,1.0,1.0
corpora/cities_pp/c2_pp_wostw.txt,0.8138109618290174,0.3134328358208955223880597015,0.5970149253731343283582089552,0.3582089552238805970149253731,0.9402985074626865671641791045,0.7884997014591302,0.3366517824463802064270551204,0.5618915159944367176634214186,1.0,1.0
corpora/cities_pp/c30_pp_wostw.txt,0.8093374270701811,0.4105263157894736842105263158,0.5157894736842105263157894737,0.5052631578947368421052631579,1,0.80454222759519,0.3747129770623353394726029053,0.5688250791579049138326928190,1.0,1.0
corpora/cities_pp/c31_pp_wostw.txt,0.845186590505247,0.2916666666666666666666666667,0.5694444444444444444444444444,0.3472222222222222222222222222,0.9861111111111111111111111111,0.8430386337987633,0.2537950864730009725569791535,0.6223941815721594993445811662,1.0,1.0
corpora/cities_pp/c32_pp_wostw.txt,0.7678010148861333,0.4394904458598726114649681529,0.6560509554140127388535031847,0.4968152866242038216560509554,1,0.7636347669954152,0.4445862194677360554137805323,0.6119415076761048325029367683,1.0,1.0
corpora/cities_pp/c33_pp_wostw.txt,0.82440120717899,0.3146067415730337078651685393,0.5617977528089887640449438202,0.3370786516853932584269662921,1,0.8133146164723238,0.3490677940326652270446181453,0.5637641047477113050883542687,1.0,1.0
corpora/cities_pp/c34_pp_wostw.txt,0.8154279590692984,0.3764705882352941176470588235,0.5882352941176470588235294118,0.4,0.9647058823529411764705882353,0.8279921415845183,0.3331369345724309702991510217,0.5915262861887035003615522644,1.0,1.0
corpora/cities_pp/c35_pp_wostw.txt,0.8635651622012726,0.3035714285714285714285714286,0.5357142857142857142857142857,0.375,1,0.8369454040145544,0.2982486411871279440945561211,0.5578034682080924855491329480,1.0,1.0
corpora/cities_pp/c36_pp_wostw.txt,0.7606345983164131,0.4477611940298507462686567164,0.5373134328358208955223880597,0.5074626865671641791044776119,0.7910447761194029850746268657,0.7861286216974269,0.3938564114775568520061912132,0.5744731515656625788784379093,1.0,1.0
corpora/cities_pp/c37_pp_wostw.txt,0.7846538532102129,0.4310344827586206896551724138,0.5517241379310344827586206897,0.5689655172413793103448275862,0.8620689655172413793103448276,0.7777871205951716,0.3358020438626708003215064875,0.5944999425881272247100700425,1.0,1.0
corpora/cities_pp/c38_pp_wostw.txt,0.8724562184091673,0.3243243243243243243243243243,0.4594594594594594594594594595,0.3783783783783783783783783784,1,0.8792158642253539,0.2346056465867290880428032294,0.5237185305498495198968136435,1.0,1.0
corpora/cities_pp/c39_pp_wostw.txt,0.8214844024966202,0.3928571428571428571428571429,0.6071428571428571428571428571,0.4464285714285714285714285714,0.8392857142857142857142857143,0.8101379278918044,0.3481340234268591664396622174,0.5908860956531890882204148344,1.0,1.0
corpora/cities_pp/c3_pp_wostw.txt,0.8219508971559144,0.3018867924528301886792452830,0.5849056603773584905660377358,0.3773584905660377358490566038,0.7735849056603773584905660377,0.7986125505502644,0.2801948203999438018077085187,0.6404720648152484428417552569,1.0,1.0
corpora/cities_pp/c40_pp_wostw.txt,0.8662028121092812,0.2666666666666666666666666667,0.4222222222222222222222222222,0.3777777777777777777777777778,0.9111111111111111111111111111,0.8525602186638034,0.2413739021329987452948557089,0.5588143036386449184441656211,1.0,1.0
corpora/cities_pp/c41_pp_wostw.txt,0.8075299197653601,0.4285714285714285714285714286,0.6493506493506493506493506494,0.4545454545454545454545454545,0.9220779220779220779220779221,0.8168658236835818,0.3677511183407889385929239528,0.6043106954046360309068727125,1.0,1.0
corpora/cities_pp/c42_pp_wostw.txt,0.8334307747596676,0.35,0.4,0.375,0.9,0.8408379006478746,0.2539600639801867808678602755,0.5526546617821577833961095919,1.0,1.0
corpora/cities_pp/c43_pp_wostw.txt,0.6617348607918178,0.5,0.625,0.59375,0.875,0.6520571487464853,0.4600326264274061990212071778,0.6368085421919027139255524247,1.0,1.0
corpora/cities_pp/c44_pp_wostw.txt,0.7332359427320174,0.6060606060606060606060606061,0.6212121212121212121212121212,0.6515151515151515151515151515,0.9545454545454545454545454545,0.7835090940780493,0.4464534075104311543810848401,0.5378998609179415855354659249,1.0,1.0
corpora/cities_pp/c45_pp_wostw.txt,0.6538100305373885,0.4,0.3333333333333333333333333333,0.7333333333333333333333333333,0.8,0.663297724559743,0.4691247538929658134956148201,0.6073026669053159119384284947,1.0,1.0
corpora/cities_pp/c46_pp_wostw.txt,0.8845681058335471,0.2117647058823529411764705882,0.6352941176470588235294117647,0.2705882352941176470588235294,1,0.8930413810756771,0.1726963906581740976645435244,0.6422505307855626326963906582,1.0,1.0
corpora/cities_pp/c47_pp_wostw.txt,0.7957011917317146,0.3571428571428571428571428571,0.5,0.4,1,0.8089053024702711,0.3522671628635784937812163353,0.5308980511213397316619332093,1.0,1.0
corpora/cities_pp/c48_pp_wostw.txt,0.7904932198590562,0.3764705882352941176470588235,0.5647058823529411764705882353,0.4588235294117647058823529412,0.9764705882352941176470588235,0.79988806370736,0.3648543386820377005764137716,0.5774731266552422495715843589,1.0,1.0
corpora/cities_pp/c49_pp_wostw.txt,0.8414317991599227,0.3066666666666666666666666667,0.5333333333333333333333333333,0.3733333333333333333333333333,0.9866666666666666666666666667,0.8464223204168965,0.2760995991191914629326407317,0.5703799898368245722997007509,1.0,1.0
corpora/cities_pp/c4_pp_wostw.txt,0.7870487216167487,0.3373493975903614457831325301,0.5421686746987951807228915663,0.4096385542168674698795180723,1,0.7848746357810853,0.3036360101108302547151468015,0.6051331907447015360684425433,1.0,1.0
corpora/cities_pp/c50_pp_wostw.txt,0.7908336854832332,0.3428571428571428571428571429,0.6285714285714285714285714286,0.4285714285714285714285714286,0.8285714285714285714285714286,0.7827882580120294,0.3272522803948519305260527302,0.6117705860302386605023116331,1.0,1.0
corpora/cities_pp/c51_pp_wostw.txt,0.7501680298248011,0.46,0.58,0.48,0.84,0.7628650894994726,0.4519944530548984419610082388,0.5264703483155232890121543356,1.0,1.0
corpora/cities_pp/c52_pp_wostw.txt,0.8042121376196314,0.3958333333333333333333333333,0.5416666666666666666666666667,0.3958333333333333333333333333,0.9166666666666666666666666667,0.8056568052515393,0.3504893077201884740848133382,0.5437658571946357375860819137,1.0,1.0
corpora/cities_pp/c53_pp_wostw.txt,0.7660719312482785,0.3366336633663366336633663366,0.6138613861386138613861386139,0.3366336633663366336633663366,0.9504950495049504950495049505,0.7789928989077008,0.3480227596017069701280227596,0.5676813655761024182076813656,1.0,1.0
corpora/cities_pp/c54_pp_wostw.txt,0.7414886052642421,0.4788732394366197183098591549,0.6338028169014084507042253521,0.4788732394366197183098591549,1,0.7499937076365937,0.4712942194939597843623342384,0.6188958407114468972573092512,1.0,1.0
corpora/cities_pp/c55_pp_wostw.txt,0.8383769619627734,0.3026315789473684210526315789,0.6447368421052631578947368421,0.3421052631578947368421052632,0.9473684210526315789473684211,0.8152961188107144,0.3859621008773686951644565522,0.5888786506950843315572292777,1.0,1.0
corpora/cities_pp/c56_pp_wostw.txt,0.8301630719539749,0.3820224719101123595505617978,0.6179775280898876404494382022,0.3932584269662921348314606742,0.9887640449438202247191011236,0.8356803717416548,0.3690269720710483822737874529,0.6168889420489205191077088691,1.0,1.0
corpora/cities_pp/c57_pp_wostw.txt,0.6888760407328176,0.3181818181818181818181818182,0.2272727272727272727272727273,0.5909090909090909090909090909,0.9090909090909090909090909091,0.715915921896708,0.4724224945926459985580389329,0.5263157894736842105263157895,1.0,1.0
corpora/cities_pp/c58_pp_wostw.txt,0.869856441942156,0.2807017543859649122807017544,0.5789473684210526315789473684,0.2982456140350877192982456140,0.8771929824561403508771929825,0.8828763641281181,0.2209979209979209979209979210,0.6081774081774081774081774082,1.0,1.0
corpora/cities_pp/c59_pp_wostw.txt,0.7712472810874939,0.3333333333333333333333333333,0.5208333333333333333333333333,0.3958333333333333333333333333,0.875,0.8193589891583751,0.1976043805612594113620807666,0.5722108145106091718001368925,1.0,1.0
corpora/cities_pp/c5_pp_wostw.txt,0.80128194838826,0.3877551020408163265306122449,0.5408163265306122448979591837,0.3877551020408163265306122449,1,0.8153819192675396,0.3226317752362008950770760816,0.5576205867727498756837394331,1.0,1.0
corpora/cities_pp/c60_pp_wostw.txt,0.8614088729515406,0.32,0.5466666666666666666666666667,0.3733333333333333333333333333,1,0.8690584277161966,0.2742679789275942336750112304,0.5468207620369992240780822477,1.0,1.0
corpora/cities_pp/c61_pp_wostw.txt,0.8482245285751968,0.3521126760563380281690140845,0.5915492957746478873239436620,0.3943661971830985915492957746,0.8732394366197183098591549296,0.869842601307384,0.2864446392053754016944200993,0.6019573473561203622553315805,1.0,1.0
corpora/cities_pp/c62_pp_wostw.txt,0.8478027223704261,0.3333333333333333333333333333,0.5614035087719298245614035088,0.3684210526315789473684210526,0.9649122807017543859649122807,0.8525170954995507,0.2948859964921997599926151574,0.5511861903443182867165143543,1.0,1.0
corpora/cities_pp/c63_pp_wostw.txt,0.7701735736061306,0.525,0.55,0.525,0.825,0.7943806797358045,0.3933643632891753192505072204,0.5930301945339539324501730517,1.0,1.0
corpora/cities_pp/c64_pp_wostw.txt,0.861059591359922,0.2142857142857142857142857143,0.5142857142857142857142857143,0.2142857142857142857142857143,1,0.8491395190485262,0.2824769794269674460000684627,0.5659124362441378838188477733,1.0,1.0
corpora/cities_pp/c65_pp_wostw.txt,0.8473109045794521,0.2698412698412698412698412698,0.5555555555555555555555555556,0.3809523809523809523809523810,0.9365079365079365079365079365,0.8401926046104725,0.2447919848494104710122793084,0.5947828211863889058586352251,1.0,1.0
corpora/cities_pp/c66_pp_wostw.txt,0.8100946495927694,0.3333333333333333333333333333,0.5555555555555555555555555556,0.3777777777777777777777777778,0.8666666666666666666666666667,0.8281494176968556,0.2965969826128137473783911779,0.5951559434409038630674514580,1.0,1.0
corpora/cities_pp/c67_pp_wostw.txt,0.7719640631366481,0.3061224489795918367346938776,0.5306122448979591836734693878,0.4693877551020408163265306122,0.8979591836734693877551020408,0.7713517890507623,0.3545143458804948670702816531,0.5206106870229007633587786260,1.0,1.0
corpora/cities_pp/c68_pp_wostw.txt,0.835719643069438,0.2978723404255319148936170213,0.6382978723404255319148936170,0.3829787234042553191489361702,0.8723404255319148936170212766,0.8505494025620283,0.2859684233933733600177896375,0.6413905566674079015640056334,1.0,1.0
corpora/cities_pp/c69_pp_wostw.txt,0.8024693290116761,0.4054054054054054054054054054,0.6216216216216216216216216216,0.4324324324324324324324324324,0.9459459459459459459459459459,0.7970739118721653,0.4353823088455772113943028486,0.5753123438280859570214892554,1.0,1.0
corpora/cities_pp/c6_pp_wostw.txt,0.8179092984060314,0.3678160919540229885057471264,0.6436781609195402298850574713,0.3908045977011494252873563218,0.9885057471264367816091954023,0.8351979285102495,0.3223495702005730659025787966,0.5885760558116357294132303476,1.0,1.0
corpora/cities_pp/c70_pp_wostw.txt,0.8112680016753032,0.3207547169811320754716981132,0.6226415094339622641509433962,0.3584905660377358490566037736,0.9622641509433962264150943396,0.8189547641143905,0.2672758111287410406521858073,0.6404223887946599551348689610,1.0,1.0
corpora/cities_pp/c71_pp_wostw.txt,0.8095362618985696,0.4318181818181818181818181818,0.6060606060606060606060606061,0.4621212121212121212121212121,0.9545454545454545454545454545,0.8201370319357051,0.3403731170930739818830352331,0.6189278657394339090045933947,1.0,1.0
corpora/cities_pp/c72_pp_wostw.txt,0.7356225509446688,0.4736842105263157894736842105,0.5526315789473684210526315789,0.5789473684210526315789473684,0.9473684210526315789473684211,0.7142515725571613,0.4794700536515931238366363736,0.6384539581736559728457242965,1.0,1.0
corpora/cities_pp/c73_pp_wostw.txt,0.8214150643229088,0.3396226415094339622641509434,0.6226415094339622641509433962,0.3584905660377358490566037736,0.9056603773584905660377358491,0.827046711622522,0.3591405424445227192673476576,0.5847833744276153575202536104,1.0,1.0
corpora/cities_pp/c74_pp_wostw.txt,0.8705987831001547,0.2903225806451612903225806452,0.5322580645161290322580645161,0.3064516129032258064516129032,0.8870967741935483870967741935,0.8706830070827295,0.2948665086073600659725801464,0.5866920935985980826718894959,1.0,1.0
corpora/cities_pp/c75_pp_wostw.txt,0.8041480302174118,0.3392857142857142857142857143,0.625,0.375,1,0.7946878583589531,0.4280558392917943479741232550,0.5441607082056520258767449779,1.0,1.0
corpora/cities_pp/c76_pp_wostw.txt,0.8288630267828648,0.4,0.5777777777777777777777777778,0.4888888888888888888888888889,0.8444444444444444444444444444,0.839375015403489,0.3415190924183729939125622579,0.5505672385168788046485888213,1.0,1.0
corpora/cities_pp/c77_pp_wostw.txt,0.8440514999598795,0.3442622950819672131147540984,0.5409836065573770491803278689,0.3442622950819672131147540984,1,0.847822192914312,0.3248377488016096897007476377,0.5772789142485155741423865228,1.0,1.0
corpora/cities_pp/c78_pp_wostw.txt,0.8316783867290631,0.3289473684210526315789473684,0.6184210526315789473684210526,0.3421052631578947368421052632,0.8947368421052631578947368421,0.8380468679629537,0.3039821801981998363487589781,0.5816892444767706155105009546,1.0,1.0
corpora/cities_pp/c79_pp_wostw.txt,0.7774214803057099,0.3589743589743589743589743590,0.5384615384615384615384615385,0.4358974358974358974358974359,0.8461538461538461538461538462,0.8021954718935507,0.3231826104788270275812570491,0.5887419255613657336204244848,1.0,1.0
corpora/cities_pp/c7_pp_wostw.txt,0.8325912076366134,0.3421052631578947368421052632,0.5789473684210526315789473684,0.3684210526315789473684210526,0.9649122807017543859649122807,0.844204106590463,0.2947781961041086920936323457,0.5808479292846619741365198887,1.0,1.0
