file,nmi,pk,pk_rdm,wd,wd_rdm
corpora/wiki50_pp/10037144_pp_wostw.txt,0.6630981151943263,0.5592841163310961968680089485,0.5592841163310961968680089485,0.6353467561521252796420581655,1
corpora/wiki50_pp/1057453_pp_wostw.txt,0.5339746343134859,0.4982456140350877192982456140,0.6561403508771929824561403509,0.5964912280701754385964912281,1
corpora/wiki50_pp/10648433_pp_wostw.txt,0.8006875215311912,0.1552795031055900621118012422,0.6024844720496894409937888199,0.3354037267080745341614906832,1
corpora/wiki50_pp/1064845_pp_wostw.txt,0.518890704329037,0.4344827586206896551724137931,0.5758620689655172413793103448,0.4620689655172413793103448276,1
corpora/wiki50_pp/109461_pp_wostw.txt,0.17786171199909442,0.8067226890756302521008403361,0.8067226890756302521008403361,0.8067226890756302521008403361,1
corpora/wiki50_pp/111174_pp_wostw.txt,0.5502034070955221,0.6716738197424892703862660944,0.7768240343347639484978540773,0.7725321888412017167381974249,1
corpora/wiki50_pp/1198312_pp_wostw.txt,0.8522992252774825,0.1309523809523809523809523810,0.5714285714285714285714285714,0.2559523809523809523809523810,1
corpora/wiki50_pp/123319_pp_wostw.txt,0.5256403570886001,0.5504201680672268907563025210,0.6638655462184873949579831933,0.6554621848739495798319327731,1
corpora/wiki50_pp/12720971_pp_wostw.txt,0.542966584489012,0.6742857142857142857142857143,0.6,0.7428571428571428571428571429,1
corpora/wiki50_pp/1276536_pp_wostw.txt,0.4200212928675086,0.7604651162790697674418604651,0.7220930232558139534883720930,0.9802325581395348837209302326,1
corpora/wiki50_pp/149766_pp_wostw.txt,0.5635661353467533,0.5614617940199335548172757475,0.5614617940199335548172757475,1,1
corpora/wiki50_pp/1928841_pp_wostw.txt,0.4778069903349198,0.5736568457538994800693240901,0.5736568457538994800693240901,0.5979202772963604852686308492,1
corpora/wiki50_pp/2025011_pp_wostw.txt,0.6211817919136841,0.5246800731261425959780621572,0.6051188299817184643510054845,0.5795246800731261425959780622,1
corpora/wiki50_pp/2070518_pp_wostw.txt,0.6660110592023258,0.5160472972972972972972972973,0.5703828828828828828828828829,0.8347409909909909909909909910,1
corpora/wiki50_pp/2640796_pp_wostw.txt,0.4515072623256727,0.6613756613756613756613756614,0.6931216931216931216931216931,0.6984126984126984126984126984,1
corpora/wiki50_pp/2651177_pp_wostw.txt,0.7249947807571481,0.4375,0.5625,0.4375,1
corpora/wiki50_pp/28187_pp_wostw.txt,0.6336332284310202,0.4612089481199428843407901000,0.5378391242265587815326035221,0.9043312708234174202760590195,1
corpora/wiki50_pp/2842974_pp_wostw.txt,0.4745739163378928,0.5461538461538461538461538462,0.55,0.9807692307692307692307692308,1
corpora/wiki50_pp/2917712_pp_wostw.txt,0.3614977553504771,0.5579868708971553610503282276,0.5441283734500364697301239971,0.7148067104303428154631655726,1
corpora/wiki50_pp/2952485_pp_wostw.txt,0.5871238304526141,0.4187817258883248730964467005,0.6916243654822335025380710660,0.4644670050761421319796954315,1
corpora/wiki50_pp/31444_pp_wostw.txt,0.3149775746201188,0.6659388646288209606986899563,0.6222707423580786026200873362,0.7423580786026200873362445415,1
corpora/wiki50_pp/32431_pp_wostw.txt,0.6298665149973824,0.5137982940291018564977420973,0.5770195684897139989964877070,0.8745609633718013045659809333,1
corpora/wiki50_pp/3275069_pp_wostw.txt,0.32024048349685824,0.5684210526315789473684210526,0.7473684210526315789473684211,0.5684210526315789473684210526,1
corpora/wiki50_pp/3384438_pp_wostw.txt,0.574921953360351,0.5145631067961165048543689320,0.6213592233009708737864077670,0.6601941747572815533980582524,1
corpora/wiki50_pp/338825_pp_wostw.txt,0.6887095415280898,0.4457161543492478744277305428,0.5170045781556572923479398300,0.7027468933943754087638979725,1
corpora/wiki50_pp/3475652_pp_wostw.txt,0.6575906778375947,0.4981515711645101663585951941,0.5258780036968576709796672828,0.6987060998151571164510166359,1
corpora/wiki50_pp/380143_pp_wostw.txt,0.519196474706825,0.5287539936102236421725239617,0.5990415335463258785942492013,0.6166134185303514376996805112,1
corpora/wiki50_pp/3881783_pp_wostw.txt,0.22659436802125746,0.6127659574468085106382978723,0.6978723404255319148936170213,0.7021276595744680851063829787,1
corpora/wiki50_pp/4074782_pp_wostw.txt,0.7375008145049756,0.2417582417582417582417582418,0.6043956043956043956043956044,0.2417582417582417582417582418,1
corpora/wiki50_pp/426889_pp_wostw.txt,0.6209543035892082,0.5319426336375488917861799218,0.5749674054758800521512385919,0.6166883963494132985658409387,1
corpora/wiki50_pp/44426_pp_wostw.txt,0.5769870324966514,0.4444444444444444444444444444,0.5714285714285714285714285714,0.7261904761904761904761904762,1
corpora/wiki50_pp/4823815_pp_wostw.txt,0.7771817641878648,0.3035143769968051118210862620,0.5686900958466453674121405751,0.4440894568690095846645367412,1
corpora/wiki50_pp/5160544_pp_wostw.txt,0.4767275693773187,0.5708333333333333333333333333,0.61875,0.9520833333333333333333333333,1
corpora/wiki50_pp/582816_pp_wostw.txt,0.8329799058807119,0.2546125461254612546125461255,0.5424354243542435424354243542,0.4132841328413284132841328413,1
corpora/wiki50_pp/599217_pp_wostw.txt,0.4354423057533313,0.6267281105990783410138248848,0.6935483870967741935483870968,0.8041474654377880184331797235,1
corpora/wiki50_pp/6146176_pp_wostw.txt,0.4131204068375872,0.5643115942028985507246376812,0.5570652173913043478260869565,0.9664855072463768115942028986,1
corpora/wiki50_pp/6261767_pp_wostw.txt,0.5386122526809222,0.5145631067961165048543689320,0.5825242718446601941747572816,0.5307443365695792880258899676,1
corpora/wiki50_pp/6540154_pp_wostw.txt,0.7128716829673988,0.2608695652173913043478260870,0.5942028985507246376811594203,0.5217391304347826086956521739,1
corpora/wiki50_pp/6544206_pp_wostw.txt,0.5556794092178666,0.5201072386058981233243967828,0.5603217158176943699731903485,0.6273458445040214477211796247,1
corpora/wiki50_pp/7150404_pp_wostw.txt,0.6407382823054045,0.4057971014492753623188405797,0.6739130434782608695652173913,0.4710144927536231884057971014,1
corpora/wiki50_pp/7370490_pp_wostw.txt,0.3615554103122909,0.5714285714285714285714285714,0.6071428571428571428571428571,0.9464285714285714285714285714,1
corpora/wiki50_pp/7445232_pp_wostw.txt,0.7090859627958925,0.2752293577981651376146788991,0.5963302752293577981651376147,0.5412844036697247706422018349,1
corpora/wiki50_pp/751683_pp_wostw.txt,0.4410557373828345,0.6303501945525291828793774319,0.6031128404669260700389105058,0.7548638132295719844357976654,1
corpora/wiki50_pp/7674758_pp_wostw.txt,0.5649387820346063,0.2986111111111111111111111111,0.6388888888888888888888888889,0.4583333333333333333333333333,1
corpora/wiki50_pp/8718322_pp_wostw.txt,0.7172582498489086,0.4586466165413533834586466165,0.5797827903091060985797827903,0.7176274018379281537176274018,1
corpora/wiki50_pp/910628_pp_wostw.txt,0.6421671926411081,0.5901639344262295081967213115,0.5807962529274004683840749415,0.6463700234192037470725995316,1
corpora/wiki50_pp/9387798_pp_wostw.txt,0.6229129080303824,0.5825396825396825396825396825,0.6,0.6063492063492063492063492063,1
corpora/wiki50_pp/961796_pp_wostw.txt,0.511929840249506,0.4693675889328063241106719368,0.5602766798418972332015810277,0.6452569169960474308300395257,1
corpora/wiki50_pp/9652769_pp_wostw.txt,0.48408355601818964,0.4980237154150197628458498024,0.6284584980237154150197628458,0.6245059288537549407114624506,1
corpora/wiki50_pp/988580_pp_wostw.txt,0.3363376010181106,0.6330049261083743842364532020,0.6330049261083743842364532020,1,1
