input_file,use_prior,n_test,mean_nmi,ci95_nmi
61320_199211_pp.txt,True,100,0.043432518571277286,0.0017688592875569147
61320_200411_pp.txt,True,100,0.021443589425346143,0.000975861277568082
61320_201211_pp.txt,True,100,0.0184645304284093,0.0008267315747625206
61320_201611_pp.txt,True,100,0.01763358054964189,0.0007333225640851143
61620_200411_pp.txt,True,100,0.015252667501961213,0.0007536507376558701
61620_200811_pp.txt,True,100,0.01814425032098728,0.0008230559175733057
61620_201211_pp.txt,True,100,0.013338798955940818,0.0007080417503127259
61620_201611_pp.txt,True,100,0.009974363349232393,0.0005148734471500425
