input_file,use_prior,n_test,n_token_per_chunk,mean_nmi,ci95_nmi
mix_word1.txt,True,100,2,0.0024501568195851066,0.0002195972597276601
mix_word5.txt,True,100,7,0.005525045510181835,0.0004937556210987318
mix_sent1.txt,True,100,17,0.014615318149132589,0.001335733037443249
mix_sent5.txt,True,100,85,0.06375189643112811,0.005197215188477792
mix_word1.txt,False,100,2,0.002559952659001809,0.00022552099000214707
mix_word5.txt,False,100,7,0.005794399840286513,0.000496356711777451
mix_sent1.txt,False,100,17,0.013766424171735507,0.0011129603520281446
mix_sent5.txt,False,100,85,0.062098637770141574,0.0046519163695875835
