dist,exch_opt,exch_range,alpha,beta,kappa,nmi
minus_log,d,3,0.1,0.1,0,9.610532290247976e-16
minus_log,d,3,0.1,0.1,0.3333333333333333,9.610532290247976e-16
minus_log,d,3,0.1,0.1,0.6666666666666666,9.610532290247976e-16
minus_log,d,3,0.1,0.1,1,9.610532290247976e-16
minus_log,d,3,0.1,1,0,9.610532290247976e-16
minus_log,d,3,0.1,1,0.3333333333333333,9.610532290247976e-16
minus_log,d,3,0.1,1,0.6666666666666666,9.610532290247976e-16
minus_log,d,3,0.1,1,1,9.610532290247976e-16
minus_log,d,3,0.1,5,0,9.610532290247976e-16
minus_log,d,3,0.1,5,0.3333333333333333,9.610532290247976e-16
minus_log,d,3,0.1,5,0.6666666666666666,9.610532290247976e-16
minus_log,d,3,0.1,5,1,9.610532290247976e-16
minus_log,d,3,0.1,10,0,9.610532290247976e-16
minus_log,d,3,0.1,10,0.3333333333333333,9.610532290247976e-16
minus_log,d,3,0.1,10,0.6666666666666666,9.610532290247976e-16
minus_log,d,3,0.1,10,1,0.00034404596650548764
minus_log,d,3,0.1,50,0,0.0540517994298967
minus_log,d,3,0.1,50,0.3333333333333333,0.05407444783452533
minus_log,d,3,0.1,50,0.6666666666666666,0.0498379308758283
minus_log,d,3,0.1,50,1,0.05011885635942124
minus_log,d,3,0.1,100,0,0.053615439587533696
minus_log,d,3,0.1,100,0.3333333333333333,0.05288387535634822
minus_log,d,3,0.1,100,0.6666666666666666,0.05290852342824073
minus_log,d,3,0.1,100,1,0.052788448576793164
minus_log,d,3,0.1,300,0,0.05275834331065047
minus_log,d,3,0.1,300,0.3333333333333333,0.05653302088212926
minus_log,d,3,0.1,300,0.6666666666666666,0.05278460944658811
minus_log,d,3,0.1,300,1,0.0532096795581109
minus_log,d,3,1,0.1,0,9.610532290247976e-16
minus_log,d,3,1,0.1,0.3333333333333333,9.610532290247976e-16
minus_log,d,3,1,0.1,0.6666666666666666,9.610532290247976e-16
minus_log,d,3,1,0.1,1,0.0017318493127012552
minus_log,d,3,1,1,0,9.610532290247976e-16
minus_log,d,3,1,1,0.3333333333333333,9.610532290247976e-16
minus_log,d,3,1,1,0.6666666666666666,9.610532290247976e-16
minus_log,d,3,1,1,1,0.0007330229363111452
minus_log,d,3,1,5,0,9.610532290247976e-16
minus_log,d,3,1,5,0.3333333333333333,9.610532290247976e-16
minus_log,d,3,1,5,0.6666666666666666,9.610532290247976e-16
minus_log,d,3,1,5,1,0.0018352500472676137
minus_log,d,3,1,10,0,0.013109138339799861
minus_log,d,3,1,10,0.3333333333333333,0.021804161886697215
minus_log,d,3,1,10,0.6666666666666666,0.05035302704677495
minus_log,d,3,1,10,1,0.0029569003722864093
minus_log,d,3,1,50,0,0.054098656697801464
minus_log,d,3,1,50,0.3333333333333333,0.05387587894233062
minus_log,d,3,1,50,0.6666666666666666,0.05318536269990618
minus_log,d,3,1,50,1,0.05490277449641963
minus_log,d,3,1,100,0,0.052731008585895904
minus_log,d,3,1,100,0.3333333333333333,0.053042575063547315
minus_log,d,3,1,100,0.6666666666666666,0.05252230177701545
minus_log,d,3,1,100,1,0.04959810655121467
minus_log,d,3,1,300,0,0.052909673803085436
minus_log,d,3,1,300,0.3333333333333333,0.05347254252907788
minus_log,d,3,1,300,0.6666666666666666,0.052741467344569096
minus_log,d,3,1,300,1,0.05608861144706143
minus_log,d,3,2,0.1,0,9.610532290247976e-16
