input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,39,0.14805462304709036,0.4847050754458161865569272977,0.60768175582990397805212620,0.5312071330589849108367626885,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,39,0.1452791777221236,0.5002057613168724279835390945,0.60768175582990397805212620,0.5521262002743484224965706445,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,78,0.2670335110294599,0.4045953360768175582990397805,0.60768175582990397805212620,0.4288751714677640603566529492,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,78,0.24292620340649687,0.4076817558299039780521262004,0.60768175582990397805212620,0.4372427983539094650205761318,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,117,0.24051377896542164,0.4923868312757201646090534980,0.60768175582990397805212620,0.516392318244170096021947874,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,117,0.2893019510600572,0.4714677640603566529492455418,0.60768175582990397805212620,0.4811385459533607681755829904,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,156,0.42889164630585624,0.3227709190672153635116598080,0.60768175582990397805212620,0.3451303155006858710562414266,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,156,0.37301296074873236,0.3023319615912208504801097394,0.60768175582990397805212620,0.3321673525377229080932784638,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,195,0.31597919766665034,0.4511659807956104252400548696,0.60768175582990397805212620,0.4635116598079561042524005486,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,195,0.31639439675160563,0.465569272976680384087791495,0.60768175582990397805212620,0.4761316872427983539094650204,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,234,0.36672266637897577,0.4552126200274348422496570644,0.60768175582990397805212620,0.4559670781893004115226337448,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,234,0.3396715255194122,0.469958847736625514403292181,0.60768175582990397805212620,0.4804526748971193415637860082,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,273,0.28670527403624424,0.4085733882030178326474622772,0.60768175582990397805212620,0.4133744855967078189300411524,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,273,0.33652837626180415,0.4114540466392318244170096023,0.60768175582990397805212620,0.4155692729766803840877914953,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,312,0.33326975181754787,0.3895747599451303155006858712,0.60768175582990397805212620,0.3965020576131687242798353910,1
corpora/elements_pp/e10_pp_wostw.txt,2,20,False,312,0.2383317892400269,0.3850480109739368998628257888,0.60768175582990397805212620,0.4002743484224965706447187930,1
