input_file,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd,mean_ext_nmi,mean_ext_pk,mean_rdm_ext_pk,mean_ext_wd,mean_rdm_ext_wd
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,5,0,2.6757019668685795e-16,0.571210967250571210967250571,0.4325971058644325971058644326,0.571210967250571210967250571,0.744097486671744097486671744,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671215,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,5,0.25,2.6757019668685795e-16,0.571210967250571210967250571,0.4356435643564356435643564356,0.571210967250571210967250571,0.733815689261233815689261234,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671215,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,5,0.5,2.6757019668685795e-16,0.571210967250571210967250571,0.4348819497334348819497334349,0.571210967250571210967250571,0.7326732673267326732673267325,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671215,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,5,0.75,2.6757019668685795e-16,0.571210967250571210967250571,0.4329779131759329779131759330,0.571210967250571210967250571,0.722772277227722772277227723,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671215,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,5,1,0.12471783649941767,0.533130236100533130236100533,0.4299314546839299314546839299,0.5715917745620715917745620715,0.733815689261233815689261234,0.12471783649941767,0.3794084437465817469698840882,0.6065701028563363384555671215,0.3973377322206735943261410349,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,10,0,2.6757019668685795e-16,0.571210967250571210967250571,0.4318354912414318354912414318,0.571210967250571210967250571,0.7162985529322162985529322165,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671215,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,10,0.25,2.6757019668685795e-16,0.571210967250571210967250571,0.4360243716679360243716679360,0.571210967250571210967250571,0.741051028179741051028179741,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671215,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,10,0.5,2.6757019668685795e-16,0.571210967250571210967250571,0.4325971058644325971058644326,0.571210967250571210967250571,0.7322924600152322924600152325,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671215,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,10,0.75,0.11782549423186668,0.5594059405940594059405940595,0.4383092155369383092155369383,0.5734958111195734958111195735,0.723914699162223914699162224,0.11782549423186668,0.3917273866022123815740724405,0.6065701028563363384555671215,0.3976641202519362749422204972,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,2,max_minus,u,5,1,10,1,0.221830381717848,0.506854531607006854531607007,0.4402132520944402132520944402,0.570068545316070068545316070,0.7437166793602437166793602435,0.221830381717848,0.3664984739154213934122545474,0.6065701028563363384555671215,0.3890324800197597078386055292,1
