input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0.25,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0.5,8.175557003765114e-17,0.3918539325842696629213483147,0.6081460674157303370786516853,0.3918539325842696629213483147,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,0.75,0.03680093547113726,0.4396067415730337078651685393,0.6081460674157303370786516853,0.5112359550561797752808988767,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,5,1,0.1387749397204302,0.4391385767790262172284644193,0.6081460674157303370786516853,0.5800561797752808988764044947,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0,0.01059594957358788,0.3857677902621722846441947567,0.6081460674157303370786516853,0.4382022471910112359550561797,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0.25,0.025119248713527078,0.4517790262172284644194756553,0.6081460674157303370786516853,0.5641385767790262172284644197,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0.5,0.022172134695907494,0.4569288389513108614232209737,0.6081460674157303370786516853,0.5800561797752808988764044943,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,0.75,0.05853634675242119,0.488295880149812734082397004,0.6081460674157303370786516853,0.653558052434456928838951311,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,10,1,0.16425238895739205,0.4892322097378277153558052433,0.6081460674157303370786516853,0.7059925093632958801498127343,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0,0.014179441902652766,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0.25,0.014179441902652766,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0.5,0.014324495022335256,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
corpora/elements_pp/e10_pp_wostw.txt,0,w2v,2,3,max_minus,u,5,1,50,0.75,0.014522646139226172,0.6081460674157303370786516853,0.6081460674157303370786516853,1,1
