input_file,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd,mean_ext_nmi,mean_ext_pk,mean_rdm_ext_pk,mean_ext_wd,mean_rdm_ext_wd
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,1,200,0,0.22808760398393602,0.2988505747126436781609195402,0.574712643678160919540229885,0.459770114942528735632183908,0.965517241379310344827586207,0.22808760398393602,0.3014557432791414302412070980,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,1,200,0.25,0.22808760398393602,0.2988505747126436781609195402,0.6091954022988505747126436783,0.459770114942528735632183908,0.885057471264367816091954023,0.22808760398393602,0.3014557432791414302412070980,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,1,200,0.5,0.22808760398393602,0.2988505747126436781609195402,0.5977011494252873563218390807,0.459770114942528735632183908,0.9540229885057471264367816093,0.22808760398393602,0.3014557432791414302412070980,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,1,200,0.75,0.22808760398393602,0.2988505747126436781609195402,0.5977011494252873563218390807,0.459770114942528735632183908,0.9080459770114942528735632183,0.22808760398393602,0.3014557432791414302412070980,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,1,200,1,0.22808760398393602,0.2988505747126436781609195402,0.586206896551724137931034483,0.459770114942528735632183908,1,0.22808760398393602,0.3014557432791414302412070980,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,5,0,0.5360175116935013,0.3563218390804597701149425287,0.586206896551724137931034483,0.3563218390804597701149425287,0.9770114942528735632183908047,0.5360175116935013,0.3623419402826479651471682073,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,5,0.25,0.5157966916577794,0.4022988505747126436781609197,0.586206896551724137931034483,0.4022988505747126436781609197,0.9770114942528735632183908047,0.5157966916577794,0.4209967059823610668366804803,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,5,0.5,0.48398820463249353,0.4482758620689655172413793103,0.586206896551724137931034483,0.4482758620689655172413793103,0.9770114942528735632183908047,0.48398820463249353,0.4594623313144192965678461377,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,5,0.75,0.48398820463249353,0.4482758620689655172413793103,0.586206896551724137931034483,0.4482758620689655172413793103,0.9770114942528735632183908047,0.48398820463249353,0.4594623313144192965678461377,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,5,1,0.5292225486378386,0.379310344827586206896551724,0.5977011494252873563218390807,0.379310344827586206896551724,0.9770114942528735632183908047,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,10,0,0.4702741890829441,0.2758620689655172413793103448,0.5977011494252873563218390807,0.344827586206896551724137931,0.9885057471264367816091954023,0.4702741890829441,0.2941238975666772925300180640,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,10,0.25,0.5244021194369649,0.379310344827586206896551724,0.6091954022988505747126436783,0.379310344827586206896551724,0.965517241379310344827586207,0.5244021194369649,0.4005950483476782488577196897,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,10,0.5,0.49586692754923023,0.379310344827586206896551724,0.5517241379310344827586206897,0.4022988505747126436781609193,0.9310344827586206896551724137,0.49586692754923023,0.4029327382849856550844756137,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,10,0.75,0.5292225486378386,0.379310344827586206896551724,0.574712643678160919540229885,0.379310344827586206896551724,0.965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,10,1,0.5292225486378386,0.379310344827586206896551724,0.574712643678160919540229885,0.379310344827586206896551724,0.9770114942528735632183908047,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,50,0,0.2909200318683618,0.2643678160919540229885057471,0.574712643678160919540229885,0.4022988505747126436781609193,0.9770114942528735632183908047,0.2909200318683618,0.2576771862713845499946870683,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,50,0.25,0.2909200318683618,0.2643678160919540229885057471,0.586206896551724137931034483,0.4022988505747126436781609193,0.9540229885057471264367816093,0.2909200318683618,0.2576771862713845499946870683,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,50,0.5,0.28255827911916004,0.2758620689655172413793103448,0.586206896551724137931034483,0.4137931034482758620689655173,0.8965517241379310344827586207,0.28255827911916004,0.3021995537137392413133567102,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,50,0.75,0.2495767251837512,0.2528735632183908045977011494,0.5977011494252873563218390807,0.4367816091954022988505747127,0.931034482758620689655172414,0.2495767251837512,0.2982679842737222399319944745,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,50,1,0.2943044240205572,0.344827586206896551724137931,0.5977011494252873563218390807,0.4367816091954022988505747127,0.9540229885057471264367816093,0.2943044240205572,0.4341727765380937201147593243,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,100,0,0.21585247895035028,0.344827586206896551724137931,0.586206896551724137931034483,0.4712643678160919540229885057,0.9310344827586206896551724137,0.21585247895035028,0.3706301136967378599511210287,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,100,0.25,0.21585247895035028,0.344827586206896551724137931,0.586206896551724137931034483,0.4712643678160919540229885057,0.9770114942528735632183908047,0.21585247895035028,0.3706301136967378599511210287,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,100,0.5,0.23783323651653154,0.3563218390804597701149425287,0.586206896551724137931034483,0.4482758620689655172413793103,0.931034482758620689655172414,0.23783323651653154,0.386037615556263946445648709,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,100,0.75,0.25495615755688833,0.3218390804597701149425287356,0.574712643678160919540229885,0.4367816091954022988505747127,0.9770114942528735632183908047,0.25495615755688833,0.364148337052385506322388694,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,100,1,0.26768411046554846,0.2988505747126436781609195402,0.586206896551724137931034483,0.4137931034482758620689655173,0.9885057471264367816091954023,0.26768411046554846,0.3383274891084900648177664433,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,200,0,0.20746135163982435,0.3678160919540229885057471263,0.586206896551724137931034483,0.5057471264367816091954022987,1,0.20746135163982435,0.410583359897991711826585910,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,200,0.25,0.20746135163982435,0.3678160919540229885057471263,0.586206896551724137931034483,0.5057471264367816091954022987,0.965517241379310344827586207,0.20746135163982435,0.410583359897991711826585910,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,200,0.5,0.20746135163982435,0.3678160919540229885057471263,0.5977011494252873563218390807,0.5057471264367816091954022987,0.965517241379310344827586207,0.20746135163982435,0.410583359897991711826585910,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,200,0.75,0.20746135163982435,0.3678160919540229885057471263,0.5632183908045977011494252877,0.5057471264367816091954022987,0.9080459770114942528735632187,0.20746135163982435,0.410583359897991711826585910,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,2,200,1,0.20746135163982435,0.3678160919540229885057471263,0.586206896551724137931034483,0.5057471264367816091954022987,0.965517241379310344827586207,0.20746135163982435,0.410583359897991711826585910,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,5,0,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.9885057471264367816091954023,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,5,0.25,0.5292225486378386,0.379310344827586206896551724,0.5977011494252873563218390807,0.379310344827586206896551724,0.965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,5,0.5,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,5,0.75,0.5292225486378386,0.379310344827586206896551724,0.5977011494252873563218390807,0.379310344827586206896551724,0.965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,5,1,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.919540229885057471264367816,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,10,0,0.5292225486378386,0.379310344827586206896551724,0.5977011494252873563218390807,0.379310344827586206896551724,0.9080459770114942528735632187,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,10,0.25,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.9540229885057471264367816093,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,10,0.5,0.5292225486378386,0.379310344827586206896551724,0.5517241379310344827586206897,0.379310344827586206896551724,0.919540229885057471264367816,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,10,0.75,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.9770114942528735632183908047,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,10,1,0.5292225486378386,0.379310344827586206896551724,0.5747126436781609195402298853,0.379310344827586206896551724,0.9770114942528735632183908047,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,50,0,0.3206051776804844,0.2643678160919540229885057471,0.574712643678160919540229885,0.425287356321839080459770115,0.9310344827586206896551724137,0.3206051776804844,0.2841355860163638295611518436,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,50,0.25,0.3640335819184854,0.3103448275862068965517241379,0.586206896551724137931034483,0.4022988505747126436781609193,0.9770114942528735632183908047,0.3640335819184854,0.362448198916161938157475295,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,50,0.5,0.43376273981641367,0.2758620689655172413793103448,0.586206896551724137931034483,0.3678160919540229885057471263,0.8965517241379310344827586207,0.43376273981641367,0.2907236212942301562001912655,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,50,0.75,0.47421251173629736,0.2758620689655172413793103448,0.5977011494252873563218390807,0.344827586206896551724137931,0.9425287356321839080459770117,0.47421251173629736,0.2996493465094038890659866114,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,50,1,0.47421251173629736,0.2758620689655172413793103448,0.5632183908045977011494252877,0.344827586206896551724137931,0.9425287356321839080459770117,0.47421251173629736,0.2996493465094038890659866114,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,100,0,0.28606558208491323,0.3103448275862068965517241379,0.586206896551724137931034483,0.459770114942528735632183908,0.965517241379310344827586207,0.28606558208491323,0.3112315375624269471894591435,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,100,0.25,0.3289669304296862,0.2528735632183908045977011494,0.574712643678160919540229885,0.4137931034482758620689655173,0.965517241379310344827586207,0.3289669304296862,0.2396132185740091382424822017,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,100,0.5,0.3289669304296862,0.2528735632183908045977011494,0.586206896551724137931034483,0.4137931034482758620689655173,0.9885057471264367816091954023,0.3289669304296862,0.2396132185740091382424822017,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,100,0.75,0.3289669304296862,0.2528735632183908045977011494,0.586206896551724137931034483,0.4137931034482758620689655173,0.965517241379310344827586207,0.3289669304296862,0.2396132185740091382424822017,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,100,1,0.36941670234956997,0.2528735632183908045977011494,0.586206896551724137931034483,0.3908045977011494252873563217,0.9540229885057471264367816093,0.36941670234956997,0.2485389437891828711082775475,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,200,0,0.2310617989890591,0.4022988505747126436781609197,0.586206896551724137931034483,0.5517241379310344827586206897,0.9540229885057471264367816093,0.2310617989890591,0.4358729146743172882796727233,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,200,0.25,0.23563121946551116,0.2988505747126436781609195402,0.586206896551724137931034483,0.4827586206896551724137931033,0.9885057471264367816091954023,0.23563121946551116,0.3149505897354160025502072043,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,200,0.5,0.2595274850124711,0.3218390804597701149425287356,0.574712643678160919540229885,0.4827586206896551724137931033,0.8620689655172413793103448273,0.2595274850124711,0.3482095420252895547763255763,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,200,0.75,0.23730383086518037,0.4367816091954022988505747127,0.586206896551724137931034483,0.5862068965517241379310344827,0.965517241379310344827586207,0.23730383086518037,0.4728509191371798958665391563,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,5,200,1,0.25275752724824385,0.3563218390804597701149425287,0.586206896551724137931034483,0.5172413793103448275862068967,0.9425287356321839080459770117,0.25275752724824385,0.383912442885984486239506960,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,5,0,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.9540229885057471264367816093,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,5,0.25,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.9540229885057471264367816093,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,5,0.5,0.5292225486378386,0.379310344827586206896551724,0.574712643678160919540229885,0.379310344827586206896551724,0.9770114942528735632183908047,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,5,0.75,0.5292225486378386,0.379310344827586206896551724,0.574712643678160919540229885,0.379310344827586206896551724,0.965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,5,1,0.5292225486378386,0.379310344827586206896551724,0.5632183908045977011494252877,0.379310344827586206896551724,0.9540229885057471264367816093,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,10,0,0.5292225486378386,0.379310344827586206896551724,0.5747126436781609195402298853,0.379310344827586206896551724,0.931034482758620689655172414,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,10,0.25,0.5292225486378386,0.379310344827586206896551724,0.5977011494252873563218390807,0.379310344827586206896551724,0.931034482758620689655172414,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,10,0.5,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.8850574712643678160919540227,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,10,0.75,0.5292225486378386,0.379310344827586206896551724,0.5977011494252873563218390807,0.379310344827586206896551724,0.9080459770114942528735632183,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,10,1,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,50,0,0.47421251173629736,0.2758620689655172413793103448,0.586206896551724137931034483,0.344827586206896551724137931,0.9770114942528735632183908047,0.47421251173629736,0.2996493465094038890659866114,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,50,0.25,0.5292225486378386,0.379310344827586206896551724,0.5977011494252873563218390807,0.379310344827586206896551724,0.9425287356321839080459770113,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,50,0.5,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.9885057471264367816091954023,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,50,0.75,0.5292225486378386,0.379310344827586206896551724,0.574712643678160919540229885,0.379310344827586206896551724,0.8965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,50,1,0.5292225486378386,0.379310344827586206896551724,0.586206896551724137931034483,0.379310344827586206896551724,0.965517241379310344827586207,0.5292225486378386,0.4061204972904048453936882373,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,100,0,0.36941670234956997,0.2528735632183908045977011494,0.5632183908045977011494252873,0.3908045977011494252873563217,0.8965517241379310344827586207,0.36941670234956997,0.2485389437891828711082775475,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,2,3,max_minus,u,5,10,100,0.25,0.373103670051042,0.2528735632183908045977011494,0.586206896551724137931034483,0.3908045977011494252873563217,0.919540229885057471264367816,0.373103670051042,0.2485389437891828711082775475,0.559770481351609818297736691,1.0,1.0
