input_file,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd,mean_ext_nmi,mean_ext_pk,mean_rdm_ext_pk,mean_ext_wd,mean_rdm_ext_wd
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,5,0,0.0,0.4032258064516129032258064517,0.5860215053763440860215053763,0.4032258064516129032258064517,0.9086021505376344086021505377,0.0,0.430451907131011608623548922,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,5,0.25,0.09991841957919562,0.4032258064516129032258064517,0.5967741935483870967741935483,0.4139784946236559139784946237,0.8870967741935483870967741937,0.09991841957919562,0.426720563847429519071310116,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,5,0.5,0.20976375574785003,0.4139784946236559139784946237,0.6129032258064516129032258067,0.4247311827956989247311827957,0.9032258064516129032258064517,0.20976375574785003,0.440609452736318407960199005,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,5,0.75,0.22110675692661022,0.4354838709677419354838709677,0.5860215053763440860215053763,0.4354838709677419354838709677,0.9193548387096774193548387097,0.22110675692661022,0.4649150082918739635157545607,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,5,1,0.36704273374333457,0.4301075268817204301075268817,0.5752688172043010752688172043,0.4301075268817204301075268817,0.8924731182795698924731182797,0.36704273374333457,0.470822968490878938640132670,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,10,0,0.2091799487339349,0.3978494623655913978494623657,0.5967741935483870967741935483,0.4086021505376344086021505377,0.8817204301075268817204301077,0.2091799487339349,0.421589966832504145936981758,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,10,0.25,0.2851174229048396,0.3924731182795698924731182797,0.6021505376344086021505376343,0.3924731182795698924731182797,0.9193548387096774193548387097,0.2851174229048396,0.4235765616362631288004422333,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,10,0.5,0.2851174229048396,0.3924731182795698924731182797,0.5913978494623655913978494623,0.3924731182795698924731182797,0.8763440860215053763440860213,0.2851174229048396,0.4235765616362631288004422333,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,10,0.75,0.43610283558049173,0.3817204301075268817204301077,0.6021505376344086021505376347,0.3817204301075268817204301077,0.9247311827956989247311827957,0.43610283558049173,0.4120888612493090105030403537,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,10,1,0.40688205904921865,0.3978494623655913978494623657,0.6075268817204301075268817203,0.4032258064516129032258064517,0.9139784946236559139784946237,0.40688205904921865,0.4384155610834715312327252627,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,50,0,0.4052426967003338,0.3870967741935483870967741933,0.5913978494623655913978494623,0.3870967741935483870967741933,0.8870967741935483870967741937,0.4052426967003338,0.424077529021558872305140962,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,50,0.25,0.4052426967003338,0.3870967741935483870967741933,0.5913978494623655913978494623,0.3870967741935483870967741933,0.9139784946236559139784946237,0.4052426967003338,0.424077529021558872305140962,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,50,0.5,0.4052426967003338,0.3870967741935483870967741933,0.6021505376344086021505376343,0.3870967741935483870967741933,0.9139784946236559139784946233,0.4052426967003338,0.424077529021558872305140962,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,50,0.75,0.4052426967003338,0.3870967741935483870967741933,0.6021505376344086021505376347,0.3870967741935483870967741933,0.9086021505376344086021505377,0.4052426967003338,0.424077529021558872305140962,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,50,1,0.4052426967003338,0.3870967741935483870967741933,0.5967741935483870967741935483,0.3870967741935483870967741933,0.9193548387096774193548387097,0.4052426967003338,0.424077529021558872305140962,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,100,0,0.3222607575886726,0.4462365591397849462365591397,0.5860215053763440860215053763,0.456989247311827956989247312,0.9193548387096774193548387097,0.3222607575886726,0.4199834162520729684908789387,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,100,0.25,0.33325187102427206,0.456989247311827956989247312,0.5967741935483870967741935483,0.467741935483870967741935484,0.919354838709677419354838710,0.33325187102427206,0.4531681868435599778883360973,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,100,0.5,0.34276390212587765,0.4247311827956989247311827957,0.5913978494623655913978494627,0.4354838709677419354838709677,0.8978494623655913978494623653,0.34276390212587765,0.4202079878385848535102266447,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,100,0.75,0.34276390212587765,0.4247311827956989247311827957,0.5913978494623655913978494623,0.4354838709677419354838709677,0.9247311827956989247311827957,0.34276390212587765,0.4202079878385848535102266447,0.569548092868988391376451078,1.0,1.0
corpora/cities_pp/c29_pp_wostw.txt,2,3,max_minus,u,5,1,100,1,0.34276390212587765,0.4247311827956989247311827957,0.5967741935483870967741935483,0.4354838709677419354838709677,0.8978494623655913978494623657,0.34276390212587765,0.4202079878385848535102266447,0.569548092868988391376451078,1.0,1.0
