input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,253,0.2664187419618903,0.524087591240875912408759124,0.5547445255474452554744525545,0.5442822384428223844282238445,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,253,0.26880814115075763,0.5098540145985401459854014595,0.5547445255474452554744525545,0.5755474452554744525547445255,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,276,0.31355520404719284,0.5355231143552311435523114355,0.5547445255474452554744525545,0.5704379562043795620437956205,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,276,0.35138347385008994,0.545863746958637469586374696,0.5547445255474452554744525545,0.569343065693430656934306569,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,299,0.19178185196499706,0.5036496350364963503649635035,0.5547445255474452554744525545,0.5536496350364963503649635035,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,299,0.2738980078440769,0.5282238442822384428223844285,0.5547445255474452554744525545,0.5671532846715328467153284675,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,322,0.25711785133732923,0.535036496350364963503649635,0.5547445255474452554744525545,0.562895377128953771289537713,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,322,0.24421541297719215,0.534184914841849148418491484,0.5547445255474452554744525545,0.562043795620437956204379562,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,345,0.257061401581002,0.4923357664233576642335766422,0.5547445255474452554744525545,0.503892944038929440389294404,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,345,0.275549884152667,0.5076642335766423357664233575,0.5547445255474452554744525545,0.5144768856447688564476885645,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,368,0.28668792735405935,0.4160583941605839416058394158,0.5547445255474452554744525545,0.4160583941605839416058394158,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,368,0.3216779701715574,0.4052311435523114355231143550,0.5547445255474452554744525545,0.4564476885644768856447688562,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,391,0.21259772002863123,0.4181265206812652068126520680,0.5547445255474452554744525545,0.488199513381995133819951338,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,391,0.2810029617294759,0.3975669099756690997566909974,0.5547445255474452554744525545,0.3975669099756690997566909974,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,414,0.16486217740145753,0.4811435523114355231143552312,0.5547445255474452554744525545,0.512895377128953771289537713,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,414,0.1418264748470679,0.4714111922141119221411192214,0.5547445255474452554744525545,0.510827250608272506082725061,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,437,0.06345917060906742,0.4908759124087591240875912409,0.5547445255474452554744525545,0.5576642335766423357664233575,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,437,0.08655025405696785,0.4866180048661800486618004866,0.5547445255474452554744525545,0.4866180048661800486618004866,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,True,457,9.657334220268604e-16,0.4452554744525547445255474450,0.5547445255474452554744525545,0.4452554744525547445255474450,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,457,0.0009391962281512549,0.4406326034063260340632603404,0.5547445255474452554744525545,0.4843065693430656934306569340,1
