input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,146,0.5353106917838367,0.5389642857142857142857142855,0.6375,0.6699285714285714285714285715,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,146,0.5539952704273949,0.5519642857142857142857142855,0.6375,0.687160714285714285714285714,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,292,0.5966073199212236,0.4768392857142857142857142857,0.6375,0.597392857142857142857142857,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,292,0.5947363737665674,0.4362321428571428571428571428,0.6375,0.562910714285714285714285714,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,438,0.5494083102499077,0.5156785714285714285714285715,0.6375,0.6111428571428571428571428575,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,438,0.5387894965931368,0.520732142857142857142857143,0.6375,0.61512500000000000000000000,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,584,0.47610224411440855,0.4722142857142857142857142857,0.6375,0.557267857142857142857142857,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,584,0.525048586251691,0.4918392857142857142857142856,0.6375,0.546553571428571428571428571,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,730,0.5002946646903998,0.4681964285714285714285714285,0.6375,0.574017857142857142857142857,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,730,0.4824939399906576,0.4386071428571428571428571427,0.6375,0.519857142857142857142857143,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,876,0.4926103306271217,0.4434107142857142857142857142,0.6375,0.5379821428571428571428571425,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,876,0.4892315104208628,0.4540535714285714285714285714,0.6375,0.5426607142857142857142857145,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,1022,0.5505694350924748,0.4097321428571428571428571426,0.6375,0.52837500000000000000000000,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,1022,0.5292341291283759,0.3768392857142857142857142856,0.6375,0.5264107142857142857142857145,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,1168,0.4904429455158857,0.4309107142857142857142857144,0.6375,0.5021964285714285714285714285,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,1168,0.46122619258256226,0.4957857142857142857142857142,0.6375,0.6118392857142857142857142855,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,1314,0.3608159579057906,0.4830357142857142857142857144,0.6375,0.5926964285714285714285714285,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,1314,0.4177769300352578,0.4489821428571428571428571429,0.6375,0.538464285714285714285714286,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,1460,0.3402039371323425,0.4356785714285714285714285714,0.6375,0.5515357142857142857142857145,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,1460,0.30344680695348136,0.4228214285714285714285714286,0.6375,0.528767857142857142857142857,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,1606,0.3226758405009885,0.4768214285714285714285714285,0.6375,0.5555357142857142857142857145,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,1606,0.325496521159199,0.4588214285714285714285714284,0.6375,0.545732142857142857142857143,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,1752,0.2635168075934674,0.4588392857142857142857142856,0.6375,0.5274285714285714285714285715,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,1752,0.2692898548218277,0.4239642857142857142857142856,0.6375,0.4924642857142857142857142856,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,1898,0.29293242946190273,0.5141964285714285714285714285,0.6375,0.6043392857142857142857142865,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,1898,0.29242964198841737,0.499517857142857142857142857,0.6375,0.583607142857142857142857143,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,2044,0.35424476978372843,0.4407857142857142857142857144,0.6375,0.556142857142857142857142857,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,2044,0.331219541028892,0.396214285714285714285714286,0.6375,0.4811071428571428571428571428,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,2190,0.28337119737991745,0.4527857142857142857142857142,0.6375,0.5448035714285714285714285715,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,2190,0.25816915249894623,0.533607142857142857142857143,0.6375,0.6403571428571428571428571435,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,2336,0.31437184834423915,0.4389285714285714285714285715,0.6375,0.552964285714285714285714286,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,2336,0.2881763642792703,0.4192500000000000000000000001,0.6375,0.506696428571428571428571429,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,2482,0.2323519196955953,0.4405892857142857142857142856,0.6375,0.549803571428571428571428572,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,False,2482,0.2261995048758158,0.4155535714285714285714285713,0.6375,0.504892857142857142857142857,1
corpora/cities_pp/c3_pp_wostw.txt,14,20,True,2628,0.16329339390711023,0.4613392857142857142857142856,0.6375,0.5699464285714285714285714285,1
