input_file,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd,mean_ext_nmi,mean_ext_pk,mean_rdm_ext_pk,mean_ext_wd,mean_rdm_ext_wd
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,5,0,2.1760548220768873e-16,0.4137931034482758620689655173,0.6091954022988505747126436783,0.4137931034482758620689655173,0.9425287356321839080459770117,2.1760548220768873e-16,0.440229518648390181702263309,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,5,0.25,2.1760548220768873e-16,0.4137931034482758620689655173,0.5977011494252873563218390807,0.4137931034482758620689655173,0.9540229885057471264367816093,2.1760548220768873e-16,0.440229518648390181702263309,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,5,0.5,2.1760548220768873e-16,0.4137931034482758620689655173,0.586206896551724137931034483,0.4137931034482758620689655173,0.9540229885057471264367816093,2.1760548220768873e-16,0.440229518648390181702263309,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,5,0.75,0.09570442499071136,0.4482758620689655172413793103,0.6091954022988505747126436783,0.4712643678160919540229885057,0.965517241379310344827586207,0.09570442499071136,0.4683880565295930294336414833,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,5,1,0.6288428563091046,0.379310344827586206896551724,0.586206896551724137931034483,0.425287356321839080459770115,0.9310344827586206896551724137,0.6288428563091046,0.4269471894591435554138773777,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,10,0,0.17810459185133562,0.379310344827586206896551724,0.5632183908045977011494252873,0.5517241379310344827586206897,0.9310344827586206896551724137,0.17810459185133562,0.3580915949420890447348847093,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,10,0.25,0.2941658406587835,0.2873563218390804597701149425,0.586206896551724137931034483,0.494252873563218390804597701,0.9425287356321839080459770117,0.2941658406587835,0.2524705132291998724896397832,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,10,0.5,0.43652836557811797,0.2988505747126436781609195402,0.586206896551724137931034483,0.5632183908045977011494252873,1,0.43652836557811797,0.3154818829029858676017426416,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,10,0.75,0.48435114665069906,0.2988505747126436781609195402,0.5977011494252873563218390807,0.5172413793103448275862068963,0.9770114942528735632183908047,0.48435114665069906,0.3003931569440017001381362236,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,10,1,0.5835121813326539,0.5632183908045977011494252873,0.586206896551724137931034483,0.5862068965517241379310344827,0.965517241379310344827586207,0.5835121813326539,0.5883540537668685580703432153,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,50,0,0.4206872394905079,0.4712643678160919540229885057,0.5747126436781609195402298853,0.7931034482758620689655172413,0.931034482758620689655172414,0.4206872394905079,0.4453299330570608861970035067,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,50,0.25,0.4361976135730388,0.4712643678160919540229885057,0.5977011494252873563218390807,0.7931034482758620689655172413,0.919540229885057471264367816,0.4361976135730388,0.4453299330570608861970035067,0.559770481351609818297736691,1.0,1.0
corpora/wiki50_pp/6544206_pp_wostw.txt,5,3,max_minus,u,5,1,50,0.5,0.417598179066879,0.4827586206896551724137931033,0.586206896551724137931034483,0.8045977011494252873563218393,0.9885057471264367816091954023,0.417598179066879,0.452768037403038996918499628,0.559770481351609818297736691,1.0,1.0
