input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1000,0.07239540093975456,0.4113539747768173444806575032,0.6078361910160124698880544135,0.4437119172452883661612583251,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1000,0.07370338642038218,0.4035461244154739974493410798,0.6078361910160124698880544135,0.4300198384582683859997165936,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1250,0.07649546476994108,0.4060542723536913702706532518,0.6078361910160124698880544135,0.4375690803457559869632988523,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1250,0.05750294434604739,0.4138444098058665155165084314,0.6078361910160124698880544135,0.4350857304803740966416324216,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1500,0.07454314224001855,0.420012044778234377214113646,0.6078361910160124698880544135,0.463472438713334278021822304,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1500,0.10790962072221895,0.4011867649142695196259033584,0.6078361910160124698880544135,0.4346747909876718152189315573,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1750,0.0728217293903988,0.4004251098200368428510698598,0.6078361910160124698880544135,0.4312420291908743091965424401,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,1750,0.08297289866973526,0.3975662462802890746776250531,0.6078361910160124698880544135,0.4181840725520759529545132492,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2000,0.07707298538477915,0.4173161400028340654669122857,0.6078361910160124698880544135,0.4433045203344197250956497096,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2000,0.06089025637792195,0.4062951679183789145529261726,0.6078361910160124698880544135,0.4380437863114637948136601955,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2250,0.10719654845680568,0.4302253082046195267110670257,0.6078361910160124698880544135,0.4716416324217089414765481084,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2250,0.09426385854453648,0.4073402295593028198951395778,0.6078361910160124698880544135,0.4337501771290916820178546125,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2500,0.07789987044615565,0.4105958622644183080629162534,0.6078361910160124698880544135,0.4447924047045486750743942185,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2500,0.07910443001008846,0.4094657786594870341504888763,0.6078361910160124698880544135,0.442100042510982003684285107,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2750,0.0728111292263827,0.4062136885362051863398044495,0.6078361910160124698880544135,0.4254357375655377639223466062,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,2750,0.07309887017988341,0.4113185489584809409097350149,0.6078361910160124698880544135,0.4407609465778659487034150488,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3000,0.09863498874751037,0.4055441405696471588493694205,0.6078361910160124698880544135,0.4253825988380331585659628738,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3000,0.11504338933870102,0.4141490718435595862264418308,0.6078361910160124698880544135,0.4560932407538614141986679892,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3250,0.1006609749464176,0.415445656794671956922204903,0.6078361910160124698880544135,0.4379835624202919087430919654,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3250,0.08049573965746354,0.4123033867082329601813801899,0.6078361910160124698880544135,0.4466062066033725379056256200,0.999996457418166359642907751
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3500,0.04632974839066585,0.4114531670681592744792404705,0.6078361910160124698880544135,0.4290739691086864106560861556,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3500,0.09076951186099345,0.4074465070143120306079070426,0.6078361910160124698880544135,0.4484235510840300410939492702,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3750,0.09383944096057491,0.4170610741108119597562703698,0.6078361910160124698880544135,0.4483456142836899532379197958,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,3750,0.08210747641041052,0.4041979594728638231543148648,0.6078361910160124698880544135,0.4581195975627036984554343205,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,4000,0.07552118177082386,0.4120483208162108544707382740,0.6078361910160124698880544135,0.4490789287232535071560153040,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,4000,0.0966141197829328,0.4020192716451750035425818336,0.6078361910160124698880544135,0.4362512399036417741249822871,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,4250,0.10264217927981993,0.421687685985546266118747343,0.6078361910160124698880544135,0.4649780359926314297860280572,0.999996457418166359642907751
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,4250,0.09424768333878725,0.4091965424401303670114779652,0.6078361910160124698880544135,0.4418520617826271786878276887,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,4500,0.10306895026473398,0.4166430494544423976193850077,0.6078361910160124698880544135,0.4490470454867507439421850646,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,4500,0.11310681313182107,0.4027242454300694346039393510,0.6078361910160124698880544135,0.4273203911010344338954229843,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,2,20,False,4750,0.08976236232102049,0.4006624628028907467762505314,0.6078361910160124698880544135,0.4249433186906617542865240188,1
