input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,299,0.20150139380051924,0.5086374695863746958637469585,0.5547445255474452554744525545,0.530900243309002433090024331,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,299,0.16934931617301502,0.4991484184914841849148418490,0.5547445255474452554744525545,0.514963503649635036496350365,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,322,0.24755915545871798,0.535036496350364963503649635,0.5547445255474452554744525545,0.5683698296836982968369829685,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,322,0.16896592130222549,0.5035279805352798053527980535,0.5547445255474452554744525545,0.509124087591240875912408759,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,345,0.2066910727068342,0.4890510948905109489051094888,0.5547445255474452554744525545,0.4890510948905109489051094888,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,345,0.17183033791933527,0.4765206812652068126520681263,0.5547445255474452554744525545,0.4816301703163017031630170314,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,368,0.1752447600992702,0.4221411192214111922141119220,0.5547445255474452554744525545,0.4328467153284671532846715326,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,368,0.21023781339297712,0.4238442822384428223844282236,0.5547445255474452554744525545,0.4238442822384428223844282236,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,391,0.16865637912414777,0.4124087591240875912408759122,0.5547445255474452554744525545,0.4124087591240875912408759122,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,391,0.18371127680542948,0.4158150851581508515815085156,0.5547445255474452554744525545,0.4563260340632603406326034061,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,414,0.13901248827077137,0.4697080291970802919708029198,0.5547445255474452554744525545,0.491970802919708029197080292,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,414,0.13238815908378265,0.4743309002433090024330900242,0.5547445255474452554744525545,0.4791970802919708029197080292,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,437,0.07127667981162075,0.4793187347931873479318734793,0.5547445255474452554744525545,0.4793187347931873479318734793,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,437,0.06708542930975449,0.4974452554744525547445255474,0.5547445255474452554744525545,0.538077858880778588807785888,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,457,0.0012063719272031935,0.4622871046228710462287104622,0.5547445255474452554744525545,0.5301703163017031630170316305,1
corpora/wiki50_pp/6544206_pp_wostw.txt,2,20,False,457,9.657334220268604e-16,0.4452554744525547445255474450,0.5547445255474452554744525545,0.4452554744525547445255474450,1
