input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,1000,0.14017788850292967,0.4246138585801332010769448774,0.6078361910160124698880544135,0.4764382882244579849794530254,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,1000,0.1598205486050033,0.4264134901516225024798072836,0.6078361910160124698880544135,0.4722367861697605214680459118,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,1250,0.16202111800218671,0.4232251665013461810967833356,0.6078361910160124698880544135,0.4710216806008218789854045629,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,1250,0.14307448992722832,0.4177093665863681451041519058,0.6078361910160124698880544135,0.4587643474564262434462236078,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,1500,0.15750780677481574,0.4270794955363468896131500638,0.6078361910160124698880544135,0.4861272495394643616267535779,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,1500,0.14701359904930394,0.4357836191016012469888054414,0.6078361910160124698880544135,0.481536063483066458835199093,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,1750,0.1547519511681809,0.4216983137310471871900240896,0.6078361910160124698880544135,0.4743339946152756128666572198,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,1750,0.16529109528376223,0.425418024656369562136885362,0.6078361910160124698880544135,0.4921035850928156440413773557,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,2000,0.11973047811931041,0.4187260875726229275896273204,0.6078361910160124698880544135,0.4687119172452883661612583251,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,2000,0.13593125731816902,0.4194983704123565254357375656,0.6078361910160124698880544135,0.4737105002125549100184214256,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,2250,0.1877393883872242,0.4265941618251381606915119739,0.6078361910160124698880544135,0.4925109820036842851069859714,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,2250,0.19094884990412267,0.4117082329601813801898823863,0.6078361910160124698880544135,0.4430175712058948561711775542,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,2500,0.13792627667595206,0.4204052713617684568513532662,0.6078361910160124698880544135,0.4622360776533937933966274621,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,2500,0.11585825553149569,0.4186552359359501204477823438,0.6078361910160124698880544135,0.4665473997449341079778942894,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,2750,0.1335127141286788,0.4450403854329035000708516366,0.6078361910160124698880544135,0.501934249681167634972367862,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,2750,0.15418500073731395,0.4191689103018279722261584243,0.6078361910160124698880544135,0.4578751594161825138160691512,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,3000,0.16044111351870155,0.4064652118463936516933541164,0.6078361910160124698880544135,0.4514453733881252656936375232,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,3000,0.16346632441957862,0.4359713759387841859146946294,0.6078361910160124698880544135,0.4798745926030891313589343913,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,3250,0.1371514166762747,0.4392624344622360776533937934,0.6078361910160124698880544135,0.5068017571205894856171177555,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,3250,0.1367553020390543,0.4222190732605923196825846677,0.6078361910160124698880544135,0.4791448207453592177979311322,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,3500,0.11037242693749605,0.4254428227292050446365311038,0.6078361910160124698880544135,0.4761159132775967124840583818,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,3500,0.12002883469850723,0.4257651976760663171319257476,0.6078361910160124698880544135,0.50633413631854895848094091,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,3750,0.12722757117369865,0.4282024939776108828113929432,0.6078361910160124698880544135,0.4632350857304803740966416325,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,3750,0.11865741629965074,0.4239939067592461385858013318,0.6078361910160124698880544135,0.4773699872467053988947144679,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,4000,0.1399642933696644,0.4195940201218648150772282838,0.6078361910160124698880544135,0.4551084030041093949270228142,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,4000,0.13556048666122927,0.413327192858155023381040102,0.6078361910160124698880544135,0.4638266968966983137310471872,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,4250,0.16075699024750906,0.4159841292333852912002267253,0.6078361910160124698880544135,0.4477044069718010486042227576,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,4250,0.13622053184753308,0.4251735865098483774975201928,0.6078361910160124698880544135,0.4722403287515941618251381607,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,4500,0.16838629541532374,0.4322304095224599688252798640,0.6078361910160124698880544135,0.4702458551792546407822020689,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,False,4500,0.17694141603676627,0.4180388266968966983137310472,0.6078361910160124698880544135,0.477745500921071276746492844,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,20,True,4750,0.15046082358490492,0.4252904917103585092815644042,0.6078361910160124698880544135,0.4999185206178262717868782768,1
