input_file,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd,mean_ext_nmi,mean_ext_pk,mean_rdm_ext_pk,mean_ext_wd,mean_rdm_ext_wd
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,5,0,2.6757019668685795e-16,0.571210967250571210967250571,0.434120335110434120335110434,0.571210967250571210967250571,0.743843615130743843615130744,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671213,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,5,0.25,2.6757019668685795e-16,0.571210967250571210967250571,0.4292967758314292967758314293,0.571210967250571210967250571,0.7278497080477278497080477277,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671213,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,5,0.5,2.6757019668685795e-16,0.571210967250571210967250571,0.436912922061436912922061437,0.571210967250571210967250571,0.7314039096217314039096217313,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671213,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,5,0.75,0.00893776768938396,0.571210967250571210967250571,0.432850977405432850977405433,0.572988068037572988068037573,0.7331810104087331810104087333,0.00893776768938396,0.3949030539334168416224131543,0.6065701028563363384555671213,0.395358821004098963203425016,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,5,1,0.1146102963579828,0.549124143183549124143183549,0.4285351612084285351612084287,0.5755267834475755267834475753,0.7265803503427265803503427267,0.1146102963579828,0.3893191722093823327040807327,0.6065701028563363384555671213,0.401122069123692242550413719,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,10,0,2.6757019668685795e-16,0.571210967250571210967250571,0.434120335110434120335110434,0.571210967250571210967250571,0.7217567910637217567910637217,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671213,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,10,0.25,2.6757019668685795e-16,0.571210967250571210967250571,0.434881949733434881949733435,0.571210967250571210967250571,0.7357197258187357197258187357,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671213,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,10,0.5,2.6757019668685795e-16,0.571210967250571210967250571,0.4282812896674282812896674283,0.571210967250571210967250571,0.730134551916730134551916730,2.6757019668685795e-16,0.3934298971436636615444328787,0.6065701028563363384555671213,0.3934298971436636615444328787,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,10,0.75,0.06865754310493313,0.5526783447575526783447575527,0.434120335110434120335110434,0.5773038842345773038842345773,0.7357197258187357197258187357,0.06865754310493313,0.3932769946425315949495127703,0.6065701028563363384555671213,0.4027569497127197238345594937,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,7,3,max_minus,u,5,1,10,1,0.17476788390318868,0.533130236100533130236100533,0.4298045189134298045189134297,0.5747651688245747651688245747,0.7306422949987306422949987307,0.17476788390318868,0.3884517445587292625982839633,0.6065701028563363384555671213,0.4055915268490911122480784273,1
