file,nmi,pk,pk_rdm,wd,wd_rdm
corpora/cities_pp/c100_pp_wostw.txt,0.9398115876163867,0.04113924050632911392405063291,0.5367088607594936708860759494,0.2491561181434599156118143460,1
corpora/cities_pp/c10_pp_wostw.txt,0.8474794526750982,0.2263329706202393906420021763,0.6550598476605005440696409140,0.4504896626768226332970620239,1
corpora/cities_pp/c11_pp_wostw.txt,0.8617543907580819,0.1331453634085213032581453634,0.6256265664160401002506265664,0.3148496240601503759398496241,1
corpora/cities_pp/c12_pp_wostw.txt,0.9020215561451886,0.1223776223776223776223776224,0.5992132867132867132867132867,0.2342657342657342657342657343,1
corpora/cities_pp/c13_pp_wostw.txt,0.9171989558592458,0.1196581196581196581196581197,0.6387764282501124606387764283,0.3576248313090418353576248313,1
corpora/cities_pp/c14_pp_wostw.txt,0.9318550748963723,0.1294416243654822335025380711,0.5932741116751269035532994924,0.2994923857868020304568527919,1
corpora/cities_pp/c15_pp_wostw.txt,0.8990144555769856,0.09325044404973357015985790409,0.5870337477797513321492007105,0.2477797513321492007104795737,1
corpora/cities_pp/c16_pp_wostw.txt,0.9651389982195389,0.03372333103922918100481761872,0.5246616196375315439320945171,0.1289286533608625831612755219,1
corpora/cities_pp/c17_pp_wostw.txt,0.945382913638847,0.08803222094361334867663981588,0.5932105868814729574223245109,0.2623705408515535097813578826,1
corpora/cities_pp/c18_pp_wostw.txt,0.865566209446917,0.1262286601138127263321262287,0.5923435075012933264355923435,0.3274702534919813760993274703,1
corpora/cities_pp/c19_pp_wostw.txt,0.931964036301942,0.1381709741550695825049701789,0.5702451954937044400265076209,0.2756792577866136514247846256,1
corpora/cities_pp/c1_pp_wostw.txt,0.7899509686493845,0.2354850342589253516047601875,0.6595744680851063829787234043,0.5045077533357374684457266498,1
corpora/cities_pp/c20_pp_wostw.txt,0.9468559811132838,0.1120921305182341650671785029,0.5589251439539347408829174664,0.1512476007677543186180422265,1
corpora/cities_pp/c21_pp_wostw.txt,0.8420033547481488,0.5861214374225526641883519207,0.6418835192069392812887236679,0.9318463444857496902106567534,1
corpora/cities_pp/c22_pp_wostw.txt,0.8773936041426629,0.2001179477098486337723609200,0.6290544525260467859249066247,0.4470218203263219972478867702,1
corpora/cities_pp/c23_pp_wostw.txt,0.9237142025610462,0.1208893006021306160259379342,0.5720240852246410375173691524,0.2626215840666975451597962019,1
corpora/cities_pp/c24_pp_wostw.txt,0.7806368333407311,0.3014705882352941176470588235,0.6127450980392156862745098039,0.4215686274509803921568627451,1
corpora/cities_pp/c25_pp_wostw.txt,0.9437832698710682,0.04925156929019797199420569773,0.5550458715596330275229357798,0.3913568324480927088363109609,1
corpora/cities_pp/c26_pp_wostw.txt,0.9631635719714235,0.03244693827762868992437179800,0.5689192485972188338619175409,0.09831666260063430104903635033,1
corpora/cities_pp/c27_pp_wostw.txt,0.979626353509907,0.02452229299363057324840764331,0.5267515923566878980891719745,0.09140127388535031847133757962,1
corpora/cities_pp/c28_pp_wostw.txt,0.9303213668922532,0.1210868281157708210277613703,0.5915534554046072061429415239,0.2914943886591848789131718842,1
corpora/cities_pp/c29_pp_wostw.txt,0.9609764237305659,0.02969072164948453608247422680,0.5616494845360824742268041237,0.2156701030927835051546391753,1
corpora/cities_pp/c2_pp_wostw.txt,0.9025709768621141,0.08631392255394620159621637600,0.5586757315991723322494827077,0.3801359739875849837422406148,1
corpora/cities_pp/c30_pp_wostw.txt,0.9429215527867452,0.04730243161094224924012158055,0.5661094224924012158054711246,0.1643237082066869300911854103,1
corpora/cities_pp/c31_pp_wostw.txt,0.9145592611412106,0.09978375038616002471424158171,0.6212542477602718566573988261,0.2527031201729996910719802286,1
corpora/cities_pp/c32_pp_wostw.txt,0.9198057277089718,0.1916461916461916461916461916,0.6121212121212121212121212121,0.3664209664209664209664209664,1
corpora/cities_pp/c33_pp_wostw.txt,0.9404219035277167,0.05536159600997506234413965087,0.5650872817955112219451371571,0.2897755610972568578553615960,1
corpora/cities_pp/c34_pp_wostw.txt,0.9430893425268002,0.04869332142059414786687513960,0.5874469510833147196783560420,0.2345320527138708956890775073,1
corpora/cities_pp/c35_pp_wostw.txt,0.9212100317481647,0.1169395255596391580354159706,0.5603073838957567657868359506,0.2723020380888740394253257601,1
corpora/cities_pp/c36_pp_wostw.txt,0.903110124036161,0.1050940798531436438733363928,0.5745754933455713630105553006,0.3162000917852225791647544745,1
corpora/cities_pp/c37_pp_wostw.txt,0.925196180437848,0.1337966985230234578627280626,0.5999131190269331016507384883,0.3740225890529973935708079930,1
corpora/cities_pp/c38_pp_wostw.txt,0.9654799373182723,0.03274268104776579352850539291,0.5223420647149460708782742681,0.2176425269645608628659476117,1
corpora/cities_pp/c39_pp_wostw.txt,0.9249647616270861,0.09347496206373292867981790592,0.5872534142640364188163884674,0.2430955993930197268588770865,1
corpora/cities_pp/c3_pp_wostw.txt,0.8855379636304839,0.1872450871338524286243974787,0.6381164256581386725991842788,0.4034111976269929551353355580,1
corpora/cities_pp/c40_pp_wostw.txt,0.9657372377268311,0.03316540722082283795130142737,0.5596137699412258606213266163,0.2153652392947103274559193955,1
corpora/cities_pp/c41_pp_wostw.txt,0.938363055504849,0.1095028319697923222152297042,0.6028949024543738200125865324,0.3288231592196349905601006923,1
corpora/cities_pp/c42_pp_wostw.txt,0.9647798208409076,0.03528929011079195732457940090,0.5498563807960607304062371769,0.08042675420599097250718096020,1
corpora/cities_pp/c43_pp_wostw.txt,0.8389554034847633,0.2506631299734748010610079576,0.6233421750663129973474801061,0.4403183023872679045092838196,1
corpora/cities_pp/c44_pp_wostw.txt,0.9697112953673718,0.02822436584494462307967131118,0.5326902465166130760986066452,0.1382636655948553054662379421,1
corpora/cities_pp/c45_pp_wostw.txt,0.779390782018992,0.2964743589743589743589743590,0.6506410256410256410256410256,0.4967948717948717948717948718,1
corpora/cities_pp/c46_pp_wostw.txt,0.8997035429854715,0.09881675727534377998081228014,0.6443875919411576590981771666,0.2299328429804924848097217781,1
corpora/cities_pp/c47_pp_wostw.txt,0.9678661105846973,0.02484631147540983606557377049,0.5335553278688524590163934426,0.1741803278688524590163934426,1
corpora/cities_pp/c48_pp_wostw.txt,0.9375486146951495,0.05189873417721518987341772152,0.5794936708860759493670886076,0.2668354430379746835443037975,1
corpora/cities_pp/c49_pp_wostw.txt,0.9117130372802199,0.4512750455373406193078324226,0.5683060109289617486338797814,0.8533697632058287795992714026,1
corpora/cities_pp/c4_pp_wostw.txt,0.8813047214754093,0.2307459981878586529749320447,0.6109936575052854122621564482,0.3751132588341890667472062821,1
corpora/cities_pp/c50_pp_wostw.txt,0.8586496927868299,0.1874405328258801141769743102,0.6232159847764034253092293054,0.4062797335870599429115128449,1
corpora/cities_pp/c51_pp_wostw.txt,0.9249896301899528,0.08378746594005449591280653951,0.5306539509536784741144414169,0.2084468664850136239782016349,1
corpora/cities_pp/c52_pp_wostw.txt,0.9397028609874897,0.06596491228070175438596491228,0.5417543859649122807017543860,0.1466666666666666666666666667,1
corpora/cities_pp/c53_pp_wostw.txt,0.9196722215849226,0.08433999560729189545354711179,0.5695146057544476169558532835,0.2567537887107401713156160773,1
corpora/cities_pp/c54_pp_wostw.txt,0.93490465464582,0.05694831321572268647477561127,0.6190034045187248529866914268,0.2615289384091612503868771278,1
corpora/cities_pp/c55_pp_wostw.txt,0.9189731804158966,0.07776349614395886889460154242,0.5857969151670951156812339332,0.3059125964010282776349614396,1
corpora/cities_pp/c56_pp_wostw.txt,0.8890440096162522,0.1494252873563218390804597701,0.6218625381186957541637344593,0.3598404879193056532958010791,1
corpora/cities_pp/c57_pp_wostw.txt,0.9475925016856368,0.05655777669429546562652364700,0.5260848366650414431984397855,0.2471964895173086299366162847,1
corpora/cities_pp/c58_pp_wostw.txt,0.9303144808761397,0.07218212104386451971127151582,0.5841199333703498056635202665,0.2071071626873958911715713493,1
corpora/cities_pp/c59_pp_wostw.txt,0.8642706142313611,0.4736251402918069584736251403,0.6021324354657687991021324355,0.8714927048260381593714927048,1
corpora/cities_pp/c5_pp_wostw.txt,0.9437734411645048,0.08883183568677792041078305520,0.5568677792041078305519897304,0.2413350449293966623876765083,1
