file,nmi,pk,pk_rdm,wd,wd_rdm
corpora/elements_pp/e100_pp_wostw.txt,0.9257714419953882,0.06122448979591836734693877551,0.5759084121453459432553509209,0.2145345943255350920856147337,1
corpora/elements_pp/e101_pp_wostw.txt,0.8211600490909065,0.1763668430335097001763668430,0.5731922398589065255731922399,0.3474426807760141093474426808,1
corpora/elements_pp/e102_pp_wostw.txt,0.8140743696005518,0.1981818181818181818181818182,0.5836363636363636363636363636,0.3545454545454545454545454545,1
corpora/elements_pp/e103_pp_wostw.txt,0.8252257119680073,0.1771682727946627131208302446,0.5656041512231282431430689400,0.4084507042253521126760563380,1
corpora/elements_pp/e104_pp_wostw.txt,0.7715884172640872,0.3620689655172413793103448276,0.5919540229885057471264367816,0.3793103448275862068965517241,1
corpora/elements_pp/e105_pp_wostw.txt,0.8675326743895513,0.3312025569316819816220535358,0.6652017578905313623651618058,0.5421494206951658010387534958,1
corpora/elements_pp/e106_pp_wostw.txt,0.546730332741269,0.2075471698113207547169811321,0.6698113207547169811320754717,0.4905660377358490566037735849,1
corpora/elements_pp/e107_pp_wostw.txt,0.6818444292030468,0.2790697674418604651162790698,0.6046511627906976744186046512,0.2790697674418604651162790698,1
corpora/elements_pp/e108_pp_wostw.txt,0.7570009505695777,0.2573529411764705882352941176,0.5808823529411764705882352941,0.3897058823529411764705882353,1
corpora/elements_pp/e109_pp_wostw.txt,0.6923091835125024,0.2118055555555555555555555556,0.5972222222222222222222222222,0.3819444444444444444444444444,1
corpora/elements_pp/e10_pp_wostw.txt,0.8514533871103527,0.1575931232091690544412607450,0.6160458452722063037249283668,0.2421203438395415472779369628,1
corpora/elements_pp/e110_pp_wostw.txt,0.7522693191432642,0.3455497382198952879581151832,0.5759162303664921465968586387,0.3455497382198952879581151832,1
corpora/elements_pp/e111_pp_wostw.txt,0.827589270732983,0.07692307692307692307692307692,0.6730769230769230769230769231,0.07692307692307692307692307692,1
corpora/elements_pp/e112_pp_wostw.txt,1.0,0,0,0,0
corpora/elements_pp/e113_pp_wostw.txt,0.6255885171083463,0.5103448275862068965517241379,0.6965517241379310344827586207,0.6896551724137931034482758621,1
corpora/elements_pp/e114_pp_wostw.txt,0.6706608253404779,0.2333333333333333333333333333,0.6555555555555555555555555556,0.3777777777777777777777777778,1
corpora/elements_pp/e115_pp_wostw.txt,0.921001013692291,0.06047516198704103671706263499,0.6117710583153347732181425486,0.2678185745140388768898488121,1
corpora/elements_pp/e116_pp_wostw.txt,0.819691443122807,0.1943887775551102204408817635,0.5951903807615230460921843687,0.3346693386773547094188376754,1
corpora/elements_pp/e117_pp_wostw.txt,0.8864963052450859,0.1143162393162393162393162393,0.5710470085470085470085470085,0.2243589743589743589743589744,1
corpora/elements_pp/e118_pp_wostw.txt,0.8304736458069445,0.2218798151001540832049306626,0.6040061633281972265023112481,0.3436055469953775038520801233,1
corpora/elements_pp/e11_pp_wostw.txt,0.8133128847011137,0.3155452436194895591647331787,0.6009280742459396751740139211,0.4640371229698375870069605568,1
corpora/elements_pp/e12_pp_wostw.txt,0.7150515683592444,0.3033707865168539325842696629,0.5617977528089887640449438202,0.3033707865168539325842696629,1
corpora/elements_pp/e13_pp_wostw.txt,0.7235083040326765,0.4121212121212121212121212121,0.6412121212121212121212121212,0.6278787878787878787878787879,1
corpora/elements_pp/e14_pp_wostw.txt,0.5853056984634545,0.2891566265060240963855421687,0.6987951807228915662650602410,0.4397590361445783132530120482,1
corpora/elements_pp/e15_pp_wostw.txt,0.9064315324890423,0.1210317460317460317460317460,0.5481150793650793650793650794,0.1646825396825396825396825397,1
corpora/elements_pp/e16_pp_wostw.txt,0.918479122720678,0.06259027443428021184400577756,0.5787193066923447279730380356,0.1747713047664901299951853635,1
corpora/elements_pp/e17_pp_wostw.txt,0.0,0.5781600598354525056095736724,0.5721765145848915482423335826,0.9977561705310396409872849663,1
corpora/elements_pp/e18_pp_wostw.txt,0.8959454131287394,0.1352813852813852813852813853,0.5378787878787878787878787879,0.1352813852813852813852813853,1
corpora/elements_pp/e19_pp_wostw.txt,0.8739715980734628,0.1234899328859060402684563758,0.6134228187919463087248322148,0.2201342281879194630872483221,1
corpora/elements_pp/e1_pp_wostw.txt,0.8070136395124134,0.3445491251682368775235531629,0.5666218034993270524899057873,0.5006729475100942126514131898,1
corpora/elements_pp/e20_pp_wostw.txt,0.8725446886424286,0.1122194513715710723192019950,0.6496259351620947630922693267,0.2468827930174563591022443890,1
corpora/elements_pp/e21_pp_wostw.txt,0.8560273541956006,0.2113289760348583877995642702,0.5664488017429193899782135076,0.2113289760348583877995642702,1
corpora/elements_pp/e22_pp_wostw.txt,0.7807521858466452,0.2335025380710659898477157360,0.5786802030456852791878172589,0.3172588832487309644670050761,1
corpora/elements_pp/e23_pp_wostw.txt,0.8733525563771044,0.1253132832080200501253132832,0.5513784461152882205513784461,0.1654135338345864661654135338,1
corpora/elements_pp/e24_pp_wostw.txt,0.806530656805877,0.1703910614525139664804469274,0.5586592178770949720670391061,0.3617318435754189944134078212,1
corpora/elements_pp/e25_pp_wostw.txt,0.8004531908609376,0.2949438202247191011235955056,0.5561797752808988764044943820,0.3960674157303370786516853933,1
corpora/elements_pp/e26_pp_wostw.txt,0.3987487142798088,0.4413793103448275862068965517,0.6689655172413793103448275862,0.5862068965517241379310344828,1
corpora/elements_pp/e27_pp_wostw.txt,0.8677003921152817,0.1727941176470588235294117647,0.5943627450980392156862745098,0.2696078431372549019607843137,1
corpora/elements_pp/e28_pp_wostw.txt,0.8034049878676726,0.3066361556064073226544622426,0.5697940503432494279176201373,0.3066361556064073226544622426,1
corpora/elements_pp/e29_pp_wostw.txt,0.795372717196691,0.2967032967032967032967032967,0.5934065934065934065934065934,0.3369963369963369963369963370,1
corpora/elements_pp/e2_pp_wostw.txt,0.7950413883952796,0.2199546485260770975056689342,0.6084656084656084656084656085,0.4285714285714285714285714286,1
corpora/elements_pp/e30_pp_wostw.txt,0.6958758093287044,0.2304797742238946378174976482,0.6020696142991533396048918156,0.5117591721542803386641580433,1
corpora/elements_pp/e31_pp_wostw.txt,0.782790122959562,0.2098765432098765432098765432,0.5534979423868312757201646091,0.3703703703703703703703703704,1
corpora/elements_pp/e32_pp_wostw.txt,0.6991395311723291,0.2421875,0.57421875,0.6015625,1
corpora/elements_pp/e33_pp_wostw.txt,0.9186615812252674,0.07487401007919366450683945284,0.6155507559395248380129589633,0.1655867530597552195824334053,1
corpora/elements_pp/e34_pp_wostw.txt,0.7046162806093489,0.4018583042973286875725900116,0.6236933797909407665505226481,0.6655052264808362369337979094,1
corpora/elements_pp/e35_pp_wostw.txt,0.8367446950735608,0.2737341772151898734177215190,0.5553797468354430379746835443,0.3006329113924050632911392405,1
corpora/elements_pp/e36_pp_wostw.txt,0.0,0.6586741889985895627644569817,0.6177715091678420310296191819,0.9732016925246826516220028209,1
corpora/elements_pp/e37_pp_wostw.txt,0.9348048972491272,0.05910735826296743063932448733,0.5967028548451950140731805388,0.1970245275432247687977482911,1
corpora/elements_pp/e38_pp_wostw.txt,0.9320687287529021,0.06617344841759145088368269626,0.5413070283600493218249075216,0.1196054254007398273736128237,1
corpora/elements_pp/e39_pp_wostw.txt,0.7859836865302654,0.2672566371681415929203539823,0.6212389380530973451327433628,0.3646017699115044247787610619,1
corpora/elements_pp/e3_pp_wostw.txt,0.9102898663156276,0.08277830637488106565176022835,0.5727878211227402473834443387,0.2017126546146527117031398668,1
corpora/elements_pp/e40_pp_wostw.txt,0.8963992407352782,0.06833333333333333333333333333,0.56,0.24,1
corpora/elements_pp/e41_pp_wostw.txt,0.8584113693599639,0.09433962264150943396226415094,0.6037735849056603773584905660,0.09433962264150943396226415094,1
corpora/elements_pp/e42_pp_wostw.txt,0.8917051074869995,0.09057750759878419452887537994,0.6206686930091185410334346505,0.2626139817629179331306990881,1
corpora/elements_pp/e43_pp_wostw.txt,0.7240466150521911,0.2269399707174231332357247438,0.6090775988286969253294289898,0.5197657393850658857979502196,1
corpora/elements_pp/e44_pp_wostw.txt,0.9230331440629493,0.09970014992503748125937031484,0.5539730134932533733133433283,0.1049475262368815592203898051,1
corpora/elements_pp/e45_pp_wostw.txt,0.868437543752332,0.1244444444444444444444444444,0.6355555555555555555555555556,0.2466666666666666666666666667,1
corpora/elements_pp/e46_pp_wostw.txt,0.8306318397786034,0.2647503782148260211800302572,0.5794251134644478063540090772,0.3668683812405446293494704992,1
corpora/elements_pp/e47_pp_wostw.txt,0.7897962666656345,0.2238095238095238095238095238,0.5952380952380952380952380952,0.3317460317460317460317460317,1
corpora/elements_pp/e48_pp_wostw.txt,0.8920082100474478,0.1344902386117136659436008677,0.5574837310195227765726681128,0.1583514099783080260303687636,1
corpora/elements_pp/e49_pp_wostw.txt,0.41144764318215216,0.3712871287128712871287128713,0.6039603960396039603960396040,0.5594059405940594059405940594,1
corpora/elements_pp/e4_pp_wostw.txt,0.7644116094522705,0.3649289099526066350710900474,0.5450236966824644549763033175,0.4218009478672985781990521327,1
corpora/elements_pp/e50_pp_wostw.txt,0.907636443191352,0.06543291473892927957699933906,0.6318572372769332452081956378,0.2260409781890284203569068077,1
corpora/elements_pp/e51_pp_wostw.txt,0.7568031103356264,0.2582417582417582417582417582,0.5714285714285714285714285714,0.3461538461538461538461538462,1
corpora/elements_pp/e52_pp_wostw.txt,0.8256815700008224,0.2105666156202143950995405819,0.5451761102603369065849923430,0.3882082695252679938744257274,1
corpora/elements_pp/e53_pp_wostw.txt,0.9012027554731706,0.08873114463176574977817213842,0.5501330967169476486246672582,0.2910381543921916592724046140,1
corpora/elements_pp/e54_pp_wostw.txt,0.8455244599712948,0.2442477876106194690265486726,0.5292035398230088495575221239,0.2442477876106194690265486726,1
corpora/elements_pp/e55_pp_wostw.txt,0.5969582442469519,0.1666666666666666666666666667,0.6666666666666666666666666667,0.4722222222222222222222222222,1
corpora/elements_pp/e56_pp_wostw.txt,0.9625732448798882,0.02977139819245082402977139819,0.5688463583200425305688463583,0.1206804891015417331206804891,1
corpora/elements_pp/e57_pp_wostw.txt,0.8192652442425623,0.2261410788381742738589211618,0.5663900414937759336099585062,0.2614107883817427385892116183,1
corpora/elements_pp/e58_pp_wostw.txt,0.919128443571333,0.07314725697786333012512030799,0.5755534167468719923002887392,0.1607314725697786333012512031,1
corpora/elements_pp/e59_pp_wostw.txt,0.7692223116203035,0.3161512027491408934707903780,0.6099656357388316151202749141,0.4793814432989690721649484536,1
corpora/elements_pp/e5_pp_wostw.txt,0.8040111970712179,0.2560646900269541778975741240,0.5983827493261455525606469003,0.3234501347708894878706199461,1
corpora/elements_pp/e60_pp_wostw.txt,1.0607906783797688e-16,0.6408775981524249422632794457,0.6454965357967667436489607390,0.9861431870669745958429561201,1
corpora/elements_pp/e61_pp_wostw.txt,0.8503876652022325,0.2529880478087649402390438247,0.5657370517928286852589641434,0.2629482071713147410358565737,1
corpora/elements_pp/e62_pp_wostw.txt,0.7208244491181757,0.2629107981220657276995305164,0.6103286384976525821596244131,0.4600938967136150234741784038,1
corpora/elements_pp/e63_pp_wostw.txt,0.9723431888900181,0.01685919450515142054324071183,0.5485482360287230721198876054,0.1904464564470808616921635966,1
