csv_file_name, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50
shakespearewilliamhamlet, 1.6632039846537199, 2.156376565059641, 2.3815359285760986, 2.636996686971129, 2.937786019841256, 3.1632738407708128, 3.233911024976338, 3.337157549960763, 3.4745400388728687, 3.5141397983369864, 3.5516243232604667, 3.5522434129907055, 3.5831693683262817, 3.6711617967831804, 3.6920684635630927, 3.7339659844192377, 3.744927604297736, 3.723865899512322, 3.758426153872156, 3.7606305774320576, 3.8322110656140227, 3.841320446470713, 3.838259450274465, 3.8247497653701634, 3.8552224826421155, 3.8802359345600554, 3.8903686024448336, 3.9193683358100593, 3.9430657792906607, 3.929313864356712, 3.950499672407043, 3.9393739249288804, 3.969924622239589, 3.976663181750252, 3.970648756237404, 3.9755141403708416, 3.975579686107644, 3.95147451294589, 3.9744963680438428, 3.9719844557659476, 3.9855401676748348, 3.9949016958570573, 3.983456927308991, 3.9780389303112096, 3.9389787813837964, 3.931510759430827, 3.941517765685976, 3.946140612750395, 3.951837392776453, 3.9451947276343913
shakespearewilliammacbeth, 1.7404013813850852, 2.180645922626301, 2.5756088012017178, 2.643576349569256, 2.7270341784721035, 2.85069521095615, 2.9626422029276767, 3.1433695235485155, 3.205299118435068, 3.2353465538292654, 3.285382594491553, 3.3492138240050644, 3.384721397942692, 3.437082992144933, 3.48567281276482, 3.5019057299532954, 3.5488768630267415, 3.5365695359575584, 3.600150262592823, 3.6734007916700966, 3.710584161635091, 3.7530975553624417, 3.728550796784181, 3.744047362114914, 3.7706058173570156, 3.8011093168998964, 3.821280901718888, 3.8651799977573176, 3.8497399450179914, 3.876871851825924, 3.882885625323692, 3.8637643500490677, 3.8727565844321656, 3.944117056669729, 3.9309181296756233, 3.9380351772679334, 3.937341594565739, 3.96285999631839, 3.9728364671099277, 3.9800325271673627, 4.030184452593471, 4.068436457742734, 4.071532972176614, 4.071670623995653, 4.06392939200066, 4.064616980491443, 4.0318177384187806, 4.037142617785082, 4.064213982553547, 4.0765609916908705
shakespearewilliamothello, 1.5359836989710662, 1.8227695419164385, 2.239277284542508, 2.4687084417939147, 2.667929242848411, 2.809690667241825, 2.9798319065234646, 3.121990849771911, 3.2595844956116893, 3.3097523854127804, 3.3945410711803574, 3.4968363727493212, 3.525777011233711, 3.650997845175967, 3.7439452685250667, 3.8013425055307857, 3.8669602443635465, 3.8433309420415185, 3.885994566936892, 3.9409873181273114, 3.9343639814375493, 3.9600140528373142, 3.9582217282848764, 3.9597669099098414, 4.014616538274746, 4.014162200127557, 4.024256545484433, 4.075286365901703, 4.0538476735698925, 4.0385786429772565, 4.047563545368065, 4.037114448594783, 4.097934769349932, 4.11385108369179, 4.0972825046036565, 4.091827301752532, 4.087004454053194, 4.102747098901527, 4.1094581522038975, 4.080935326410337, 4.076418328310617, 4.0985948866102655, 4.112836494271456, 4.118768450033754, 4.124736993838694, 4.109503535749389, 4.098815600938646, 4.105008423921394, 4.1169984559893775, 4.098029795166299
shakespearewilliamromeoandjuliette, 3.2412222237021946, 3.9775532275056493, 4.409878134451698, 4.965086686133431, 5.268064713250127, 5.4998434359803365, 5.59331758692204, 5.75380314448997, 5.85640408938975, 6.057906005881985, 6.222316513928174, 6.321583935458283, 6.417975521813771, 6.459649177428244, 6.539656708581943, 6.5222712507923495, 6.5800684156446865, 6.6214258333634275, 6.682040145206331, 6.682791178450749, 6.705857376291068, 6.7304030730382545, 6.741202697224992, 6.76717033826973, 6.807149823110735, 6.8162094903479575, 6.784505574273339, 6.809752399705594, 6.839118687876337, 6.878565089671468, 6.943346991158238, 6.93620142247712, 6.955983094285021, 6.980214956627872, 7.012634788427516, 7.029314544292848, 7.040127064500138, 7.0122842781498615, 7.036108956341074, 7.027830382264009, 7.028967556812169, 7.012175470889742, 7.031576939861957, 7.037272261155568, 7.061703867881211, 7.052009575916127, 7.011940549706979, 7.006072332094253, 7.005738425946283, 7.003727069882337
wellshgdoctormoreau, 3.550856516070407, 4.184193996530126, 4.566184342316982, 4.783800522191111, 4.889235655927054, 5.07513734243377, 5.236496184052045, 5.284409836442568, 5.3728198824699795, 5.4518884045190035, 5.602993548581356, 5.6810590413378925, 5.756420789661228, 5.835851271967787, 5.969503050727833, 6.043852665757192, 6.156453617446793, 6.19993844320064, 6.2880077413653614, 6.305090821782685, 6.347005613934295, 6.338722490397162, 6.35691733537281, 6.422381548373436, 6.433427645476125, 6.442296611416932, 6.422149403515248, 6.442407339986615, 6.484127220279322, 6.532331777073982, 6.556805182679137, 6.563449141068595, 6.577466113111293, 6.598171294403728, 6.654196283894947, 6.695686776486643, 6.711136881122067, 6.7502886427930155, 6.787453782836673, 6.835558503536383, 6.858460680926468, 6.91163443714884, 6.937671469007253, 6.973916057550181, 7.016436614483837, 7.038645644739202, 7.08247523341754, 7.110461947820279, 7.115240201006516, 7.126092665058888
wellshgthefirstmeninthemoon, 2.9537261999984876, 3.6177080964011066, 4.15633986438353, 4.4387119296498065, 4.643408786640891, 4.748029873804452, 4.846940632290109, 4.980238152483829, 5.124656124977665, 5.228160729848571, 5.343101599175815, 5.412854962396207, 5.463888787868619, 5.519602156043218, 5.568512854457802, 5.590901209833463, 5.628798802360246, 5.721940509438541, 5.77311605267742, 5.780202780748594, 5.807616870057296, 5.847690581625909, 5.831446577585638, 5.81491006283088, 5.811373881318214, 5.797358134280446, 5.7510374741522385, 5.765276953155418, 5.792206410502306, 5.7848326560634655, 5.79526576052389, 5.781393431304349, 5.760705524934901, 5.778915869642974, 5.79065154439001, 5.809224098915178, 5.807419027435489, 5.832411976720578, 5.865865578946415, 5.891016725654103, 5.910092670828005, 5.8763093953249825, 5.878708098424718, 5.8736189004618815, 5.8744321819407785, 5.900444953733409, 5.908177355116264, 5.915312696635232, 5.945267361474297, 5.943314169121124
wellshgtheinvisibleman, 2.97600559967312, 3.5070964126173774, 3.9718580702898425, 4.361764573829203, 4.65456089784383, 4.815793707496237, 5.019471037532752, 5.0853934302478265, 5.397556796254115, 5.528997130647289, 5.640734794051256, 5.807412753677445, 5.945386531462122, 6.06790430694006, 6.115570558903576, 6.201795854270816, 6.3237491017468255, 6.4523402651055894, 6.539051654683787, 6.610215238957113, 6.7143853166096905, 6.802481091072656, 6.875286509209191, 6.979015737432007, 7.071341195885757, 7.1032322136632455, 7.1853080125023325, 7.220229040597893, 7.336580424346473, 7.43138620943818, 7.481753348011509, 7.556623049328962, 7.621998568108489, 7.671773736884173, 7.70399135769146, 7.783426996282728, 7.85680787303069, 7.910752321443059, 7.975262715884607, 8.022932132337221, 8.025681457289728, 8.076115208403554, 8.141038608405983, 8.14910206814119, 8.184823115529666, 8.214346748281713, 8.256973655389345, 8.275668505021908, 8.343638030903044, 8.371584230364462
wellshgthetimemachine, 3.0931242190327177, 3.6241587555895274, 3.8360313477172334, 4.103950757290941, 4.2256748904112404, 4.341066158633701, 4.442839088018364, 4.476966810971423, 4.508957047054861, 4.576445589384609, 4.6296801405364185, 4.6630955638434015, 4.725479236491379, 4.771542851768563, 4.82070721566654, 4.84991333783425, 4.8994164530537105, 4.942891134911164, 4.981681730173117, 4.979310037951234, 5.0102295010260125, 5.015467966819056, 5.060810421438456, 5.100931991537688, 5.085170345796279, 5.0963720791228395, 5.124154159924752, 5.1282036656141345, 5.099753589164437, 5.118115644897412, 5.13360132878493, 5.122980043938434, 5.118780316456225, 5.129438468066822, 5.139488911763803, 5.137772062667597, 5.153505464334576, 5.130324055715516, 5.1429192516557345, 5.156497755103571, 5.165504222536106, 5.1465092253741895, 5.094293312878092, 5.090214715488167, 5.105275115118747, 5.1076518114473, 5.1347729258375425, 5.123950153123865, 5.140471599559592, 5.162666120999713
wildeoscaranidealhusband, 3.281591400843124, 3.5424866756918316, 3.8184638356636382, 4.268338676695671, 4.550173942310425, 4.730739057222931, 5.002856046884491, 5.235468537679562, 5.522726354099225, 5.7915097776448246, 6.0514773700947515, 6.079652883983863, 6.2308615552339806, 6.357261069978745, 6.458473687788099, 6.511711285630257, 6.662678971797045, 6.784938670135769, 6.869898567037184, 6.987122124973467, 7.021853662684954, 7.067146167433929, 7.074765639541199, 7.126419780481842, 7.21562841761202, 7.239667710389005, 7.27738239255734, 7.266635469320716, 7.29102951077335, 7.332786425726123, 7.375273119108614, 7.4374957054307265, 7.432495028803205, 7.470276279213856, 7.522355119697665, 7.562776712089978, 7.605203830112661, 7.5901579752481485, 7.621167553713624, 7.6726525853366825, 7.727611586721098, 7.750345577095437, 7.7550915142190915, 7.744146771328089, 7.738955647447774, 7.727240461834377, 7.7641796271319965, 7.7714184951212495, 7.784851366243058, 7.791461303138454
wildeoscarthecantervilleghost, 3.2710987279333668, 3.534763155451818, 3.6433650218642497, 3.7928666833230733, 3.913933791813234, 3.8898617048223687, 3.984435742527871, 3.9948639702060524, 3.99463846596717, 4.015658705474818, 4.0533877981553275, 4.073739027290023, 4.093213621933513, 4.116353951761072, 4.08682881712946, 4.0934074811997725, 4.096837219260603, 4.097400359470342, 4.089634129962025, 4.09099976657924, 4.083020606986073, 4.128281108889129, 4.149789092256832, 4.150691252347597, 4.160023894691619, 4.207164800451847, 4.203632363109965, 4.239470625188666, 4.258262569894745, 4.327677619594051, 4.346000547747192, 4.362322156626659, 4.364698918315287, 4.384188683820444, 4.378307655518154, 4.355399437499081, 4.375446904027401, 4.385279275675328, 4.418940273885324, 4.426385145971908, 4.433701879560265, 4.4277209008128295, 4.409581252438561, 4.42850180922842, 4.428204637077784, 4.443460454280993, 4.431706215295623, 4.439414699070985, 4.430150783494366, 4.429160255653517
wildeoscartheimportanceofbeingearnes, 3.016549758657244, 3.256249432637137, 3.729396966986436, 4.0439088342876754, 4.4093037529139885, 4.715848713688898, 4.97346266288888, 5.142312040818455, 5.240167479647278, 5.376582642623477, 5.510509320362062, 5.649093346306654, 5.769129922198287, 5.9369710763419565, 6.07921484434254, 6.18792516041548, 6.249593558498672, 6.348950085607744, 6.397877040313239, 6.434488060056494, 6.544027166507468, 6.58853126330109, 6.666293080820165, 6.660365450220994, 6.673626318776168, 6.709376862772757, 6.72474932651606, 6.766644485700373, 6.827476119123798, 6.865201034750334, 6.867854660784736, 6.882266099681069, 6.875796050799577, 6.868652254595418, 6.906338452240721, 6.96662697763752, 7.019335506009772, 7.074381981484999, 7.111754008970187, 7.1575869291844425, 7.173676418313809, 7.187075425165129, 7.198098447252714, 7.1901577586984, 7.200110543960603, 7.214136086401511, 7.2249748751030705, 7.240134937846842, 7.253284179239328, 7.268046172140034
wildeoscarthepictureofdoriangray, 3.5698767390445107, 4.3126605868287715, 4.896872809940004, 5.175288134589038, 5.394229928368349, 5.586385754582039, 5.690170538160063, 5.7950572311995625, 5.842969972372647, 5.943810815965096, 5.899543565230372, 5.906852104047495, 5.889930945277557, 5.920321353915879, 5.993743791186862, 6.039909135145559, 6.023112864098941, 6.025165182840395, 6.0511303546154895, 6.093415210614087, 6.153802449599296, 6.173194177595705, 6.175660724173133, 6.211299080510985, 6.305066961058913, 6.322189688873962, 6.334253441251491, 6.354197720446387, 6.396059302380967, 6.42949551961979, 6.439824994354844, 6.467262882013392, 6.492976299491973, 6.528657440982567, 6.579185823599275, 6.62646053310546, 6.661121837146659, 6.695734786940547, 6.766359529361864, 6.804317997571286, 6.814484326919546, 6.870310797382371, 6.889418496496559, 6.898281142122036, 6.936502097959323, 6.913606920823556, 6.9093421203390575, 6.93160140427587, 6.962258087088631, 6.964769627053032
