dist,exch_opt,exch_range,alpha,beta,kappa,nmi
minus_log,d,3,0.1,0.1,0,3.205024025215687e-16
minus_log,d,3,0.1,0.1,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,0.1,0.1,0.6666666666666666,3.205024025215687e-16
minus_log,d,3,0.1,0.1,1,3.205024025215687e-16
minus_log,d,3,0.1,1,0,3.205024025215687e-16
minus_log,d,3,0.1,1,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,0.1,1,0.6666666666666666,3.205024025215687e-16
minus_log,d,3,0.1,1,1,3.205024025215687e-16
minus_log,d,3,0.1,5,0,3.205024025215687e-16
minus_log,d,3,0.1,5,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,0.1,5,0.6666666666666666,3.205024025215687e-16
minus_log,d,3,0.1,5,1,3.205024025215687e-16
minus_log,d,3,0.1,10,0,3.205024025215687e-16
minus_log,d,3,0.1,10,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,0.1,10,0.6666666666666666,3.205024025215687e-16
minus_log,d,3,0.1,10,1,3.205024025215687e-16
minus_log,d,3,0.1,50,0,0.054233446362487205
minus_log,d,3,0.1,50,0.3333333333333333,0.05430773301084109
minus_log,d,3,0.1,50,0.6666666666666666,0.05474018450331054
minus_log,d,3,0.1,50,1,0.05565885812067653
minus_log,d,3,0.1,100,0,0.05020565992363339
minus_log,d,3,0.1,100,0.3333333333333333,0.044408177185805996
minus_log,d,3,0.1,100,0.6666666666666666,0.04836941786401733
minus_log,d,3,0.1,100,1,0.0549591630319511
minus_log,d,3,0.1,300,0,0.049259018427839654
minus_log,d,3,0.1,300,0.3333333333333333,0.05391213794975047
minus_log,d,3,0.1,300,0.6666666666666666,0.04551147760579631
minus_log,d,3,0.1,300,1,0.04920998302692933
minus_log,d,3,1,0.1,0,3.205024025215687e-16
minus_log,d,3,1,0.1,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,1,0.1,0.6666666666666666,3.205024025215687e-16
minus_log,d,3,1,0.1,1,0.14142596499907467
minus_log,d,3,1,1,0,3.205024025215687e-16
minus_log,d,3,1,1,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,1,1,0.6666666666666666,3.205024025215687e-16
minus_log,d,3,1,1,1,0.10178503100784064
minus_log,d,3,1,5,0,3.205024025215687e-16
minus_log,d,3,1,5,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,1,5,0.6666666666666666,3.205024025215687e-16
minus_log,d,3,1,5,1,0.2727694925502365
minus_log,d,3,1,10,0,0.04784051788418112
minus_log,d,3,1,10,0.3333333333333333,0.10050542203390359
minus_log,d,3,1,10,0.6666666666666666,0.06635777581059242
minus_log,d,3,1,10,1,0.1591760669607902
minus_log,d,3,1,50,0,0.0479307961785924
minus_log,d,3,1,50,0.3333333333333333,0.0582145609285738
minus_log,d,3,1,50,0.6666666666666666,0.06473720522224263
minus_log,d,3,1,50,1,0.07300843520085466
minus_log,d,3,1,100,0,0.05016917092006585
minus_log,d,3,1,100,0.3333333333333333,0.051414566974774915
minus_log,d,3,1,100,0.6666666666666666,0.05265848483196366
minus_log,d,3,1,100,1,0.05639331936360545
minus_log,d,3,1,300,0,0.045688347016744194
minus_log,d,3,1,300,0.3333333333333333,0.05518324305008072
minus_log,d,3,1,300,0.6666666666666666,0.052455787806747346
minus_log,d,3,1,300,1,0.05123257194712115
minus_log,d,3,2,0.1,0,3.205024025215687e-16
minus_log,d,3,2,0.1,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,2,0.1,0.6666666666666666,0.5259475042466901
minus_log,d,3,2,0.1,1,0.35827670162466374
minus_log,d,3,2,1,0,3.205024025215687e-16
minus_log,d,3,2,1,0.3333333333333333,3.205024025215687e-16
minus_log,d,3,2,1,0.6666666666666666,0.5682041939712295
minus_log,d,3,2,1,1,0.44856924818033767
minus_log,d,3,2,5,0,3.205024025215687e-16
minus_log,d,3,2,5,0.3333333333333333,0.3274363864644939
minus_log,d,3,2,5,0.6666666666666666,0.7327896642692788
minus_log,d,3,2,5,1,0.509249875737255
minus_log,d,3,2,10,0,0.19018648036063085
