token,id,G1,G2,G3,G4
metamorphosis,1,0.02145314399201269,0.9545775422100554,0.006307688396533039,0.01766162540139889
gregor,2,0.005007488124777219,0.9863229939197258,0.0046444077827412986,0.004025110172755801
samsa,3,0.007071313020658077,0.9811382132976457,0.005495086609736051,0.006295387071960069
woke,4,0.0015387464075715652,0.9966681325869313,0.0012965479729605634,0.0004965730325365154
troubled,5,0.0036990625149645345,0.991194546180959,0.0035022502268062562,0.0016041410772702084
found,6,0.0071712616953873475,0.9829300936315837,0.005005773194455935,0.004892871478573111
transformed,7,0.008871181971874186,0.9761310361119276,0.005561559165814005,0.009436222750384058
bed,8,0.007272742581739296,0.9865914271127385,0.003158999108164253,0.0029768311973579213
horrible,9,0.0047237756525302516,0.9901601462036849,0.003438759489640167,0.0016773186541446175
lay,10,0.0052773870240128634,0.9852566255160281,0.006547911448735435,0.00291807601122365
lifted,11,0.0021958320192005734,0.992944508198607,0.002571309277780711,0.002288350504411507
head,12,0.004695299183387358,0.9893100082058595,0.0031336140472806445,0.002861078563472666
little,13,0.006970079332932463,0.9876279684494701,0.0032882437881509956,0.002113708429446481
see,14,0.008961384926843103,0.9745086983644601,0.008893649736627785,0.007636266972069038
brown,15,0.009013299311087642,0.9845437815921042,0.003557338855071121,0.0028855802417369655
slightly,16,0.011075961131141497,0.9785334008353431,0.004333170343782023,0.006057467689733353
domed,17,0.015264689948569464,0.9707718008226532,0.005239149779081374,0.008724359449695835
divided,18,0.01271176681147438,0.9625163334271797,0.010644373536640089,0.01412752622470584
arch,19,0.013815694972351049,0.9740697543328056,0.00568010421061113,0.006434446484232024
stiff,20,0.0070133236078289835,0.985020916192363,0.004482211580064191,0.0034835486197439904
bedding,21,0.016846614261160138,0.9671900573949075,0.006035114097913281,0.009928214246019262
wa,22,0.004972328777828222,0.9868825700025197,0.004933057125625506,0.0032120440940266487
hardly,23,0.00661240297102885,0.9856701541029919,0.004957045097244206,0.0027603978287351334
able,24,0.002380436155098406,0.9912546257076771,0.0037187159830552115,0.002646222154169174
cover,25,0.011751447879693887,0.9763481760015075,0.005989825651997536,0.00591055046680103
seemed,26,0.0038347104387689607,0.9895356896578308,0.004021085384535984,0.0026085145188642716
ready,27,0.0030070032275194307,0.9917917776583288,0.0038991856931314753,0.0013020334210203648
slide,28,0.010143977075480953,0.9796039500366404,0.003538134007751849,0.006713938880126923
many,29,0.01023729727709958,0.9748993319820323,0.008480253034999448,0.006383117705868764
pitifully,30,0.004548073529356807,0.988523668824553,0.004428850124340785,0.0024994075217495224
thin,31,0.01834266071077619,0.964696832679866,0.0051209546415773004,0.011839551967780509
compared,32,0.011489614470490642,0.9709340185709394,0.007366430283627678,0.010209936674942173
size,33,0.017072609050283155,0.959551652617971,0.0065841738168621496,0.016791564514883686
rest,34,0.005987521306512459,0.9844540030986387,0.00563436247120286,0.003924113123645901
waved,35,0.0032283633635668183,0.9935909722448982,0.00237942886325745,0.0008012355282775293
about,36,0.0074717585271375725,0.9824065498731372,0.006279552029511526,0.0038421395702136875
helplessly,37,0.0031834847955654246,0.9915874811670078,0.0032032350294332163,0.002025799007993579
proper,38,0.012037497481609833,0.9638946392713876,0.009645590123092481,0.014422273123910105
human,39,0.01803027378363213,0.9386999615409701,0.016197005778884527,0.027072758896513175
room,40,0.005772581105667597,0.98887834894732,0.0025112712007191954,0.002837798746293294
little,41,0.0071829536832292255,0.987216202289939,0.0034016164995027977,0.0021992275273289216
too,42,0.004536050092787425,0.988933466228472,0.004239370543431781,0.0022911131353088956
lay,43,0.005588819717232313,0.9844130382615326,0.006900763330825958,0.0030973786904091513
peacefully,44,0.002371334181406646,0.990551829917508,0.005174027094428754,0.0019028088066566635
familiar,45,0.011521035828687328,0.9763650310684306,0.004613327885680779,0.007500605217201208
collection,46,0.019933855748886464,0.9565437032025098,0.008587770135427282,0.0149346709131764
textile,47,0.01709966067085865,0.9606657916114522,0.009532778445459935,0.01270176927222925
sample,48,0.017634622772131868,0.9519196735701737,0.008237906920146448,0.022207796737548025
lay,49,0.005826519395366044,0.9838168431727522,0.007129577016035759,0.003227060415846019
spread,50,0.01145884710636475,0.9688533461160342,0.008104525774325112,0.011583281003275889
table,51,0.017829539467382804,0.9642274907255094,0.007470726642544795,0.010472243164562927
samsa,52,0.00722498614338917,0.9807268105348067,0.005624506393505146,0.006423696928298892
wa,53,0.004976921785417416,0.9868337685619221,0.004951770429892968,0.0032375392227676028
travelling,54,0.004452585061916851,0.9893543448270962,0.003054336610266569,0.003138733500720451
salesman,55,0.004500711159804205,0.989451038367139,0.0027713477288108137,0.0032769027442458207
there,56,0.007863859461896763,0.9795666443925727,0.006371863424389368,0.006197632721141147
hung,57,0.004605167717766778,0.9914443066117441,0.0027042898293940334,0.0012462358410950316
