token,id,G1,G2,G3,G4
a,1,0.0058598715410781805,0.26939478057673927,0.0011391762270561681,0.7236061716551264
abandoning,2,5.0273865410902714e-05,0.6751518346678218,0.0003549067649688621,0.3244429847017985
abbey,3,0.00013642312021598026,0.08693176969563192,0.0010080789151191616,0.9119237282690329
aberration,4,0.000143334522472286,0.13865079109828982,0.20337274062174468,0.6578331337574932
abide,5,0.00019368077666437767,0.9494407931519965,0.00020001324531306578,0.050165512826026076
ability,6,1.6781503226882464e-05,0.24242895822465554,0.006871955924185269,0.7506823043479323
able,7,4.68133566230088e-07,0.8317193223039065,0.00039952947629816934,0.167880680086229
abolished,8,1.0875804243406787e-05,0.06749829579169335,0.0003960506602682546,0.932094777743795
abolition,9,8.629646023743352e-05,0.11450113439547523,0.0015407843896738979,0.8838717847546134
abolitionist,10,8.824276349910002e-05,0.7804816554702623,0.0030570154019815277,0.21637308636425703
about,11,0.0036485715515790352,0.417292088279343,0.0005108712371080643,0.5785484689319699
above,12,0.02095724195838936,0.3212866782370688,0.012154977440746128,0.6456011023637958
absence,13,7.81199700145209e-05,0.293317751061091,0.22628949740115797,0.4803146315677366
absolute,14,0.0005494000685423919,0.31265608914701143,0.046375756826372336,0.6404187539580739
absolutely,15,0.00020471335891521136,0.9160654174840626,0.001113036209389506,0.0826168329476327
abstraction,16,0.00039400325619722194,0.044722790466053264,0.07970569449631962,0.8751775117814299
absurd,17,4.298372936816347e-05,0.782011230665629,0.004929548391762901,0.2130162372132397
abused,18,1.2038741719991887e-05,0.9158596389487293,0.00014811900670620376,0.08398020330284449
academy,19,0.00018442977850237154,0.01950556635934712,0.0007138474666278284,0.9795961563955228
acceleration,20,0.00022040461337108623,0.19149869288487475,0.31349291264728696,0.49478798985446726
accept,21,4.5338950073269736e-05,0.859960002678829,0.00021670563781124932,0.13977795273328658
accompanies,22,0.03067489493095625,0.7841841856713451,0.0006695625697660087,0.18447135682793264
according,23,0.0027052229224257224,0.5181117170652608,0.007967328519079315,0.47121573149323426
accordingly,24,0.000273257060680511,0.8557069309282902,0.0007875430383053172,0.14323226897272398
accurate,25,0.00023778929666809742,0.21449278749807954,0.019673359063015386,0.7655960641422368
accurately,26,0.00041792488403628555,0.6360414129065559,0.007155837401368785,0.35638482480803907
accusation,27,1.4779806267748948e-05,0.9366586992534011,0.0011805148994657939,0.06214600604086528
accuse,28,5.953699830714642e-06,0.3883030929034441,0.00034564166199157115,0.6113453117347335
accustomed,29,6.078047790422527e-07,0.6359610921016583,0.00011483532087700905,0.3639234647726856
achieved,30,0.00016015064840787347,0.1501103614707167,0.005408503958885968,0.8443209839219894
acquired,31,1.6202771683327134e-05,0.030417989659208444,0.0005451732652686739,0.9690206343038396
acquires,32,0.014399942098289025,0.019598395461107674,0.004282032001624134,0.9617196304389791
act,33,0.00022205444850491443,0.41771228579428105,0.002144138930312443,0.5799215208269015
acted,34,0.00013536012997657917,0.19434109598262828,0.00048694084465177343,0.8050366030427434
action,35,8.224834015583633e-05,0.34899641045522284,0.003792666149138598,0.6471286750554828
activity,36,0.006304584277313556,0.18895687803517783,0.03512403313629922,0.7696145045512095
actual,37,0.00028650594179167876,0.8531244936847182,0.0018981235371764529,0.14469087683631376
actually,38,0.0002269378600491532,0.9641988723228297,0.00013647551441344679,0.03543771430270752
adapted,39,1.2723514861134415e-05,0.09328087156366005,0.002901488020952004,0.9038049169005268
added,40,0.000132950324033493,0.22510314573507428,0.0011525005581958592,0.7736114033826964
addition,41,0.0006500607207161152,0.1304736404337293,0.001288680448083528,0.867587618397471
address,42,0.0006786816972673416,0.1728493573759553,0.01673875531237476,0.8097332056144025
adduced,43,6.3933842758812195e-06,0.8965476327040984,0.019952617607537346,0.08349335630408841
adjoining,44,0.0014406639570399575,0.036031622637638365,0.001621485562614368,0.9609062278427073
admirable,45,8.274367794799613e-06,0.1167474829951956,0.0007827031929038661,0.8824615394441058
admirably,46,7.019689483411123e-06,0.8946221372344987,0.0005522711508914003,0.10481857192512643
admit,47,5.4209916584174e-05,0.9449015015514289,0.0005953346142659941,0.05444895391772089
admittedly,48,0.00035287350059538906,0.44768769990241203,0.0012126539086444788,0.550746772688348
admitting,49,1.6334518632300066e-05,0.3496942210743996,0.0011715139784359261,0.6491179304285322
ado,50,0.0007549252147128567,0.5593889501948779,0.0013386266689156994,0.4385174979214937
adopting,51,0.0003109759503925967,0.4003900006503031,0.0014279358780095808,0.5978710875212947
adopts,52,0.030940171881670416,0.7129958176067749,0.005486363849001271,0.2505776466625534
advance,53,3.061492222436946e-05,0.5966657321191696,0.0017970226145773733,0.40150663034402867
advantage,54,3.26424605236518e-05,0.7516188582202256,0.03068592844744717,0.21766257087180363
advice,55,2.359100604093151e-05,0.792263607643378,0.00756796600632651,0.20014483534425462
affair,56,6.4832147933686565e-06,0.5878857415170756,0.000981750666322604,0.4111260246018085
afflict,57,9.673227330151125e-05,0.9271766982089067,0.0007556681524285302,0.07197090136536337
afford,58,9.573210338463084e-05,0.4829958905079748,0.0006966198497611642,0.5162117575388794
affords,59,0.032388317675919674,0.09236638783018523,0.007517662910372005,0.8677276315835231
afraid,60,3.4566555945658192e-06,0.9316578406366276,0.00011926352233083085,0.06821943918544703
after,61,9.006441804979224e-05,0.15567570498424282,0.0001688077549004465,0.8440654228428068
afterwards,62,1.5542972189193435e-05,0.17799272042281652,0.0004082977337253052,0.821583438871269
again,63,1.4456237632321703e-05,0.4801029457553138,0.00013369516511079776,0.5197489028419432
age,64,5.7650608684794874e-05,0.15253901120393745,0.003484168708877084,0.8439191694785007
agent,65,0.0003381508061720847,0.2761101130885282,0.003934794110987847,0.7196169419943118
agitated,66,1.0140611304390501e-05,0.518055464089438,0.0020535708766515463,0.4798808244226059
agree,67,4.4849047184267775e-05,0.9139234233083866,0.00030715194322148814,0.08572457570120762
