token,id,G1,G2,G3,G4
a,1,0.36291251543375525,0.23722169337095142,0.19714744538623363,0.20271834580905979
abandoning,2,0.004578423658821727,0.9865779974137755,0.00535313032748257,0.0034904485999201333
abbey,3,0.9847192548060191,0.006420784454486547,0.004568494309945259,0.004291466429549004
aberration,4,0.003327844615563137,0.000831566438227888,0.0015613844246875309,0.9942792045215214
abide,5,0.0017450194188929303,0.0021451365231490117,0.9941462000090575,0.0019636440489004922
ability,6,0.005044895638637733,0.003934924482162443,0.004624075140936755,0.986396104738263
able,7,0.16282092180563648,0.5067632490363877,0.007800954303612894,0.3226148748543629
abolished,8,0.0021094062573623245,0.0033359921345045116,0.9903167750416636,0.004237826566469592
abolition,9,0.002140996275185948,0.002039424022457518,0.9910917355363577,0.004727844165998768
abolitionist,10,0.004910658042320174,0.00398315116093093,0.9861230129650842,0.004983177831664676
about,11,0.007487198892634274,0.9823369110906168,0.006326627351722042,0.0038492626650268934
above,12,0.018656597879756126,0.009010840022807755,0.007599836871562373,0.9647327252258736
absence,13,0.004344217641527521,0.003911212436992146,0.004599993689650682,0.9871445762318297
absolute,14,0.004822711667224638,0.0022182578137827534,0.20387700657551072,0.7890820239434819
absolutely,15,0.7379090963901306,0.006371289883628402,0.007245729707745799,0.2484738840184953
abstraction,16,0.004509689101855728,0.0007387518755025699,0.0014383613499374859,0.9933131976727043
absurd,17,0.979553869983466,0.006275229006966638,0.0065641135559600635,0.007606787453607176
abused,18,0.0025490374034020133,0.007827780522278824,0.9877882650990031,0.0018349169753160111
academy,19,0.006622436240018943,0.0058560155132306784,0.006559902582958029,0.9809616456637923
acceleration,20,0.0017771824735901185,0.0009869190948297907,0.0012282517808591318,0.996007646650721
accept,21,0.19369524890332296,0.20594995422582146,0.21417094525172495,0.38618385161913066
accompanies,22,0.008836257209765991,0.007546967226177272,0.9770456453576875,0.006571130206369174
according,23,0.1129405331799881,0.0054961235282594174,0.008056703245446812,0.8735066400463058
accordingly,24,0.9673269630644081,0.007490479211501267,0.013028075029011049,0.012154482695079644
accurate,25,0.9825509495073877,0.0026968105967117993,0.004270159962103941,0.01048207993379645
accurately,26,0.9832030490263461,0.0031412591852524657,0.00428951875154877,0.009366173036852606
accusation,27,0.0044565452581607585,0.9795767835864818,0.00982562456583558,0.006141046589521926
accuse,28,0.0020233506610812615,0.9902534221908404,0.0059530182037200825,0.0017702089443582952
accustomed,29,0.3160832421433365,0.06616292695576914,0.517272498041724,0.1004813328591703
achieved,30,0.006504882392729308,0.006186097403483608,0.0046763085815047425,0.9826327116222824
acquired,31,0.0060656457872098925,0.49554108024648164,0.005563859807612316,0.49282941415869613
acquires,32,0.005297036510596798,0.0020778717342740554,0.0034133916042305298,0.9892117001508987
act,33,0.24577976272149824,0.0027768169210491897,0.7454932688061203,0.005950151551332288
acted,34,0.003861908090162434,0.008490013285446687,0.9835735382894006,0.004074540334990262
action,35,0.0670837361951647,0.0062019438976129194,0.21005048604596932,0.7166638338612531
activity,36,0.0039994007781659685,0.0016491957935460097,0.004087713298008681,0.9902636901302794
actual,37,0.9806941701940199,0.0036823746883762566,0.0057492305563616635,0.009874224561242088
actually,38,0.006074032523978758,0.007237790701219628,0.982742659174135,0.003945517600666626
adapted,39,0.009616122170721698,0.006726620638707404,0.004939482775725292,0.9787177744148456
added,40,0.009536576012916836,0.010696433659388233,0.005539712211498884,0.9742272781161961
addition,41,0.005761661579758697,0.003737069837089609,0.0049366728767702385,0.9855645957063814
address,42,0.00551145154518665,0.004344477650227754,0.008824461246186088,0.9813196095583996
adduced,43,0.0033116974695045673,0.0026357606803598206,0.0038531034659284725,0.9901994383842071
adjoining,44,0.011168201984100467,0.9752614858456348,0.005830341797520336,0.007739970372744469
admirable,45,0.010760358294753341,0.005590376112838213,0.9786755925969975,0.004973672995410935
admirably,46,0.01825139682132941,0.01602926362943617,0.009471218586922429,0.9562481209623119
admit,47,0.9381807311030098,0.01921197613852912,0.024033940560690154,0.018573352197770985
admittedly,48,0.012522679547752151,0.012146844579716412,0.009458446006923013,0.9658720298656085
admitting,49,0.24640142612306337,0.0924727582428122,0.06221809579391813,0.5989077198402062
ado,50,0.004970940657517576,0.008133370735489075,0.9825814728813601,0.004314215725633334
adopting,51,0.006158601498380242,0.004427691764883623,0.9818396877508251,0.00757401898591099
adopts,52,0.007041947026302997,0.0028978517356563482,0.9799096639517383,0.010150537286302332
advance,53,0.006895284252417159,0.010867766185869243,0.010993634377296639,0.971243315184417
advice,54,0.004092488618199378,0.005444951262882667,0.9870485483160818,0.0034140118028362144
advocated,55,0.0029631466963198462,0.003661426840976128,0.006337795282132659,0.9870376311805713
afflict,56,0.0036174560938430963,0.003141163483078303,0.9903069257647579,0.002934454658320748
afford,57,0.009375443042361807,0.016072394737206116,0.016477058450967426,0.9580751037694646
affords,58,0.006253835012873829,0.0016753106205323475,0.003907723524567308,0.9881631308420264
afraid,59,0.002038729731696462,0.9938918888404816,0.0032291826102626097,0.0008401988175593965
after,60,0.015805207865229657,0.42913945555515687,0.5048072621923718,0.05024807438724172
