token,id,G1,G2,G3,G4
sidelight,1,0.05747434319895474,0.04972944368964927,0.02477354252854908,0.868022670582847
theory,2,0.0027052606787352036,6.714768166087437e-05,0.0008652198225851821,0.9963623718170188
address,3,0.0328736240431077,0.002906540470102098,0.03323787096937935,0.9309819645174109
deliver,4,0.03773846513730798,0.0025223450018639496,0.08888484130325684,0.8708543485575712
may,5,0.03383545208689957,0.010918719173554154,0.031118536951522755,0.9241272917880234
th,6,0.015620823682734555,0.006100508187456667,0.00595886745368076,0.972319800676128
university,7,0.09457781223361336,0.010179992818123148,0.025735554563536402,0.8695066403847271
come,8,0.04586353193406856,0.01708939063945888,0.14982639995056538,0.7872206774759072
alongside,9,0.11187897260356461,0.05240152114965078,0.07646078011891405,0.7592587261278706
idea,10,0.0121689706998808,0.0005193702805759304,0.015395995152134315,0.971915663867409
derive,11,0.02028074902395352,0.0007133959372009408,0.009123294440982171,0.9698825605978632
abstraction,12,0.01396843093618535,0.0008954091305699562,0.002687450625083448,0.9824487093081613
everyday,13,0.046408060605583175,0.00431085736142424,0.029047280993476483,0.9202338010395161
life,14,0.056895616032913786,0.011143506015151912,0.059229090271668554,0.8727317876802658
set,15,0.03927895515156016,0.005616227241978898,0.02607422431101584,0.929030593295445
idea,16,0.012402754867914624,0.0005223152767925182,0.01608115171836876,0.970993778136924
existence,17,0.01742533215591465,0.0005516553339843233,0.0089092511258628,0.9731137613842382
another,18,0.04873501140691262,0.009159743507829476,0.061391179377842164,0.8807140657074156
kind,19,0.025975897864890258,0.0032126646124368357,0.030423551109862404,0.9403878864128103
ether,20,0.0032444244019078816,0.0009586755844833615,0.0013350779295332707,0.9944618220840755
explanation,21,0.007369277980364398,0.00017589575732218323,0.008204511299979539,0.9842503149623338
probably,22,0.102629194552447,0.011058499288051377,0.050442837392308586,0.835869468767193
seek,23,0.03436222009466557,0.0020431715082804298,0.1519614524890887,0.8116331559079653
give,24,0.021789639477496212,0.002037607299246946,0.10779912782997862,0.8683736253932782
rise,25,0.0368520943975332,0.010498518747008974,0.021240336533130056,0.9314090503223277
theory,26,0.0027080313086680035,6.638420635792952e-05,0.0009015959361873744,0.9963239885487867
action,27,0.015684938560895097,0.0011545277154601191,0.022891572048406954,0.9602689616752378
distance,28,0.022722830732864963,0.004775443292320599,0.008588662460105064,0.9639130635147093
