token,id,G1,G2,G3,G4
abandon,1,0.0033064670173102925,0.016363151197697857,0.9309229190366972,0.04940746274829456
aberration,2,0.0006119871462442638,0.0007599042782608472,0.9976802700662396,0.0009478385092554632
abide,3,0.00025660968028831785,0.0011557589935334844,0.0012467715910918671,0.9973408597350862
ability,4,0.00104908350430256,0.0030490584363998302,0.9909185723789418,0.004983285680355838
able,5,0.1496619275428757,0.14233918710503743,0.4851882379834547,0.22281064736863218
abolished,6,0.06211978595643933,0.03341057956321562,0.021548179810120433,0.8829214546702246
abolition,7,0.0059417809453127315,0.010794507859091093,0.007504179084439496,0.9757595321111566
abolitionist,8,0.008722253668821407,0.09341223530523689,0.011160524075573618,0.8867049869503681
aboriginal,9,0.0021992704863297466,0.99327560669902,0.0016725875455242487,0.0028525352691260997
aborigine,10,0.34567365635769565,0.4392159620783424,0.02561449982621427,0.1894958817377477
abovementioned,11,0.0012458641027812802,0.003748825865911992,0.9912809858268591,0.0037243242044476253
absence,12,0.0015121694144584336,0.003091529848468524,0.9906836135768056,0.004712687160267618
absent,13,0.9838859760715746,0.004843065676348471,0.0046600592851310544,0.006610898966945905
absolute,14,0.0014213311123253886,0.02714941148935195,0.8338440716952935,0.1375851857030292
absolutely,15,0.000887723149038056,0.00195937142412858,0.49535937320193996,0.5017935322248935
abstraction,16,0.001195700371600464,0.006988051545742277,0.9898680126702418,0.0019482354124154967
abuse,17,0.0055628959510760564,0.08371461197908278,0.015427424684141572,0.8952950673856996
academy,18,0.018223071474703825,0.06220878672920349,0.8210088845281914,0.0985592572679013
acceleration,19,0.0003882423521915086,0.0007854474219610463,0.9982127690261899,0.0006135411996576067
accept,20,0.0011049312286190562,0.006217997980228097,0.6096448921783408,0.38303217861281197
accessible,21,0.02648738891243138,0.44464455498900957,0.49919220525971353,0.029675850838845656
accompanies,22,0.006189305807407048,0.008242248192907928,0.004280432050990645,0.9812880139486944
accompaniment,23,0.006270345701178587,0.9864727975555498,0.0037947060504144405,0.0034621506928570788
accompany,24,0.0026865650099631624,0.9885933893320886,0.001680173778361407,0.007039871879586859
accomplish,25,0.16107521745840583,0.2003730492442372,0.21780924485557085,0.42074248844178613
accord,26,0.01659364334165961,0.08494292802483173,0.7965691555611604,0.10189427307234833
accordance,27,0.0005687283264901361,0.0038205013097118777,0.9906824683201235,0.004928302043674476
accordingly,28,0.0013270639561305238,0.9658261724486599,0.01533647822860207,0.017510285366607536
account,29,0.06548989809334443,0.49720451908452534,0.3810374179917644,0.0562681648303659
accumulate,30,0.008425868369451866,0.017915262926730686,0.014311246252099497,0.9593476224517179
accurately,31,0.0005769757478182382,0.0022780686389045454,0.9950924140281939,0.0020525415850833656
accustom,32,0.023873910385426522,0.07356616681485866,0.35042890773675606,0.5521310150629587
ache,33,0.8982003290401508,0.02459912173240822,0.00981923116143284,0.067381318066008
achieve,34,0.0006862920572450267,0.003010240200671139,0.990455777591704,0.005847690150379757
acquaint,35,0.0014861178230000359,0.9806439083683943,0.004414162526654559,0.013455811281951039
acquire,36,0.0022368350357738517,0.012383631665457341,0.969246804448195,0.01613272885057378
acquires,37,0.004980940104170629,0.011857595243504054,0.9774467245743161,0.0057147400780092625
across,38,0.30233818573091564,0.6091488183974109,0.07614231985649543,0.012370676015178017
act,39,0.0016471988626737006,0.1680465372478441,0.004078371122618885,0.8262278927668634
action,40,0.0019097838342467203,0.006594111608848027,0.6378628673158084,0.3536332372410968
activity,41,0.0659717310804574,0.062426998887356214,0.5819145848036719,0.28968668522851454
actually,42,0.001660923956120595,0.0029092363317282793,0.003116001898292345,0.9923138378138588
acute,43,0.010359894160319315,0.00724480181720372,0.9783206222710826,0.0040746817513943
adair,44,0.1157701478059197,0.0793147903539606,0.11697278040431211,0.6879422814358075
adapt,45,0.0026662554130495787,0.009148106333046276,0.97736571764631,0.010819920607594173
add,46,0.15647854887336632,0.5028200430667191,0.33211022366314985,0.008591184396764729
addition,47,0.0029021049305153696,0.01240137961623356,0.9809059809714087,0.0037905344818423797
address,48,0.004409327316919391,0.019381005709276894,0.8743360111465147,0.10187365582728895
adduce,49,0.00020449985406448945,0.0025812023750293477,0.9902437563623279,0.00697054140857833
adhere,50,0.0017466067829457852,0.007667999247836899,0.008634925091651535,0.9819504688775657
admirable,51,0.001673117726082747,0.004034079640511924,0.003387228631325498,0.9909055740020798
admirably,52,0.005859558231559294,0.009791141148979107,0.9720267602810743,0.0123225403383873
admire,53,0.6555374357337622,0.23664934235549698,0.011429555931328717,0.09638366597941209
admit,54,0.001981299807872086,0.23855032700694234,0.5134793988615269,0.24598897432365857
admittedly,55,0.0021669569745749995,0.006275902615348528,0.9787296247719272,0.012827515638149394
ado,56,0.005944656355647321,0.00917901454800335,0.003607307183168555,0.9812690219131808
adopt,57,0.024763668216672145,0.01867719167705582,0.01798543146047842,0.9385737086457937
adorn,58,0.9909687587715776,0.007025472870679103,0.00041432292046740055,0.0015914454372756572
advance,59,0.005489688972030227,0.2653001352282375,0.5940574772973216,0.13515269850241068
advanced,60,0.001829537813301434,0.9861889665890389,0.008695627782205048,0.003285867815454679
advantage,61,0.002722428283262243,0.2481142745015199,0.01447203422277563,0.7346912629924423
advice,62,0.0006217043312390379,0.002341734273765653,0.0019750087753586235,0.9950615526196367
advocate,63,0.0010474034278527321,0.008093519221533275,0.9708191616733606,0.020039915677253387
aeterni,64,0.0017723023829382457,0.006033778389586269,0.9848104301223514,0.007383489105124024
