token,id,G1,G2,G3,G4
inaugural,1,0.016960777109549633,0.9536068162292305,0.019225906161903776,0.010206500499316241
lecture,2,0.004312022154264941,0.9891094496685038,0.004279252273707565,0.002299275903523677
state,3,0.018717524154071328,0.9747414385120338,0.004333056107827605,0.0022079812260672594
hold,4,0.033411816339766004,0.9157895092576012,0.011450607175240853,0.03934806722739205
professorship,5,0.007019273745805848,0.9864197339308954,0.004302932077046922,0.0022580602462516867
direct,6,0.0045627521562792255,0.9907670257005096,0.002672395331987233,0.001997826811223975
practical,7,0.002071967302886786,0.9944575503131549,0.0022816635312491026,0.001188818852709244
exercise,8,0.010789994970531647,0.9808271018584165,0.0044318381733171736,0.00395106499773464
chiefly,9,0.0104570777581483,0.9758138610851689,0.011167012020653344,0.002562049136029574
natural,10,0.002869213639930451,0.9891165030934352,0.00707917826328574,0.0009351050033484966
history,11,0.010696938477668508,0.9741662329988452,0.011443313008254586,0.0036935155152316205
landscape,12,0.0050998577520185015,0.9315091226078492,0.06105948287432176,0.0023315367658104913
course,13,0.004996210007325666,0.9783663132108605,0.012029930345972342,0.004607546435841367
past,14,0.015529247113185509,0.9390910023138336,0.0220430265761109,0.02333672399686979
year,15,0.02909906763303038,0.9192560002750718,0.026888195091318803,0.024756737000578986
lay,16,0.0344484060481973,0.9089203619108825,0.027652746947802252,0.028978485093117942
foundational,17,0.0016958559662655596,0.9966591093553467,0.0012414612628790774,0.00040357341550877616
element,18,0.0015930024447180693,0.9956613057299903,0.0021267365845575588,0.0006189552407339847
art,19,0.009686010532817086,0.9453558446719923,0.038955224428750324,0.006002920366440342
sufficiently,20,0.005010519277873856,0.9879316837841587,0.00355018466721663,0.0035076122707507827
invite,21,0.07012426263985715,0.756700060870311,0.019845078002861605,0.15333059848697014
enter,22,0.030614217234329735,0.917474858986844,0.016744136576808028,0.03516678720201828
real,23,0.005657764299321648,0.9780217371742801,0.008920936766241628,0.00739956176015659
work,24,0.007527303647553324,0.9735516121334642,0.010671074890516255,0.00825000932846623
accordingly,25,0.014684360733087255,0.9782632206916178,0.0028273344212952855,0.004225084153999765
propose,26,0.00847528576595054,0.982121379408452,0.001369277458433528,0.008034057367163906
follow,27,0.013981912051116364,0.947912889005524,0.010011760017961061,0.028093438925398572
term,28,0.004747580245471114,0.9913612001469487,0.002443521013568325,0.0014476985940118621
give,29,0.019188719116946567,0.9224239895365799,0.009393175990043998,0.04899411535642939
practical,30,0.002143989885438345,0.994236105617047,0.0023366013753743703,0.0012833031221401586
lead,31,0.01028837758051585,0.9592544113343847,0.012795500536982434,0.017661710548116983
elementary,32,0.00381899102862263,0.989696061597552,0.004618568262280228,0.0018663791115451195
study,33,0.001977400656264793,0.9948935180402838,0.0023901204424854362,0.0007389608609659672
