token,id,G1,G2,G3,G4
abandon,1,0.05614025090424597,0.890100630447684,0.011169971347635935,0.0425891473004342
abbey,2,0.00497088998404389,0.003627150370462021,0.9882627197420261,0.003139239903468112
aberration,3,0.0009452183075718729,0.99722162588685,0.0014217059332534846,0.00041144987232469955
able,4,0.01947690921575201,0.019606623901686555,0.31824522861705107,0.6426712382655103
abolished,5,0.9977967906098872,0.0010867242719586486,0.0007186830396447926,0.0003978020785093136
abolition,6,0.9978869511056085,0.0012080810678727595,0.0005356403402583078,0.0003693274862604148
absence,7,0.004867171705472593,0.9897545756633227,0.0028300193724300907,0.002548233258774598
absolute,8,0.19766573829763923,0.7993848799208477,0.0017096944878942813,0.0012396872936187963
absolutely,9,0.006837738077605747,0.005318751542795492,0.9739245066383909,0.013919003741207886
abstraction,10,0.002693020585653216,0.9825082887040752,0.0097124095742566,0.005086281136014975
absurd,11,0.00991590158417867,0.006377429605578597,0.9712080046480259,0.012498664162216766
abuse,12,0.9934628053416371,0.001800934084897653,0.0021513958242066443,0.002584864749258603
acceleration,13,0.000491651583049629,0.9986188382957015,0.0005480265443866619,0.0003414835768622
accept,14,0.26642946034493353,0.4570276816589366,0.002836392183462531,0.2737064658126673
accompanies,15,0.004593891874916202,0.003829343506082793,0.007087785371806745,0.9844889792471941
accompaniment,16,0.0022934906819206463,0.002453933907974958,0.9925119139045957,0.0027406615055086793
accomplish,17,0.9829325446181596,0.0064460249587358805,0.002850848824785636,0.007770581598318727
accord,18,0.01870813017919144,0.8149146258555958,0.005481652911194069,0.1608955910540187
accordingly,19,0.014684360733087255,0.9782632206916178,0.0028273344212952855,0.004225084153999765
accurate,20,0.010857311874965261,0.03771148334414789,0.016556161787291895,0.934875042993595
accuse,21,0.01041092138224327,0.0008642232039286245,0.0012071120574395353,0.9875177433563885
accustom,22,0.5264435855444303,0.30515146624204204,0.027618764038987498,0.14078618417454017
achieve,23,0.005841261524621704,0.9876248554691183,0.002559460080270877,0.003974422925989059
acquire,24,0.04053716181063951,0.4220795004194093,0.010896845550996327,0.526486492218955
acquires,25,0.0063335950664719755,0.9829841454181687,0.007404936571793461,0.0032773229435658574
across,26,0.00863812469982157,0.007408204878471713,0.5063963233035148,0.4775573471181919
act,27,0.756598006601482,0.005100353222452904,0.004672250432119286,0.23362938974394573
action,28,0.1728702530230773,0.7424929621436838,0.06572970408413718,0.018907080749101815
activity,29,0.0034360762098590877,0.9933167848331329,0.0023564039839106036,0.000890734973097464
adapt,30,0.00891764757075425,0.9705377123370262,0.008038616790730042,0.012506023301489531
adaptation,31,0.0052227650284873165,0.9793498811252596,0.01154356048146466,0.0038837933647884472
add,32,0.006293294918928995,0.973727760907016,0.00866344730893278,0.011315496865122315
addition,33,0.0037814596375986345,0.9896472953333516,0.00419759191184316,0.002373653117206611
address,34,0.02794021137134092,0.9349118162165655,0.010267224809684691,0.026880747602408828
adduce,35,0.009116440061308675,0.9866382103648806,0.0012715938467698284,0.002973755727040821
adjoin,36,0.01244419581231007,0.01916487468140086,0.023516383829875476,0.9448745456764136
admirable,37,0.983164232823945,0.002257527609110517,0.009735603108336505,0.004842636458607974
admit,38,0.351742936226384,0.26244280448223506,0.005119433177962814,0.38069482611341804
admittedly,39,0.012942324483271957,0.9444262125625388,0.015644316378730695,0.026987146575458545
ado,40,0.9827652983579428,0.003733961581008862,0.006808828642643544,0.00669191141840475
adopt,41,0.9924603764466658,0.0027026506356081616,0.0012728435101197217,0.0035641294076063194
advance,42,0.01954458366860952,0.9610780131983452,0.007315799657555854,0.012061603475489381
advantage,43,0.9834703955453503,0.008296953823211712,0.003658784566224287,0.004573866065213606
advice,44,0.010367473761036961,0.0020681838294667985,0.0031380248786619354,0.9844263175308344
affectation,45,0.010139931628983885,0.00537962214333907,0.01250282235840299,0.971977623869274
afford,46,0.031188612129580122,0.9169311635153734,0.010105657874812412,0.04177456648023402
afraid,47,0.004155842507946285,0.00034079143166111105,0.0036676717353860233,0.9918356943250066
afterward,48,0.009546135638377124,0.001367092559273853,0.003958495892257163,0.9851282759100918
afterwards,49,0.05601272649473033,0.042554606473887,0.7997490401404572,0.10168362689092551
age,50,0.006098528561422849,0.004270910005296187,0.9857259448339257,0.0039046165993550765
agent,51,0.9872426737792626,0.005000513948588986,0.0042328980384956786,0.003523914233652789
ago,52,0.005237011799164623,0.0026401306557715066,0.008600318953336447,0.9835225385917274
agree,53,0.49860700131445873,0.001859024087563296,0.0009879785827932195,0.4985459960151848
agriculture,54,0.992765389281001,0.002905141559338222,0.0035477453741579288,0.0007817237855027194
ah,55,0.00540872886096136,0.0024060004240904647,0.007211807855127731,0.9849734628598205
aid,56,0.9954688437633238,0.0016129256178582139,0.0011426895648488703,0.0017755410539693059
aim,57,0.014826911525876292,0.012612514262490524,0.9675308394428127,0.00502973476882046
air,58,0.01476838472092296,0.26762476312855693,0.6481394036345474,0.06946744851597283
alacrity,59,0.9881686303232595,0.0023822060246465947,0.005387700244436187,0.004061463407657703
alarm,60,0.00432087034044981,0.0030749565309226186,0.005603872124447849,0.9870003010041797
alive,61,0.016172019589388582,0.001750973873677311,0.9519462985540996,0.030130707982834497
allegiance,62,0.995850974057438,0.000915668699203023,0.001158476871481316,0.0020748803718776683
allow,63,0.04091181361367269,0.2801555938796267,0.332337451539028,0.34659514096767263
alluvion,64,0.001950222349961581,0.0073388130138020554,0.9890170948059548,0.0016938698302817583
almost,65,0.009540525701515168,0.4818765534117857,0.01599131304271354,0.4925916078439856
almshouses,66,0.9876057432205906,0.001965757471670559,0.008270851496213245,0.002157647811525756
alone,67,0.6663965219333554,0.3101049015166271,0.008160737056667975,0.015337839493349601
along,68,0.009701017744017297,0.47393358529006496,0.02386780359077509,0.4924975933751426
alongside,69,0.02141624257449507,0.9078851741608657,0.03569394521968787,0.0350046380449513
alps,70,0.002236989229227698,0.00207743482048521,0.9939387122120591,0.0017468637382280214
already,71,0.012034143196793452,0.0035232939503477036,0.24066081035731393,0.7437817524955449
also,72,0.19384022443550103,0.6416738299396572,0.10660466824934592,0.05788127737549586
alter,73,0.973381250110718,0.012532287700937172,0.007283334369906336,0.006803127818438482
alters,74,0.0008410755194446196,0.9963985537853874,0.0019507744332810002,0.0008095962618870191
although,75,0.013878058906005446,0.5748654607058121,0.20095868595240454,0.21029779443577787
always,76,0.007978669499378284,0.13700477431736255,0.038719295919798336,0.8162972602634608
amaze,77,0.0033039921271282393,0.0012721957907734342,0.005680288130824573,0.9897435239512737
amenable,78,0.0026424881311392077,0.9957508037007982,0.0007968379196659741,0.0008098702483967103
amend,79,0.9969924335341931,0.00149176892737194,0.0005495122443303196,0.0009662852941045684
america,80,0.33830052472873035,0.002852258079874224,0.6543593637987329,0.004487853392662587
american,81,0.9396792194716864,0.005880538427345515,0.04825792106968422,0.00618232103128388
among,82,0.10696267750651084,0.36790686136760226,0.5097459398026534,0.015384521323233527
