token,id,G1,G2,G3,G4
duty,1,6.0377507678708597e-05,2.061911978358555e-07,0.9857551861606965,0.014184230140427042
civil,2,1.283901904283361e-06,1.221627303191769e-10,0.9999864644364779,1.2251539455155104e-05
metamorphosis,3,0.009940857053071907,2.053135560710947e-08,0.0007166338351603163,0.9893424885804122
disobedience,4,0.024188742695893776,4.117332475212247e-05,0.7719512566972921,0.20381882728206188
sidelight,5,0.0070344314773613985,1.2290969977657467e-08,0.37162528800139805,0.6213402682302707
heartily,6,7.279158998139994e-07,0.4736787133488462,0.002601056810040173,0.5237195019252139
relativity,7,0.999999944667232,4.910881388289763e-14,3.3067574728508896e-08,2.2265144271165922e-08
one,8,6.130868295109292e-07,4.365863895187811e-07,0.9999858168996936,1.3133427087335976e-05
lecture,9,0.07402957504367849,2.5603732780497466e-08,0.8966424301555336,0.029327969197055142
ether,10,0.9999834666873597,3.0578013910679056e-12,1.1052621915860437e-06,1.542804739103441e-05
theory,11,0.9999999996267823,1.3696860588944575e-14,3.4138979755259894e-10,3.181432085957244e-11
accept,12,3.288076697952537e-10,0.9999999941500919,5.487395806594152e-09,3.3704497044006864e-11
motto,13,0.0007800703224312178,5.43270349369163e-06,0.6846682929372725,0.31454620403680256
government,14,6.66316931877057e-08,4.5459301119483313e-10,0.9999999185659266,1.4347787145921261e-08
landscape,15,0.0002675628087472882,2.0278739737988385e-11,0.9569207225576025,0.04281171461337149
best,16,2.2652883984310663e-06,5.949811634173213e-07,0.19589883732950028,0.8040983024009378
relativity,17,0.9999999430640565,5.0546362662378155e-14,3.4266158761218896e-08,2.2669734312529044e-08
morning,18,1.5325383704263243e-09,3.051949168158197e-08,0.008082206668419826,0.9919177612795501
address,19,0.010012961904493467,0.00035664770500675017,0.9894698764276746,0.00016051396282521903
governs,20,0.6758235376365771,1.754671834954786e-06,0.3241744195399268,2.881516610674151e-07
least,21,2.9861918347955208e-05,6.808661404573892e-07,0.9999674849833249,1.972232186703946e-06
deliver,22,4.9455412501347864e-08,0.9999983399530474,1.5820254715050275e-06,2.8566068487158666e-08
like,23,1.4042834187784054e-05,0.998768287711201,9.44163542687117e-05,0.0011232531003425078
gregor,24,3.464853973466181e-07,4.607932487600687e-09,0.000901688649848124,0.9990979602568221
may,25,0.00011684522433675066,6.003596085488885e-05,0.9995648455251717,0.00025827328963670736
samsa,26,4.852028331036126e-06,7.777102982798983e-09,0.0017021522609097176,0.9982929879336562
outline,27,0.9312828384928438,3.79683149958511e-08,0.06618605591303943,0.002531067625801764
inaugural,28,1.6715926139009616e-08,3.4409869428080952e-12,0.9999270766768353,7.290660379744856e-05
see,29,1.1032948079163408e-06,0.9999922038203687,6.603844271997696e-06,8.904055138217527e-08
wake,30,3.5736359974537187e-06,0.0002653924222514718,0.9428758113945657,0.05685522254718539
lecture,31,0.07094112721808327,2.5499463760020327e-08,0.8999206692190365,0.029138178063416443
act,32,0.009604009232615373,8.104218461304099e-07,0.98843533457793,0.0019598457676084547
state,33,1.3927850813754198e-07,2.6894670994605838e-11,0.9999998423918901,1.830270719335778e-08
hold,34,1.6320649262031788e-09,0.9999818046754723,1.8165173793965144e-05,2.8518668735047038e-08
troubled,35,5.961290725404749e-06,2.4965878629539187e-05,0.03193388714101112,0.9680351856896339
professorship,36,0.008071630832143925,3.1873087509267027e-09,0.990608916051123,0.001319449929424221
th,37,0.3290229741897687,1.3542262918861605e-08,0.6635732642829505,0.007403747985017849
dream,38,1.2752177866455013e-10,9.023911907876704e-08,1.1815351754187814e-05,0.999988094281605
find,39,1.6437670486000704e-12,0.9999999993455791,2.1004329327739295e-11,6.3177274206331e-10
transform,40,0.6417357064092477,0.35018173691971904,0.007777163200515018,0.0003053934705182587
rapidly,41,0.013383787395729296,1.0397532178249157e-07,0.9866136023055808,2.5063233681560617e-06
university,42,9.257990942086976e-07,7.541197197648376e-12,0.9999959569661505,3.1172272140334763e-06
bed,43,1.6150014176742823e-07,1.0156767891119635e-08,0.0009659142266159012,0.9990339141164744
leyden,44,0.0004544813303217751,1.8228889041751788e-08,0.9353696111302255,0.06417588931056366
horrible,45,8.337166798466304e-08,1.7355072649351242e-05,1.3508881075060923e-07,0.999982426466872
vermin,46,1.180554617415103e-06,1.207312864298248e-07,6.747160019252896e-05,0.9999312271139037
come,47,7.255728071664428e-13,0.9999999785963943,2.45591312581858e-09,1.8946966982498126e-08
lay,48,1.6642119050075447e-06,0.1753643875823876,0.8210225421356185,0.003611406070088929
alongside,49,2.185349006010359e-10,5.998635180891097e-07,0.9913791028380193,0.008620297079927727
systematically,50,0.6379304921887567,3.0259835257448428e-05,0.36203560577024213,3.6422057436944436e-06
idea,51,0.9996007307046131,5.094933156703274e-05,0.00018703374876025578,0.00016128621505954468
carry,52,1.6019299032265616e-07,0.9998788863870589,0.00012079972790442132,1.536920461416935e-07
back,53,1.2260505581682414e-08,0.011366742865787474,0.9788156971875577,0.0098175476861493
finally,54,5.8359632282977385e-08,0.001299164890041953,0.998558446915692,0.00014232983463380517
amount,55,0.9950824893907466,6.369176517828902e-08,0.004917001639138529,4.4527834972763674e-07
direct,56,0.367394293902881,3.2525953571906675e-06,0.6325561314248804,4.6322076881469305e-05
also,57,2.6995638908434644e-06,4.552938296359671e-06,0.9999804399417266,1.2307556086297677e-05
practical,58,0.9999891155181252,5.57485067109352e-09,8.479825892043478e-06,2.3990811319749183e-06
ponderable,59,0.9999995893827823,2.6058298952783156e-07,2.412224826954823e-08,1.259119797484787e-07
matter,60,0.9999942779530695,7.800407016457633e-07,1.2635071378142778e-06,3.6784990910319537e-06
lift,61,0.0008840922813953958,0.00566086124681521,0.9161858137907719,0.07726923268101746
exercise,62,0.17574111393747752,8.849851766597896e-05,0.8221916511727198,0.0019787363721366614
head,63,5.442193078745216e-07,3.0740880490190695e-09,0.9898294948063885,0.01016995790021568
derive,64,0.9914588871570856,0.00852743459176265,1.3662660930980148e-05,1.5590220767258223e-08
government,65,6.672187619828677e-08,4.480444075796898e-10,0.9999999182959721,1.4534107306314408e-08
chiefly,66,0.006004536210980498,2.0017760316174363e-10,0.9939671709198193,2.8292669022494406e-05
abstraction,67,0.9999456183515059,1.4939412022909603e-11,2.5943339954641283e-05,2.8438293600201122e-05
little,68,2.6434061194756214e-07,6.992862045275198e-07,0.009131759545623761,0.9908672768275598
everyday,69,0.004876854284044126,1.4328056954573286e-05,0.001733351754152831,0.9933754659048485
life,70,1.0448002120645955e-05,3.693922064195477e-07,0.0013158197345208066,0.9986733628711522
physicist,71,0.7569977702555502,1.7595420692642503e-10,0.2388716808761534,0.004130548692342172
natural,72,0.9509647772875469,1.6642346540618902e-09,0.048818847630084296,0.00021637341813401196
best,73,2.205330614378113e-06,5.90329651088701e-07,0.18347465906680546,0.8165225452729291
set,74,0.00011105195720115836,0.0005132560706279445,0.9973063505257772,0.0020693414463936305
could,75,1.7186975446206536e-06,0.9999683109186396,2.9961111244523708e-05,9.272571202277114e-09
governs,76,0.683239975926859,1.729976641177178e-06,0.31675801414243915,2.7995406063309744e-07
men,77,8.395286711637994e-08,1.1263680791016437e-07,0.03695706771229118,0.9630427356980338
prepare,78,6.201558376098507e-08,0.9996894484957901,0.00031022508554481745,2.6440308141353246e-07
history,79,5.719140677086701e-06,2.1816689638054061e-10,0.9999795066489842,1.4773992171900342e-05
landscape,80,0.000268150370442623,2.1356314271564845e-11,0.9552055508167753,0.044526298791425736
idea,81,0.9996020721780864,5.067694873405695e-05,0.00018093235493356374,0.00016631851824608866
see,82,1.1282618826437483e-06,0.9999924158827507,6.365183461344901e-06,9.067190534627506e-08
brown,83,1.5420693981181688e-07,3.3048362067439675e-09,0.0018892022649096933,0.9981106402233142
belly,84,7.874811356121944e-07,2.9191064838699907e-08,0.0002207235007011526,0.9997784598270985
kind,85,0.6540055744433684,0.01847226441614411,0.0012216586438612525,0.32630050249662634
existence,86,0.8569233876902025,1.2434387920483059e-08,0.14305878354892926,1.7816326480260046e-05
slightly,87,0.03208493775254608,5.728002647779569e-06,0.9453182811072891,0.022591053137516963
government,88,6.382947371692861e-08,4.391404363571888e-10,0.9999999214703795,1.4261006400445031e-08
domed,89,0.0005424344394390705,3.812245071962008e-09,0.9899297656659091,0.009527796082406685
government,90,6.394336682241015e-08,4.334886496632308e-10,0.9999999219490656,1.3674078938319427e-08
best,91,2.285709231736672e-06,5.917770905921531e-07,0.20381146780309306,0.7961856547105847
divided,92,3.548471228003496e-05,4.6530809928108004e-10,0.9999641689196588,3.459027531232689e-07
course,93,2.540772810560936e-05,8.105780233923987e-10,0.9999655086414672,9.082819849267418e-06
expedient,94,0.9975934594674566,0.0011126751592246493,0.0012008624305889623,9.300294272977703e-05
government,95,6.377005618193366e-08,4.3179651746260047e-10,0.9999999222397427,1.3558404647851786e-08
usually,96,0.7798284711286879,2.789162393791322e-05,0.22009914968571265,4.4487561661491706e-05
government,97,6.35241591055534e-08,4.2983441023025296e-10,0.9999999227294089,1.3316597709315721e-08
arch,98,3.1996858425535065e-06,7.508963318356919e-11,0.98014167913858,0.019855121100487875
sometimes,99,0.8285680963142577,0.0022202647945204134,0.16309157717958817,0.006120061711633886
past,100,1.3596636423859638e-06,6.62599403107372e-06,0.9991328231027498,0.0008591912395768065
inexpedient,101,0.1732013403260756,0.12741300594460486,0.6990892258614487,0.0002964278678708199
another,102,2.883359601991735e-06,4.24198619479335e-06,0.9996326658170015,0.00036020883720175914
kind,103,0.6611122883226729,0.018135094289949097,0.0012276638347126934,0.31952495355266536
stiff,104,0.00011916569854136999,1.836396343533981e-07,0.007716754392747144,0.9921638962690771
year,105,8.899031202753265e-09,4.900190030778246e-09,0.9995842677264271,0.00041571847435168606
section,106,5.997437103199431e-05,2.5641878476596667e-12,0.999935371792898,4.653833505792167e-06
matter,107,0.9999941011875066,8.026978606708793e-07,1.2436602386790577e-06,3.852454394004165e-06
ether,108,0.999983672556856,3.0073572482240806e-12,1.0423749426551195e-06,1.5285065193916062e-05
objection,109,0.930657080704215,0.0010770932499260966,0.06778652174851472,0.0004793042973442585
explanation,110,0.9999993662612733,1.9679235136587732e-07,2.8418393516802966e-07,1.527624401469516e-07
bring,111,4.1590096973995185e-13,0.9999999993624221,4.794277875207197e-10,1.5773421171910674e-10
bed,112,1.8225064399086058e-07,1.0523696060726022e-08,0.000984639175729194,0.9990151680499308
stand,113,8.766164232931084e-08,0.8423054231056996,0.042584215459040335,0.11511027377361792
lay,114,1.7397233433250516e-06,0.1793828116626715,0.8170692067519145,0.003546241862070524
army,115,1.832410037932739e-07,2.2807932508618425e-09,0.9999457872427998,5.4027235403159743e-05
foundational,116,0.999934569574674,7.265263204258216e-11,6.541674991660513e-05,1.3602756769448616e-08
element,117,0.9999019760940934,7.613171717535617e-11,9.678126896443463e-05,1.2425608103962877e-06
hardly,118,5.970407253304571e-06,0.9977663036858466,0.001472803867917918,0.0007549220389820714
probably,119,0.006697971703133301,0.006953929378340488,0.9851550475642163,0.001193051354309997
art,120,1.821335722426778e-05,2.0178909488049877e-09,0.548934497415939,0.4510472872089458
seek,121,3.600274389389348e-09,0.9999995498356787,4.4283545795828723e-07,3.728588875972161e-09
able,122,3.116498168100873e-07,0.9999845373244214,1.5134069617035004e-05,1.6956144727332997e-08
